Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
70;3;18.9500007629;30.6749992371;19;32.75;12;40.2774162292;61.0;9;61.3790766001;
71;3;18.9500007629;30.6749992371;20;32.75;12;40.2990875244;65.0;9;62.0352269411;
72;4;18.9500007629;30.6749992371;18;32.75;12;40.3217124939;69.0;9;63.6844220161;
73;4;18.9500007629;30.6749992371;17;32.75;12;41.3453063965;73.6625900269;10;64.3455609083;
74;4;18.9500007629;30.6749992371;17;32.75;14;43.3698654175;77.0685958862;9;65.9979166985;
75;5;18.9500007629;30.6749992371;17;32.75;14;44.3953971863;80.239616394;10;66.7007234097;
76;5;18.9500007629;30.6749992371;17;32.75;14;44.9785232544;83.4107589722;11;67.396324873;
77;5;18.9500007629;30.6749992371;17;32.75;14;45.0294952393;86.581703186;12;68.0843011141;
78;5;18.9500007629;30.6749992371;17;32.75;14;44.5046157837;89.7521057129;13;68.7643336058;
79;5;18.9500007629;30.6749992371;17;32.75;14;44.5300483704;91.6799621582;15;69.4361842871;
80;5;18.9500007629;30.6749992371;17;32.75;15;44.5564613342;92.9188842773;15;70.0996776819;
81;5;18.9500007629;30.6749992371;17;33.75;15;44.5838623047;94.1505203247;16;70.7546820641;
82;5;19.9500007629;31.6749992371;17;35.7318745852;15;44.6122665405;95.3748550415;16;71.3866126537;
83;5;19.9500007629;34.8926887512;17;36.6083861589;15;43.3698654175;96.1417388916;17;71.9256409407;
84;5;23.2122459412;34.4878120422;17;37.3609845638;15;43.3953971863;98.6982040405;17;72.4648991823;
85;5;25.47605896;35.6976547241;17;38.0099903345;15;44.4218978882;104.6171875;18;73.0036344528;
86;5;23.9435653687;38.8617515564;20;39.3819533587;16;41.9000015259;109.834022522;18;73.54109478;
87;5;25.9905834198;38.8926887512;20;39.7727566957;17;40.9000015259;114.394515991;18;74.0765296221;
88;5;28.0253868103;38.8926887512;21;40.2159743309;17;40.9000015259;115.670623779;17;74.6091932058;
89;6;26.0814914703;40.8926887512;20;40.5904753208;17;40.0372695923;118.456863403;19;75.1383479834;
90;6;26.1422157288;42.8926887512;21;40.9943436384;17;40.0683441162;121.937194824;20;75.6632676125;
91;7;26.2077770233;44.8926887512;20;41.4287717342;17;40.4000015259;123.214599609;21;76.1361244917;
92;7;26.2783641815;45.8926887512;19;41.8947401047;17;40.1329078674;125.453704834;22;76.5928291082;
93;7;26.3541278839;46.8926887512;20;42.3929581642;17;40.166305542;128.679763794;23;78.4645965099;
94;7;26.4351634979;47.7999992371;20;42.9238011837;17;41.2463531494;128.803451538;23;80.3990572691;
95;7;26.5215053558;47.7999992371;20;44.4872461557;17;40.3325004578;131.956558228;24;82.3851482868;
96;7;27.6131095886;48.7999992371;20;45.1128133535;17;40.4247398376;135.131591797;24;84.4104731083;
97;7;27.8406238556;50.7999992371;21;45.7701039314;18;41.5229530334;135.320159912;23;87.4615789652;
98;8;27.8628387451;52.7999992371;20;47.4575731754;18;42.6269035339;136.513397217;23;90.564286828;
99;8;28.8857154846;55.7999992371;20;48.2331027985;18;46.7362251282;136.702209473;24;93.7252397537;
100;8;29.9092311859;58.7999992371;20;49.0369650126;19;52.8504180908;134.32989502;22;96.9328904152;
