Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;4;20.0;
6;1;8.55000019073;8.5;4;17.0;2;11.3000001907;10.0;3;21.0;
7;1;8.82499980927;8.5;4;17.0;2;11.3000001907;10.0;3;21.3999996185;
8;1;8.82499980927;8.5;4;17.0;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;8.82499980927;8.5;4;17.3400001526;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;11.597111702;10.4951858521;3;23.0819120407;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;11.9245738983;11.0209560394;3;23.99553442;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;13.9245738983;11.4571752548;3;24.7449600697;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;15.9245738983;11.8107032776;3;25.3503712416;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;16.9627056122;12.0916318893;3;25.8344515562;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;17.9761257172;12.3113050461;3;26.2195074558;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;18.9898986816;12.4808797836;4;26.3048160076;
17;1;14.0206890106;10.6309299469;4;21.6314201355;3;20.0040187836;12.5;4;26.3530313969;
18;1;15.0206890106;10.8157100677;4;21.9274635315;3;21.0184822083;12.5;5;26.4023760557;
19;1;16.0206890106;10.9637317657;4;22.0;3;21.5;12.920712471;5;26.4528282881;
20;1;16.9500007629;11.0;5;22.0;3;21.5;12.9358482361;5;26.5043625832;
21;1;16.9500007629;11.0;5;22.0;3;21.5;12.9513092041;5;26.5569496155;
22;1;16.9500007629;11.0;5;22.0;3;21.9670848846;12.5;5;26.6105561256;
23;1;16.9500007629;11.0;6;22.0;3;21.9831676483;12.5;5;26.6651450396;
24;1;16.9500007629;11.0;6;22.0;3;21.5;12.99954319;5;26.72067523;
25;1;14.9500007629;12.0;6;22.0;3;21.5;13.0162029266;5;26.7771017551;
26;1;13.9500007629;13.0;5;22.0;3;22.0331306458;12.5;4;26.8343759775;
27;1;12.9500007629;14.0;5;22.0;3;21.5;13.4171876907;4;26.8924454451;
28;1;12.0;15.0;6;22.0;4;22.0677337646;12.5;3;26.9512542486;
29;1;12.0;16.0;7;22.0;4;21.5;13.4756269455;3;27.0107431412;
30;1;12.0;17.0;6;22.0;4;20.1032218933;13.5;2;27.0708494186;
31;1;13.0;15.0;6;22.0;4;18.5;15.5;2;27.1315076351;
32;1;14.0;14.0;6;22.0;4;17.5;16.5657539368;1;27.1926498413;
33;1;15.0;13.0;6;22.0;4;16.5;17.5963249207;2;27.2542052269;
34;1;13.0;14.0;6;22.0;4;16.1762619019;17.5;2;27.3161010742;
35;1;12.0;15.0;6;22.0;4;15.1948299408;18.5;2;27.3782629967;
36;1;12.0;16.0;6;22.0;4;14.7134790421;19.5;1;27.4406147003;
37;1;12.0;17.0;6;22.0;4;14.7321844101;20.5;1;27.5030794144;
38;1;12.0;18.0;6;22.0;4;14.7509241104;21.5;1;27.5655794144;
39;1;12.0;19.0;6;22.0;4;14.7696743011;22.5;2;28.628036499;
40;1;12.0;20.0;6;22.0;4;15.7884111404;23.5;3;28.7303724289;
41;1;12.0;21.0;6;22.0;4;16.8071117401;24.5;3;28.8336939812;
42;1;12.0;22.0;9;22.0;4;17.0;23.5;4;28.937926054;
43;1;12.0;23.0;9;22.0;4;16.8443107605;23.5;4;29.0429917574;
44;1;12.0;24.0;9;22.0;4;16.8627662659;24.5;6;29.1488128901;
45;1;12.0;25.0;10;22.0;4;17.0;24.1059207916;7;29.2553098202;
46;1;12.0;26.0;10;22.0;4;18.377325058;25.1059207916;8;29.3624022007;
47;1;12.0;27.0;11;22.0;4;19.0;26.1059207916;8;29.4700086117;
48;1;12.0;28.0;11;22.0;4;20.4059104919;27.1059207916;9;29.5780466795;
49;1;12.0;29.0;12;22.0;4;21.0;28.1059207916;10;29.6864336729;
50;1;12.0;30.0;14;22.0;4;22.0;29.1059207916;10;29.7950861454;
51;1;13.0;28.0;14;22.0;4;23.4513092041;29.145362854;11;29.9039206505;
52;1;12.0;29.0;12;22.0;4;23.9670848846;29.1734848022;11;30.0128536224;
53;1;12.0;30.0;12;22.0;4;23.9831676483;29.2011489868;12;30.1218010187;
54;1;13.0;28.0;11;22.0;5;24.5;28.332572937;11;30.2306792736;
55;1;12.0;29.0;11;22.0;5;23.5;29.3603382111;12;30.3394048214;
56;1;12.0;30.0;12;22.0;5;24.0331306458;29.2811508179;13;30.4478942156;
57;2;13.0;28.0;9;37.0;5;24.5;28.4171886444;13;30.5560644865;
58;3;13.0;30.0;7;52.75;5;25.1668205261;27.5;14;30.6638332605;
59;3;15.0;32.0;7;54.1693744659;5;25.1991500854;27.5;14;30.7711186409;
60;3;17.0;31.0;7;55.4266643524;5;24.628112793;28.5;14;30.8778395653;
61;3;19.0;32.0;9;56.5235595703;5;25.2633514404;27.5;15;30.9839155674;
62;3;21.0;33.0;11;57.4675960541;5;24.6557216644;28.5;15;31.0892677307;
63;3;23.0;34.0;12;58.2704162598;5;25.3267803192;27.5;16;31.1938176155;
64;3;24.9500007629;35.0;12;58.9461078644;5;24.6818847656;28.5;15;31.2974886894;
65;3;25.9500007629;36.0;13;59.5097808838;5;24.1948299408;28.5;15;31.3782629967;
66;3;26.538105011;36.0;9;59.8827629089;5;25.2134780884;27.5;15;31.4406147003;
67;3;26.6148300171;36.0;10;60.0;5;25.4321861267;27.5;16;31.5030794144;
68;4;26.6500015259;36.0;8;70.0;5;25.4509239197;27.5;16;31.5655794144;
69;4;27.6500015259;37.0;9;70.3999996185;5;25.4696750641;27.5;17;31.628036499;
70;4;28.6500015259;37.5999984741;10;70.7743997574;5;24.7000007629;28.5;16;31.690372467;
71;4;29.6500015259;37.5999984741;11;71.1219387054;5;25.5071125031;27.5;17;31.7525100708;
