Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;1;16.9500007629;11.0;6;22.0;3;21.8666381836;12.5;4;34.4354012012;
21;1;16.9500007629;11.0;6;22.0;3;22.8768234253;12.5;4;34.9459593296;
22;1;16.9500007629;11.0;7;22.0;3;23.8871631622;12.5;4;35.4435219765;
23;1;16.9500007629;11.0;7;22.0;3;24.8976516724;12.5;4;35.9241124392;
24;1;16.9500007629;11.0;7;22.0;3;25.9082870483;12.5;4;36.3843307495;
25;1;16.9500007629;11.0;7;22.0;3;26.9152984619;12.5;6;36.821444273;
26;1;16.9500007629;11.0;8;22.0;3;26.6164627075;12.9299716949;6;37.2334322929;
27;1;16.9500007629;11.0;8;22.0;3;26.7290229797;13.2350130081;6;37.6189912558;
28;1;16.9500007629;11.0;8;22.0;3;27.285697937;12.5;6;37.9774962664;
29;1;16.9500007629;11.0;8;22.0;3;27.3932495117;12.5;6;38.308935523;
30;1;16.9500007629;11.0;8;22.0;3;25.4926815033;13.5;6;38.6138225794;
31;1;16.9500007629;11.0;8;22.0;3;24.5841464996;14.5;7;38.8931009769;
32;1;16.9500007629;11.0;8;22.0;3;23.667930603;15.5;8;39.1480396986;
33;1;14.9500007629;12.0;8;22.0;3;22.7444114685;16.5;8;39.3801422119;
34;1;13.9500007629;13.0;8;22.0;3;21.8140411377;17.5;9;39.591055274;
35;1;12.9500007629;14.0;8;22.0;3;20.2928009033;17.3883895874;9;39.7824993134;
36;1;12.0;15.0;9;22.0;3;20.8376846313;16.5;9;39.8559447527;
37;1;12.0;16.0;9;22.0;3;21.0567836761;16.5;9;39.8957372904;
38;1;12.0;17.0;9;22.0;4;22.0687217712;16.5;6;63.9356285334;
39;1;12.0;18.0;9;22.0;4;23.5;18.5;6;65.4155876637;
40;1;12.0;19.0;8;22.0;4;26.0926761627;20.5;7;66.6156463623;
41;1;12.0;20.0;8;22.0;4;28.104675293;22.5;7;67.560028553;
42;1;12.0;21.0;9;22.0;4;30.1166725159;25.5;8;68.2863857746;
43;1;12.0;22.0;9;22.0;4;32.1286659241;28.5;9;68.8363118172;
44;1;12.0;23.0;10;22.0;4;33.04063797;31.5;10;69.17527318;
45;1;12.0;24.0;10;22.0;5;33.0525817871;34.5;9;69.2149660587;
46;1;12.0;25.0;11;22.0;5;32.4000015259;35.5;11;69.2545039654;
47;1;12.0;26.0;11;22.0;5;33.0763511658;36.5;11;69.293856144;
48;1;12.0;27.0;12;22.0;5;33.0881576538;37.5;11;69.3329925537;
49;1;12.0;28.0;11;22.0;5;33.099899292;38.5;12;69.3718836308;
50;1;12.0;29.0;12;22.0;5;33.1115646362;39.5;13;69.4105007648;
51;1;12.0;30.0;12;22.0;5;31.1231498718;41.5;13;70.4488155842;
52;1;13.0;28.0;13;22.0;5;31.1346435547;44.5;14;70.5268011093;
53;1;12.0;29.0;13;22.0;5;31.2460403442;47.5;14;70.6056153774;
54;1;12.0;30.0;14;22.0;5;31.2573299408;50.5;14;70.6852347851;
55;1;13.0;28.0;15;22.0;5;30.8370666504;54.5;17;70.7656339407;
56;1;12.0;29.0;16;22.0;5;31.2795581818;56.5;17;70.8467856646;
57;1;12.0;30.0;16;22.0;5;32.6540336609;55.5;18;70.9286606312;
58;1;13.0;28.0;16;22.0;5;31.6785984039;57.0;19;71.0112276077;
59;1;12.0;29.0;18;22.0;5;31.3119239807;58.6524085999;21;71.094452858;
60;1;12.0;30.0;18;22.0;5;31.9059104919;57.0;21;73.6527752876;
61;1;12.0;31.0;18;22.0;6;33.2288284302;57.4816703796;18;90.6612523794;
62;1;12.0;32.0;19;22.0;6;35.8934745789;57.6528015137;18;93.2686109543;
63;1;12.0;33.0;19;22.0;6;38.0901832581;58.2990951538;19;95.362387538;
64;1;12.0;34.0;20;22.0;6;38.4038162231;57.9097442627;20;96.6686022282;
65;1;12.0;35.0;22;22.0;7;38.5140686035;59.0;18;97.5607647896;
66;1;13.0;33.0;19;22.0;7;38.5319213867;60.0;18;98.348413229;
67;1;12.0;34.0;20;22.0;7;38.5495681763;61.0;17;99.0381653309;
68;2;12.0;35.0;20;41.7608165741;6;35.5999984741;56.0;17;79.4362089634;
69;2;14.0;34.0;20;41.6847343445;6;33.5999984741;57.6402893066;19;79.597042799;
70;2;16.0;34.0;20;41.6162605286;6;32.5999984741;58.6684913635;19;79.7596628666;
71;2;17.0;34.0;19;41.5546340942;6;31.5999984741;59.6962394714;19;80.9238650799;
72;2;18.0;34.0;21;41.4991703033;6;32.5999984741;60.0;19;81.1294283867;
73;2;18.9500007629;34.0;21;41.4492530823;6;31.5999984741;63.0;21;81.3373000622;
74;2;18.9500007629;33.0;23;41.4043273926;7;31.5999984741;64.0;23;81.5472300053;
75;2;18.9500007629;32.0;23;41.3638954163;7;27.5999984741;68.0;23;81.7589515448;
76;2;18.9500007629;31.0;24;41.3275051117;7;26.2000007629;71.8273773193;23;81.9721823931;
77;2;18.9500007629;30.0;24;41.2947540283;7;25.2000007629;74.4578781128;24;82.186627388;
78;2;18.9500007629;29.0;24;41.2652778625;7;26.0;75.4562530518;24;82.4019789696;
79;2;18.9500007629;28.0;24;41.2387504578;7;27.0;76.4797821045;25;82.6179206371;
80;2;19.9500007629;27.0;24;41.2148761749;8;28.0;77.5038909912;25;82.834128499;
81;2;18.9500007629;26.0;25;41.1933879852;9;29.0;79.5038909912;23;83.0502744913;
82;2;18.9500007629;25.0;25;41.1740493774;9;30.0;81.5038909912;25;83.2660284042;
83;2;19.9500007629;24.0;25;41.1566448212;10;31.0;83.5038909912;24;83.4662780762;
84;2;18.9500007629;23.0;26;41.1409797668;10;32.0;85.5038909912;24;83.6407089233;
85;2;18.9500007629;22.0;27;41.1268825531;10;33.0;87.5038909912;25;83.8149873018;
86;3;18.9500007629;21.0;26;41.11419487;10;33.4000015259;89.659942627;26;84.9887945652;
87;3;18.9500007629;21.0;27;41.1027755737;10;34.4000015259;91.8603363037;26;85.2218210697;
88;3;18.9500007629;21.0;27;41.0924987793;10;35.4000015259;93.8885498047;26;85.4567319155;
89;3;18.9500007629;21.0;27;41.0832481384;10;35.4000015259;95.9171905518;28;85.6933104992;
90;3;18.9500007629;21.0;27;41.0749225616;10;35.4000015259;97.9462203979;29;85.9313467741;
91;3;18.9500007629;21.0;26;41.0674304962;10;36.4000015259;96.9756317139;29;86.1706386805;
92;3;17.9500007629;22.0;26;41.0606880188;10;35.4000015259;99.0053710938;29;86.410990119;
93;3;17.9500007629;23.0;26;41.0546188354;11;35.4000015259;101.035423279;28;86.6522119045;
94;3;17.9500007629;24.0;26;42.275850296;11;36.4000015259;100.065750122;29;86.8941217661;
95;3;18.0;25.0;27;43.273765564;11;35.4000015259;105.334854126;30;87.136541605;
96;3;18.5187911987;26.0;27;44.0783500671;13;35.4000015259;108.377944946;26;127.379297614;
97;3;18.6053943634;27.0;26;44.7200336456;13;36.4000015259;112.421264648;27;132.022219539;
98;3;18.6759300232;28.0;26;45.0;13;37.4000015259;115.74659729;28;135.195534229;
99;3;18.7250003815;29.0;26;45.0;13;38.4000015259;118.856506348;28;137.17510581;
100;3;18.7250003815;30.0;26;45.0;13;40.4000015259;118.368637085;29;138.350251913;
