Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;10.0;10.0;5;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.0;10.0;5;21.0599999428;
5;1;7.55000019073;9.30000019073;5;17.0;2;13.0;10.0;5;21.1229639053;
6;1;8.55000019073;8.5;5;17.0;2;14.336889267;10.0;5;21.1889609098;
7;1;8.82499980927;8.5;5;17.0;2;14.3566884995;10.0;3;21.6699410677;
8;1;8.82499980927;8.5;5;17.0;2;14.5009822845;10.1999998093;3;22.0818096399;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.62454319;10.3632001877;3;23.2920063734;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;14.9876012802;10.9097137451;3;24.3297555447;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;16.9876022339;11.3658018112;2;25.2069878578;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;18.9876022339;11.7372808456;2;25.9430538416;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;19.7829151154;12.0336990356;2;26.5605664253;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;19.968170166;12.2662630081;2;27.0822491646;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;19.4677600861;12.446267128;2;27.3607378006;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;19.5;12.5;2;27.5410807133;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;21.4677600861;12.5;2;27.7306177616;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;22.4677600861;12.5;1;27.9291167259;
19;1;16.0206890106;10.9637317657;6;22.0;2;23.4677600861;12.5;2;28.136231184;
