Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
129;6;21.0;69.9133758545;31;41.8716578484;8;39.2825546265;79.5337219238;35;74.942001462;
130;6;22.0;67.9358291626;31;41.9153432846;9;39.7671928406;79.5337219238;34;75.4598777294;
131;6;21.0;68.9576721191;31;41.9578113556;9;40.8269958496;80.5337219238;34;75.981497407;
132;6;21.0;69.9789047241;31;41.9990592003;9;41.8810272217;81.5337219238;35;76.5084408522;
133;6;21.0;71.7993392944;32;42.0;10;41.9296417236;81.815536499;34;77.0420861244;
134;6;21.0;72.8000030518;32;42.0;10;41.9732170105;81.8817901611;34;77.5430426598;
135;6;21.0;73.8000030518;33;42.0;10;42.0;81.9501953125;34;77.9774098396;
136;6;21.0;74.8000030518;33;42.0;10;42.0;82.0206832886;34;80.4334259033;
137;6;21.0;75.8000030518;34;42.0;10;44.0;84.0371170044;35;81.0495992899;
138;6;21.0;76.8000030518;34;42.0;10;46.0;85.3704376221;35;81.6924687624;
139;6;21.0;77.8000030518;35;42.0;10;46.0;86.7164993286;35;82.3599201441;
140;6;21.0;78.8000030518;35;42.0;10;46.0;88.1398773193;36;83.0493866205;
141;6;21.0;79.8000030518;36;42.0;10;46.0;90.5060119629;36;83.7578970194;
142;6;21.0;80.8000030518;36;42.0;10;47.0;90.5869216919;38;84.4821474552;
143;6;22.0;78.8000030518;38;42.0;10;47.9823760986;91.6690750122;38;85.218593955;
144;6;21.0;79.8000030518;38;42.0;10;48.1090927124;92.7523117065;38;85.9635577202;
145;6;21.0;81.8000030518;40;42.0;11;48.2350006104;93.8364486694;38;86.7133392096;
146;6;22.0;80.8000030518;41;42.0;11;48.3590431213;94.9212875366;39;87.4643317461;
147;6;21.0;82.8000030518;42;42.0;11;48.3590431213;97.0066375732;39;88.2131258249;
148;6;21.0;84.8000030518;43;42.0;11;51.0;98.9266052246;39;88.9565958977;
149;6;22.0;83.8000030518;43;42.0;11;55.0;100.183906555;40;89.6919693947;
150;6;21.0;85.8000030518;44;42.0;11;59.0;101.447883606;39;90.4168670177;
151;6;21.0;87.8000030518;45;42.0;11;63.0;102.718139648;40;91.1293172836;
152;6;22.0;86.8000030518;45;42.0;11;66.0;103.99420929;40;92.8277523518;
153;6;21.0;88.8000030518;47;42.0;11;69.0;106.275566101;41;93.5909775496;
154;6;21.0;90.8000030518;47;42.1999998093;11;73.0;106.478507996;41;94.3436654806;
155;6;22.0;89.9400024414;48;42.401599884;11;71.8450164795;111.686630249;42;95.0854785442;
156;6;21.0;92.0811157227;48;42.6040029526;11;72.9112167358;113.899414062;42;95.8162876368;
157;6;21.0;94.2228012085;49;42.806394577;11;71.9817733765;118.441345215;44;96.536118269;
158;6;23.0;90.3644714355;50;43.007956028;12;72.0568389893;121.739311218;43;97.2450946569;
159;6;21.0;92.505569458;51;43.2078757286;12;71.0;125.038284302;44;97.9433885813;
160;6;21.0;94.6455154419;51;43.4053649902;12;71.0;131.889144897;45;98.6311794519;
161;6;23.0;90.7837524414;52;43.599668026;12;70.0;136.961120605;46;99.2150555849;
