Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;5;20.0;
7;1;8.82499980927;8.5;5;17.0;1;11.0;10.0;5;20.3999996185;
8;2;8.82499980927;9.10000038147;4;18.0;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;8.82499980927;9.10000038147;4;18.4175001383;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;8.9015007019;9.31649971008;4;18.788015008;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;8.96626472473;9.51002502441;4;19.1179523468;2;11.9125738144;11.0209560394;3;23.944350481;
12;2;9.02068901062;9.68379878998;4;20.1658034325;2;12.1833057404;11.4571752548;3;24.6819975376;
13;2;9.22696018219;10.2208328247;5;21.10041821;2;14.9215736389;11.8107032776;4;25.2750298977;
14;2;11.0206890106;10.7024450302;5;21.9260679483;2;16.9215736389;12.0916318893;4;25.746127367;
15;2;13.0206890106;11.1308393478;5;22.6523033381;2;17.94962883;12.3113050461;4;26.1175945997;
16;2;15.0206890106;11.5108585358;5;23.291844368;2;18.9593238831;12.4808797836;4;26.1887089014;
17;2;16.0206890106;11.8489208221;5;23.8587193489;2;19.9691867828;12.5;4;26.2221269608;
18;2;17.0206890106;12.1520900726;5;24.3668618202;2;20.9792118073;12.5;4;26.2560760975;
19;2;18.0206890106;12.4273710251;5;24.666520834;2;21.8768234253;12.5;5;26.2905418873;
