Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;4;20.0;
6;2;8.55000019073;8.89999961853;4;18.0;1;11.0;10.0;4;20.0;
7;2;9.05000019073;8.5;4;18.0674999952;2;11.3000001907;10.0;3;21.3999996185;
8;2;9.06518745422;8.5;4;18.1388356686;2;11.1199998856;10.1999998093;3;21.7664003372;
9;2;9.08123779297;8.5;4;18.5655144453;2;11.2179203033;10.3632001877;3;22.9006114006;
10;2;9.17724132538;8.67000007629;4;18.9455717802;2;11.5458278656;10.9097137451;3;24.7603706121;
11;2;9.26275348663;8.81392192841;4;19.2853912115;2;12.0813140869;11.8021907806;3;26.349132061;
12;2;9.33921337128;8.93486309052;4;20.3484560251;2;14.0813140869;12.5570135117;4;27.6597497463;
13;2;9.57840251923;9.39324569702;5;21.2991602421;2;16.0813140869;13.170545578;4;28.7116504908;
14;2;11.4079360962;9.78903102875;5;22.1417161226;2;17.0813140869;13.6524438858;4;29.5402987003;
15;2;13.4079360962;10.1240053177;5;22.8855876923;2;18.0813140869;14.0203924179;4;30.187153697;
16;2;15.0206890106;11.2347583771;5;23.5433773994;2;19.0813140869;14.2950820923;4;30.6924834251;
17;2;16.0206890106;11.5435371399;5;24.1289627552;2;20.0813140869;14.4966192245;4;30.8063102961;
18;2;17.0206890106;11.8147268295;5;24.6560902596;2;21.0813140869;14.5;4;30.918187499;
19;2;18.0206890106;12.055182457;5;24.9747862816;2;22.0813140869;14.5;4;31.0348479748;
