Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;1;16.9500007629;11.0;4;22.0;2;22.5278205872;12.5;4;28.788336277;
21;1;16.9500007629;11.0;4;22.0;2;22.6365013123;12.5;6;29.1751885414;
22;1;16.9500007629;11.0;5;22.0;2;22.7525558472;12.5;6;29.585392952;
23;1;16.9500007629;11.0;6;22.0;2;22.875617981;12.5;6;30.0170898438;
24;1;16.9500007629;11.0;6;22.0;2;23.0051269531;12.5;7;30.4677705765;
25;1;16.9500007629;11.0;6;22.0;3;23.1403312683;12.5;6;30.9342932701;
26;1;16.9500007629;11.0;6;22.0;3;23.2802886963;12.5;6;31.4129357338;
27;1;16.9500007629;11.0;6;22.0;3;21.5;13.5;6;31.8994894028;
28;1;16.9500007629;11.0;7;22.0;3;22.5;12.5;6;32.3893885612;
29;1;16.9500007629;11.0;8;22.0;3;23.5;12.5;6;32.877872467;
30;1;16.9500007629;11.0;8;22.0;3;21.8633613586;13.5;6;33.360165596;
31;1;16.9500007629;11.0;8;22.0;3;21.0080490112;14.5;6;33.8316650391;
32;1;16.9500007629;11.0;9;22.0;3;20.0080490112;13.5;6;34.2881155014;
33;1;14.9500007629;12.0;9;22.0;3;19.0080490112;13.5;6;34.7257604599;
34;1;13.9500007629;13.0;9;22.0;3;19.0080490112;14.5;7;35.141462326;
35;1;12.9500007629;14.0;9;22.0;3;18.0080490112;13.5;7;35.5327749252;
36;1;12.0;15.0;9;22.0;3;17.0080490112;13.5;7;35.8979701996;
37;1;12.0;16.0;9;22.0;3;17.0080490112;14.5;7;36.2360286713;
38;1;12.0;17.0;9;22.0;3;17.3708076477;15.5;7;36.5465888977;
39;1;12.0;18.0;9;22.0;3;17.4639778137;16.5;6;36.8298740387;
40;1;12.0;19.0;9;22.0;4;17.5489616394;17.5;5;62.0865974426;
41;1;12.0;20.0;9;22.0;4;20.6259803772;16.5;5;63.547863245;
42;1;12.0;21.0;10;22.0;4;23.6953582764;16.5;5;64.7432568073;
43;1;12.0;22.0;10;22.0;4;24.7575187683;17.0302963257;5;65.7026717663;
44;1;12.0;23.0;10;22.0;4;27.1404705048;21.0302963257;5;66.4630310535;
45;1;12.0;24.0;11;22.0;4;29.1991901398;25.0302963257;5;67.0429638624;
46;1;12.0;25.0;11;22.0;4;31.2467498779;28.0302963257;5;67.1887089014;
47;1;12.0;26.0;13;22.0;4;33.2566146851;31.0302963257;5;67.2221269608;
48;1;12.0;27.0;11;22.0;4;34.7666397095;32.5;5;67.2560760975;
49;1;12.0;28.0;12;22.0;4;35.7768249512;32.5;6;67.2905418873;
50;1;12.0;29.0;14;22.0;4;36.7871627808;32.5;7;67.3255085945;
51;2;12.0;30.0;10;30.5;5;37.7976531982;32.5;6;67.3609591722;
52;2;14.0;28.0;10;30.8400001526;5;38.2082901001;32.5;6;67.3968753815;
53;2;14.0;29.0;11;31.1635437012;6;39.2190628052;33.5;6;68.4332377911;
54;2;15.0;30.0;12;31.4692811966;6;40.2299728394;34.5;6;68.630025506;
55;2;17.0;28.0;13;31.7562685013;6;40.2410049438;35.5;6;70.6503616571;
56;2;17.0;29.0;14;32.0239543915;6;40.7919845581;37.125;7;72.3841979504;
57;2;18.0;30.0;13;32.272151947;6;41.2490196228;38.6171875;7;74.8690363169;
58;2;20.0;29.0;14;32.5009994507;6;42.6224594116;39.9937896729;7;76.2805835009;
59;2;22.0;29.0;14;32.7109146118;6;43.9250793457;41.2754020691;7;77.5503063202;
60;2;24.0;29.0;14;32.9025421143;6;44.1697654724;42.4822807312;9;78.4568971395;
61;2;26.0;29.0;14;33.0767059326;6;44.2888259888;43.5;9;81.7610580921;
62;2;27.9500007629;29.0;15;33.2343597412;6;45.0842971802;45.0800018311;9;84.5643619299;
63;2;28.9500007629;28.0;15;33.3765459061;6;45.7039604187;46.5082702637;10;86.9845128059;
64;2;29.0694465637;27.0;16;33.5;6;46.1815452576;47.8158721924;9;88.8258769512;
65;2;29.125;26.0;17;33.5;6;46.4572105408;48.6917877197;10;90.2589042187;
66;2;29.125;25.0;18;33.5;7;46.5816078186;49.056602478;10;91.7409591675;
67;2;29.125;24.0;18;33.5;7;45.9354934692;49.4607276917;10;93.2726016045;
68;2;29.125;23.0;19;33.5;9;46.7906570435;49.9055633545;9;94.6739025116;
69;2;29.125;22.0;19;33.5;9;46.0;50.391784668;9;96.1480646133;
70;2;29.125;21.0;19;33.5;9;45.0;52.919128418;10;97.6798121929;
71;2;29.125;21.0;20;33.5;9;45.8957824707;53.4862098694;9;98.4912722111;
72;2;29.125;21.0;19;33.5;9;42.7038230896;55.8903808594;9;99.3903231621;
73;2;29.125;21.0;19;33.5;9;41.6010017395;57.3476333618;10;100.349214554;
74;2;29.125;21.0;19;33.5;9;42.3802261353;57.8505935669;10;101.341261864;
75;2;29.125;21.0;19;33.5;9;41.2778091431;60.3907852173;11;104.341907263;
76;2;29.125;21.0;19;33.5;9;41.123966217;63.9588317871;12;105.749558687;
77;3;29.125;21.0;18;48.5;9;43.0168876648;66.5447311401;13;108.233216763;
78;3;30.125;22.0;19;49.25;10;44.2044219971;71.1382141113;12;109.706151366;
79;3;31.125;23.0;19;49.9193744659;10;45.803981781;75.452331543;13;111.300574005;
80;3;30.125;25.0;19;50.5072898865;10;49.8633422852;74.6431121826;14;113.045789361;
81;3;30.125;27.0;19;52.188914299;10;47.6687240601;79.9301223755;14;114.97695905;
82;3;30.2026252747;29.0;19;53.6140060425;10;49.9037246704;79.0659942627;15;117.130590081;
83;3;30.322353363;30.0;19;54.8053369522;10;51.8354377747;80.1485443115;16;119.537237167;
84;3;31.384759903;31.0;20;55.7001876831;11;51.5395889282;80.3766403198;15;122.211295009;
85;3;32.3286170959;32.0;20;56.2043247223;11;51.7699356079;83.3258056641;16;124.98799783;
86;3;32.4612960815;33.0;20;56.5671291351;11;49.8615074158;88.2800445557;16;127.962743819;
87;3;32.5701370239;34.0;20;56.8618297577;11;48.8053588867;92.6445159912;17;131.070372671;
88;3;32.6585464478;35.0;21;57.0;11;48.6234741211;95.2018127441;18;134.176938057;
89;3;32.6999969482;36.0;21;57.0;12;48.7093391418;97.1684570312;17;137.136643469;
90;3;32.6999969482;37.0;21;57.0;12;49.5836791992;100.138435364;18;139.807631671;
91;3;32.6999969482;38.0;22;57.0;14;50.6315689087;103.111419678;18;142.095312163;
92;3;32.6999969482;39.0;21;57.0;14;51.5297813416;106.087112427;19;143.880351543;
93;3;32.6999969482;40.0;21;57.0;14;52.568572998;108.297332764;21;145.283849955;
94;3;32.6999969482;41.0;21;57.0;14;54.5478897095;110.648193359;21;147.850807115;
95;3;32.6999969482;42.0;22;57.0;14;57.526889801;110.770462036;21;150.107500777;
96;3;32.6999969482;43.0;22;57.0;14;57.514175415;113.895629883;23;152.086617932;
97;3;32.6999969482;44.0;21;57.0;15;58.4356842041;117.022964478;21;154.537730977;
98;3;32.6999969482;45.0;19;57.0;15;59.4221153259;122.15171814;21;157.020380348;
99;3;32.6999969482;46.0;19;57.0;15;61.4870986938;127.281173706;22;159.487501442;
100;3;32.6999969482;47.0;18;57.0;15;64.4813232422;130.41065979;24;160.94552961;
