Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;12.3000001907;5;17.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;7.55000019073;11.3000001907;5;17.0;2;9.21199989319;10.0;3;21.1229639053;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3566884995;10.0;3;21.2580518723;
6;1;8.55000019073;8.5;5;17.0;2;11.377415657;10.0;3;21.3302885294;
7;1;8.82499980927;8.5;5;17.0;2;11.3990869522;10.0;3;21.8190145493;
8;1;8.82499980927;8.5;5;17.0;2;11.5457038879;10.1999998093;3;22.2388005257;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.6716403961;10.3632001877;3;22.6008902788;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.7802667618;10.4951858521;3;23.8036500216;
11;2;8.96626472473;9.21392154694;4;18.869726181;2;12.1410951614;11.0209560394;2;24.838842392;
12;2;9.24568939209;8.93486309052;4;19.8939913511;2;14.1410951614;11.4571752548;2;25.7205557823;
13;2;9.47614765167;9.39324569702;5;20.8034276962;2;16.1410942078;11.8107032776;2;26.469255209;
14;2;11.2963962555;9.78903102875;5;21.6023415327;2;17.2983703613;12.0916318893;2;27.1078031063;
15;2;13.2963962555;10.1240053177;5;22.3003556728;2;18.3581314087;12.3113050461;2;27.658561945;
16;2;15.2963962555;10.4026165009;4;22.9103056192;2;19.4216136932;12.4808797836;3;27.9207231998;
17;2;16.3915901184;10.6309299469;4;23.4463845491;3;20.4887905121;12.5;3;28.156696558;
18;2;17.4290561676;10.8157100677;4;23.922745347;3;21.5595817566;12.5;4;28.4042859077;
19;2;18.4696273804;10.9637317657;4;24.1899158955;3;22.5212860107;12.5;4;28.6628656387;
20;2;19.4427318573;11.0;4;24.399273634;3;22.598859787;12.5;5;28.9316151142;
21;2;19.4898376465;11.0;4;24.6236231327;3;22.679485321;12.5;5;29.2095170021;
22;2;18.9500007629;12.0;4;24.8630647659;3;22.7628555298;12.5;5;29.4953637123;
23;2;18.9500007629;12.4315319061;4;25.1175034046;3;22.8486099243;12.5;5;29.7877707481;
24;2;19.6514396667;11.0;8;25.3866217136;3;22.9363307953;12.5;5;30.0851979256;
25;3;19.7119903564;11.0;3;40.6698577404;3;23.0255584717;12.5;5;30.3859772682;
26;3;19.9500007629;13.0;4;41.7163875103;3;23.1157932281;12.5;5;30.6883473396;
27;3;20.9500007629;14.9831933975;4;42.6944904327;3;23.2065048218;12.5;6;30.9904928207;
28;3;20.9500007629;16.1375579834;4;43.6019659042;3;23.2971477509;12.5;6;31.2905869484;
29;3;18.9500007629;18.2973384857;4;44.4397096634;3;21.5;13.5;6;31.5868368149;
30;3;17.9500007629;19.8407859802;5;45.2108678818;3;20.5;13.5;7;31.8775248528;
31;4;18.9500007629;19.8407859802;4;45.9199995995;4;20.5;14.5;6;32.1610488892;
32;4;19.9500007629;21.8407859802;5;46.572332859;4;19.6483154297;15.5;6;32.4359579086;
33;4;20.9500007629;23.729850769;6;46.6731843948;4;18.7307872772;16.5;6;32.700978756;
34;4;20.9500007629;24.0144844055;6;47.3139076233;4;17.8102931976;17.5;6;32.9550356865;
35;4;20.9500007629;24.442489624;6;47.899872303;4;16.886510849;18.5;6;33.1972637177;
36;4;20.9500007629;24.846572876;7;48.3063445091;4;16.4591789246;19.5;6;33.4270114899;
37;4;20.9500007629;25.1757106781;7;48.6310133934;4;16.5281028748;20.5;7;33.6438379288;
38;4;20.9500007629;25.467912674;8;48.9453339577;4;16.5931510925;21.5;7;33.8475008011;
39;4;20.9500007629;25.7508010864;8;49.2476272583;4;16.6542510986;22.5;7;34.0379428864;
40;4;20.9500007629;26.0228652954;9;49.5364894867;4;16.7113838196;23.5;8;34.2152729034;
41;4;20.9500007629;26.2828407288;9;49.8108100891;4;15.7113828659;22.5;8;34.379740715;
42;4;20.9500007629;26.5297298431;10;50.069776535;4;16.0;22.5;8;34.5317173004;
43;4;19.9500007629;25.5297298431;12;50.3128671646;4;17.0;22.5;8;35.67166996;
44;4;19.9500007629;25.5297298431;14;50.5398340225;4;19.0;23.0;9;35.9301413298;
45;4;20.9500007629;26.5297298431;14;50.7506799698;4;21.0;24.0;9;36.1931604147;
46;4;20.9500007629;27.3756122589;15;50.9456272125;4;22.3826293945;26.0;11;36.4377241135;
47;4;20.9500007629;27.5510654449;16;51.1250829697;4;23.4313163757;28.0;12;36.6183350086;
48;4;21.9500007629;27.5510654449;16;51.289607048;4;23.9855003357;30.0;13;36.8187118769;
49;4;22.9500007629;28.5510654449;17;51.4398756027;4;23.5;32.0;13;37.0402543545;
50;4;23.2989730835;29.6000003815;17;51.5766506195;4;23.5;33.5201263428;13;37.2842636108;
51;4;23.3297462463;31.6000003815;16;51.7007513046;4;24.1852798462;33.5;13;37.5518820286;
52;4;23.3576698303;33.5999984741;16;51.75;5;25.2655639648;31.5;11;47.8440244198;
53;5;21.3576698303;34.5999984741;14;57.5;5;24.5;34.5;12;48.5613026619;
54;5;21.9500007629;36.5999984741;14;57.6725001335;5;26.4483909607;35.5;14;49.278346777;
55;5;22.9500007629;38.5999984741;15;57.8399586678;5;27.5511837006;34.5;14;50.9936618805;
56;5;22.9500007629;40.5999984741;15;58.0019540787;5;27.6615161896;37.5;14;51.7558968067;
57;5;22.9500007629;42.5999984741;17;58.1581306458;5;27.5;40.5;14;52.5156908035;
58;5;22.9500007629;44.5999984741;17;58.3082008362;5;28.5;40.5;14;53.2716196775;
59;5;22.9500007629;46.5999984741;17;58.4519433975;6;27.5;43.5;14;54.0220323801;
60;5;22.9500007629;48.5999984741;18;58.5892028809;6;27.5;46.5;15;54.7649736404;
61;5;22.9500007629;50.5999984741;19;58.7198863029;6;28.5;45.5;15;55.4981470108;
62;5;22.9500007629;52.2750015259;19;58.8439583778;6;27.5;47.5;12;56.2189332247;
63;5;22.9500007629;53.2750015259;21;58.9614372253;6;27.5;49.5;13;56.9244529009;
64;5;22.9500007629;54.2750015259;23;59.0723896027;6;28.5;48.5;14;57.5075992346;
65;5;22.9500007629;54.8651504517;24;59.1769247055;7;27.5;50.5;10;74.0560640097;
66;5;22.9500007629;54.959236145;24;59.275188446;7;29.5;54.5;10;75.3947269917;
67;5;22.9500007629;55.047668457;26;59.3673577309;7;32.5;54.5999984741;10;76.6407399178;
68;6;22.9500007629;55.1306228638;27;59.4536352158;7;32.5;57.5999984741;9;78.3780063391;
69;6;22.9500007629;55.2082748413;27;59.5;7;33.5;60.7819976807;10;81.5448528528;
70;6;22.9500007629;55.25;27;59.5;7;35.7999992371;64.4435119629;11;84.3207359314;
71;6;22.9500007629;55.25;28;59.5;7;36.0340003967;63.9760360718;11;86.741001606;
72;6;22.9500007629;55.25;29;59.5;7;37.2123565674;62.3984565735;12;88.8184622526;
73;6;22.9500007629;55.25;29;59.5;8;36.1933059692;62.4872589111;12;90.3712346554;
74;6;22.9500007629;55.25;29;61.0687494278;8;35.3167228699;62.4872589111;13;91.6205564737;
75;6;20.9500007629;56.782875061;30;62.3857607841;8;34.4175758362;62.4872589111;13;92.7586823702;
76;6;22.9500007629;54.6496543884;30;64.4602832794;8;33.4175758362;60.4872589111;14;93.6227636337;
77;6;25.9500007629;55.0725860596;29;65.408968091;8;33.4175758362;60.7999992371;14;94.399946928;
78;6;25.3860778809;57.3644332886;29;66.0101952553;8;30.4175758362;62.7999992371;12;95.0622942448;
79;6;26.3999996185;56.49269104;30;66.3035159111;8;28.4175758362;64.8000030518;13;96.6508185863;
80;6;27.3999996185;56.49269104;30;66.5626775026;8;27.4175758362;67.8000030518;14;97.4185423851;
81;6;25.3999996185;58.49269104;31;66.7414059639;8;27.2123565674;70.8000030518;15;98.2051919699;
82;7;25.3999996185;59.49269104;31;68.375063777;7;24.2123565674;70.8000030518;16;97.1967749596;
83;8;26.3999996185;61.49269104;28;68.8706253767;7;24.0;72.8000030518;15;97.5787031651;
84;8;27.3999996185;63.49269104;25;69.4354670048;7;24.0;74.8000030518;14;97.9665412903;
85;8;27.3999996185;65.49269104;25;70.0771689415;7;24.0;76.8000030518;17;98.3589372635;
86;8;27.3999996185;67.4000015259;26;70.8032135963;7;25.0;75.8000030518;17;98.7544679642;
87;8;26.3999996185;67.4000015259;27;71.6205563545;7;24.0;77.8000030518;19;99.1516566277;
88;8;26.3999996185;67.4000015259;27;72.5350515842;7;24.0;79.8000030518;17;99.548995018;
89;8;26.0999984741;67.4000015259;26;73.5507366657;7;26.0;78.8000030518;15;99.944963932;
90;9;25.0999984741;67.4000015259;27;95.6689972878;6;24.0;66.8000030518;15;79.338057518;
91;9;25.7000007629;68.4000015259;29;96.8876800537;6;23.0;65.8000030518;16;79.7268037796;
92;10;26.7000007629;69.4000015259;28;98.2002658844;6;22.0;67.8000030518;17;80.1097869873;
93;11;27.7000007629;70.4000015259;27;100.595258713;6;22.0;69.8000030518;17;80.4856667519;
94;12;29.7000007629;72.4000015259;25;116.095977783;5;21.0;51.0;19;66.8531961441;
95;12;32.7000007629;75.4000015259;27;117.642101765;5;20.0;53.0;17;67.2112379074;
96;12;35.024356842;78.6000061035;25;119.208330393;5;20.0;55.0;18;67.5587749481;
97;12;37.0370674133;79.6000061035;25;120.767225146;5;21.0;51.0;18;67.894920826;
98;12;39.0501327515;81.6000061035;26;122.2913059;5;20.0;51.0;19;68.2189259529;
99;12;40.3635520935;82.6000061035;27;123.755251646;5;20.0;52.0;18;68.5301790237;
100;12;41.3773231506;83.6000061035;24;125.137826681;5;21.0;50.0;16;68.8282084465;
