Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.19999980927;10.0;4;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3000001907;10.0;4;21.0599999428;
6;1;8.55000019073;8.5;5;17.0;2;11.3179998398;10.0;4;21.1229639053;
7;1;8.82499980927;8.5;5;17.0;2;11.336889267;10.0;4;21.6001901627;
8;1;8.82499980927;8.5;5;17.0;2;11.4800567627;10.1999998093;4;22.0082015991;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.6024608612;10.3632001877;4;22.3582868576;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.7074861526;10.4951858521;4;23.5279067755;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;12.0583724976;11.0209560394;4;24.5268628597;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;14.0583724976;11.4571752548;4;25.3691681623;
13;2;9.22696018219;9.79324531555;5;20.5780620575;2;16.0583724976;11.8107032776;5;26.0752547979;
14;2;11.2456893921;9.78903102875;5;21.3555105925;2;17.1801719666;12.0916318893;5;26.6680037975;
15;2;13.2456893921;10.1240053177;5;22.0305986404;2;18.2261924744;12.3113050461;5;27.1698563099;
16;2;15.0206890106;10.8927631378;5;22.6161907911;2;19.2750034332;12.4808797836;5;27.3801496029;
17;2;16.0206890106;11.172662735;5;23.1265428066;2;20.3266181946;12.5;5;27.5615134239;
18;2;17.3570919037;10.8157100677;5;23.5759092569;2;21.3810272217;12.5;5;27.7520513535;
19;2;18.3915901184;10.9637317657;5;23.8149644136;2;22.3256149292;12.5;6;27.9515185356;
