Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;9.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;6;20.3999996185;
8;2;8.82499980927;9.10000038147;3;18.0;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;8.82499980927;9.10000038147;3;18.3950001001;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;8.9015007019;9.30300045013;3;18.740288496;2;11.597111702;10.4951858521;4;23.0719120502;
11;2;8.96626472473;9.48138904572;3;19.0421043634;2;11.9215736389;11.0209560394;4;23.9749414921;
12;2;9.02068901062;9.63829040527;3;20.0447770357;2;13.9215736389;11.4571752548;4;24.7131726742;
13;2;9.22696018219;10.1482172012;3;20.9274691343;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;11.0206890106;10.5986757278;3;21.6939083338;2;16.5920333862;12.0916318893;4;25.7784451246;
15;2;13.0206890106;10.9915437698;3;22.3531258106;2;16.7335338593;12.3113050461;4;26.1504684687;
16;2;15.0206890106;11.3313522339;3;22.9173638821;2;16.8451404572;12.4808797836;4;26.2221269608;
17;2;16.0206890106;11.6242322922;3;23.4002350569;2;18.7534217834;12.5;4;26.2560760975;
18;2;17.0206890106;11.8769989014;4;23.8153406382;2;19.7636070251;12.5;4;26.2905418873;
19;2;18.0206890106;12.0964584351;4;24.0127058029;2;20.7739467621;12.5;4;26.3255085945;
20;3;18.9500007629;12.2076234818;3;24.1432759762;2;21.7844352722;12.5;4;26.3609591722;
21;3;18.9500007629;12.2859659195;4;24.2795181274;2;21.9082870483;12.5;4;26.3968753815;
22;3;18.9500007629;12.5956630707;4;24.4213151932;2;21.9190635681;12.5;4;26.4332377911;
23;3;18.9500007629;12.6949205399;4;24.5684993267;2;21.5;12.9299716949;4;26.4700255394;
24;4;18.9500007629;12.797949791;3;28.88144207;2;21.5;12.9410076141;4;26.5072168112;
25;4;17.9500007629;13.0;3;29.1984260082;2;21.9521656036;12.5;5;26.5447884798;
26;4;17.9500007629;14.0;4;29.5192034245;2;21.9634361267;12.5;5;26.5827163458;
27;5;17.9500007629;16.0;3;29.8428874016;2;21.5;13.2913579941;5;26.6209751368;
28;5;17.3911037445;17.2441139221;4;30.1685523987;2;21.9862918854;12.5;5;26.6595385075;
29;5;17.4378852844;18.3629207611;4;30.4952440262;2;21.9978618622;12.5;5;26.6983793974;
30;5;17.4839992523;19.4840049744;4;30.8219873905;2;22.009513855;12.5;5;26.7374696732;
31;5;18.367275238;18.4840049744;4;31.1477992535;2;22.0212402344;12.5;5;26.7767804861;
32;5;18.4516792297;19.0;5;31.4716978073;2;21.5;13.3883905411;5;26.8162822723;
33;5;18.5353927612;20.0;5;31.792714119;2;22.044883728;12.5;5;26.8559447527;
34;5;18.6181716919;21.0;6;32.1099038124;2;22.0567836761;12.5;5;26.8957372904;
35;5;18.6997814178;22.0;6;32.4223566055;2;22.0687217712;12.5;5;26.9356285334;
36;5;17.7398719788;24.0;6;32.7292075157;2;21.5;13.4678144455;6;26.9755871296;
37;5;17.7781581879;26.0;6;33.0296449661;2;22.0926761627;12.5;6;27.015581131;
38;6;17.8150157928;28.0;6;33.3229198456;2;22.104675293;12.5;7;27.0555787086;
39;6;17.8504066467;30.0;6;33.608353138;2;21.5;13.5;7;27.0955479145;
40;6;17.884305954;32.0;6;33.8853411674;2;22.1286640167;12.5;7;27.135456562;
41;6;17.9166965485;34.0;7;34.1533594131;2;21.5;13.5;8;27.17527318;
42;6;17.9475746155;35.2275848389;7;34.411965847;2;21.5;13.5876369476;8;27.2149660587;
43;6;17.9769458771;36.4043579102;9;34.6608028412;2;22.1644897461;15.5876369476;8;27.2545039654;
44;6;19.004825592;34.5758590698;9;34.8995947838;2;22.1763515472;17.5876369476;8;27.293856144;
45;6;18.0312328339;35.7416992188;10;35.1281485558;2;22.1881561279;19.5876369476;10;27.3329925537;
46;7;18.0562019348;36.9015579224;9;36.3463482857;2;22.1998977661;21.5;10;27.3718836308;
47;7;20.0797653198;35.0551757812;8;36.6551011801;2;22.2115650177;22.5;10;27.4105007648;
48;7;20.1000003815;36.2023620605;9;36.9008021355;2;22.2231502533;22.5;12;27.4488155842;
49;7;20.3757076263;37.3429794312;9;37.1515649557;2;22.2346439362;22.5;12;27.4868011475;
50;8;21.1000003815;38.3429794312;7;52.4080975056;2;22.2460403442;22.5;12;27.5244314671;
51;8;23.1000003815;41.3429794312;7;53.4211312532;2;22.2573299408;22.5;11;27.5616812706;
52;8;25.4708995819;44.3429794312;9;54.3607717752;2;21.5;22.5;11;27.5985264778;
