Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;9.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;2;11.3000001907;10.0;4;21.0;
7;2;8.82499980927;8.89999961853;3;18.0;2;11.3000001907;10.0;4;21.4999996424;
8;2;9.05000019073;8.5;3;18.0674999952;2;11.4499998093;10.1999998093;4;21.9353003502;
9;2;9.06518745422;8.5;3;18.4895108938;2;11.5805902481;10.3632001877;4;22.3176362514;
10;2;9.16014099121;8.67000007629;3;18.8647230864;2;11.6952905655;10.4951858521;4;23.5373773575;
11;2;9.24456214905;8.81392192841;3;19.1995335817;2;12.0612134933;11.0209560394;4;24.5968167782;
12;2;9.31989574432;8.93486309052;3;20.2548673153;2;14.0612134933;11.4571752548;4;25.5111111403;
13;2;9.55734443665;9.39324569702;3;21.1974108219;2;16.0612125397;11.8107032776;4;26.3018171787;
14;2;11.3850421906;9.78903102875;3;22.0314099789;2;16.8905448914;12.0916318893;4;26.9928781986;
15;2;13.3850421906;10.1240053177;3;22.7663766146;2;17.097864151;12.3113050461;4;27.6076834202;
16;2;15.3850421906;10.4026165009;3;23.4149770737;2;16.488527298;12.4808797836;4;27.9463441372;
17;2;16.5051403046;10.6309299469;4;23.9911694527;2;18.3867835999;12.5;3;28.2720229626;
18;3;17.5516319275;10.8157100677;4;24.5087993145;2;19.3867835999;12.5;3;28.6230447292;
19;3;18.0206890106;10.9637317657;4;24.8180098534;2;20.3867835999;12.5;3;28.9990065098;
20;3;19.5840530396;11.0;5;25.0697143078;2;21.3867835999;12.5;3;29.3989467621;
21;3;19.6406860352;11.0;5;25.3361742496;2;21.5;12.5;5;29.8212919235;
22;3;18.9500007629;12.0;4;25.616874218;2;21.5;12.5;5;30.2638244629;
23;3;18.9500007629;12.8084373474;5;25.911039114;2;21.5;12.5;5;30.7236814499;
24;3;18.9500007629;12.9555196762;5;26.2176237106;2;21.5;12.5;6;31.19739151;
25;3;18.9500007629;13.1088123322;5;26.5353112221;2;21.5;12.5;6;31.680949688;
26;3;18.9500007629;13.2676553726;5;26.8625197411;2;21.5;12.5;6;32.1699318886;
27;3;18.9500007629;13.4312601089;5;27.1974248886;3;21.5;12.5;5;41.9217271805;
28;3;18.9500007629;13.5987129211;5;27.5379900932;3;22.5;13.5;5;42.8462057114;
29;3;19.9500007629;11.5987129211;5;27.8820104599;3;23.5;14.5;5;43.7401390076;
30;3;18.9500007629;12.5987129211;4;28.2271661758;3;23.5;15.5;5;44.5966072083;
31;3;16.9500007629;14.5987129211;4;28.5710821152;3;23.5;16.5;5;45.4098463058;
32;3;15.9500007629;16.5987129211;4;28.9113931656;3;23.5;17.5;5;46.175368309;
33;3;14.9500007629;18.5987129211;4;29.2458081245;3;23.5;18.5;5;46.8900136948;
34;3;14.0;20.5987129211;4;29.5721731186;3;23.5;19.5;5;47.5519237518;
35;3;14.0;22.5987129211;4;29.888525486;3;23.5;20.5;5;48.1604537964;
36;3;14.0;24.0996742249;4;30.1931390762;3;24.5;20.9506759644;6;48.7160396576;
37;3;14.0;25.3738250732;5;30.4845581055;3;25.5;21.113571167;6;49.2200345993;
38;3;14.0;26.6361026764;5;30.7616167068;3;26.5;21.2595615387;6;49.6745300293;
39;3;14.0;27.8854560852;6;31.0234470367;3;27.0924625397;21.3897590637;4;50.0821752548;
40;3;14.0;29.1211013794;6;31.2694759369;3;27.1652145386;21.505355835;4;50.4351701736;
41;3;14.0;30.3425292969;7;31.4994077682;3;27.230550766;21.5999984741;5;50.6297597885;
42;3;14.0;31.5494670868;9;31.7132005692;3;27.2889289856;24.5999984741;6;50.8028182983;
43;3;14.0;32.7418823242;10;31.9110393524;3;27.340845108;27.5999984741;6;50.9560909271;
44;3;14.0;33.9199371338;10;32.0932998657;3;27.3868274689;30.5999984741;6;51.0;
45;3;14.0;35.0839691162;12;32.260515213;3;27.3999996185;33.5999984741;7;51.0;
46;3;15.0;33.234462738;12;32.4133443832;4;28.3999996185;37.5999984741;7;52.0;
47;3;16.0;32.3720092773;13;32.5525350571;4;29.3999996185;38.5999984741;7;52.0499999523;
48;3;17.0;31.4972820282;14;32.6788978577;4;29.7150001526;39.5999984741;7;52.1019749641;
49;3;18.0;30.6110076904;14;32.75;4;29.7305927277;40.5999984741;8;52.1559499502;
50;3;18.9500007629;29.6749992371;15;32.75;4;29.7467842102;41.5999984741;8;52.2119446993;
51;3;18.9500007629;28.6749992371;15;32.75;4;29.3999996185;42.2059707642;8;52.269973278;
52;3;18.9500007629;27.6749992371;16;32.75;5;29.3999996185;42.2349853516;8;52.3300433159;
53;3;18.9500007629;27.6749992371;17;32.75;6;29.3999996185;42.2650222778;8;52.3921557665;
