Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;5;20.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;9.0;10.0;5;20.0;
5;2;7.7000002861;9.30000019073;4;18.0449999571;2;10.3000001907;10.0;3;21.0;
6;2;8.78512477875;8.5;4;18.0915547609;2;11.3000001907;10.0;3;21.0900000334;
7;2;9.07059955597;8.5;4;18.1396753788;2;11.3269996643;10.0;2;21.5980186462;
8;2;9.08142662048;8.5;4;18.1893689632;2;11.4794054031;10.1999998093;2;22.0418490171;
9;2;9.09260749817;8.5;3;18.5925321579;2;11.6125545502;10.3632001877;2;22.4332156181;
10;2;9.18332004547;8.67000007629;3;18.9461020231;2;11.7299642563;10.4951858521;2;23.6659361124;
11;2;9.26287269592;8.81392192841;3;19.2562930584;2;12.0997810364;11.0209560394;2;24.7393633127;
12;2;9.33266639709;8.93486309052;2;20.2716907263;2;14.0997810364;11.4571752548;2;25.6686143875;
13;2;9.56113052368;9.39324569702;3;21.1674451828;2;16.0997810364;11.8107032776;3;26.4751701355;
14;2;11.3783006668;9.78903102875;3;21.9472299814;2;17.3001461029;12.0916318893;3;27.1828548908;
15;2;13.3782997131;10.8036928177;3;22.6200125217;2;18.3806476593;12.3113050461;2;27.8148901463;
16;2;15.3782997131;10.4026165009;3;23.1979614496;2;19.4685134888;12.4808797836;2;28.1711652279;
17;2;16.4563121796;10.6309299469;3;23.6946053505;2;20.5639228821;12.5;2;28.5145654678;
18;2;17.0206890106;11.6409845352;3;24.1234521866;2;21.6669425964;12.5;2;28.8830828667;
