Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
27;1;12.9500007629;14.0;8;22.0;4;22.2732028961;12.5;3;29.5346672535;
28;1;12.0;15.0;8;22.0;4;23.2996673584;12.5;3;29.7381417751;
29;1;12.0;16.0;7;22.0;4;23.5;13.5;3;29.9468841553;
30;1;12.0;17.0;7;22.0;4;23.2995223999;13.5;5;30.1606559753;
31;1;12.0;18.0;8;22.0;5;23.5021781921;13.5;4;30.3791787624;
32;1;13.0;16.0;8;22.0;5;22.4670982361;13.5;4;30.6021337509;
33;1;14.0;15.0;8;22.0;5;21.5539283752;14.5;5;30.8291614056;
34;1;12.0;16.0;8;22.0;5;21.6815853119;13.5;5;31.0598618984;
35;1;12.0;17.0;8;22.0;5;20.7329864502;13.5;5;31.2937972546;
36;1;12.0;18.0;8;22.0;5;19.824886322;14.5;5;31.5304918289;
37;1;12.0;19.0;8;22.0;5;18.9181194305;15.5;5;31.7694368362;
38;1;12.0;20.0;8;22.0;5;18.5124778748;16.5;5;32.0100922585;
39;1;12.0;21.0;9;22.0;5;17.5141334534;18.5;5;32.2518920898;
40;1;12.0;22.0;9;22.0;5;17.5843200684;20.3655910492;5;33.4942483902;
41;1;12.0;23.0;9;22.0;5;18.6552848816;22.107919693;5;33.7365581989;
42;1;12.0;24.0;11;22.0;5;19.7268199921;23.1495914459;6;33.9782083035;
43;1;12.0;25.0;11;22.0;5;20.7987003326;24.1495914459;6;34.218583107;
44;1;12.0;26.0;11;22.0;5;22.8707008362;26.1495914459;8;34.457069397;
45;1;12.0;27.0;12;22.0;5;24.1846504211;29.1495914459;9;34.6930646896;
46;1;12.0;28.0;12;22.0;5;24.0141372681;32.1495895386;9;34.9259843826;
47;1;12.0;29.0;13;22.0;5;26.0851192474;33.2000007629;11;35.1552672386;
48;1;12.0;30.0;13;22.0;5;26.1553115845;34.2000007629;12;35.380382061;
49;1;13.0;28.0;14;22.0;5;27.2245063782;35.2000007629;13;35.6008324623;
50;1;12.0;29.0;15;22.0;6;28.7925033569;33.2000007629;9;47.3161621094;
51;1;12.0;30.0;16;22.0;6;30.231218338;34.2000007629;9;47.9859600067;
52;1;13.0;28.0;17;22.0;6;31.6158428192;34.5;9;48.6132445335;
53;1;12.0;29.0;17;22.0;6;31.6981277466;35.5;9;49.1968750954;
54;1;12.0;30.0;17;22.0;6;31.7779312134;36.5;10;50.7367753983;
55;1;13.0;28.0;18;22.0;6;32.855140686;38.5;10;51.2737646103;
56;1;12.0;29.0;19;22.0;6;33.9296569824;40.5;11;51.7705588341;
57;1;12.0;30.0;19;22.0;6;34.2446632385;42.5;12;52.2292196751;
58;1;13.0;28.0;20;22.0;7;33.7703170776;45.2000007629;11;52.6154764891;
59;1;12.0;29.0;20;22.0;7;33.825378418;47.2000007629;12;52.9567822218;
60;1;12.0;30.0;21;22.0;7;33.8740119934;48.8059234619;12;53.2474806309;
61;1;13.0;28.0;21;22.0;7;33.9203796387;49.8288726807;13;53.3925611973;
62;1;12.0;29.0;22;22.0;7;33.9644851685;50.8524093628;13;53.5338122845;
63;1;12.0;30.0;23;22.0;7;34.0063514709;51.8765182495;13;53.6712912321;
64;1;12.0;31.0;23;22.0;7;34.0460128784;52.9011878967;14;56.2256222963;
65;1;12.0;32.0;24;22.0;8;35.3835105896;55.4614372253;13;57.6142785549;
66;1;12.0;33.0;24;22.0;8;35.1529006958;58.9137153625;14;58.7791929245;
67;1;12.0;34.0;25;22.0;8;35.3623580933;62.2752838135;14;59.7010407448;
68;1;12.0;35.0;26;22.0;8;36.49584198;62.5640830994;16;60.3384488821;
69;1;13.0;33.0;26;22.0;8;37.0499992371;64.7226486206;17;60.7049353123;
70;1;12.0;34.0;27;22.0;8;37.0499992371;65.9902114868;17;60.9859181643;
71;1;12.0;35.0;27;22.0;8;33.5499992371;68.1373901367;18;62.2819070816;
72;1;13.0;33.0;27;22.0;9;33.5499992371;71.292175293;18;62.6331567764;
73;1;12.0;34.0;27;22.0;9;33.5499992371;73.9546813965;19;63.0009987354;
74;1;12.0;35.0;26;22.0;9;32.5499992371;76.1250076294;19;63.3854550123;
75;1;13.0;33.0;26;22.0;9;31.5499992371;77.0718078613;19;63.7863994837;
76;1;12.0;34.0;27;22.0;10;30.5499992371;80.152557373;16;74.2035378218;
77;2;12.0;35.0;27;22.0;11;31.9135513306;79.2347412109;14;75.1363918781;
78;2;13.0;33.0;28;22.0;11;34.0499992371;79.8182373047;15;77.0567840338;
79;2;12.0;34.0;28;22.0;11;32.1500015259;85.591178894;15;77.9807451963;
80;3;12.0;35.0;28;22.0;11;33.1500015259;90.8056106567;17;80.6713901758;
81;3;13.0;33.0;28;22.0;12;33.2129974365;95.6448516846;16;83.002432704;
82;3;12.0;34.0;27;22.0;13;34.2727622986;97.9460296631;15;85.0291252136;
83;3;12.0;35.0;27;22.0;13;34.3292884827;100.054206848;16;86.8119117022;
84;3;13.0;33.0;28;22.0;13;35.382610321;101.419319153;18;88.2348288298;
85;3;12.0;34.0;29;23.0;13;36.4327774048;101.97858429;19;89.4176251888;
86;3;14.0;33.0;29;23.0299999714;13;35.4798622131;102.362228394;20;90.5743734837;
87;3;16.0;33.0;29;23.0605909824;14;35.2136459351;104.018424988;20;92.7036583424;
88;3;17.0;33.0;29;23.091766119;14;36.2779502869;107.413368225;20;94.8561061621;
89;3;18.0;33.0;29;24.1235172749;14;38.5999984741;107.600006104;22;95.8738735914;
90;3;19.9500007629;34.0;29;24.1958349943;14;39.9368896484;111.789115906;22;96.8395615816;
91;3;20.9500007629;34.0;29;24.2698928118;14;43.9368896484;106.980392456;22;97.8003828526;
92;3;20.9500007629;34.0;29;24.3456804752;14;43.7727508545;110.173469543;24;98.7076901197;
93;3;20.9500007629;34.0;30;24.4231835604;14;44.7774162292;113.033119202;25;100.591128469;
94;4;20.9500007629;34.0;29;24.5023833513;14;48.3999977112;110.931549072;25;101.483525276;
95;4;20.9500007629;33.0;29;24.5832564831;14;48.3999977112;114.204818726;25;102.362796307;
96;4;20.9500007629;32.0;29;24.6657751799;14;49.8698654175;116.698471069;27;103.227118015;
97;4;20.9500007629;31.0;30;24.7499067783;14;50.0953979492;122.530845642;28;104.075113416;
98;4;20.9500007629;30.0;30;24.8356138468;14;51.2172927856;124.698890686;28;104.905820966;
99;4;20.9500007629;29.0;30;24.9228538275;14;51.2712478638;127.584152222;30;105.71864748;
100;4;20.9500007629;28.0;30;25.0115793943;14;51.7493515015;132.845352173;33;106.513311505;
