Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;2;18.9500007629;12.0;4;26.7638249397;2;21.5;12.8495359421;6;26.1864993572;
21;2;18.9500007629;12.9055299759;4;27.251458168;2;21.8559494019;12.5;6;26.2080165148;
22;2;18.9500007629;13.6257286072;4;27.7633986473;2;21.8624038696;12.5;6;26.2296639681;
23;2;18.9500007629;13.8816995621;4;28.2957406044;2;21.8688983917;12.5;6;26.2514331341;
24;2;18.9500007629;14.1478700638;4;28.8437380791;2;21.8754291534;12.5;6;26.2733153105;
25;2;18.9500007629;14.421869278;4;29.4019312859;2;21.5;12.8819942474;7;26.2953014374;
26;2;18.9500007629;14.7009658813;5;29.9643349648;2;21.5;12.8885908127;7;26.3173824549;
27;2;18.9500007629;14.982167244;5;30.524679184;2;21.8952140808;12.5;7;26.3395489454;
28;2;19.9500007629;12.982167244;5;31.0766792297;2;21.9018650055;12.5;7;26.3617914915;
29;2;20.9500007629;11.982167244;5;31.6143198013;2;21.5;13.1808958054;7;26.3841004372;
30;2;18.9500007629;12.982167244;5;32.1321163177;2;19.5;14.1920499802;7;26.4064661264;
31;2;16.9500007629;14.982167244;7;32.6253356934;2;18.5;15.2032327652;7;26.428878665;
32;2;17.9500007629;14.982167244;7;33.0901584625;3;17.5;16.2144393921;6;26.4513280392;
33;2;16.9500007629;13.982167244;7;33.5237665176;3;16.5;17.2256641388;6;26.4738043547;
34;2;16.9500007629;13.982167244;7;33.9243593216;3;15.5;18.2369022369;6;26.4962974787;
35;2;17.9500007629;14.982167244;7;34.2911100388;3;14.5;19.2481479645;7;26.5187973976;
36;2;18.9500007629;15.982167244;7;34.6240625381;3;14.0;20.2593994141;6;26.5412938595;
37;2;18.9500007629;16.9821662903;9;34.9240026474;3;14.0;21.270647049;6;26.5637768507;
38;2;18.9500007629;17.9821662903;9;35.1923046112;3;14.0;22.2818889618;5;26.5862361193;
39;2;18.9500007629;18.9821662903;9;35.4307813644;3;14.0;23.2931175232;6;26.6086617708;
40;2;18.9500007629;19.9821662903;9;35.6415395737;3;14.0;24.3043308258;6;26.6310436726;
41;2;18.9500007629;20.9821662903;11;35.8268547058;3;14.0;25.3155212402;6;26.6533719301;
42;3;18.9500007629;21.9821662903;11;35.9890642166;2;15.0;23.3266868591;9;26.6756366491;
43;3;18.9500007629;22.9821662903;13;36.0;2;14.0;24.3378181458;11;26.6978281736;
44;3;19.9500007629;20.9821662903;13;36.0;2;14.0;25.3489131927;12;26.7199368477;
45;3;18.9500007629;21.9821662903;13;36.0;2;15.0;23.3599681854;12;26.7419531345;
46;3;18.9500007629;22.9821662903;14;36.0;2;14.0;24.3709774017;13;26.7638677359;
47;3;19.9500007629;20.9821662903;14;36.0;4;14.0;25.3819332123;8;56.7856714725;
48;3;18.9500007629;21.9821662903;14;36.0;4;17.0;26.3819332123;8;57.8073554039;
49;3;18.9500007629;23.9821662903;15;36.0;4;20.0;28.3819351196;9;59.2226599455;
50;3;18.9500007629;25.9821662903;15;36.0;4;21.0;30.3819351196;8;60.4750618935;
51;3;18.9500007629;27.9821662903;14;36.0;4;22.0;32.3819351196;8;61.5674080849;
52;4;18.9500007629;29.9821662903;13;37.8716015816;3;21.0;28.5;8;60.6154060364;
53;4;19.9500007629;32.9821662903;13;37.8927206993;3;22.0;28.5;8;61.3957881927;
54;4;20.9500007629;34.9821662903;12;37.4136784077;3;20.0;28.5;10;62.0513858795;
55;5;21.9500007629;33.9821662903;12;37.43610394;3;21.0;28.5;9;62.5974311829;
56;5;20.9500007629;35.9821662903;12;36.9585630894;3;22.0;29.5;9;62.9552135468;
57;5;20.9500007629;37.9821662903;13;36.9781315327;3;23.0;30.5;9;63.0;
58;5;21.9500007629;35.9821662903;13;36.9979080558;4;24.5;31.5;8;63.0;
59;5;20.9500007629;36.9821662903;12;37.0178871155;4;25.5;32.5;8;63.0;
60;5;20.9500007629;37.9821662903;11;37.0380628109;4;26.5;33.5;7;63.0;
61;5;21.9500007629;35.9821662903;11;37.0584290028;4;27.5;34.5;7;63.0;
62;5;20.9500007629;36.9821662903;14;38.0789791346;4;27.7749996185;35.5;9;63.0;
63;6;22.9500007629;35.9821662903;12;38.1747065783;4;27.7749996185;36.5;8;63.0;
64;6;24.9500007629;35.9821662903;12;38.2754229307;4;27.7749996185;37.0;10;63.0;
65;6;26.2098350525;35.9821662903;12;38.3813070059;4;27.7749996185;37.0;9;63.0;
66;6;26.3789196014;35.9821662903;13;38.4925253391;4;27.7749996185;37.0;12;63.0;
67;6;26.3991699219;35.9821662903;12;38.6092290878;4;27.7749996185;37.0;12;63.0;
68;6;26.1000003815;35.9821662903;13;38.7315499783;4;27.7749996185;37.0;13;63.0;
69;6;24.4433059692;35.9821662903;13;39.8595966101;4;27.7749996185;37.0;12;63.0;
70;6;24.4672489166;37.9821662903;14;40.0334503651;4;27.7749996185;37.0;11;63.0;
71;6;25.3424720764;39.9821662903;16;40.214345336;4;27.7749996185;37.0;12;63.0;
72;7;25.6122512817;41.9821662903;15;40.4022973776;4;27.7749996185;37.0;12;63.0;
73;7;25.649597168;43.9821662903;15;40.5972799063;4;27.7749996185;37.0;13;63.0;
74;7;26.212600708;43.9821662903;12;40.7992194891;4;27.7749996185;37.0;13;65.1399993896;
75;7;25.7289524078;43.9821662903;12;41.0079926252;4;28.2032489777;37.7849998474;14;66.8711032867;
76;7;25.7709236145;44.9821662903;12;42.3405307531;4;28.5442504883;38.4127731323;14;68.2491817474;
77;7;24.8227272034;43.9821662903;12;43.5050100088;4;28.8107566833;38.9059257507;16;68.8328857422;
78;7;24.8766899109;44.5772895813;15;44.5229085684;4;29.0161018372;39.0380935669;16;69.609834671;
79;7;25.9327583313;45.7871322632;14;45.4162216187;4;29.125;39.3049163818;16;69.8963451385;
80;7;26.426940918;46.9512290955;14;46.0134062767;4;29.125;39.4481735229;17;70.0;
81;6;24.5009059906;42.9821662903;13;45.0283610821;5;27.125;40.5;14;71.4714394808;
82;6;24.5627765656;43.9821662903;13;45.4504196644;5;27.125;42.5;14;71.4939312935;
83;6;24.6263446808;44.9821662903;14;45.739806056;5;27.125;44.5;13;72.516430974;
84;6;24.6914558411;45.9821662903;15;46.0353119373;6;27.3999996185;47.5;11;72.738928318;
85;6;25.7579441071;43.9821662903;13;46.3361203671;6;28.3999996185;50.5;11;72.9990131855;
86;6;24.8256263733;44.9821662903;14;46.6413536072;6;29.8684234619;53.5;13;73.3027044535;
87;6;24.8943023682;45.9821662903;13;46.9500832558;6;30.3999996185;56.2919387817;13;73.6565444469;
88;6;25.9637680054;43.9821662903;13;47.2613441944;6;31.8818912506;57.5;13;74.0674469471;
89;6;23.9495754242;45.9821662903;14;47.5741460323;6;31.8886070251;59.5;14;74.5424444675;
90;6;23.9746208191;47.9821662903;16;47.8874878883;7;31.8953075409;61.5;13;75.0883111954;
91;6;25.000169754;46.9821662903;16;48.2003712654;7;31.9019889832;63.5;15;75.7110404968;
92;6;24.0261726379;48.9821662903;17;48.5118143559;7;31.9086494446;65.5;16;76.41517663;
93;6;24.0525779724;50.9821662903;16;48.8208649158;7;31.9152832031;67.5;16;77.203020215;
94;6;25.0793323517;49.9821662903;17;49.1266114712;7;31.9218921661;69.5;16;78.0737704039;
95;6;24.1063747406;51.9821662903;17;49.4281947613;7;32.9284706116;68.5;17;79.0227097273;
96;6;24.133644104;53.9821662903;17;49.724814415;7;31.9350147247;70.5;17;81.04058671;
97;6;25.1610774994;52.9821662903;18;50.0157380104;7;32.9415245056;73.5;18;82.2033768892;
98;6;24.1886100769;54.9821662903;18;50.3003041744;7;34.9479942322;73.5;18;83.4097088575;
99;6;24.2161712646;56.9821662903;19;50.5779280663;7;33.9544219971;76.5;20;84.6379592419;
100;6;25.2436981201;55.1275100708;19;50.8481011391;7;33.960811615;79.5;21;85.8645403385;
101;6;24.2711200714;56.2609786987;18;51.1103913784;7;34.9671516418;79.5;22;87.0658785105;
102;6;24.2983703613;57.3880310059;17;51.3644433022;7;33.9734420776;82.5;21;88.2204885483;
103;6;25.3253879547;55.5086135864;18;51.6099743843;7;33.9796867371;84.6579208374;17;89.3107717037;
