Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;5;20.0;
5;2;7.55000019073;9.9000005722;4;18.0;1;10.0;10.0;5;20.0;
6;2;8.55000019073;9.10000038147;4;18.0674999952;1;11.0;10.0;5;20.0;
7;2;8.82499980927;9.14050006866;4;18.1388356686;2;11.3000001907;10.0;4;21.3999996185;
8;2;8.82499980927;9.18330097198;4;18.2141259909;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;8.82499980927;9.22847557068;4;18.6456211805;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;8.9015007019;9.45337295532;4;19.0306602716;2;11.597111702;10.4951858521;3;23.0619120598;
11;2;8.96626472473;9.65561199188;4;19.3756101131;2;11.9185733795;11.0209560394;3;23.9545464516;
12;2;9.02068901062;9.83839321136;4;20.4466397762;2;13.9185733795;11.4571752548;3;24.6819883585;
13;2;9.22696018219;10.3893346786;5;21.4057168961;2;15.9185733795;11.8107032776;4;25.2644146681;
14;2;11.0206890106;10.8856239319;5;22.257011652;2;16.9369182587;12.0916318893;4;25.7245066166;
15;2;13.0206890106;11.3294057846;5;23.0099308491;2;17.9431419373;12.3113050461;4;26.0845712423;
16;2;15.0206890106;11.725435257;5;23.6770029068;2;18.9494171143;12.4808797836;4;26.1438889503;
17;2;16.0206890106;12.0800161362;5;24.2720131874;2;19.955739975;12.5;4;26.1651208401;
18;2;17.0206890106;12.4000663757;5;24.8085989952;2;20.9621105194;12.5;4;26.1864993572;
