Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;1;16.9500007629;11.0;3;22.0;1;19.5;12.5;3;25.0;
21;1;16.9500007629;11.0;3;22.0;1;19.5;12.5;5;25.0;
22;1;16.9500007629;11.0;4;22.0;1;19.5;12.5;6;25.0;
23;1;16.9500007629;11.0;5;22.0;1;19.5;12.5;6;25.0;
24;1;16.9500007629;11.0;5;22.0;1;19.5;12.5;5;25.0;
25;1;16.9500007629;11.0;5;22.0;1;19.5;12.5;5;25.0;
26;2;16.9500007629;11.0;5;35.5191164017;1;19.5;12.5;5;25.0;
27;2;17.9500007629;12.0;5;36.3952741623;1;19.5;12.5;6;25.0;
28;2;18.9500007629;13.0;5;37.2020902634;1;19.5;12.5;6;25.0;
29;2;18.9500007629;14.0;5;37.9314727783;1;19.5;12.5;6;25.0;
30;2;18.9500007629;15.0;5;38.5796489716;1;19.5;12.5;6;25.0;
31;2;18.9500007629;16.0;4;39.146730423;1;19.5;12.5;6;25.0;
32;2;18.9500007629;17.0;4;39.6359729767;1;19.5;12.5;6;25.0;
33;2;18.9500007629;18.0;4;40.0528926849;1;19.5;12.5;7;25.0;
34;2;18.9500007629;19.0;4;40.4044017792;1;19.5;12.5;7;25.0;
35;2;18.9500007629;20.0;3;40.6980628967;1;19.5;12.5;7;25.0;
36;2;18.9500007629;21.0;4;40.9414997101;1;19.5;12.5;8;25.0;
37;2;18.9500007629;22.0;4;41.0;1;19.5;12.5;8;25.0;
38;2;18.9500007629;23.0;4;41.0;1;19.5;12.5;8;25.0;
39;2;18.9500007629;24.0;4;41.0;1;19.5;12.5;8;25.0;
40;2;18.9500007629;24.2999992371;4;41.0;1;19.5;12.5;7;25.0;
41;2;18.9500007629;24.2999992371;5;41.0;1;19.5;12.5;8;25.0;
42;2;18.9500007629;24.2999992371;5;41.0;1;19.5;12.5;8;25.0;
43;2;18.9500007629;24.2999992371;5;41.0;1;19.5;12.5;9;25.0;
44;2;18.9500007629;24.2999992371;6;41.0;1;19.5;12.5;10;25.0;
45;2;18.9500007629;24.2999992371;6;41.0;1;19.5;12.5;10;25.0;
46;2;18.9500007629;24.2999992371;5;41.0;1;19.5;13.5;8;25.0;
47;2;18.9500007629;24.2999992371;5;41.0;1;19.5;14.5;8;25.0;
48;2;18.9500007629;24.2999992371;6;41.0;1;19.5;15.5;8;25.0;
49;2;18.9500007629;24.2999992371;7;41.0;1;19.5;16.5;10;25.0;
50;2;18.9500007629;26.2999992371;5;41.0;1;19.5;17.5;10;25.0;
51;2;18.9500007629;28.2999992371;5;41.0;1;19.5;17.5;10;25.0;
52;2;18.9500007629;30.2999992371;6;41.0;1;19.5;17.5;10;25.0;
53;2;18.9500007629;32.2999992371;6;41.0;1;19.5;17.5;10;25.0;
54;2;18.9500007629;34.2999992371;6;41.0;1;19.5;17.5;11;25.0;
55;2;18.9500007629;34.2999992371;7;41.0;1;19.5;17.5;9;25.0;
56;2;18.9500007629;34.2999992371;7;41.0;1;19.5;17.5;10;25.0;
57;2;18.9500007629;34.2999992371;7;41.0;1;19.5;17.5;10;25.0;
58;2;18.9500007629;34.2999992371;8;41.0;1;19.5;17.5;8;25.0;
59;3;18.9500007629;34.2999992371;7;41.0;1;19.5;17.5;7;25.0;
60;3;18.9500007629;34.2999992371;8;41.0;2;19.5;17.5;6;25.0;
61;3;18.9500007629;34.2999992371;8;41.0;2;19.5;17.5;6;25.0;
62;3;18.9500007629;34.2999992371;10;41.0;2;19.5;17.5;7;25.0;
63;3;18.9500007629;34.2999992371;10;41.0;2;19.5;17.5;7;25.0;
64;3;18.9500007629;34.2999992371;12;41.0;3;19.5;17.5;2;36.5;
65;3;18.9500007629;34.2999992371;12;41.0;3;20.5;18.5;3;36.9600000381;
66;3;18.9500007629;34.2999992371;11;41.0;3;21.5;19.5;2;37.3833837509;
67;3;18.9500007629;34.2999992371;10;41.0;3;21.5;20.5;2;37.76932621;
68;3;18.9500007629;34.2999992371;8;41.0;3;21.5;21.5;1;38.1180152893;
69;3;18.9500007629;34.2999992371;7;41.0;3;21.5;22.5;1;38.4304847717;
70;3;18.9500007629;34.2999992371;8;41.0;3;21.5;23.5;1;39.7084302902;
71;3;18.9500007629;34.2999992371;9;41.0;3;22.5;25.5;1;39.9940261841;
72;3;18.9500007629;34.2999992371;9;41.0;3;23.5;27.5;1;40.2509360313;
73;3;18.9500007629;34.2999992371;10;41.0;3;23.5;29.5;3;40.4817984104;
74;3;18.9500007629;34.2999992371;11;41.0;3;23.5;31.5;3;40.6671074629;
75;3;18.9500007629;34.2999992371;12;41.0;3;23.5;33.5;4;42.0976837873;
76;3;18.9500007629;34.2999992371;12;41.0;3;23.7999992371;35.6175918579;4;43.2665766478;
77;3;18.9500007629;34.2999992371;13;41.0;3;24.0340003967;37.0431938171;4;44.2117249966;
78;3;18.9500007629;34.2999992371;15;41.0;3;24.2123565674;38.3776473999;6;44.9728606939;
79;3;18.9500007629;34.2999992371;15;41.0;3;24.3458442688;39.638923645;7;45.4390107393;
80;3;18.9500007629;34.2999992371;15;41.0;3;24.3999996185;40.7695884705;7;45.6232278347;
81;3;18.9500007629;34.2999992371;16;42.2299995422;3;24.3999996185;41.8116149902;7;45.7105051279;
82;3;16.9500007629;35.6990013123;16;43.2357959747;3;24.3999996185;42.855255127;9;45.8009822369;
83;3;17.9500007629;35.6270103455;15;44.0472640991;3;24.3999996185;43.9004898071;9;45.8946156502;
84;3;18.9500007629;36.1110992432;14;44.6948261261;3;24.3999996185;44.3473091125;9;45.9913430214;
85;3;19.3860778809;36.498752594;14;45.0;3;24.3999996185;44.3956718445;10;46.0910825729;
86;3;19.3999996185;36.7000007629;14;45.0;3;24.3999996185;44.4455413818;11;46.1937320232;
87;3;19.3999996185;36.7000007629;14;45.0;3;24.3999996185;44.4968681335;11;45.7991685867;
88;3;19.3999996185;36.7000007629;14;45.0;3;24.3999996185;44.0995864868;11;46.1397488117;
89;3;19.3999996185;36.7000007629;14;45.0;3;24.3999996185;44.3628768921;11;46.4497172832;
90;3;19.3999996185;36.7000007629;14;45.0;3;24.3999996185;44.5976219177;11;46.6306607723;
91;3;19.3999996185;36.7000007629;11;45.0;3;24.3999996185;44.7153320312;12;46.745603323;
92;3;19.3999996185;36.7000007629;11;45.0;3;24.3999996185;44.7728042603;12;46.8624122143;
93;3;19.3999996185;36.7000007629;10;45.0;3;24.3999996185;44.8312072754;9;46.9808471203;
94;3;19.3999996185;36.7000007629;9;45.0;3;24.3999996185;44.8904266357;7;47.1006519794;
95;3;19.3999996185;36.7000007629;9;45.0;3;24.3999996185;44.9503250122;7;47.2215571404;
96;3;19.3999996185;36.7000007629;9;45.0;3;24.3999996185;45.0107803345;6;46.8432817459;
97;3;19.3999996185;36.7000007629;8;45.0;3;24.3999996185;44.6216430664;5;47.1980361938;
98;3;19.3999996185;36.7000007629;8;45.0;3;24.3999996185;44.8920211792;5;47.5199337006;
99;3;19.3999996185;36.7000007629;8;45.0;3;24.3999996185;45.1327285767;6;47.7104465961;
100;3;19.3999996185;36.7000007629;8;45.0;3;24.3999996185;45.2552261353;5;47.8325037956;
101;3;19.3999996185;36.7000007629;9;45.0;3;24.3999996185;45.3162536621;1;47.9538981915;
102;3;19.3999996185;36.7000007629;8;45.0;0;0;0;0;0;
