Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;9.0;10.0;4;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;2;9.19999980927;10.0;3;21.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;9.19999980927;10.0;3;21.0299999714;
5;1;7.55000019073;9.30000019073;4;17.0;2;10.3090000153;10.0;3;21.0605909824;
6;1;8.55000019073;8.5;4;17.0;2;11.3181772232;10.0;3;21.091766119;
7;1;8.82499980927;8.5;4;17.0;2;11.3275299072;10.0;3;21.534434557;
8;1;8.82499980927;8.5;4;17.0;2;11.4603300095;10.1999998093;3;21.9046876431;
9;1;8.82499980927;8.5;4;17.3400001526;2;11.5714063644;10.3632001877;3;22.2136896849;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;11.6641073227;10.4951858521;3;23.3236640692;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;11.9970989227;11.0209560394;3;24.2565786839;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;13.9970989227;11.4571752548;3;25.0261526108;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;15.9970989227;11.8107032776;3;25.6525614262;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;17.0533638;12.0916318893;2;26.1584771872;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;18.0733337402;12.3113050461;2;26.5661897659;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;19.0939025879;12.4808797836;3;26.6749540567;
17;1;14.0206890106;10.6309299469;4;21.6314201355;3;20.1150588989;12.5;3;26.7473965883;
18;2;15.0206890106;10.8157100677;3;21.9274635315;3;21.1367931366;12.5;3;26.8217064142;
19;2;16.0206890106;10.9637317657;4;22.0;3;22.0465126038;12.5;3;26.8978226185;
20;2;16.9500007629;11.0;4;22.0;3;22.0693473816;12.5;4;26.9756746292;
21;2;16.9500007629;11.0;4;22.0;3;22.0927028656;12.5;4;27.0551822186;
22;2;16.9500007629;11.0;4;22.0;3;22.1165542603;12.5;5;27.1362555027;
23;2;16.9500007629;11.0;5;22.0;3;22.14087677;12.5;5;27.2187950611;
24;2;16.9500007629;11.0;5;22.0;3;22.16563797;12.5;6;27.3026921749;
25;2;16.9500007629;11.0;6;22.0;3;21.5;13.1908073425;6;27.3878297806;
26;2;16.9500007629;11.0;7;22.0;3;21.5;13.2163486481;6;27.4740822315;
27;2;16.9500007629;11.0;7;22.0;3;22.242225647;12.5;6;27.5613162518;
28;2;16.9500007629;11.0;7;22.0;3;22.2683944702;12.5;6;27.6493918896;
29;2;16.9500007629;11.0;7;22.0;3;21.5;13.5;6;27.7381625175;
30;2;16.9500007629;11.0;6;22.0;3;20.3214492798;13.5;5;27.8274769783;
31;2;14.9500007629;12.0;6;22.0;3;20.5;13.5;5;27.9171793461;
32;2;13.9500007629;13.0;6;22.0;3;21.5;13.9585895538;4;28.0071108341;
33;2;12.9500007629;14.0;6;22.0;3;21.5;14.0035552979;4;28.0971102715;
34;2;12.0;15.0;6;22.0;3;20.4291324615;13.5;5;28.1870160103;
35;2;12.0;16.0;6;22.0;3;20.5;13.5;5;28.2766661644;
36;2;12.0;17.0;7;22.0;3;21.5;14.1383333206;6;28.3659007549;
37;2;12.0;18.0;8;22.0;3;20.5;13.5;6;28.4545619488;
38;2;12.0;19.0;8;22.0;3;19.5363693237;14.5;6;28.5424957275;
39;2;12.0;20.0;8;22.0;3;19.5;13.5;6;28.6295526028;
40;2;12.0;21.0;9;22.0;3;20.5;14.3147764206;7;28.7155892849;
