Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;2;19.6932640076;11.0;4;25.5824170113;1;19.5;12.5;7;25.0;
21;2;18.9500007629;12.0;5;25.8750138283;1;19.5;12.5;7;25.0;
22;2;18.9500007629;12.9375066757;6;26.180170536;1;19.5;12.5;8;25.0;
23;2;18.9500007629;13.0900850296;7;26.4966025352;1;19.5;12.5;8;25.0;
24;2;18.9500007629;13.248301506;7;26.8227591515;1;19.5;12.5;8;25.0;
25;2;18.9500007629;13.4113798141;7;27.1568431854;1;19.5;12.5;8;25.0;
26;3;18.9500007629;13.5784215927;6;27.4968419075;1;19.5;12.5;8;25.0;
27;3;18.9500007629;13.7484207153;6;27.8405680656;1;19.5;12.5;8;25.0;
28;3;18.9500007629;13.9202842712;7;28.1857123375;1;19.5;12.5;7;25.0;
29;3;18.9500007629;14.0928564072;7;28.529902935;1;19.5;12.5;6;25.0;
30;3;18.9500007629;14.2649517059;7;28.8707699776;1;19.5;12.5;7;25.0;
31;3;16.9500007629;16.2649517059;7;29.2060108185;1;19.5;12.5;7;25.0;
32;3;15.9500007629;18.2649517059;7;29.5334510803;1;19.5;12.5;7;25.0;
33;3;14.9500007629;20.2649517059;7;29.851102829;1;19.5;12.5;7;25.0;
34;3;14.0;22.0659923553;7;31.1572093964;1;19.5;12.5;7;25.0;
35;3;15.0;23.3414878845;7;31.5252811909;1;19.5;12.5;7;25.0;
36;4;16.0;24.6052532196;6;31.8839352131;1;19.5;12.5;6;25.0;
37;4;16.2598342896;25.8562049866;7;32.2324553728;1;19.5;12.5;6;25.0;
38;4;17.27891922;24.8562049866;7;32.5704064369;1;19.5;12.5;6;25.0;
39;4;17.0;24.8562049866;7;32.8976192474;1;19.5;12.5;6;25.0;
40;4;17.3206214905;22.8562049866;8;33.2141640186;1;19.5;12.5;7;25.0;
41;5;17.0;22.8562049866;7;33.5203160048;1;19.5;12.5;7;25.0;
42;5;16.3672485352;23.8562049866;7;33.8165198565;1;19.5;12.5;7;25.0;
43;5;16.3924713135;25.8562049866;6;34.1033512354;1;19.5;12.5;9;25.0;
44;5;17.4189834595;24.8562049866;6;34.3814771175;1;19.5;12.5;9;25.0;
45;5;18.4467964172;24.3561458588;7;34.6516213417;1;19.5;12.5;9;25.0;
46;5;19.0;24.4828548431;7;34.9145290852;1;19.5;13.5;9;25.0;
47;5;20.5062866211;22.5979290009;8;35.1407959461;1;19.5;14.5;9;25.0;
48;5;20.9500007629;22.6749992371;8;35.2868545055;1;19.5;15.5;8;25.0;
49;5;20.9500007629;22.6749992371;8;35.4381308556;1;19.5;16.5;8;25.0;
50;5;20.9500007629;25.6749992371;8;35.5943615437;1;19.5;17.5;9;25.0;
51;5;20.9500007629;28.6749992371;8;35.755228281;1;19.5;17.5;8;25.0;
52;6;21.6261768341;31.6749992371;8;35.9203586578;1;19.5;17.5;8;25.0;
53;6;21.6633319855;33.6749992371;9;36.0893273354;1;19.5;17.5;9;25.0;
54;6;21.7013492584;35.6749992371;10;36.2616591454;1;17.5;18.5;10;25.0;
55;6;21.7401237488;35.6749992371;10;36.4368326664;1;16.5;19.5;10;25.0;
56;6;21.7795372009;35.6749992371;11;36.6142861843;1;15.5;20.5;10;25.0;
57;6;21.8194656372;35.6749992371;11;36.7934236526;1;14.5;21.5;11;25.0;
58;6;21.8597717285;35.6749992371;11;37.9736218452;1;13.5;22.5;11;25.0;
59;6;22.9003162384;36.6749992371;13;38.2942396402;1;12.5;23.5;11;25.0;
60;6;23.9409542084;37.6749992371;13;38.6326307058;1;12.0;24.5;12;25.0;
61;6;23.9815406799;38.6749992371;14;38.9899885654;1;12.0;25.5;12;25.0;
62;6;24.3539981842;39.6749992371;14;39.36756742;1;13.0;23.5;12;25.0;
63;6;24.4389533997;40.6749992371;15;39.7666486502;1;14.0;22.5;14;25.0;
64;6;24.5287475586;40.6749992371;15;40.1884949207;1;15.0;21.5;14;25.0;
65;6;24.6236610413;40.6749992371;15;40.6342849731;1;16.0;20.5;14;25.0;
66;6;24.7239646912;40.6749992371;15;41.1050362587;1;17.0;19.5;15;25.0;
67;6;24.8298835754;40.6749992371;13;41.6015090942;1;18.0;18.5;15;25.0;
68;6;24.9415893555;40.6749992371;13;42.1240997314;1;19.0;17.5;15;25.0;
69;6;25.059173584;40.6749992371;13;42.672724247;1;19.5;17.5;15;25.0;
70;6;25.1826133728;40.6749992371;15;43.2466993332;1;19.5;17.5;16;25.0;
71;6;25.3117580414;40.6749992371;15;43.8446354866;1;19.5;17.5;16;25.0;
72;6;24.3865509033;41.6749992371;15;44.4643492699;1;19.5;17.5;16;25.0;
73;6;24.4169387817;42.6749992371;16;45.102809906;1;19.5;17.5;16;25.0;
74;6;24.4459877014;43.6749992371;16;45.7561335564;1;19.5;17.5;16;25.0;
75;6;24.4736824036;44.6749992371;16;46.4196357727;1;19.5;17.5;18;25.0;
76;6;22.9500007629;46.6749992371;16;48.1598796844;1;19.5;17.5;18;25.0;
77;6;21.9500007629;47.8926887512;17;49.7610907555;1;19.5;17.5;18;25.0;
78;6;22.9500007629;47.4878120422;18;51.2337737083;1;19.5;17.5;18;25.0;
79;6;25.9500007629;46.6976547241;18;52.5878248215;1;19.5;17.5;19;26.0;
80;6;23.3860778809;49.8617515564;19;53.6392645836;1;19.7999992371;18.0;19;26.7800006866;
81;6;25.3999996185;47.8926887512;19;54.5839333534;1;20.0340003967;18.3899993896;19;27.3745174408;
82;6;27.1221961975;47.8926887512;21;55.4423494339;1;20.2123565674;18.6872596741;19;27.8194847107;
83;6;25.1453742981;49.8926887512;21;56.1598043442;1;20.3458442688;18.9097423553;19;28.0;
84;6;25.1670646667;51.8926887512;22;56.8274664879;2;21.3999996185;20.0;18;29.0;
85;6;25.1873226166;53.8926887512;23;57.4141311646;2;22.3999996185;21.0;19;29.0199999809;
86;6;26.2000007629;52.8926887512;23;57.8951444626;2;22.3999996185;22.0;19;30.4401955605;
87;6;25.2000007629;54.8926887512;22;58.3265686035;2;22.8199996948;23.7000007629;18;31.5189806223;
88;8;25.2000007629;56.7999992371;19;75.9595794678;2;23.1375198364;25.2291984558;19;32.3136814833;
89;8;26.2000007629;58.7999992371;20;77.6333665848;3;23.369758606;25.6162643433;18;32.8864519596;
90;9;25.3999996185;61.7999992371;18;79.1193008423;4;21.369758606;26.6162643433;17;33.1228116751;
91;9;26.3999996185;61.7999992371;16;80.4065675735;4;20.369758606;27.6162643433;16;33.1438889503;
92;9;26.3999996185;62.7999992371;16;81.4973564148;4;19.369758606;28.6162643433;17;33.1651208401;
93;10;29.3999996185;62.7999992371;16;83.4024181366;4;18.369758606;29.6162643433;18;33.1864993572;
94;10;32.0999984741;63.7999992371;17;84.1043387651;5;17.369758606;30.6162643433;17;33.2080165148;
95;10;33.3519973755;64.8000030518;17;84.7006821632;5;16.369758606;31.6162643433;16;33.2296639681;
96;10;33.9819374084;65.8000030518;18;86.2118725777;5;15.369758606;32.6162643433;15;33.2514331341;
97;10;35.0150566101;67.8000030518;18;86.6226774454;5;14.369758606;33.6162643433;12;32.8733156919;
98;10;34.0516052246;70.8000030518;18;86.8643698692;5;14.0;34.6162643433;12;32.5353012085;
99;10;34.9526672363;70.8000030518;20;87.1264246702;5;14.0;35.6162643433;12;32.2333828211;
100;11;35.9675140381;71.8000030518;18;87.4098482132;5;14.0;36.6162643433;12;31.963950038;
