Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;2;18.9500007629;11.5676345825;3;23.4734505415;2;22.7000007629;14.5;6;30.433226943;
21;2;18.9500007629;11.5893802643;4;23.5290961266;2;22.7000007629;14.5;7;30.4700145721;
22;2;18.9500007629;11.7645483017;5;23.5859923363;2;22.7000007629;14.5;7;30.5072057247;
23;2;18.9500007629;11.7929964066;5;23.6441031694;2;22.7000007629;14.5;7;30.5447772741;
24;2;18.9500007629;11.822052002;5;23.7033878565;3;22.7000007629;14.5;7;30.5827050209;
25;2;17.3332633972;12.0;6;23.7638003826;3;22.7000007629;14.5;7;30.6209636927;
26;2;16.3468551636;13.0;6;23.8252899647;3;22.7000007629;14.5;7;30.6595270634;
27;2;15.3606910706;14.0;7;23.8878008127;3;22.7000007629;14.5;7;30.6983678341;
28;2;14.4247550964;15.0;7;23.9512724876;3;22.7000007629;14.5;7;30.7374579906;
29;2;14.4390363693;16.0;7;24.0156395435;3;22.7000007629;14.5;7;30.7767686844;
30;2;14.4535188675;17.0;7;24.0808324814;3;20.7000007629;15.5;7;30.8162703514;
31;2;14.4681873322;18.0;7;24.1467776299;3;19.7000007629;16.5;7;30.8559328318;
32;2;14.4830245972;19.0;7;24.2133970261;3;18.7000007629;17.5;7;30.8957252502;
33;2;14.4980144501;20.0;8;24.2806091309;3;17.7000007629;18.5;8;30.9356164932;
34;2;14.5131368637;21.0;8;24.3483293056;3;16.7000007629;19.5;8;30.9755750895;
35;2;14.5283737183;22.0;8;24.4164700508;3;15.7000007629;20.5;8;31.0155692101;
36;2;14.5437059402;23.0;8;24.4849414825;3;14.7000007629;21.5;8;31.0555667877;
37;2;14.5591115952;24.0;8;24.5536515713;3;14.0;22.5;9;31.0955359936;
38;2;14.5745716095;25.0;8;24.6225068569;3;14.0;23.5;9;31.1354446411;
39;2;14.5900640488;26.0;9;24.6914129257;3;14.0;24.5;9;31.1752612591;
40;2;14.6055679321;27.0;9;24.7602751255;4;14.0;25.5;9;31.2149541378;
41;2;14.6210613251;28.0;9;24.8289983273;4;14.0;26.5;8;31.2544920444;
42;2;14.6365242004;29.0;10;24.8974883556;4;14.0;27.5;9;31.2938444614;
43;2;14.6519346237;30.0;11;24.965651989;4;14.0;28.5;9;31.3329811096;
44;2;15.6672716141;28.0;10;25.033397913;4;15.0;26.5;9;31.3718724251;
45;2;14.6825141907;29.0;11;25.1006362438;4;14.0;27.5;10;31.4104895592;
46;2;14.69764328;30.0;12;25.1672801971;4;15.0;26.5;11;31.4488046169;
47;2;15.7126379013;28.0;12;25.2332458496;4;16.0;26.5;12;31.4867904186;
48;3;15.7274799347;30.0;11;26.2984523773;4;17.0;26.5;12;32.5244207382;
49;3;16.7421512604;30.0;12;26.5028232336;4;19.0;27.5;14;32.6516705751;
50;3;17.7566356659;28.0;13;26.7242897749;4;21.0;28.5;14;32.7856347561;
51;3;16.7709140778;29.0;13;26.9646279812;4;22.356136322;28.5;14;32.9266718626;
52;3;16.7849731445;30.0;14;27.2256702185;4;23.0;28.5;14;33.0751283169;
53;3;17.7987976074;28.0;14;27.509262681;4;24.4212684631;29.5;14;33.2313313484;
54;3;18.8123760223;29.0;15;27.817209959;4;24.7000007629;30.2624664307;14;33.3955801725;
55;3;19.8256950378;30.0;15;28.1512036324;4;25.1962509155;29.5;13;33.5681372881;
56;3;20.8387432098;31.0;16;28.5127365589;4;24.7000007629;30.396112442;13;33.7492187023;
57;3;21.8015117645;32.0;16;28.9030022621;4;24.7000007629;30.4696617126;14;33.9389822483;
58;3;21.8139915466;33.0;18;29.3227818012;5;25.3286952972;29.5;13;34.1375176907;
59;3;20.9500007629;33.0;17;29.7723257542;5;24.7000007629;30.5;13;34.344835043;
60;3;21.8380527496;31.0;18;30.2512328625;5;24.7000007629;30.7181453705;14;34.560854435;
61;3;21.8496246338;30.0;19;30.7583422661;5;24.7000007629;30.8102817535;13;34.7853958607;
62;3;21.8608856201;29.0;20;31.2916455269;5;24.7000007629;30.9069747925;14;35.016159296;
63;4;21.8718318939;28.0;20;31.8482356071;5;25.6048488617;29.5;14;35.2268030643;
64;4;21.8824596405;27.0;20;32.4243030548;5;25.6680412292;29.5;15;35.445360899;
65;4;21.8927707672;26.0;19;33.0151920319;6;25.7336082458;29.5;14;35.6711919308;
66;4;21.9027633667;26.0;19;33.5880203247;6;24.7000007629;30.5;14;35.9035346508;
67;4;21.90625;26.0;19;34.1502580643;6;24.7000007629;31.4517669678;15;36.141512394;
68;4;21.90625;26.0;19;34.7111558914;7;25.7000007629;32.5707550049;14;37.3841423988;
69;4;21.90625;26.0;19;35.2644176483;7;27.7000007629;31.5707550049;14;37.6603496075;
70;4;21.90625;26.0;19;36.8039827347;7;27.0090007782;33.5707550049;14;37.9395740032;
71;4;22.90625;28.0;20;37.3642940521;7;27.7000007629;33.5;15;38.2418144941;
72;4;23.90625;30.0;20;37.9017081261;7;26.7000007629;35.5;15;39.5460400581;
73;4;23.90625;32.0;20;38.4122965336;7;27.7000007629;37.5;15;41.2440545559;
74;4;23.90625;34.0;21;38.8931235075;7;29.0480003357;39.9742965698;17;42.6628205776;
75;4;23.90625;36.0;21;39.3422707319;7;30.3049621582;39.4025726318;17;43.8518849611;
76;4;23.90625;37.0;21;39.7587959766;7;29.489522934;41.7101707458;17;44.8023160696;
77;5;23.90625;38.0;20;40.1426398754;7;29.6000003815;43.8942985535;17;46.3893768787;
78;5;23.90625;39.0;21;40.4944956303;7;30.6000003815;46.4249382019;18;46.9779189825;
79;5;23.90625;40.0;22;40.8156613111;7;31.6000003815;48.4889602661;17;47.564674139;
80;5;23.90625;41.0;22;41.1078852415;7;29.6000003815;50.782333374;18;48.1466132402;
81;5;23.90625;42.0;31;41.6703801155;8;28.6000003815;53.0733070374;15;48.72103405;
82;6;23.90625;43.0;23;42.8215117455;8;27.6000003815;54.4733428955;14;49.2856266499;
83;6;21.9006252289;45.0;23;43.8001704216;8;28.6000003815;54.1428146362;14;49.8385100365;
84;6;22.8955631256;45.595123291;23;45.6275746822;8;30.2274436951;53.2045783997;15;50.3782463074;
85;6;24.8910064697;47.8049659729;22;46.3856314421;8;30.6000003815;54.2645797729;15;50.9038293362;
86;6;26.3229827881;49.9690628052;22;46.8458381891;8;31.6000003815;56.3269119263;16;51.4146523476;
87;6;26.3332138062;52.0;23;47.2163141966;8;32.322303772;56.3915061951;17;51.9104578495;
88;6;27.3298931122;51.0;23;47.5626370907;9;31.6000003815;58.4582862854;16;53.391285181;
89;6;26.3269042969;53.0;23;47.7296122313;9;33.5999984741;57.3427009583;16;53.8874008656;
90;6;26.324213028;54.0;23;47.9021743536;9;33.5999984741;59.9710006714;16;54.3698334694;
91;6;27.3217926025;52.0;21;48.0815198421;9;33.5999984741;62.1020469666;15;54.8391206264;
92;6;26.3196125031;53.0;19;48.2673734426;9;33.5999984741;66.0886230469;14;55.2958562374;
93;6;26.3176517487;54.0;19;48.4594364166;9;34.5999984741;66.1485290527;13;55.7406469584;
94;6;27.9318237305;52.0;20;48.6573859453;10;33.5999984741;69.208984375;12;56.0750902891;
95;6;26.956489563;53.0;20;48.8608721495;10;34.5999984741;70.5979690552;13;56.3886721134;
96;6;26.9816837311;54.0;22;49.0695204735;10;35.6398048401;70.5979690552;13;56.704212904;
97;7;26.0073337555;53.0;21;49.2829296589;10;33.5999984741;74.5979690552;14;57.0209033489;
98;7;26.0333633423;53.0;23;49.5006742477;11;34.8999977112;76.0979690552;14;57.3379211426;
99;7;26.3093795776;54.0;23;49.722304821;11;36.0498924255;75.7607269287;17;57.654440999;
100;7;25.3084430695;53.0;23;49.9473493099;11;35.0863113403;77.7784500122;17;57.9696426392;
101;7;25.307598114;53.0;24;50.1753163338;11;35.1224403381;79.6519622803;17;58.2827212811;
