Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;7.55000019073;11.3000001907;5;17.0;2;12.3487997055;15.8719997406;5;32.5135993958;
4;2;7.55000019073;10.6999998093;4;18.0;2;13.3027200699;15.7567996979;5;32.3246400356;
5;2;7.7000002861;9.30000019073;4;18.0674999952;2;15.3027200699;15.6531200409;5;32.1565667391;
6;2;8.79018783569;8.5;4;18.1388356686;2;16.6138057709;15.5598077774;4;32.0993014574;
7;2;9.08123779297;8.5;4;18.2141259909;2;17.6194152832;15.5218267441;4;32.0497728586;
8;2;9.09817790985;8.5;4;18.293479681;2;17.6149311066;15.4876441956;4;33.3475697041;
9;2;9.1160326004;8.5;4;18.7299283743;2;18.0042705536;16.1171722412;4;34.2916605473;
10;2;9.21423435211;8.67000007629;4;19.1200717688;2;19.6384658813;16.5693645477;4;34.9623835087;
11;2;9.30201625824;8.81392192841;4;19.470256567;2;21.6384658813;16.884393692;4;35.275210619;
12;2;9.38080787659;8.93486309052;3;20.5494670868;2;23.6384658813;17.0200004578;4;35.3177609444;
13;2;9.62362957001;9.39324569702;4;21.5171065331;2;24.6759147644;17.0200004578;5;35.3612333536;
14;2;11.4569740295;9.78903102875;4;22.3772938251;2;25.6889572144;17.0200004578;5;35.4056104422;
15;2;13.4569740295;10.1240053177;3;23.1393685341;2;26.7022705078;17.0200004578;5;35.4508720636;
16;2;15.4569740295;10.4026165009;3;23.8157744408;2;27.6352615356;17.0200004578;6;35.4969952106;
17;2;16.5953197479;10.6309299469;3;24.4201948643;2;27.6490974426;17.0200004578;6;35.5439542532;
18;2;17.6481628418;10.8157100677;3;24.9661467075;3;27.6631851196;17.0200004578;6;35.5917204618;
19;2;18.7043933868;10.9637317657;3;25.3033924103;3;27.6775169373;17.0200004578;7;35.6402626038;
20;2;19.6932640076;11.0;3;25.5824170113;3;27.6920776367;17.0200004578;8;35.6895464659;
21;2;18.9500007629;12.0;3;25.8750138283;3;27.7068634033;17.0200004578;8;35.7395352125;
22;2;18.9500007629;12.9375066757;3;26.180170536;3;27.7218589783;17.0200004578;8;35.7901892662;
23;2;18.9500007629;13.0900850296;5;26.4966025352;3;27.7370567322;17.0200004578;9;35.8414665461;
24;2;18.9500007629;13.248301506;5;26.8227591515;3;27.2119998932;17.9207324982;9;35.8933223486;
25;2;18.9500007629;13.4113798141;6;27.1568431854;3;27.7679958344;17.0200004578;10;35.9457098246;
26;3;18.9500007629;13.5784215927;5;27.4968419075;3;27.2119998932;17.9728546143;10;35.9985797405;
27;3;18.9500007629;13.7484207153;5;27.8405680656;3;27.2119998932;17.9992904663;10;36.0518808365;
28;3;18.9500007629;13.9202842712;5;28.1857123375;3;27.8155632019;17.0200004578;10;36.1055603027;
29;3;18.9500007629;14.0928564072;5;28.529902935;3;27.8316688538;17.0200004578;10;36.1595630646;
30;3;16.9500007629;15.2649517059;5;28.8707699776;3;25.8478679657;18.0200004578;10;36.2138330936;
31;4;15.9500007629;17.2649517059;3;49.2060108185;4;24.7989349365;19.0200004578;8;46.698158741;
32;4;15.9500007629;19.2649517059;3;50.7334518433;4;25.2119998932;20.0200004578;8;47.3121486902;
33;4;16.0;21.2649517059;3;52.0687026978;4;26.8283958435;21.0200004578;8;47.9184682369;
34;4;17.0;23.0659923553;3;53.2151679993;4;28.1865653992;25.0200004578;8;48.5162094831;
35;4;18.0;24.3414878845;4;54.1866149902;4;28.8579540253;28.0200004578;8;49.1052076817;
36;4;19.0;25.6052532196;4;55.0027618408;4;30.3072509766;31.0200004578;8;49.6859828234;
37;4;20.0;26.8562049866;4;55.6855068207;4;30.6784648895;34.0200004578;8;50.2596428394;
38;4;21.0;28.0935325623;4;56.2407617569;4;30.8809967041;37.0200004578;8;50.8277585506;
39;4;22.0;29.3166847229;4;56.4726343155;4;30.8017082214;39.0200004578;10;51.392206192;
40;4;23.0;30.5253715515;4;56.6883611679;5;30.1907997131;41.245716095;9;51.9550065994;
41;4;23.5;31.7195243835;5;57.8881006241;5;30.9495658875;41.2704200745;10;52.518155098;
42;4;24.5;33.7992897034;5;58.179707408;5;30.9391384125;42.0200004578;10;53.0834574699;
43;4;25.5;35.0617370605;5;58.4665641785;5;31.1235656738;43.0200004578;13;53.6523797512;
44;4;25.5;36.3199081421;6;58.7500485182;5;31.9972076416;43.0200004578;13;54.164624691;
45;4;25.5;37.5750427246;8;59.0316274166;5;32.1144485474;44.0200004578;13;54.6205663681;
46;4;25.5;38.8284645081;8;59.3128105402;6;33.2375526428;45.8199996948;12;56.0962874889;
47;4;26.5;39.8284683228;9;59.5649644136;6;34.3659973145;46.8199996948;14;56.8974062204;
48;4;26.908367157;40.8284683228;9;59.7452818155;6;34.8522987366;47.8199996948;14;57.8035624027;
49;4;27.9489383698;42.8284683228;10;59.9399158955;6;32.6517562866;50.8199996948;14;58.8350994587;
