Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;2;11.5999994278;16.0;5;32.7439994812;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.5487995148;15.8719997406;5;32.5319993496;
4;1;7.55000019073;10.3000001907;5;17.0;2;11.5064001083;15.7567996979;5;32.3431912661;
5;2;7.55000019073;9.69999980927;3;18.0;2;12.6138057709;15.6531200409;5;31.9691364765;
6;2;8.7750005722;8.5;3;18.0674999952;2;13.6190166473;15.4574079514;5;31.63433218;
7;2;9.06518745422;8.5;3;18.1388356686;2;14.4902992249;15.2812671661;5;31.4204589128;
8;2;9.08123779297;8.5;3;18.2141259909;2;14.4261379242;15.1655406952;5;31.2298262119;
9;2;9.09817790985;8.5;3;18.6456211805;2;14.3689479828;15.0613861084;5;32.0344451666;
10;2;9.19526576996;8.67000007629;3;19.0306602716;2;16.4424552917;15.4453353882;5;32.6222279072;
11;2;9.28189849854;8.81392192841;2;19.3756101131;2;18.4424552917;15.7204675674;5;32.8891801834;
12;2;9.35951328278;8.93486309052;2;20.4466397762;2;20.4424552917;15.8360004425;5;32.9257202148;
13;2;9.60049343109;9.39324569702;3;21.4057168961;2;21.4754390717;15.8360004425;6;32.9608448744;
14;2;11.4319114685;9.78903102875;3;22.257011652;2;22.4859771729;15.8360004425;6;32.9965009689;
15;2;13.4319114685;10.1240053177;3;23.0099308491;2;23.496673584;15.8360004425;6;33.0326712132;
16;2;15.0206890106;11.2844953537;3;23.6770029068;2;23.9098014832;15.8360004425;6;33.0693370104;
17;2;16.5640964508;10.6309299469;3;24.2720131874;2;23.9208011627;15.8360004425;6;33.1064785719;
18;2;17.0206890106;11.8157100677;3;24.8085989952;2;23.9319438934;15.8360004425;7;33.1440745592;
19;2;18.0206890106;12.116186142;3;25.1366593838;2;23.5016002655;16.2776222229;7;33.1821024418;
20;2;18.9500007629;12.2546634674;4;25.4068305492;2;23.9546318054;15.8360004425;7;33.2205383778;
21;2;18.9500007629;12.3627319336;4;25.6910681725;2;23.5016002655;16.3005619049;8;33.2593574524;
22;2;18.9500007629;12.8455343246;4;25.9885287285;2;23.9778079987;15.8360004425;8;33.2985334396;
23;3;18.9500007629;12.9942646027;3;26.2980971336;2;23.9895591736;15.8360004425;8;33.3380391598;
24;3;19.9170722961;11.0;3;26.6183872223;2;23.5016002655;16.6690196991;8;33.3778461218;
25;3;18.9500007629;12.0;4;26.9477529526;2;23.5016002655;16.6889228821;8;33.4179252386;
26;4;18.9500007629;13.0;3;27.2843112946;2;23.5016002655;16.7089633942;8;33.4582462311;
27;4;18.9500007629;13.6421556473;3;27.6259784698;2;24.0374736786;15.8360004425;8;33.498778224;
28;4;18.9500007629;13.8129892349;3;27.9705147743;2;24.0496330261;15.8360004425;8;33.5394895077;
29;4;18.9500007629;13.9852571487;3;28.3155798912;2;23.5016002655;16.769744873;8;33.5803477764;
30;4;18.9500007629;14.157790184;4;28.6587948799;2;22.0741043091;16.8360004425;8;33.6213202477;
31;4;16.9500007629;16.1577911377;4;29.9978079796;2;21.0863952637;17.8360004425;8;33.662373662;
32;4;16.9500007629;18.1577911377;4;30.4703570604;2;20.0987129211;18.8360004425;8;33.7034745216;
33;4;16.9500007629;20.1577911377;4;30.952336669;2;19.1110420227;19.8360004425;9;33.7445893288;
34;4;16.2920513153;21.8888988495;4;31.4436852932;2;18.1233768463;20.8360004425;9;33.7856841087;
35;4;16.3320674896;23.1710453033;4;31.9446395636;2;17.1357059479;21.8360004425;9;33.8267250061;
36;4;16.3769760132;24.4422683716;4;32.4557212591;2;16.1480178833;22.8360004425;10;33.8676784039;
37;4;17.0;23.7013187408;4;32.9776995182;2;15.1603031158;23.8360004425;10;33.9085109234;
38;4;18.0;23.8799285889;4;33.5115232468;2;14.6709527969;24.8360004425;11;33.9491896629;
39;4;17.5452766418;20.9472198486;4;34.0582289696;2;14.6831569672;25.8360004425;11;33.9896819592;
40;4;17.0;20.9472198486;5;34.6188197136;2;14.6953048706;26.8360004425;12;34.029955864;
41;4;16.6891860962;21.9472198486;5;35.1941299438;2;15.0;25.8360004425;12;34.0699799061;
42;4;17.0;21.7889022827;5;35.7846736908;2;16.7193946838;25.8360004425;13;34.109723568;
43;4;17.8607215881;19.7889022827;5;36.3904943466;2;17.0;25.8360004425;14;34.1491570473;
44;4;17.0;19.7889022827;5;37.0110168457;2;18.7431468964;25.8360004425;14;34.1882517338;
45;4;18.0;21.7889022827;5;37.6449303627;2;19.0;25.8360004425;14;34.2269794941;
46;4;19.0;23.4052772522;6;38.2901039124;3;20.7664928436;25.8360004425;14;34.2653138638;
47;4;20.0;24.5275173187;6;38.9435558319;3;21.0;25.8360004425;14;34.303229332;
48;4;20.9500007629;25.6384048462;6;39.5306944847;3;22.7893676758;25.8360004425;14;34.34070158;
49;4;20.9500007629;26.6749992371;6;40.0880203247;3;23.0;26.8360004425;14;34.3777074814;
50;4;21.9500007629;27.6749992371;7;40.6502580643;3;24.3133125305;25.8360004425;14;34.4142251015;
51;4;22.727558136;29.6749992371;7;41.2111558914;3;24.3242683411;25.8360004425;15;34.4502341747;
52;4;22.8537597656;31.6749992371;7;41.7644176483;3;23.5016002655;26.8360004425;16;34.4857156277;
