Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;13.3000001907;4;17.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;12.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.3999996185;16.0;6;32.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.3999996185;16.0;6;31.7439994812;
5;2;7.55000019073;9.9000005722;3;18.0;1;12.3999996185;15.8719997406;6;31.5135993958;
6;2;8.55000019073;9.10000038147;3;18.0249999762;1;13.3999996185;15.7567996979;6;31.3062400818;
7;2;8.82499980927;9.11499977112;3;18.0503686666;1;14.391872406;15.6531200409;6;31.2116165161;
8;2;8.82499980927;9.13022136688;3;18.0760987997;1;14.3634853363;15.6058082581;6;31.126455307;
9;2;8.82499980927;9.14565944672;3;18.4529435635;1;14.3379364014;15.5632276535;6;30.991569519;
10;2;8.9015007019;9.33776569366;3;18.7784832716;1;16.3634853363;15.4957847595;6;30.8701725006;
11;2;8.96626472473;9.50430583954;3;19.0589046478;1;17.3634853363;15.4350862503;6;30.7609157562;
12;2;9.02068901062;9.64836978912;3;20.0388250351;1;18.3634853363;15.3804578781;6;30.6625843048;
13;2;9.22696018219;10.1446456909;4;20.8961139917;1;19.3634853363;15.3312921524;7;30.5740852356;
14;2;11.0206890106;10.5798625946;4;21.6343632936;1;20.3634853363;15.2870426178;7;30.494436264;
15;2;13.0206890106;10.9558172226;4;22.2624788284;1;21.1483306885;15.247218132;7;30.4227523804;
16;2;15.0206890106;11.2769641876;4;22.792591095;1;21.1268253326;15.2113761902;8;30.3582363129;
17;2;16.0206890106;11.5493688583;4;23.238217473;1;21.1074714661;15.1791181564;8;30.3001728058;
18;2;17.0206890106;11.7797880173;4;23.6128847599;1;21.090051651;15.1500864029;8;30.2479152679;
19;2;18.0206890106;11.974984169;4;23.766567111;1;21.0743751526;15.123957634;9;30.2008838654;
20;2;18.9500007629;12.0599403381;4;23.850186348;1;21.0602645874;15.1004419327;9;30.1585559845;
21;2;18.9500007629;12.1101121902;4;23.9362165928;1;21.0475654602;15.0792779922;9;30.1204605103;
22;2;18.9500007629;12.3553514481;6;24.0245814323;1;21.0361385345;15.0602302551;9;30.0861740112;
23;2;18.9500007629;12.4172067642;6;24.1151900291;1;21.0258522034;15.0430870056;10;30.055316925;
24;2;18.9500007629;12.480632782;6;24.2079370022;1;21.0165939331;15.0276584625;10;30.027545929;
25;2;18.9500007629;12.5455560684;6;24.3027031422;1;21.0082626343;15.0137729645;10;30.0025520325;
26;2;18.9500007629;12.6118917465;6;24.3993544579;1;21.0007667542;15.0012760162;10;29.9800567627;
27;2;18.9500007629;12.6795482635;8;24.4977433681;1;20.9940166473;14.9900283813;10;29.959810257;
28;2;18.9500007629;12.7484207153;9;24.5977094173;1;20.9879417419;14.9799051285;10;29.9415893555;
29;2;18.9500007629;12.8183965683;9;24.6990795135;1;20.9824771881;14.9707946777;10;29.9251899719;
30;2;18.9500007629;12.8893556595;9;24.8016693592;1;18.9824771881;15.9707946777;10;29.9104309082;
31;2;17.5803756714;12.0;9;24.9052844048;1;17.9824771881;16.9707946777;10;29.8971481323;
32;2;16.6036891937;13.0;9;25.0097210407;1;16.9824771881;17.9707946777;11;29.8851928711;
33;3;15.6271877289;14.0;8;40.1147687435;1;15.9824771881;18.9707946777;11;29.8744335175;
34;3;15.7008228302;15.0;9;40.9702107906;1;14.9824771881;19.9707946777;11;29.8647499084;
35;3;16.7245483398;16.0;9;41.7452013493;1;13.9824771881;20.9707946777;12;29.8560352325;
36;3;17.7483100891;17.0;9;42.4386842251;1;14.9824771881;18.9707946777;12;29.848192215;
37;3;18.772064209;18.0;9;43.052959919;1;15.9824771881;17.9707946777;12;29.8411331177;
38;3;19.7957553864;19.0;9;43.5928196907;1;16.9824771881;16.9707946777;12;29.8347797394;
39;3;20.8193359375;20.0;9;44.0646755695;1;17.9824771881;15.9707946777;13;29.8290615082;
40;3;21.8427562714;21.0;9;44.4757726192;1;18.9824771881;14.9707946777;13;29.8239154816;
41;3;22.4540748596;22.0;10;44.8335573673;1;19.9824771881;14.9119577408;13;29.8192844391;
42;4;22.5537586212;23.0;9;45.0515084267;1;20.9457855225;14.9096422195;14;29.8151168823;
43;4;22.6115894318;24.0;10;45.1507091522;1;20.9445343018;15.9096422195;14;29.8113651276;
44;4;22.6339092255;25.0;10;45.2482213974;1;20.9434089661;16.9096412659;15;29.8079891205;
45;4;22.6558494568;26.0;11;45.3438820839;1;20.9423980713;17.9096412659;15;29.8049507141;
46;4;22.6773719788;27.0;11;45.4375414848;1;20.9414863586;18.9096412659;15;29.8022155762;
47;4;22.6984481812;28.0;12;45.5290637016;1;20.9406642914;19.9011077881;17;29.7997531891;
48;4;22.7000007629;28.0;13;45.6183285713;1;20.9399261475;19.8998756409;17;29.7975387573;
49;4;23.7000007629;29.0;13;45.7052302361;1;20.9392623901;19.8987693787;17;29.795545578;
50;4;24.7000007629;30.0;14;45.7896780968;1;20.9386634827;19.8977737427;18;29.7937507629;
51;4;25.7000007629;31.0;15;45.8715968132;1;20.9381256104;19.8968753815;19;29.7921352386;
52;4;26.6500015259;32.0;17;45.950925827;1;20.9376411438;19.896068573;19;29.790681839;
53;4;26.6500015259;32.0;18;46.0276193619;1;20.937204361;19.8953399658;20;29.7893733978;
54;4;26.6500015259;32.0;19;46.1016449928;1;20.9368133545;19.8946876526;21;29.7881965637;
55;4;26.6500015259;32.0;19;46.1729841232;1;20.9364585876;19.8940982819;21;29.7871360779;
56;4;26.6500015259;32.0;20;46.2416305542;1;20.9361419678;19.8935680389;21;29.7861824036;
57;5;26.6500015259;32.0;19;46.3075895309;2;20.0422706604;19.8930912018;18;41.2853240967;
58;6;26.6500015259;31.8383483887;18;46.3708777428;2;21.0420379639;20.8926620483;18;41.7445516586;
59;6;26.6500015259;31.9079666138;18;46.4315214157;2;22.0418281555;21.8922767639;18;42.1672391891;
60;6;26.6500015259;31.9746742249;15;46.4895558357;2;22.0416412354;22.8919277191;19;42.5525560379;
61;6;26.6500015259;32.0385131836;14;46.5;2;22.0414733887;23.8916149139;21;42.9006824493;
62;6;26.6500015259;32.0499992371;14;46.5;2;22.0413208008;24.8913345337;21;43.212644577;
63;6;26.6500015259;32.0499992371;14;46.5;2;22.0411834717;25.891078949;21;43.4901342392;
64;6;26.6500015259;32.0499992371;14;47.5;2;22.0410614014;26.8908519745;22;43.7353200912;
65;6;27.6500015259;33.0499992371;14;48.5299999714;4;23.0409488678;28.8906478882;20;54.9506759644;
66;6;29.6500015259;35.0499992371;14;48.6105909348;4;25.0408496857;31.890460968;20;55.5901964903;
67;6;30.888633728;37.0499992371;16;48.6937410831;4;26.0407600403;34.890296936;20;56.1595101357;
68;7;31.1435928345;39.0499992371;15;63.7794672251;4;26.0406799316;37.8901443481;21;56.5623655319;
69;7;32.1628799438;42.0499992371;16;64.6177797318;4;26.3539142609;40.7778167725;21;56.9399563074;
70;7;33.1827507019;44.0499992371;16;65.3780566454;4;27.3694381714;41.7456893921;21;57.2923289537;
71;7;34.2032051086;45.0499992371;15;66.0594601631;4;28.0404815674;43.3042106628;21;59.149116993;
72;8;35.2242393494;46.0499992371;16;68.3692686558;4;29.3148574829;44.817653656;22;60.6546436548;
73;9;34.4285774231;48.140750885;16;70.3497983217;4;30.5141029358;46.1980018616;22;61.8761394024;
74;9;36.6062812805;47.8229179382;16;72.0333832502;4;32.0819320679;46.7500228882;23;62.6460633278;
75;9;38.7605743408;48.1161117554;16;73.4573531151;5;32.571685791;48.1240348816;21;63.2222232819;
76;9;40.2595939636;48.3598937988;16;74.452983737;5;32.6853866577;48.3172149658;21;63.6711354256;
77;9;40.5194702148;48.4668884277;17;75.0686414242;5;30.7861366272;49.4323883057;22;63.999512434;
78;9;37.8701400757;51.2974700928;17;76.6132730246;5;29.8749389648;50.4729347229;22;64.3098094463;
79;9;37.9585494995;53.4757194519;17;77.0340652466;5;28.9528312683;51.518737793;22;64.5397787094;
80;9;36.0;56.5770301819;18;77.3298717737;5;27.9918403625;54.4469566345;23;64.6890087128;
81;10;36.3774681091;58.6912231445;18;77.6388888359;5;26.9918403625;56.4469604492;24;64.8439977169;
82;10;35.0;59.6912231445;18;77.9610570669;5;25.9918403625;58.4469604492;24;65.0044965744;
83;10;35.4027481079;61.6912231445;18;78.296225071;5;24.9918403625;60.4469604492;24;65.1701948643;
84;10;35.4156761169;62.6912231445;19;78.6441426277;5;24.2999992371;62.4469528198;26;65.3407204151;
85;10;35.4287796021;64.6912231445;19;79.0044561625;5;24.2999992371;64.4469528198;26;65.5156404972;
86;10;36.1420440674;66.6912231445;20;79.3767052889;5;24.2999992371;66.4469528198;26;65.6944642067;
87;11;36.1554641724;68.6912231445;18;80.7603205442;5;24.2999992371;68.4469528198;27;65.8766460419;
88;11;36.6999969482;71.6912231445;18;81.2146236897;5;24.2999992371;70.4469528198;27;66.0615913868;
89;11;38.1826896667;74.6912231445;18;83.061794281;5;24.2999992371;72.276008606;27;66.2486634254;
90;11;38.4664726257;78.4892272949;19;84.6728876829;5;24.2999992371;73.3620605469;27;66.4371900558;
91;11;38.6958007812;82.1597290039;19;86.0748484135;5;25.2999992371;71.4487838745;28;66.6264748573;
92;12;38.8770332336;85.7164077759;19;87.3015149832;5;24.2999992371;72.5358581543;27;66.815805912;
93;13;39.0180702209;85.9987182617;15;88.3871420622;5;24.2999992371;73.6229476929;27;67.0044660568;
94;13;39.1269226074;89.2094192505;16;89.165033102;5;25.2999992371;71.7097320557;28;67.1917448044;
95;13;39.1663742065;92.2658538818;16;89.8294500113;5;24.2999992371;72.7958831787;29;67.3769483566;
96;13;39.1804351807;94.510559082;17;90.491881609;5;24.2999992371;73.881072998;28;67.5594096184;
97;13;38.5999984741;96.7550964355;16;91.1509660482;5;25.2999992371;71.9650039673;27;67.7384982109;
98;13;38.5999984741;98.9898834229;16;92.8053697348;5;24.2999992371;73.0473861694;29;67.913629055;
99;13;39.5999984741;102.214660645;17;93.5537940264;5;24.2999992371;74.1279449463;29;68.0842695236;
100;13;40.5999984741;105.429229736;17;94.3038840294;5;25.2999992371;72.2064437866;29;68.2499442101;
101;13;41.5999984741;108.649398804;17;95.0550003052;5;24.2999992371;73.2826538086;31;68.4102406502;
102;14;42.5999984741;110.769088745;18;95.8065491915;5;24.2999992371;74.3563842773;30;68.5648112297;
103;14;43.5999984741;112.498954773;18;96.557772398;5;25.2999992371;72.4274902344;30;68.713373661;
104;14;44.5999984741;113.738098145;18;97.2285877466;5;24.2999992371;73.4958343506;30;68.8557109833;
105;14;45.5999984741;114.843818665;20;97.9039478302;5;24.2999992371;74.5613098145;28;68.9916701317;
106;14;46.5999984741;115.944580078;21;98.5830934048;6;25.2999992371;72.6238479614;26;84.121158123;
107;14;46.8999977112;117.040328979;21;99.265263319;6;25.2999992371;76.6834106445;26;85.2941389084;
108;14;46.8999977112;118.131027222;22;100.949682951;6;26.2999992371;79.739982605;26;86.3656058311;
109;15;47.8999977112;120.568412781;23;101.695548534;6;27.2999992371;82.7935714722;28;87.3250741959;
110;15;48.8999977112;122.687713623;23;101.844977617;6;28.2999992371;85.0587615967;28;88.0051517487;
111;15;49.8099975586;124.301483154;24;103.55707705;8;29.2999992371;87.0324630737;27;120.588488102;
112;15;50.7290000916;126.486793518;24;105.406130552;8;32.2999992371;86.4140167236;28;123.960368156;
113;15;51.6561012268;128.724273682;26;107.367025375;9;35.2999992371;86.4028396606;29;126.503806591;
114;15;51.5904884338;130.001739502;26;109.413310885;10;37.2999992371;86.3980255127;29;128.2811656;
115;15;51.5314407349;131.307373047;26;112.518161774;10;38.4698867798;86.3832092285;29;129.44544363;
116;15;52.4782943726;133.555114746;27;115.715409279;10;39.55834198;86.3537216187;29;130.041240215;
117;15;54.4304656982;136.084671021;28;120.212512732;10;40.5999984741;86.33984375;29;129.962876797;
118;15;56.6104393005;140.470031738;29;123.536572814;10;41.5999984741;86.33984375;31;129.892348766;
119;15;58.7478942871;142.721710205;28;126.650590062;10;42.5999984741;86.33984375;27;129.782793999;
120;16;60.8057670593;143.492218018;27;129.454813242;10;43.0037155151;86.318649292;28;129.684195042;
121;16;65.5873565674;147.02243042;28;131.961422205;10;42.9882888794;86.2995758057;29;129.595455647;
122;16;67.2548294067;150.539657593;31;134.381767988;10;42.974407196;86.2824020386;30;129.515589237;
123;16;67.370475769;153.042419434;33;136.711714268;10;42.9619140625;86.2669525146;30;129.443711281;
124;16;68.6929168701;152.52923584;34;138.949231029;10;42.9506721497;86.2530441284;31;129.379020214;
125;16;68.0673675537;154.998809814;34;141.093898535;10;45.6245994568;88.240524292;31;129.32079792;
126;16;68.3956756592;157.450073242;35;144.082326889;10;48.2223930359;90.2292633057;32;129.268398762;
127;16;70.682220459;157.785873413;37;146.098641753;10;48.4204101562;92.2191238403;33;129.221238136;
128;16;70.9897689819;161.366455078;37;152.237226129;10;48.4186248779;94.2099990845;33;129.14193058;
129;16;72.8743133545;164.933929443;38;157.967643857;10;47.8327713013;96.1848297119;34;129.494822025;
130;16;74.4602737427;168.495056152;41;163.128845572;10;47.8645324707;98.3573379517;35;129.83998394;
131;18;76.8456954956;169.045379639;38;167.907469273;10;47.8955993652;100.525276184;36;130.17475605;
132;18;77.0557861328;171.580703735;39;172.332389116;10;47.9257278442;102.687515259;36;130.496827126;
133;18;79.0558624268;171.742828369;39;176.441231489;10;47.9547119141;104.843093872;36;131.80427742;
134;18;80.0175857544;171.901763916;35;180.258346796;10;48.982383728;107.991195679;29;133.155598164;
135;18;79.8035507202;174.546615601;34;181.107745647;10;51.008605957;112.131210327;20;134.512661457;
136;18;83.9373016357;174.603393555;35;182.023498774;10;53.1455688477;117.262702942;16;134.783970714;
137;18;89.0489730835;173.661193848;37;183.992921352;10;54.2674484253;122.385421753;19;135.056408525;
138;18;92.2223815918;179.719863892;37;185.544221282;11;54.717666626;127.499267578;18;135.328791976;
