Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.6999998093;4;21.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;11.6999998093;5;21.0;
3;1;10.8880004883;14.720000267;5;29.4400005341;1;8.0;10.6999998093;5;21.0;
4;1;10.8880004883;14.720000267;5;29.235200882;1;8.14999961853;10.5;5;21.0;
5;2;12.188000679;14.617600441;4;30.0508804321;1;8.14999961853;10.5;5;21.0;
6;2;13.188000679;14.5254402161;4;29.8705925941;1;9.14999961853;10.5;5;21.0;
7;2;13.9611778259;14.4424962997;4;29.7939328551;1;9.72500038147;10.5;5;21.0;
8;2;13.9381799698;14.4106464386;4;29.7249397039;1;9.72500038147;10.5;5;21.4200000763;
9;2;13.9174823761;14.3819818497;4;30.8658720851;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;15.9397287369;14.9440345764;4;31.7148928046;1;9.8956489563;10.8792181015;5;22.0;
11;2;17.9397296906;15.3600664139;4;32.3315922022;1;9.94999980927;11.0;5;23.5400009155;
12;2;19.9397296906;15.6598749161;4;32.7010462284;2;10.296500206;11.970000267;5;25.8252849579;
13;2;20.9551029205;15.8360004425;4;32.7183645964;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;21.9602985382;15.8360004425;5;32.7357932329;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;22.9655265808;15.8360004425;5;32.7533267736;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;23.8259983063;15.8360004425;4;32.7709596157;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;23.5016002655;16.165687561;4;32.7886862755;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;23.5016002655;16.171005249;5;32.8065009117;2;19.4150733948;14.0;5;30.375654459;
19;3;23.5016002655;16.1763496399;5;32.8243976831;2;20.4845237732;14.0;5;30.7230784893;
20;3;23.8473186493;15.8360004425;6;32.8423705101;2;20.9126911163;14.0;5;31.1118502617;
21;4;23.8527107239;15.8360004425;5;32.8604133129;2;20.2999992371;14.9335546494;5;31.544028759;
22;4;23.8581237793;15.8360004425;5;32.8785197735;2;21.0974063873;14.0;5;32.0209121704;
23;4;23.5016002655;16.1979560852;6;32.8966836929;2;21.2047042847;14.0;6;32.5427899361;
24;5;23.8690052032;15.8360004425;5;32.914898634;2;20.2999992371;15.0;6;33.1086950302;
25;5;21.8744697571;16.8360004425;5;32.93315804;2;21.2999992371;14.0;5;33.7161855698;
26;5;20.8799476624;17.8360004425;5;32.9514554739;2;21.5861415863;14.0;5;34.3611893654;
27;5;19.8854370117;18.8360004425;5;32.9697842598;2;21.7312660217;14.0;6;35.0379443169;
28;5;18.8909358978;19.8360004425;5;32.988137722;2;21.8835372925;14.0;6;35.7390680313;
29;5;17.896440506;20.8360004425;5;34.0065091848;2;22.0412902832;14.0;6;36.4557781219;
30;5;17.9019527435;21.8360004425;5;34.0933719873;2;20.2025489807;15.0;6;37.1782588959;
31;5;17.9074668884;22.8360004425;4;35.1841970682;2;19.36510849;16.0;6;37.8961582184;
32;5;17.5016002655;25.5920982361;4;35.3304644823;2;18.5266342163;17.0;6;38.5991659164;
33;5;18.0;26.6652336121;4;35.4830213785;2;17.6848106384;18.0;7;39.2776012421;
34;5;18.0;27.7415103912;4;35.6419945955;2;16.8374595642;19.0;7;39.9229507446;
35;5;18.0;28.8209972382;5;35.8074901104;2;16.6826629639;20.0;8;40.5282850266;
36;5;18.0;29.9037437439;5;35.9795899391;2;16.818862915;21.0;8;41.088514328;
37;5;18.0;30.9897956848;6;36.1583491564;2;16.9449157715;22.0;8;41.6004695892;
38;5;18.0;32.0791740417;7;36.3437926769;2;17.0601062775;23.0;8;42.0628213882;
39;6;18.0;33.1718978882;5;36.5359121561;2;17.1641349792;24.0;8;42.4758720398;
40;6;19.0;31.26795578;6;36.734662652;2;17.2570705414;25.0;5;42.8412618637;
41;6;21.5187969208;33.26795578;5;36.9399597645;2;17.3392829895;26.0;5;43.1616458893;
42;6;21.4830703735;35.26795578;7;37.1516773701;2;17.4113693237;27.0;6;43.4403705597;
43;7;23.6439037323;37.26795578;6;37.3696455956;2;18.4740829468;25.0;8;43.6811828613;
44;7;24.7092952728;39.26795578;7;37.5936480761;2;17.5282669067;26.0;8;43.8879890442;
45;7;25.2259864807;39.5714263916;8;37.8234219551;2;17.574798584;27.0;9;44.0;
46;7;26.0618133545;38.8359985352;9;38.0586568117;2;18.6000003815;25.0;10;44.0;
47;7;26.8246421814;38.6549263;10;38.2989946604;2;17.6000003815;26.0;11;44.0;
48;7;28.9880981445;35.8359985352;11;38.5440315008;2;18.6000003815;25.0;11;44.0;
49;7;29.5632095337;35.8359985352;11;38.7933186293;2;19.6000003815;25.0;12;44.0;
50;7;28.9637203217;36.8359985352;14;39.0456656218;2;20.6000003815;25.0;13;44.0;
51;7;29.2000999451;36.6920013428;14;39.2848287821;2;21.6000003815;25.0;13;44.0;
