Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;12.3999996185;16.0;3;33.0;2;6.0;12.8999996185;3;22.0;
2;2;13.3999996185;16.0;3;33.1200000048;2;7.15000009537;11.6999998093;3;22.0900000334;
3;2;14.3999996185;16.0;3;32.9863034487;2;8.16349983215;10.6999998093;3;22.1871190071;
4;2;15.772690773;15.8719997406;3;32.8900436163;2;8.32806777954;10.5;3;22.2917383909;
5;2;16.8129329681;15.7567996979;3;32.4417933226;2;8.34376049042;10.5;3;22.4042263031;
6;2;17.7325382233;15.4687995911;3;32.1536644697;2;9.46595096588;10.5;3;22.5249304771;
7;2;17.6460990906;15.2498397827;3;31.9217653275;2;10.0681095123;10.5;3;22.6541694403;
8;2;17.5765285492;15.052775383;3;32.0933995247;2;10.0971889496;10.5;2;23.2287653685;
9;2;17.6280193329;15.0363779068;2;32.2871918678;2;10.2264719009;10.7100000381;2;23.7334493399;
10;2;20.6378593445;15.0216197968;3;32.5036044121;2;10.3400268555;10.8792181015;2;24.1532578468;
11;2;22.6378593445;15.0083379745;3;32.7429389954;2;10.4344825745;11.0;2;26.0129473209;
12;2;23.856716156;14.996383667;3;33.0052902699;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;24.9418773651;14.985625267;3;33.2904806137;2;12.5872430801;12.4126424789;4;29.0951218605;
14;2;26.0332450867;14.9759426117;3;33.4259476662;2;14.5872430801;12.9308347702;4;30.3518810272;
15;2;27.0277843475;14.8914527893;4;33.5949833393;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;27.0784950256;14.8154115677;4;33.794801712;2;17.8879413605;13.6469516754;5;32.4630823135;
17;2;27.1384410858;14.7469739914;4;34.0224251747;2;19.0082912445;13.879781723;5;33.2818861008;
18;2;27.2067298889;14.6853809357;4;34.2746624947;2;20.138425827;14.0;6;33.9008235931;
19;2;27.2824001312;14.6299467087;4;34.548122406;2;21.2776870728;14.0;5;34.5557665825;
20;2;27.3644371033;14.5800561905;4;34.8392291069;2;21.7750473022;14.0;5;35.2404661179;
21;2;27.4517688751;14.5351543427;4;35.1442718506;2;21.9291038513;14.0;5;35.9471020699;
22;2;27.5432815552;14.4947433472;5;35.4594559669;2;22.0880966187;14.0;5;36.6665449142;
