Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
77;9;34.5447998047;57.7388114929;17;113.658579826;9;27.3789367676;73.0115509033;11;109.834198356;
78;9;34.5447998047;59.7388114929;16;113.918165922;9;28.0;76.0115509033;12;110.701974273;
79;9;35.5447998047;61.7388114929;17;114.152426481;9;29.0;79.0115509033;12;111.499178648;
80;9;35.5447998047;59.7388114929;17;114.363474131;9;30.0;81.3337097168;13;112.232530594;
81;9;32.5447998047;63.7388114929;18;114.431672573;9;30.0;85.391494751;13;112.909127951;
82;9;31.5447998047;67.7388076782;18;115.481206894;9;31.0;89.4501724243;13;113.522876263;
83;9;36.7280273438;71.3391265869;18;115.763423204;9;32.0;93.5096282959;17;113.828282356;
84;9;41.7323722839;69.6131591797;18;116.096206188;9;34.0;96.9141387939;18;114.119179487;
85;9;40.5386581421;73.6347732544;18;116.489547729;10;36.0;100.059585571;17;114.416662455;
86;10;42.5740585327;71.6557998657;18;116.954622746;10;38.7999992371;97.2083282471;18;114.720035791;
87;10;40.6159133911;76.6762313843;20;117.503537178;10;36.7999992371;100.360015869;19;115.028525829;
88;10;40.6653175354;81.6960678101;20;118.132611036;10;43.5028495789;103.514259338;20;115.341287374;
89;10;42.7219314575;80.7078475952;19;118.845941067;10;43.3341255188;103.670646667;18;115.657410145;
90;10;40.7861328125;85.4208526611;20;119.679726601;10;41.9657402039;109.828704834;17;115.975927591;
91;10;40.8611755371;89.9711456299;20;120.64140892;10;37.9975891113;109.987960815;17;117.295827866;
92;10;42.9477233887;88.6058578491;21;122.733339787;10;40.6295814514;109.147911072;19;117.656067371;
93;11;42.0459976196;94.3265380859;21;124.100735068;10;39.661605835;114.308036804;20;118.016765594;
94;11;43.1555633545;100.130012512;21;125.22196722;10;39.8016777039;116.467788696;22;118.376856565;
95;11;46.4063644409;97.0026397705;22;126.492355704;10;41.8376846313;113.626647949;22;118.735279918;
96;11;43.4894561768;102.933906555;24;127.87745285;10;39.8735275269;116.784080505;20;119.090999484;
97;12;44.6163101196;105.901985168;24;129.33589685;10;39.9090995789;118.939582825;19;119.443014383;
98;13;46.774230957;102.880111694;24;130.823166609;10;41.9443016052;116.092636108;20;119.790374041;
99;13;45.9122085571;106.839332581;26;132.296408415;10;40.9790382385;114.189933777;17;120.13219142;
100;13;48.0587921143;107.751647949;27;134.719231844;10;40.013217926;114.189933777;18;120.467650771;
101;13;51.2079238892;106.593307495;25;136.125248671;10;42.0467643738;111.189933777;29;120.796019435;
102;13;52.2307434082;108.591094971;25;137.139583826;10;41.0796051025;111.189933777;23;121.116651058;
103;14;53.5586547852;110.585388184;25;138.091541171;10;40.1116638184;116.189933777;20;121.428992271;
