Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;11.5999994278;16.0;3;33.0;1;6.0;12.6999998093;4;21.0;
2;2;11.5999994278;16.0;3;33.0299999714;1;7.0;11.6999998093;5;21.0;
3;2;11.6059999466;16.0;3;33.0605909824;1;8.0;10.6999998093;5;21.0;
4;2;11.6121177673;16.0;3;32.8332201242;1;8.14999961853;10.5;5;21.0;
5;2;12.7267656326;15.8719997406;3;32.6319106817;1;8.14999961853;10.5;5;21.0;
6;2;13.7354927063;15.7567996979;3;32.4540936947;1;9.14999961853;10.5;5;21.0;
7;2;14.7362289429;15.6531200409;3;32.3894537687;1;9.72500038147;10.5;5;21.0;
8;2;14.7168369293;15.6058082581;3;32.3347061872;1;9.72500038147;10.5;5;21.4200000763;
9;2;14.7004117966;15.5632276535;3;33.6170346737;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;16.7452144623;16.1723022461;3;34.5556210279;1;9.8956489563;10.8792181015;5;22.0;
11;2;18.7452144623;16.60820961;3;35.2307305336;1;9.94999980927;11.0;5;23.5400009155;
12;2;20.7452144623;16.9110736847;5;35.5205826759;1;10.296500206;11.7700004578;6;24.8252849579;
13;3;21.8076591492;17.0200004578;4;35.5951954126;1;11.9499998093;12.4126424789;6;25.8616695404;
14;3;22.8300437927;17.0200004578;5;35.6724077463;1;12.9499998093;12.9308347702;6;26.6732940674;
15;3;23.8532066345;17.0200004578;5;35.7521930933;1;13.9499998093;13.3366470337;6;27.2939033508;
16;3;24.7256584167;17.0200004578;6;35.8345119953;1;14.9499998093;13.6469516754;6;27.759563446;
17;3;24.7503528595;17.0200004578;6;35.9193114042;2;16.9500007629;14.0797815323;5;29.0;
18;3;24.7757930756;17.0200004578;7;36.0065243244;2;18.9500007629;14.0;5;29.1599999666;
19;3;24.8019561768;17.0200004578;7;36.0960695744;2;20.2110004425;14.0;5;29.3437439203;
20;3;24.8288211823;17.0200004578;7;36.1878509521;2;20.6023406982;14.0;5;29.5541238785;
21;3;24.8563556671;17.0200004578;7;36.28175807;2;20.6496772766;14.0;5;29.7941719294;
22;3;24.8845272064;17.0200004578;7;36.3776659966;2;20.7036876678;14.0;5;30.0669906139;
23;3;24.9132995605;17.0200004578;7;36.4754350185;2;20.7650718689;14.0;6;30.375654459;
24;3;24.9426307678;17.0200004578;8;36.5749118328;2;20.8345222473;14.0;6;30.7230784893;
