Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;2;6.0;12.8999996185;3;22.0;
2;1;11.3999996185;16.0;6;32.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;11.3999996185;16.0;6;32.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;11.3999996185;16.0;6;32.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;12.3999996185;16.0;6;32.0;2;8.34376049042;10.5;3;22.4042263031;
6;2;13.6999998093;16.0;5;33.0;2;9.46595096588;10.5;3;22.5249304771;
7;2;14.6999998093;16.0;4;33.8899993896;2;10.0681095123;10.5;3;22.6541694403;
8;2;15.1669998169;16.3199996948;4;33.9463737011;2;10.0971889496;10.5;3;23.2287653685;
9;2;15.1839122772;16.2059993744;4;35.1993331909;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;17.3726634979;16.631893158;4;36.2884647846;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;19.3726634979;16.9273109436;4;37.0882956982;2;10.4344825745;11.0;3;26.0129473209;
12;2;21.3726634979;17.0200004578;4;37.8391427994;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;22.9317417145;17.0200004578;5;38.7464103699;2;12.5872430801;12.4126424789;3;29.0951218605;
14;2;24.2039222717;17.0200004578;5;39.8276414871;2;14.5872430801;12.9308347702;3;30.3518810272;
15;2;25.5282917023;17.0200004578;5;41.0946927071;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;26.3284072876;17.0200004578;5;42.549744606;3;17.8879413605;13.6469516754;4;32.4630823135;
17;2;26.7649230957;17.0200004578;6;44.1810846329;3;19.0082912445;13.879781723;4;33.2818861008;
