Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.30000019073;13.0;3;21.1200000048;1;7.0;11.0;5;20.0;
3;2;8.3360004425;12.0;2;21.2530560493;1;8.0;10.0;4;20.0;
4;2;9.37591648102;11.0;2;21.4002518654;1;8.0;10.0;4;20.0;
5;2;10.4200754166;10.0;2;21.5626775026;1;8.0;10.0;4;20.0;
6;2;11.7032051086;10.0;2;21.7414059639;1;9.0;10.0;4;20.0;
7;2;12.7836322784;10.0;2;21.9374637604;2;9.5;10.1999998093;3;21.0;
8;2;13.8718585968;10.0;2;22.5711705685;2;9.72500038147;10.0;3;21.4999996424;
9;2;14.9770269394;10.1999998093;2;23.1543953419;2;9.8375005722;10.1999998093;3;21.9353003502;
10;2;15.4194774628;10.3632001877;2;24.6255099773;2;9.93544197083;10.3632001877;3;22.3176362514;
11;2;16.0814800262;10.9097137451;2;25.964040041;2;10.0214681625;10.4951858521;3;23.5373773575;
12;2;16.6838188171;11.3658018112;2;27.1843502522;2;10.2959108353;11.0209560394;4;24.5968167782;
13;2;19.2733383179;11.7372808456;2;28.3073234558;2;12.1013889313;11.4571752548;4;25.5111111403;
14;2;21.2733383179;12.0336990356;2;29.3558683395;2;14.1013889313;11.8107032776;4;26.3018171787;
15;2;22.9892463684;12.2662630081;2;30.3514318466;2;16.1013889313;12.0916318893;4;26.9928781986;
16;2;24.2752456665;12.446267128;2;31.1435036659;2;17.2561435699;12.3113050461;4;27.6076834202;
17;2;25.5833206177;12.5;4;31.8719081879;2;18.3181667328;12.4808797836;4;27.9463441372;
18;3;26.9111022949;12.5;3;32.6366205215;2;19.385761261;12.5;3;28.2720229626;
19;3;28.2552223206;12.5;3;33.4280328751;2;20.3612060547;12.5;3;28.6230447292;
20;3;29.0426139832;12.5;3;34.2347612381;2;20.4401855469;12.5;3;28.9990065098;
21;3;29.4056434631;12.5;3;35.044210434;2;20.5247764587;12.5;5;29.3989467621;
22;3;29.7698936462;12.5;5;35.8433065414;2;20.6147632599;12.5;5;29.8212919235;
