Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;2;10.0;10.3000001907;5;21.0;1;8.0;10.0;5;20.0;
6;2;11.4499998093;10.0;5;21.0900000334;1;9.0;10.0;5;20.0;
7;2;12.4905004501;10.0;5;21.1871190071;1;9.5;10.0;5;20.0;
8;2;13.5342035294;10.0;5;21.7036092281;1;9.5;10.0;5;20.3999996185;
9;2;14.5866241455;10.1999998093;5;22.1564130783;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.9703855515;10.3632001877;5;23.4291926622;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;15.5431365967;10.9097137451;5;24.540822506;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;16.0433712006;11.3658018112;5;25.5043385029;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;18.6328907013;11.7372808456;5;26.3401436806;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;20.6328907013;12.0336990356;5;27.0718023777;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;21.9614181519;12.2662630081;5;27.7228300571;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;23.092376709;12.446267128;5;28.1464314461;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;24.2346363068;12.5;5;28.4879314899;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.3883113861;12.5;5;28.8545851707;1;16.7228336334;12.5;6;25.0;
