Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;2;6.0;12.3999996185;3;21.0;
2;1;7.0;13.0;6;20.0;2;7.15000009537;11.0;3;21.0599999428;
3;1;8.0;12.0;6;20.0;2;8.15900039673;10.0;3;21.1229639053;
4;1;9.0;11.0;6;20.0;2;8.16844463348;10.0;3;21.1889609098;
5;1;10.0;10.0;6;20.0;2;8.17834377289;10.0;3;21.2580518723;
6;1;11.0;10.0;6;20.0;2;9.2830619812;10.0;3;21.3302885294;
7;1;12.0;10.0;6;20.0;2;9.7993144989;10.0;3;21.4057120085;
8;1;13.0;10.0;6;20.3999996185;2;9.81628513336;10.0;3;21.8984082937;
9;1;14.0;10.1999998093;6;20.7264003754;2;9.92714214325;10.1999998093;3;22.3222295046;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;10.0225009918;10.3632001877;3;22.688400507;
11;2;14.8187427521;11.2097139359;5;23.7316036224;2;10.1048898697;10.4951858521;3;23.8978910446;
12;2;15.6792221069;11.3658018112;4;24.5145616531;2;10.3770256042;11.0209560394;3;24.9400405884;
13;2;18.268743515;11.7372808456;4;25.1485819817;2;12.1786136627;11.4571752548;3;25.8288884163;
14;2;20.268743515;12.0336990356;4;25.6560795307;2;14.1786136627;11.8107032776;3;26.5848388672;
15;2;21.3243408203;12.2662630081;4;26.0596417189;2;16.1786136627;12.0916318893;3;27.2306828499;
16;2;22.3439407349;12.446267128;4;26.211841464;2;17.3096504211;12.3113050461;4;27.7886998653;
17;2;23.3640708923;12.5;4;26.2577478886;3;18.3588943481;12.4808797836;3;28.0579879284;
18;2;24.3847293854;12.5;5;26.3048160076;3;19.4108810425;12.5;3;28.3008537292;
19;2;25.4059104919;12.5;5;26.3530313969;3;20.36769104;12.5;4;28.5549912453;
20;2;25.8588638306;12.5;5;26.4023760557;3;20.4248733521;12.5;3;28.8196606636;
21;2;25.8810691833;12.5;5;26.4528282881;3;19.625;13.5;4;29.0939254761;
22;2;25.9037723541;12.5;5;26.5043625832;3;19.625;14.5;5;29.3766551018;
23;2;25.9269638062;12.5;6;26.5569496155;3;19.625;14.6883277893;5;29.6665358543;
24;3;25.9506263733;12.5;4;26.6105561256;3;19.625;14.8332681656;5;29.9620890617;
25;3;23.9747505188;13.5;4;26.6651450396;3;19.625;14.9810447693;4;30.261695385;
26;3;22.9993152618;14.5;4;26.72067523;3;20.625;12.9810447693;4;30.5636277199;
27;3;22.0243034363;15.5;3;26.7771017551;3;20.8768157959;12.5;4;30.8660874367;
28;3;21.0496959686;16.5;2;26.8343759775;3;20.9448699951;12.5;3;31.1672472954;
29;3;19.25;17.5;1;26.8924454451;3;21.0126304626;12.5;4;31.4652953148;
30;3;18.25;18.5;1;26.9512542486;3;19.625;13.5;4;31.758477211;
31;3;17.25;19.5;2;27.0107431412;3;19.625;14.5;4;32.0451397896;
32;3;16.25;20.5;2;27.0708494186;3;19.625;15.5;4;32.3237652779;
33;3;15.25;21.5;3;27.1315076351;3;19.625;16.5;4;32.5930042267;
34;3;14.25;22.5;4;27.1926498413;3;19.625;17.5;4;32.8516974449;
35;3;14.0;23.5;4;27.2542052269;3;19.625;17.9961891174;4;33.0988922119;
36;3;14.0;24.5;6;27.3161010742;3;19.625;18.1692237854;5;33.3338499069;
37;3;14.0;25.5;6;27.3782629967;3;19.625;18.333694458;4;33.5560426712;
38;3;14.0;26.5;7;27.4406147003;3;19.625;18.4892292023;5;33.7651491165;
39;3;14.0;27.5;8;27.5030794144;3;19.625;18.6356048584;6;33.9610366821;
40;3;14.0;28.5;9;27.5655794144;3;19.625;18.772726059;6;34.1437492371;
41;3;14.0;29.5;9;27.628036499;3;19.625;18.9006233215;7;34.3134803772;
42;3;15.0;27.5;10;27.690372467;3;19.625;19.0194358826;8;34.4705543518;
43;3;14.0;28.5;11;27.7525100708;3;19.625;19.1293869019;10;34.615401268;
44;3;15.0;29.5;11;27.8143725395;3;19.625;19.2307815552;10;34.7485361099;
45;3;15.0;28.5;12;27.8758842945;3;19.625;19.3239746094;10;34.8705358505;
46;3;16.0;28.5;13;27.936971426;3;19.625;21.3239746094;10;34.9820203781;
47;3;17.0;28.5;14;27.9975619316;3;19.625;23.3239746094;11;35.0;
48;3;18.0;28.5;15;28.0575861931;3;19.625;25.3239746094;11;35.0;
49;4;19.0;28.5;10;40.8669772148;3;19.625;27.3239746094;11;35.0;
50;4;21.0;28.5;10;41.563170433;3;19.625;29.3239746094;11;35.0;
51;4;24.0;28.5;11;42.2051353455;3;19.625;29.5;12;35.0;
52;4;26.455121994;28.5;10;42.7901637554;3;19.625;29.5;13;35.0;
53;4;28.4808254242;28.5;11;43.3177237511;3;19.625;29.5;12;35.0;
54;4;30.5061378479;28.5;11;43.789124012;4;19.625;29.5;11;50.0;
55;4;32.531036377;27.5;11;44.2070994377;4;20.625;30.5;11;50.75;
56;4;32.25;28.5;11;44.5753860474;4;21.625;31.5;11;51.4193744659;
57;4;33.25;29.5;9;44.8983244896;4;21.625;32.5;13;52.0072898865;
58;5;34.25;29.9936122894;8;45.1805272102;4;21.625;33.5;13;52.5162696838;
59;5;34.7051544189;30.0294628143;8;45.4136190414;4;22.625;34.5;14;52.9513263702;
60;6;34.7874984741;30.0645332336;7;45.4625790119;5;23.625;34.5;13;53.3190898895;
61;6;34.7874984741;30.0988044739;9;45.5103754997;6;24.625;34.5;12;53.6270179749;
62;6;35.7874984741;28.0988044739;9;45.5569901466;6;25.625;34.5;13;53.8827629089;
63;6;34.7874984741;29.0988044739;8;45.6024079323;6;26.625;34.5;13;54.0;
64;6;34.7874984741;30.0988044739;8;45.6466178894;6;27.3250007629;34.5;13;54.0;
65;6;34.7874984741;30.2276325226;10;45.6896123886;7;27.3250007629;34.5;11;79.0;
66;6;34.7874984741;30.2577285767;11;45.7313876152;7;26.3250007629;36.5;12;81.75;
67;6;35.7874984741;28.2577285767;11;47.2284450531;7;27.3250007629;39.5;12;83.2043750286;
68;6;35.4070968628;29.7577285767;11;49.448135376;7;28.3250007629;42.5;12;84.3390622139;
69;6;37.9024581909;29.3899993896;11;50.6108051538;7;28.3250007629;45.5;14;85.2008317709;
70;6;40.2438621521;30.6872596741;12;52.8337035179;7;26.7000007629;49.5;15;85.8442403078;
71;6;39.0870246887;33.457233429;13;54.5625170469;7;26.7000007629;52.5;16;86.269973278;
72;6;40.6431007385;34.0478897095;13;55.9702154398;8;26.7000007629;55.1349868774;15;86.3300433159;
73;6;40.0364227295;36.4849128723;12;57.1766808033;8;26.7000007629;57.1650238037;16;89.8520561457;
74;6;39.0364227295;36.4849128723;14;58.2034292221;8;27.0;59.4260292053;16;92.6170600653;
75;7;37.0364227295;38.4849128723;13;58.8796639442;8;28.0;61.6748886108;16;94.7580393553;
76;7;36.0364227295;40.4849128723;13;59.6096684933;8;29.0;63.9116744995;17;96.4104118347;
77;7;35.0364227295;42.4849128723;13;60.395465374;8;30.0;66.13671875;18;97.1879512072;
78;7;34.0364227295;44.4849128723;14;61.2378287315;9;32.0;65.3505096436;17;97.5168850422;
79;7;34.0364227295;43.4849128723;16;62.1358242035;9;34.0;65.5537261963;18;97.8337414265;
80;7;32.0364227295;45.4849128723;16;63.0863575935;9;36.0;65.7471313477;19;99.1396727562;
81;7;31.0364227295;47.4849128723;16;64.0837955475;9;37.0;65.9315185547;20;99.4958426952;
82;7;30.0364227295;50.4849128723;16;65.119743824;9;37.0;69.107749939;20;99.7716364861;
83;7;29.0364227295;53.4849128723;17;65.4507288933;9;37.75;72.2243347168;21;100.005859256;
84;7;28.0364227295;56.4849128723;17;65.8591003418;9;37.75;79.107749939;22;100.249121904;
85;7;27.0364227295;59.4849128723;17;66.3243055344;10;38.75;81.107749939;23;100.501089931;
86;7;26.1000003815;59.4849128723;17;66.8253445625;10;37.75;85.107749939;23;100.761345744;
87;7;27.1000003815;57.4849128723;18;67.3418369293;10;37.75;89.107749939;24;101.02938962;
88;7;26.1000003815;58.4849128723;20;67.8551139832;10;38.75;90.107749939;25;101.304641843;
89;7;26.1000003815;60.4849128723;20;68.3491821289;10;37.75;94.107749939;25;101.586446762;
90;7;27.1000003815;59.4849128723;21;68.8113913536;10;37.75;98.107749939;25;101.874080062;
91;7;26.1000003815;61.4849128723;21;69.232749939;10;38.75;99.107749939;27;102.166755557;
92;7;26.1000003815;63.4849128723;21;69.607863903;10;37.75;103.107749939;27;102.463634968;
93;7;27.1000003815;62.0262985229;22;69.9345607758;10;37.75;106.143356323;28;102.76383996;
94;7;26.1000003815;62.9921569824;22;70.2133154869;10;39.75;103.143356323;28;103.066462755;
95;7;26.1000003815;63.9614334106;24;70.446586132;10;37.75;106.143356323;30;103.37057972;
96;7;27.1000003815;61.9337844849;26;70.6381568909;10;42.4870567322;109.143356323;30;103.675263405;
97;7;26.1000003815;62.9088973999;26;70.7925605774;10;45.7175292969;111.043357849;31;103.979595661;
98;7;26.1000003815;64.8864974976;27;70.9146151543;10;47.8479614258;110.043357849;30;104.282679081;
99;7;27.1000003815;63.8663406372;28;70.9003472328;10;49.6782684326;109.664161682;33;104.58364892;
100;7;28.1000003815;63.848197937;30;70.8103113174;10;50.708366394;108.757873535;35;104.881682158;
