Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;2;8.0;10.1999998093;4;21.0;
6;1;11.0;10.0;6;20.0;2;9.22500038147;10.0;4;21.0599999428;
7;1;12.0;10.0;6;20.0;2;9.73849964142;10.0;4;21.1229639053;
8;1;13.0;10.0;6;20.3999996185;2;9.75266647339;10.0;4;21.6001901627;
9;1;14.0;10.1999998093;6;20.7264003754;2;9.86004257202;10.1999998093;4;22.0082015991;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.95184516907;10.3632001877;4;22.3582868576;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.0306148529;10.4951858521;4;23.5279067755;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;10.2937793732;11.0209560394;5;24.5268628597;
13;1;16.8187427521;11.7372808456;6;24.0673980713;2;12.0856485367;11.4571752548;5;25.3691681623;
14;1;17.8187427521;12.0336990356;6;24.5325260162;2;14.0856485367;11.8107032776;5;26.0752547979;
15;1;18.8187427521;12.2662630081;6;24.892534256;2;16.0856494904;12.0916318893;5;26.6680037975;
16;1;19.8187427521;12.446267128;6;25.0;2;17.1830482483;12.3113050461;5;27.1698563099;
17;1;20.8187427521;12.5;6;25.0;2;18.2196559906;12.4808797836;5;27.3801496029;
18;1;21.8187427521;12.5;7;25.0;2;19.2583675385;12.5;5;27.5615134239;
