Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;2;7.0;12.1999998093;3;21.0;
2;1;7.0;13.0;6;20.0;2;9.0;11.0;3;21.0599999428;
3;1;8.0;12.0;6;20.0;2;11.0;10.0;3;21.1229639053;
4;1;9.0;11.0;5;20.0;2;11.1684446335;10.0;3;21.1889609098;
5;2;10.0;10.3000001907;4;21.0;2;12.2675161362;10.0;3;21.2580518723;
6;2;11.4499998093;10.0;4;21.0900000334;2;12.7830619812;10.0;3;21.3302885294;
7;2;12.4905004501;10.0;4;21.1871190071;2;12.7993144989;10.0;3;21.8190145493;
8;2;13.5342035294;10.0;4;21.7036092281;2;12.9092788696;10.1999998093;3;22.2388005257;
9;2;14.5866241455;10.1999998093;4;22.1564130783;2;13.0037298203;10.3632001877;3;23.4601941109;
10;2;14.9703855515;10.3632001877;4;23.4291926622;2;13.2785434723;10.9097137451;3;24.5095257759;
11;2;15.5431365967;10.9097137451;4;24.540822506;2;13.5146427155;11.3658018112;3;25.3986660242;
12;2;16.0433712006;11.3658018112;4;25.5043385029;2;15.5146427155;11.7372808456;3;26.1468911171;
13;2;18.6328907013;11.7372808456;4;26.3401436806;2;17.5146427155;12.0336990356;4;26.7767255306;
14;2;20.6328907013;12.0336990356;4;27.0718023777;2;18.619556427;12.2662630081;4;27.3107893467;
15;2;21.9614181519;12.2662630081;4;27.7228300571;2;19.6587181091;12.446267128;4;27.6016011238;
16;2;23.092376709;12.446267128;4;28.1464314461;2;20.6999702454;12.5;4;27.7940778732;
17;2;24.2346363068;12.5;4;28.4879314899;2;21.7432785034;12.5;4;27.9954168797;
18;2;25.3883113861;12.5;5;28.8545851707;2;22.114610672;13.3986253738;5;28.2052333355;
19;2;26.5533065796;12.5;5;29.2456488609;2;23.3461780548;12.5;5;28.4230215549;
20;2;27.1605415344;12.5;5;29.659784317;3;23.3951797485;12.5;4;28.6481528282;
21;2;27.3469028473;12.5;5;30.0950183868;3;22.625;12.5;4;28.8798778057;
22;3;27.5427589417;12.5;4;30.5487289429;3;23.4979724884;12.5;4;29.117331028;
23;3;27.7469291687;12.5;5;31.0176672935;3;23.551399231;12.5;4;29.3595399857;
24;4;27.957950592;12.5;4;31.4980173111;3;23.6058959961;12.5;4;29.6054382324;
25;4;28.1741065979;12.5;4;31.9854974747;3;22.625;13.5;5;29.8538813591;
26;4;28.3934745789;12.5;4;32.4754953384;3;22.625;14.5;5;30.1036677361;
27;4;28.6139717102;12.5;4;32.9632344246;3;23.625;12.5;5;30.3535604477;
28;4;28.8334560394;12.5;4;33.4439563751;3;23.8295516968;12.5;5;30.6023101807;
29;4;29.049779892;12.5;4;34.9131059647;3;23.8855209351;12.5;5;30.8486824036;
30;4;28.2608985901;13.5;4;35.4065065384;3;22.625;13.5;4;32.0914797783;
31;4;28.4649276733;14.5;4;35.8816866875;3;22.625;13.5;3;32.4195665121;
32;4;27.4649276733;14.2568283081;4;36.3356277943;3;23.625;14.0450000763;4;32.7490081787;
33;4;27.4649276733;15.2864875793;4;36.7660073042;3;22.8921012878;13.5;4;33.0792325735;
34;4;26.9901256561;13.5;4;37.1712206602;3;22.4428291321;14.5;4;33.4097690582;
35;4;27.0102558136;14.5;4;37.5503599644;3;21.5171985626;15.5;5;33.7402510643;
36;4;29.0309143066;17.5;4;37.9031627178;3;20.9681091309;14.5;5;34.0704134703;
37;4;31.0520954132;20.5;4;38.2299301624;3;20.3721885681;14.5;5;34.4000850916;
38;4;31.5946044922;23.5;4;38.5314329863;3;21.1150188446;15.5;5;34.729177475;
39;4;32.7080764771;25.5;4;38.8088129759;3;20.4363479614;14.5;5;35.0576674938;
40;4;33.4639663696;27.5;5;39.0634818077;3;21.4715213776;14.5;5;35.3855793476;
41;4;32.9016036987;28.5;5;39.2970304489;3;23.5087909698;17.5;5;35.7129628658;
42;4;33.6836624146;27.5;5;39.5111517906;3;25.4104156494;20.5;7;36.0398712158;
43;4;33.7800178528;27.5;5;39.6651450396;4;26.4839706421;23.5;6;36.3663375378;
44;4;33.0999984741;28.5;5;39.72067523;4;27.1824264526;25.5;7;36.6923544407;
45;5;34.8743019104;28.5;4;40.7771017551;4;27.2557811737;27.5;7;37.0178539753;
46;5;35.0999984741;30.5;3;40.9643759727;4;27.3290157318;27.5;8;37.3426911831;
47;5;35.6085014343;31.7840633392;4;41.167876482;4;27.4021053314;27.5;9;37.6666305065;
48;5;35.6739425659;32.8247108459;4;41.3889783621;4;25.4529190063;28.5;10;37.9035346508;
49;5;35.7469749451;33.8658790588;5;41.6290781498;4;26.5051956177;27.5;11;38.141512394;
