Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
7;1;12.0;10.0;6;20.0;1;9.5;10.0;4;20.0;
8;1;13.0;10.0;6;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;14.0;10.1999998093;6;20.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;9.66343975067;10.5631999969;3;21.9903717041;
11;2;15.2687425613;10.9097137451;5;23.7716035843;2;9.94783401489;10.4951858521;3;23.1719120741;
12;2;15.6972227097;11.3658018112;5;24.5557456017;2;10.2136802673;11.0209560394;4;24.1897815466;
13;2;18.2867431641;11.7372808456;5;25.1909515858;2;12.0098056793;11.4571752548;4;25.0591306686;
14;2;20.2867431641;12.0336990356;5;25.6996334791;2;14.0098056793;11.8107032776;4;25.8015987873;
15;2;21.3439407349;12.2662630081;5;26.10437572;2;16.0098056793;12.0916318893;4;26.441321969;
16;2;22.3640708923;12.446267128;5;26.2577478886;2;17.1320438385;12.3113050461;4;27.0020139217;
17;2;23.3847293854;12.5;5;26.3048160076;2;18.1818904877;12.4808797836;4;27.2842636108;
18;2;24.4059104919;12.5;6;26.3530313969;2;19.2367935181;12.5;4;27.5518820286;
