Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;2;8.0;10.1999998093;4;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;4;21.0599999428;
6;1;11.0;10.0;6;20.0;2;9.23849964142;10.0;4;21.1229639053;
7;2;12.0;10.3000001907;5;21.0;2;9.75266647339;10.0;4;21.1889609098;
8;2;13.4499998093;10.0;5;21.3999996185;2;9.76751613617;10.0;3;21.6699410677;
9;2;14.4499998093;10.1999998093;5;21.7264003754;2;9.87573719025;10.1999998093;3;22.0818096399;
10;2;14.7768793106;10.3632001877;5;22.8594274521;2;9.96840667725;10.3632001877;3;22.4358423948;
11;2;15.2867431641;10.9097137451;4;23.8127875328;2;10.0480642319;10.4951858521;3;23.611035943;
12;2;15.7157554626;11.3658018112;4;24.5981152058;2;10.3124837875;11.0209560394;3;24.615765214;
13;2;18.3052749634;11.7372808456;4;25.2345055342;2;12.1056518555;11.4571752548;3;25.4640146494;
14;2;20.3052749634;12.0336990356;4;25.7443674803;2;14.1056518555;11.8107032776;3;26.1761806011;
15;2;21.3640708923;12.2662630081;4;26.1502821445;2;16.1056518555;12.0916318893;3;26.7751014233;
16;2;22.3847293854;12.446267128;4;26.3048160076;2;17.2071437836;12.3113050461;3;27.2831678391;
17;2;23.4059104919;12.5;4;26.3530313969;2;18.2451515198;12.4808797836;3;27.4996597767;
18;2;24.4276065826;12.5;5;26.4023760557;2;19.2852573395;12.5;3;27.687142849;
