Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
39;3;18.25;17.3792533875;6;27.9439138174;4;20.625;12.5;5;32.1005897522;
40;3;19.9940166473;20.3792533875;6;28.0011452436;4;21.2226333618;12.5;6;32.3064651489;
41;3;21.6005153656;23.3792533875;7;28.0587873459;4;21.2689552307;12.5;7;32.5032672882;
42;3;22.0140228271;25.3792533875;7;28.1168122292;4;19.625;13.5;6;32.6906037331;
43;3;23.0239715576;27.3792533875;7;28.1751909256;4;19.625;14.5;4;32.8682103157;
44;3;23.8949565887;28.5;8;28.2338932753;4;20.625;12.5;4;33.035943985;
45;4;25.0437412262;28.5;7;28.2928882837;4;19.625;13.5;4;33.1937742233;
46;4;25.9282474518;27.5;8;28.3521438837;4;20.625;15.5;4;33.3417720795;
47;4;26.25;29.5;9;28.4116270542;4;21.5018997192;17.5;5;34.4800977707;
48;4;28.073009491;28.6079025269;9;28.471304059;4;22.5330219269;20.5;5;34.7189868689;
49;4;28.0826473236;28.6346817017;9;28.531140089;4;23.5620212555;23.5;5;36.3817980289;
50;4;28.839012146;27.5;9;28.5911000967;4;23.9089565277;25.5;6;37.774574399;
51;4;27.25;28.5;11;28.6511480808;4;24.1925067902;27.5;6;38.931879282;
52;4;28.1111545563;28.7162284851;11;28.7112475634;4;24.4202709198;28.9937877655;7;39.8953173161;
53;4;28.0495510101;28.5;11;28.7713617086;5;24.6014347076;29.2754020691;6;40.7060393095;
54;4;28.1297855377;28.5;11;28.8314532042;5;24.7450942993;29.4822807312;6;41.1360366344;
55;4;28.1389789581;28.799161911;11;28.8914846182;5;24.7998027802;29.5;7;41.5291531086;
56;4;28.1030807495;28.5;11;28.9356285334;5;24.842792511;29.5;7;41.9218511581;
57;4;28.1499996185;28.5;11;28.9755871296;5;24.8821640015;29.5;8;42.3151400089;
58;4;28.1499996185;28.8829116821;12;29.015581131;5;24.9180793762;29.5;8;42.7099480629;
59;4;28.1499996185;28.9109077454;13;29.0555787086;5;24.9507236481;29.5;8;43.1070556641;
60;4;29.0750102997;27.5;13;29.0955479145;5;24.9802932739;29.5;8;43.4759366512;
61;4;28.1499996185;28.5;13;29.135456562;5;25.0;29.5;9;44.7722277641;
62;4;29.110956192;27.5;15;29.17527318;6;26.0;30.5;9;45.1925982237;
63;4;28.1499996185;28.5;15;30.2367186546;6;27.0;31.5;10;45.6367127895;
64;4;27.7000007629;30.5657043457;16;31.0785262585;6;27.2769470215;32.5;9;46.1038538218;
65;4;29.9510002136;28.3899993896;16;31.7351369858;6;27.3067722321;33.5;10;46.5930111408;
66;4;29.2185325623;29.6872596741;16;32.2424099445;6;27.3394031525;34.5;10;47.1028912067;
67;4;30.4187679291;28.9097423553;16;32.4853658676;6;27.3750114441;34.5;10;47.6319388151;
68;5;30.6184120178;29.0;16;32.5478637218;7;27.4137630463;34.5;10;48.1783664227;
69;5;30.6465358734;29.0;16;32.6103408337;7;27.0;34.5;10;48.7401912212;
70;5;29.4999980927;30.0;16;32.6727190018;7;27.0;34.5;11;50.3152756691;
71;5;29.4999980927;30.8709030151;17;32.7349207401;8;28.0;35.5;10;52.4345245361;
72;5;30.4999980927;29.0;17;32.7968688011;8;29.3104991913;37.0800018311;9;54.2483737469;
73;5;30.7585887909;29.0;17;32.858487606;8;29.5481567383;38.5082702637;8;55.8167046309;
74;5;29.4999980927;30.0;17;32.9197025299;8;29.7271823883;39.8158721924;8;56.0122723579;
75;5;29.4999980927;31.0;18;32.9804410934;8;29.6094665527;40.6342849731;8;57.2595278025;
76;5;29.4999980927;32.0;19;33.0406329632;9;30.5035171509;40.4708557129;5;81.4499051571;
77;7;31.4999980927;35.0;17;36.1002101898;9;30.4373283386;43.3237686157;5;84.8720670938;
78;7;34.5;39.0;17;36.489107728;9;33.5995483398;44.6842575073;6;87.7515425682;
79;7;36.0039978027;43.0;17;38.4136762619;9;32.0579147339;50.4673690796;6;89.9205224514;
80;7;35.7938766479;48.7000007629;19;40.0330883265;10;34.0579147339;56.5099220276;6;92.6879674196;
81;8;35.7062797546;53.0669136047;18;41.4069001675;10;36.0579147339;62.3614578247;6;94.2322528362;
82;8;36.0546417236;53.0836715698;18;42.5994360447;10;36.2138786316;65.6145401001;7;95.4727293253;
83;8;37.0866851807;54.4454307556;19;43.4982625246;11;36.3366661072;68.8720092773;6;96.3016182184;
84;8;37.3897857666;54.6387519836;20;44.2263566256;11;36.4617576599;72.1321105957;10;97.0741096735;
85;8;36.4000015259;58.0594100952;21;45.0007174015;11;37.5312080383;74.9335861206;10;97.82614398;
86;9;37.4000015259;60.0594100952;20;45.822511673;11;38.6608047485;76.0899505615;10;98.5553252697;
87;9;36.4000015259;63.5263633728;21;46.692414999;11;39.7925872803;78.3043441772;11;99.2595486641;
88;10;37.4000015259;64.6423187256;20;47.6104967594;12;40.9265060425;81.5025177002;12;99.8887150288;
89;10;37.477973938;66.7648162842;21;48.5761098862;12;42.0625076294;84.6934890747;11;101.423482895;
90;10;36.4000015259;68.0594100952;21;49.5877885818;12;44.2005348206;87.8760375977;13;101.962073922;
