Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;4;20.0;1;8.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;12.0;10.0;3;20.0;1;9.5;10.0;4;20.0;
8;1;13.0;10.0;3;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;14.0;10.1999998093;3;20.7264003754;2;9.59000015259;10.3999996185;3;21.7264003754;
10;1;14.3268795013;10.3632001877;3;21.8194274902;2;9.88844013214;10.3632001877;3;22.0603717566;
11;2;14.8187427521;11.2097139359;2;23.7316036224;2;9.96358394623;10.4951858521;3;23.2074631453;
12;2;15.6792221069;11.3658018112;1;24.5245616436;2;10.2216796875;11.0209560394;3;24.1828715801;
13;2;18.268743515;11.7372808456;1;25.1693730354;2;12.0082511902;11.4571752548;3;25.0006883144;
14;2;20.268743515;12.0336990356;1;25.6884759665;2;14.0082511902;11.8107032776;3;25.6814495325;
15;2;21.3389205933;12.2662630081;2;26.1044789553;2;16.0082511902;12.0916318893;3;26.2481688261;
16;3;21.8187427521;12.446267128;2;26.269973278;2;17.0885848999;12.3113050461;4;26.723449707;
17;3;22.8187427521;12.5;2;26.3300433159;3;18.1192131042;12.4808797836;4;26.9068236351;
18;3;23.8187427521;12.5;2;26.3921557665;3;18.7228336334;12.5;4;27.0611462593;
19;3;24.8187427521;12.5;2;26.4563041925;3;20.0887584686;12.5;4;27.2247776985;
20;3;25.25;12.5;2;26.5224741697;3;20.1255760193;12.5;5;27.3977591991;
21;3;25.9351139069;12.5;2;26.5906432867;3;20.1644954681;12.5;5;27.5800426006;
22;3;25.9657897949;12.5;3;26.6607804298;3;20.2055091858;12.5;5;27.7714805603;
23;3;25.9973506927;12.5;4;26.7328453064;3;19.625;13.3314437866;5;27.9718174934;
24;3;26.0297813416;12.5;5;26.8067884445;3;20.2936592102;12.5;4;28.1806821823;
25;4;24.0630550385;13.5;4;26.8825509548;3;19.625;13.4542045593;4;28.3975830078;
26;4;22.25;14.5;4;26.9600640535;3;20.3894557953;12.5;5;28.6219055653;
27;4;22.1320285797;15.5;4;27.0392494202;3;20.4399280548;12.5;5;28.8529140949;
28;4;21.1676616669;16.5;4;27.120018959;3;20.4919052124;12.5;5;29.089756012;
29;4;20.2040081024;17.5;4;27.2022752762;3;20.5451946259;12.5;5;29.3314704895;
30;4;19.2410240173;18.5;4;27.2859115601;3;18.5995807648;13.5;5;29.5770010948;
31;4;18.2786598206;19.5;4;27.3708124161;3;17.6548252106;14.5;5;29.8252120018;
32;4;17.316865921;20.5;4;27.4568536282;3;16.7106723785;15.5;5;30.0749063492;
33;4;16.3555831909;21.5;4;27.5439035892;3;16.625;14.5;5;30.3248500824;
34;4;15.3947563171;22.5;4;27.6318233013;3;15.625;14.5;6;30.5737948418;
35;4;15.1843204498;23.5;6;27.7204678059;3;15.2541036606;15.5;6;30.8205022812;
36;4;15.2242107391;24.5;6;27.8096864223;3;15.0;14.5;6;31.0637698174;
37;4;15.2643585205;25.5;6;27.8993241787;3;15.0;14.5;6;31.3024535179;
38;4;15.3046960831;26.5;7;27.989222765;3;15.0;13.5;6;31.5354895592;
39;4;15.3451499939;27.5;7;28.079221487;3;15.0;13.5;6;31.7619123459;
40;5;15.3856496811;28.5;5;32.0291399956;4;15.0;13.5;5;31.9808688164;
41;5;17.4261207581;29.5;7;32.2658574581;4;16.0;14.5;5;32.1916303635;
42;5;20.4664916992;27.5;7;32.5053265095;4;15.0;13.5;6;32.3935980797;
43;5;22.4538288116;29.5;9;32.7470097542;4;15.0;13.5;6;32.5863051414;
44;5;21.9930057526;31.5;9;32.9903395176;4;15.0;13.5;6;32.7694153786;
45;5;24.0395774841;33.5;10;33.2347228527;4;15.0;13.5;7;32.9427189827;
46;6;24.0867195129;35.5;10;33.4795475006;4;16.0;14.5;8;33.1061229706;
47;6;25.1342926025;37.5;10;33.724187851;4;17.0;15.5;8;33.259642601;
48;6;26.1821479797;38.4000015259;12;33.968010664;4;16.0;14.5;8;33.4033899307;
49;6;28.2301368713;36.4000015259;12;34.2103834152;4;15.8907623291;14.5;9;33.5375595093;
50;6;30.0556182861;35.4000015259;13;34.4506802559;4;15.9209508896;15.5;9;33.6624164581;
51;6;29.3259048462;35.4000015259;13;34.6882896423;4;16.9490432739;17.5;8;33.7782831192;
52;6;30.373374939;35.4000015259;14;34.9226202965;4;17.975112915;19.5;9;33.8855285645;
53;7;31.6703739166;33.4000015259;13;35.1531100273;4;17.0;20.5;9;33.9845552444;
54;7;32.6355209351;33.4000015259;13;35.3792281151;4;19.0;21.5;9;34.0;
55;7;32.7144622803;33.4000015259;13;35.6004843712;4;21.0;22.5;11;34.0;
56;7;30.8071308136;34.4000015259;13;35.8164305687;4;21.6499996185;22.5;12;34.0;
57;9;29.25;35.4000015259;10;36.0266656876;3;21.6499996185;22.5;12;34.0;
58;9;30.25;33.4000015259;10;36.230837822;3;21.6499996185;22.5;13;34.0;
59;9;29.25;34.4000015259;11;36.4286460876;3;19.6499996185;22.5;14;34.0;
60;9;29.25;35.4000015259;11;37.6198415756;3;19.625;22.5;14;34.0;
61;9;31.25;34.4000015259;11;37.8342278004;3;20.625;22.5;14;34.0;
62;9;31.25;36.4000015259;12;38.0422484875;3;19.625;22.5;14;34.0;
63;9;31.25;38.4000015259;12;39.243799448;3;19.625;22.5;15;34.0;
64;9;32.25;41.4000015259;13;39.4688210487;4;19.625;22.5;14;34.0;
65;10;33.25;43.876411438;14;40.8584127426;4;19.625;22.5;14;34.0;
66;10;33.7000007629;45.5166397095;14;42.0230667591;4;19.625;22.5;15;34.0;
67;10;35.0510025024;44.9066390991;15;42.9965639114;4;19.625;22.5;15;34.0;
68;10;34.3185348511;47.2038993835;15;43.8141709566;4;19.625;22.5;16;34.0;
69;10;37.0590705872;46.0787734985;16;44.3603878021;4;19.625;22.5;16;34.0;
70;11;39.1608276367;45.5764961243;16;44.7186310291;4;19.625;22.5;16;34.0;
71;12;36.6710700989;46.8051490784;12;56.0689753294;4;19.625;22.5;16;34.0;
72;12;39.2972297668;49.6263961792;13;56.9005588293;4;20.625;22.5;16;35.0;
73;12;42.3255310059;49.6521606445;14;57.6808511019;4;22.625;23.5;15;35.0399999619;
74;12;42.6999969482;52.6784553528;13;58.4271438122;5;23.6499996185;24.5;14;35.0811839104;
75;12;41.371181488;53.9000015259;13;59.1370785236;5;23.6499996185;25.5;15;35.1235535145;
76;12;42.3947296143;56.7325515747;11;60.809350729;5;23.9027996063;26.5;14;35.1671074629;
77;12;44.4187393188;60.3662338257;10;61.5036174059;5;23.9125995636;27.5;13;35.211841464;
78;12;45.6999969482;64.4174041748;11;62.1633310318;5;23.6499996185;28.1059207916;14;35.2577478886;
79;12;46.0052719116;68.4695739746;12;62.7897273302;5;23.9329929352;27.5;14;35.3048160076;
80;12;46.0599708557;72.5227127075;12;63.3845522404;5;23.6499996185;28.1524085999;14;36.5591279268;
81;12;46.111492157;75.576789856;14;63.9499099255;5;23.9155006409;28.6895637512;14;37.5837237835;
82;12;46.1598968506;78.6317672729;14;64.4881192446;5;22.0910015106;30.1183223724;15;38.4134876728;
83;12;46.2052688599;81.6875839233;15;65.0015996695;5;22.5051803589;30.6872596741;16;39.0848107338;
84;12;46.2477035522;82.9000015259;15;65.3970984221;5;22.2593841553;32.7204284668;16;39.4833101034;
85;12;46.2873001099;85.9000015259;16;65.6870886087;5;23.684431076;30.0;16;39.6934854984;
86;12;46.2999954224;88.6999969482;18;65.9538675547;5;24.7047729492;29.0;17;39.8925571442;
87;12;46.2999954224;90.6999969482;19;66.2254272699;5;24.9758243561;29.0;18;39.9892184734;
88;12;46.2999954224;92.6999969482;21;66.5015217066;5;24.5499992371;29.9946098328;18;40.0888938904;
89;12;46.2999954224;94.3105316162;22;66.7818783522;5;20.5499992371;32.0444488525;18;40.1914815903;
90;12;46.2999954224;95.3540039062;23;67.0661994219;5;19.2999992371;34.095741272;19;40.2968595028;
91;13;46.2999954224;96.3976287842;21;67.3541619778;6;18.2999992371;36.1484298706;15;50.4048841;
92;13;46.2999954224;100.487625122;22;67.6454181671;6;18.2999992371;39.2024421692;15;51.0153913498;
93;13;46.2999954224;98.4189682007;22;67.9395964146;6;18.2999992371;42.2576980591;14;51.6006965637;
94;13;46.2999954224;102.055633545;23;68.2363026142;6;19.0;45.2576980591;14;52.1575136185;
95;14;46.2999954224;103.22933197;22;68.5351214409;6;20.0;48.2576980591;15;52.6835577488;
96;14;46.2999954224;104.405082703;24;68.8356187344;6;22.0;49.2576980591;17;53.1775169373;
97;14;46.2999954224;106.782592773;23;70.1373431683;6;24.0;51.2576980591;18;53.6389658451;
98;14;47.2999954224;107.96157074;23;70.5298289061;6;25.25;53.2576980591;18;54.0682418346;
99;14;48.2999954224;109.281959534;23;71.4596810341;6;25.25;54.6094665527;18;54.4663009644;
100;14;48.2999954224;110.967254639;24;73.7108147144;6;25.25;56.6703186035;19;54.8345663548;
101;14;48.6239967346;113.038375854;24;75.9909174442;6;25.25;58.7314453125;18;55.1747868061;
102;14;48.9489059448;115.097396851;25;78.2927632332;6;25.25;60.7926864624;19;55.4889044762;
103;14;49.27003479;116.145614624;25;80.6089651585;6;25.25;62.8539009094;18;55.778949976;
104;14;49.582824707;117.184165955;26;83.9322129488;6;23.25;65.914932251;18;55.9512813091;
105;14;50.8830833435;119.21370697;27;87.3042898178;6;23.0;68.9756393433;20;56.0717449188;
106;14;53.1672210693;122.193061829;28;90.6543313265;6;23.0;71.8358764648;21;56.1909761429;
107;14;55.4324150085;126.050117493;28;93.0897911787;6;24.0;70.8954849243;22;56.3087015152;
108;14;56.6766891479;129.919525146;29;95.5455154181;6;23.0;72.9543457031;23;56.4246616364;
109;14;56.8989334106;133.795928955;30;98.0139998198;6;23.0;74.0123291016;23;56.538611412;
110;14;57.0988235474;138.673797607;30;100.48803854;6;24.0;72.0693054199;23;56.6503243446;
111;14;58.2767333984;140.126831055;31;102.960465074;7;23.0;73.1251602173;22;56.7595920563;
112;14;57.4335899353;143.575500488;32;105.423900366;7;23.0;74.1797943115;21;56.8662261963;
113;14;57.5707168579;147.017807007;33;107.870588541;7;24.0;72.2331085205;22;56.9700603485;
114;15;57.6897010803;151.922332764;30;134.292321682;7;23.0;73.2850341797;22;57.0709495544;
115;15;58.792263031;155.552703857;30;138.360487342;7;23.0;74.3354721069;23;57.1687707901;
116;15;60.8801651001;157.872741699;31;141.949886799;7;24.0;72.3843841553;23;57.263422966;
117;15;60.8999977112;160.598220825;32;145.172253847;7;23.0;73.4317092896;24;58.3548264503;
118;15;61.8999977112;164.309906006;32;148.098252058;7;24.0;75.4774169922;24;58.5929225683;
119;15;62.8999977112;168.005828857;36;150.764213681;7;26.0;74.5214614868;23;58.8484482765;
120;15;65.9000015259;165.526077271;37;153.207171679;7;25.0;76.563835144;24;59.1237133741;
121;15;64.9000015259;169.293304443;36;155.187317729;8;25.0;78.6045303345;20;59.4211349487;
122;15;65.9000015259;172.501434326;38;157.056481361;8;26.0;77.6435394287;17;59.7431815863;
123;15;73.5666275024;173.216140747;39;158.848851562;8;25.0;78.6808700562;17;60.0922958851;
124;15;76.2382888794;173.923126221;39;160.561751962;8;25.0;79.7165527344;16;60.4707958698;
125;15;76.9561767578;177.621200562;37;162.194042563;8;26.0;80.9308166504;14;60.8807523251;
126;16;86.0163879395;167.881027222;32;177.745890141;7;20.0;66.1762008667;13;47.296153307;
127;16;90.1630325317;171.928970337;34;179.570523262;7;20.25;66.1999969482;14;47.7148916721;
128;16;97.3533401489;172.976974487;34;181.191387177;7;20.25;66.1999969482;14;48.1712703705;
129;16;100.99647522;172.02494812;34;182.641886234;7;19.25;63.2000007629;14;48.6646785736;
