Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;4;20.0;2;8.0;10.1999998093;3;21.0;
5;1;10.0;10.0;4;20.0;2;8.14999961853;10.0;3;21.1200000048;
6;1;11.0;10.0;4;20.0;2;9.25199985504;10.0;3;21.2530560493;
7;1;12.0;10.0;4;20.0;2;9.78193759918;10.0;3;21.4002518654;
8;1;13.0;10.0;4;20.3999996185;2;9.81505680084;10.0;3;21.9766796827;
9;1;14.0;10.1999998093;2;20.7264003754;2;9.94475364685;10.1999998093;3;22.4989564419;
10;1;14.3268795013;10.3632001877;2;21.8194274902;2;10.0622644424;10.3632001877;3;22.9796661139;
11;1;14.8187427521;10.9097137451;2;22.7316036224;2;10.1704244614;10.4951858521;3;24.3497066498;
12;1;15.2292222977;11.3658018112;2;23.4745616913;2;10.4786844254;11.0209560394;3;25.5842888355;
13;1;16.8187427521;11.7372808456;2;24.0673980713;2;12.3235692978;11.4571752548;3;26.7006480694;
14;1;17.8187427521;12.0336990356;2;24.5325260162;2;14.3235702515;11.8107032776;2;27.7219514847;
15;1;18.8187427521;12.2662630081;3;24.892534256;2;16.3235702515;12.0916318893;2;28.6730384827;
16;2;19.8187427521;12.446267128;2;25.0;2;17.634180069;12.3113050461;3;29.5772051811;
17;2;20.8187427521;12.5;1;25.0;3;18.76130867;12.4808797836;2;30.2332024574;
18;2;21.8187427521;12.5;2;25.0;3;19.9003047943;12.5;2;30.9013147354;
19;2;22.8187427521;12.5;2;25.0;3;20.952796936;12.5;3;31.6152963638;
20;2;23.25;12.5;2;25.0;3;21.1134414673;12.5;3;32.3684282303;
21;2;23.25;12.5;2;25.0;3;21.2828960419;12.5;3;33.151807785;
22;2;23.25;12.5;3;25.0;3;21.4591560364;12.5;4;33.9546136856;
23;2;23.25;12.5;3;25.0;3;21.639787674;12.5;4;34.7645931244;
24;2;23.25;12.5;3;25.0;3;21.8220329285;12.5;4;35.5687475204;
25;2;23.25;12.5;3;25.0;3;22.0029678345;12.5;5;36.3541374207;
26;2;23.25;12.5;3;25.0;3;22.1796798706;12.5;5;37.1087179184;
27;2;23.25;12.5;3;25.0;3;22.3494606018;12.5;6;37.8220767975;
28;2;23.25;12.5;3;25.0;3;22.509967804;12.5;6;38.485994339;
29;2;23.25;12.5;3;25.0;3;22.6593475342;12.5;6;39.0947532654;
30;2;23.25;12.5;3;25.0;3;20.6593475342;13.5;6;39.6451883316;
31;2;23.25;12.5;3;25.0;3;21.6593475342;12.5;6;40.1365070343;
32;2;23.25;12.5;4;25.0;3;19.6593475342;13.5;6;40.5699396133;
33;2;23.25;12.5;5;25.0;3;19.625;14.5;6;40.9482984543;
34;2;23.25;12.5;5;25.0;3;20.625;12.5;6;41.275510788;
35;2;23.25;12.5;5;25.0;3;21.625;12.5;6;41.556180954;
36;2;23.25;12.5;5;25.0;3;22.625;12.5;6;41.7952213287;
37;2;23.25;12.5;5;25.0;3;23.403924942;12.5;6;41.9975662231;
38;2;23.25;12.5;5;25.0;3;23.4494514465;12.5;7;42.0;
39;2;23.25;12.5;5;25.0;3;23.4500007629;12.5;8;42.0;
40;3;24.25;14.5;4;26.0;3;23.4500007629;12.5;8;42.0;
41;3;25.25;16.5;4;26.0499999523;3;23.4500007629;12.5;8;42.0;
42;3;25.7224998474;18.5;5;26.1019749641;3;23.4500007629;12.5;9;42.0;
43;3;25.7458877563;20.5;5;26.1559499502;3;23.4500007629;12.5;10;42.0;
44;3;25.25;22.5;5;26.2119446993;3;23.4500007629;14.5;10;42.0;
45;3;25.795375824;22.5;5;26.269973278;3;23.4500007629;16.5;11;42.0;
46;3;25.25;23.3889808655;5;26.3300433159;3;23.4500007629;18.5;11;42.0;
47;3;25.8485202789;22.5;5;26.3921557665;3;23.4500007629;20.5;11;42.0;
48;3;25.25;23.4745101929;6;26.4563041925;3;23.4500007629;22.5;12;42.0;
49;3;25.25;23.5194129944;6;26.5224741697;3;23.4500007629;22.5;13;42.0;
50;3;25.9351139069;22.5;6;26.5906432867;3;23.4500007629;22.5;13;42.0;
51;3;25.9657897949;22.5;7;26.6607804298;3;23.4500007629;22.5;14;42.0;
52;4;25.9973506927;22.5;6;26.7328453064;3;23.4500007629;22.5;15;42.0;
53;4;26.0297813416;22.5;6;26.8067884445;3;23.4500007629;22.5;15;42.0;
54;4;26.0630550385;22.5;7;26.8825509548;3;23.4500007629;22.5;15;42.0;
55;5;26.25;24.5;6;27.9600640535;3;23.4500007629;22.5;14;42.0;
56;5;28.1320285797;24.5;6;28.079249382;3;23.4500007629;22.5;13;42.0;
57;5;27.718000412;26.5;7;28.2012028694;3;23.4500007629;22.5;13;42.0;
58;7;28.2040081024;26.5;5;28.3258287907;3;23.4500007629;22.5;14;42.0;
59;7;27.25;28.5;5;28.4530190229;4;23.4500007629;22.5;13;56.5;
60;7;28.7751979828;27.5;6;28.5826538801;4;24.4500007629;23.5;14;57.0799999237;
61;7;28.316865921;28.3482894897;6;28.7146015167;4;25.4500007629;24.5;14;57.5957355499;
62;7;27.8159866333;28.5;6;28.8487195969;4;26.4500007629;25.5;15;58.0486774445;
63;7;27.8371677399;29.2807331085;6;28.9848546982;4;27.4500007629;26.5;14;58.4420814514;
64;7;27.25;30.2894001007;6;30.2288591862;4;28.4500007629;27.5;14;58.7804470062;
65;7;28.34324646;29.9595947266;6;31.262067914;4;29.4500007629;27.5;14;59.0689964294;
66;7;29.7300796509;28.3899993896;6;33.1186292171;4;30.4500007629;27.5;15;59.3132553101;
67;7;29.3185329437;31.6872596741;6;33.8740230799;4;30.6439762115;27.5;15;59.5;
68;7;32.2738761902;30.9097423553;6;34.3739893436;4;30.7000007629;27.5;15;59.7625007629;
69;7;31.3952941895;33.0;6;35.7018404007;4;30.7787494659;27.5;15;61.662311554;
70;7;32.5999984741;35.0;7;36.0973840952;4;31.222694397;28.0;16;63.0469760895;
71;7;35.2416229248;36.0;8;36.5028003454;4;31.5355701447;28.3899993896;17;64.1407337189;
72;8;33.3755950928;38.0;7;36.9173055887;4;31.781665802;28.6872596741;17;65.0048980713;
73;8;32.5117645264;40.0;8;37.3400490284;4;31.976102829;28.9097423553;17;65.5335483551;
74;8;31.6497306824;42.0;8;37.770123601;4;32.0950469971;29.0;18;65.8199977875;
75;8;29.6327037811;42.665145874;10;38.2065768242;5;30.1594982147;30.0;17;66.0;
76;8;31.5999984741;43.0;10;38.6484225988;5;29.1999988556;31.0;17;66.0;
77;8;32.764995575;45.0;11;39.0946537256;5;28.1999988556;32.0;16;66.0;
78;9;33.8163833618;47.0;10;39.5442547798;5;27.1999988556;33.0;17;66.0;
79;9;33.8686523438;49.0;13;39.9962135553;5;26.1999988556;34.0;18;66.0;
80;9;33.9216918945;51.0;14;40.4495308399;5;25.8999996185;35.0;18;66.0;
81;9;33.9753913879;53.0;14;40.9032330513;5;25.8999996185;36.0;18;66.0;
82;9;34.0296325684;55.0;15;41.3563780785;5;25.8999996185;37.0;19;66.0;
83;9;34.0842857361;57.0;15;41.8080643415;6;25.8999996185;38.0;18;66.0;
84;9;34.1392288208;58.5002593994;16;42.2574349642;6;25.8999996185;39.0;18;66.0;
85;9;34.1943244934;59.6159667969;19;42.7036823034;6;25.8999996185;40.0;19;66.0;
86;9;35.2494430542;58.6159667969;21;43.1460499763;6;25.8999996185;41.0;19;66.0;
87;9;34.3044433594;60.6159667969;21;43.583835125;6;25.8999996185;42.0;19;66.0;
88;9;34.3591957092;62.6159667969;21;44.0163860321;6;25.8999996185;43.0;20;66.0;
89;9;35.4135665894;61.6159667969;25;44.4431045055;6;25.8999996185;44.0;20;66.0;
90;9;34.4674263;63.6159667969;26;44.8634414673;6;25.8999996185;45.0;20;66.0;
91;9;34.520652771;65.0663909912;26;45.2768964767;6;25.8999996185;46.0;23;66.0;
92;10;35.5731201172;63.1258468628;26;45.6830146313;6;25.8999996185;47.0;21;66.0;
93;11;34.6247253418;64.1859436035;26;46.0813846588;6;25.8999996185;48.0;22;66.0;
94;11;34.6753540039;65.2465515137;26;46.4716367722;6;23.8999996185;50.0;22;66.0;
95;11;35.7249145508;63.307510376;27;46.8534405231;6;22.8999996185;52.0;23;66.0;
96;11;34.7733230591;64.3686981201;27;47.1904225349;6;21.8999996185;54.0;23;66.0;
97;11;34.8204917908;65.4299468994;27;47.4770188332;6;21.3999996185;56.0;23;66.0;
98;11;34.866355896;67.2411727905;28;48.7599260807;6;21.3999996185;58.0;24;66.0;
99;11;35.9108581543;69.3264846802;29;50.0986628532;6;21.3999996185;60.0;25;66.0;
100;11;37.9539527893;72.4112625122;31;50.4957411289;6;21.3999996185;62.0;25;66.0;
