Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0900000334;1;7.0;11.0;5;20.0;
3;2;8.32699966431;12.0;3;21.1871190071;1;8.0;10.0;6;20.0;
4;2;9.35613536835;11.0;3;21.2917383909;1;8.0;10.0;6;20.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;8.0;10.0;6;20.0;
6;2;11.631901741;10.0;3;21.5249304771;1;9.0;10.0;6;20.0;
7;2;12.6862182617;10.0;3;21.6541694403;1;9.5;10.0;6;20.0;
8;2;13.7443761826;10.0;3;22.2087649107;2;9.5;10.1999998093;5;21.3999996185;
9;2;14.8139448166;10.1999998093;3;22.7014135122;2;9.81500053406;10.1999998093;5;21.8264003992;
10;2;15.2156352997;10.3632001877;3;24.0319356918;2;9.91094017029;10.3632001877;5;22.1992716789;
11;2;15.814371109;10.9097137451;3;25.2049109936;2;9.99483585358;10.4951858521;4;23.4054436684;
12;2;16.3422107697;11.3658018112;3;26.2329595089;2;10.2662248611;11.0209560394;4;24.4501843452;
13;2;18.9317321777;11.7372808456;3;27.1358840466;2;10.5012922287;11.4571752548;4;25.3486692905;
14;2;20.9317321777;12.0336990356;3;27.9364440441;2;12.5012922287;11.8107032776;4;26.1225088835;
15;2;22.3505058289;12.2662630081;3;28.6571342945;2;14.501291275;12.0916318893;3;26.7957427502;
16;2;23.5128135681;12.446267128;3;29.1499218941;2;15.0290412903;12.3113050461;3;27.3919057846;
17;2;24.6862068176;12.5;3;29.5586924553;2;15.1631793976;12.4808797836;3;27.7113106251;
