Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;11.1999998093;4;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;10.0;4;21.1499999762;
4;1;9.0;11.0;6;20.0;2;8.17249965668;10.0;4;21.320775032;
5;1;10.0;10.0;6;20.0;2;8.19811630249;10.0;4;21.5146545172;
6;1;11.0;10.0;6;20.0;2;9.34079742432;10.0;4;21.7340574265;
7;1;12.0;10.0;5;20.0;2;9.89016342163;10.0;4;21.9814370871;
8;1;13.0;10.0;4;20.3999996185;2;9.94582366943;10.0;4;22.6790201664;
9;1;14.0;10.1999998093;4;20.7264003754;2;10.1027793884;10.1999998093;4;23.3409149647;
10;2;14.3268795013;10.6632003784;3;22.8194274902;2;10.2517051697;10.3632001877;4;23.9809968472;
11;2;15.2687425613;10.9097137451;3;23.7616035938;2;10.3957242966;10.4951858521;4;25.6010363102;
12;2;15.6927223206;11.3658018112;3;24.5351526737;2;10.7602338791;11.0209560394;5;27.1298084259;
13;2;18.2822418213;11.7372808456;3;25.1591641903;2;12.6713113785;11.4571752548;5;28.5865645409;
14;2;20.2822418213;12.0336990356;3;25.6560432911;2;14.6713113785;11.8107032776;5;29.994228363;
15;2;21.3243255615;12.2662630081;3;26.0483692884;2;16.6713123322;12.0916318893;5;31.3743138313;
16;2;22.3388690948;12.446267128;3;26.1887089014;2;18.2419662476;12.3113050461;4;32.7429828644;
17;2;23.3536624908;12.5;2;26.2221269608;2;19.4736099243;12.4808797836;4;33.8876180649;
18;2;24.3687000275;12.5;3;26.2560760975;2;20.7225475311;12.5;4;35.0529966354;
19;2;25.3839759827;12.5;2;26.2905418873;2;21.8869247437;12.5;5;36.2540283203;
20;2;25.8307437897;12.5;2;26.3255085945;2;22.1571559906;12.5;5;37.4633827209;
21;2;25.8464794159;12.5;2;26.3609591722;2;22.4292602539;12.5;5;38.6519680023;
22;2;25.8624305725;12.5;2;26.3968753815;2;22.6966934204;12.5;5;39.7916383743;
23;2;25.8785934448;12.5;3;26.4332377911;2;22.9531173706;12.5;5;40.857872963;
24;3;25.8949565887;12.5;2;26.4700255394;2;23.1930217743;12.5;6;41.8318843842;
25;3;25.25;13.5;3;26.5072168112;3;23.4121742249;12.5;5;42.7017765045;
26;3;25.25;13.5550518036;3;26.5447884798;3;23.6078987122;12.5;5;43.462638855;
27;3;25.25;13.5813522339;3;26.5827163458;4;23.779094696;12.5;4;44.1157283783;
28;3;25.25;13.6079015732;3;26.6209751368;4;23.9260387421;12.5;5;44.6670780182;
29;3;25.25;13.6346826553;3;26.6595385075;4;24.0500926971;12.5;5;45.1258964539;
30;3;23.25;13.5;3;26.6983793974;4;22.0500926971;13.5;5;45.5030765533;
31;3;22.25;14.5;3;26.7374696732;4;21.0500926971;13.5;4;45.8099918365;
32;3;21.25;15.5;3;27.7767804861;4;20.0500926971;13.5;4;46.0;
33;3;21.25;16.5;2;27.8462822437;4;20.0500926971;14.5;4;46.0;
34;3;21.25;17.5;2;27.9165357351;4;19.625;15.5;4;46.0;
35;3;20.25;18.5;3;27.9875034094;4;19.625;16.5;4;46.0;
36;4;19.25;19.5;3;28.0591458082;4;19.625;17.5;4;46.0;
37;4;18.25;20.5;3;28.1314221621;4;19.625;18.5;4;46.0;
38;4;17.25;21.5;4;28.2042900324;4;19.625;19.5;4;46.0;
39;4;16.25;22.5;5;28.2777056694;4;19.625;20.5;4;46.0;
40;4;17.25;22.5;5;28.351624012;4;19.625;21.5;6;46.0;
41;4;18.25;23.5;6;28.4259984493;4;19.625;22.5;6;46.0;
42;4;19.25;24.5;6;28.5007817745;4;20.625;20.5;6;46.0;
43;4;20.25;25.5;7;28.575925231;4;19.625;21.5;8;46.0;
44;4;21.25;27.5;7;28.6513793468;4;20.625;20.5;9;46.0;
45;4;22.25;27.5;7;28.727093935;4;21.625;20.5;10;46.0;
46;4;23.25;27.5;8;28.8030180931;4;19.625;22.5;10;46.0;
47;4;24.25;27.5;8;28.8791004419;4;19.625;24.5;10;46.0;
48;4;26.25;28.5;9;28.9552892447;4;19.625;26.5;11;46.0;
49;4;26.25;29.5813522339;8;29.03153193;4;19.625;27.5;10;46.0;
50;4;27.25;30.3220729828;8;29.1077762842;4;19.625;28.5;11;46.0;
51;4;27.25;30.3754425049;9;29.1839699745;4;19.625;29.5;13;46.0;
52;4;27.9967918396;29.2671012878;10;29.260060668;4;19.625;30.5;13;46.0;
53;4;28.25;28.5;9;29.335996151;4;19.625;31.5;13;46.0;
54;4;27.25;28.5;10;29.4117246866;5;19.625;32.5;11;46.0;
55;4;29.0495510101;27.5;11;29.487195015;6;21.625;31.5;10;47.0;
56;4;27.25;29.5;11;29.5623563528;6;21.625;33.5;10;47.0900000334;
57;4;27.25;30.693649292;12;29.6371587515;6;21.625;35.5;9;47.1871190071;
58;4;29.1030807495;27.5;13;29.7115529776;6;22.8921012878;34.5;9;47.2917383909;
59;4;27.25;29.5;14;29.7854909897;6;21.625;36.5;9;47.4042263031;
60;4;27.25;30.8498439789;14;29.358925581;6;21.625;38.2021141052;10;48.5249304771;
61;4;28.25;28.9109077454;15;28.937744379;6;23.625;37.2624664307;11;48.6941694021;
62;4;27.0219841003;28.5;15;29.0175747871;6;23.9971885681;38.5;9;48.8734074831;
63;5;26.25;29.5;13;28.5974225998;5;24.625;41.3961105347;10;49.0628788471;
64;6;28.2109565735;28.5233764648;12;28.2103185654;5;26.625;40.4696617126;11;49.2627555132;
65;6;26.6946430206;28.5;15;29.3123071194;5;27.0965213776;41.5;12;49.4731370211;
66;6;26.7243461609;29.0;18;29.6958168745;5;26.625;44.1059188843;14;49.6940383911;
67;6;28.0690555573;29.1569843292;17;30.3909904957;5;27.9079933167;41.7181472778;15;49.9253804684;
68;7;26.6074123383;29.3899993896;16;30.9385514259;5;27.5082111359;41.5;15;50.1669788361;
69;7;25.6535797119;30.3899993896;16;31.2235331535;5;26.625;43.1765136719;16;50.4185353518;
70;7;25.8024101257;30.0;16;30.8298020363;6;27.625;41.2011871338;15;50.6796313524;
71;7;26.5982475281;30.4391422272;17;31.9230350852;6;26.625;42.2264137268;15;50.9497234821;
72;7;28.6129646301;31.4815120697;17;32.2178876996;6;26.9634819031;42.5;15;53.3426816463;
73;7;31.2298622131;31.5882892609;18;32.5519051552;6;26.8500003815;44.7935180664;16;55.3498665094;
74;7;32.6075210571;32.6127624512;19;32.9310583472;6;28.0255012512;43.2264709473;15;57.0185165405;
75;7;32.045501709;34.0;20;33.3618376255;6;27.5557308197;44.6872596741;15;58.4035129547;
76;7;32.0902175903;36.0;19;33.8511009812;6;27.2593841553;47.8369216919;15;59.4111853838;
77;7;31.5999984741;36.0;20;34.4058219194;6;26.6980838776;46.3275222778;13;60.1461327076;
78;7;32.5999984741;39.0;21;35.0327119827;7;27.2593841553;45.3275222778;12;60.5844640732;
79;7;33.5999984741;42.0;21;35.7376986742;7;23.2593841553;47.3275222778;13;60.9911873341;
80;7;32.5999984741;43.0;21;36.5252572298;7;22.2593841553;51.3275222778;14;61.4000976086;
81;7;32.5999984741;46.0;21;37.3976171017;7;21.2593841553;54.109790802;14;61.8092148304;
82;7;32.0585174561;48.8379592896;20;38.3539034128;7;22.555847168;52.0791358948;13;62.2165791988;
83;7;29.0585174561;51.8291893005;18;39.3893221617;7;23.0;53.2268676758;11;62.6202926636;
84;7;27.5999984741;53.9049987793;19;40.494543314;8;25.0;52.2268676758;11;63.018560648;
85;7;26.5999984741;55.9813270569;17;41.6554617882;8;26.6213741302;52.2268676758;9;63.4097251892;
86;7;26.5999984741;55.0581130981;17;42.853505373;8;27.682888031;52.9097442627;9;63.7922945023;
87;7;26.5999984741;55.1352996826;17;44.0665854216;8;28.3671340942;53.9097442627;10;64.1649625301;
88;7;26.5999984741;56.2128143311;21;45.2706612349;8;28.4238777161;54.9097442627;11;64.5266222954;
