Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;2;8.0;10.1999998093;3;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;3;21.1200000048;
6;1;11.0;10.0;6;20.0;2;9.25199985504;10.0;3;21.2530560493;
7;1;12.0;10.0;6;20.0;2;9.78193759918;10.0;3;21.4002518654;
8;1;13.0;10.0;6;20.3999996185;2;9.81505680084;10.0;3;21.9766796827;
9;1;14.0;10.1999998093;6;20.7264003754;2;9.94475364685;10.1999998093;3;22.4989564419;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;10.0622644424;10.3632001877;3;22.9796661139;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.1704244614;10.4951858521;3;24.3497066498;
12;2;15.2292222977;11.665802002;5;24.4745616913;2;10.4786844254;11.0209560394;3;25.5842888355;
13;2;17.8187427521;11.7372808456;5;25.0873980522;2;12.3235692978;11.4571752548;3;26.7006480694;
14;2;19.8187427521;12.0336990356;5;25.5727219582;2;14.3235702515;11.8107032776;3;27.7219514847;
15;2;21.2868309021;12.2662630081;5;25.9531160593;2;16.3235702515;12.0916318893;3;28.6730384827;
16;2;22.296005249;12.446267128;5;26.0811508894;2;17.634180069;12.3113050461;4;29.5772051811;
17;2;23.3052597046;12.5;5;26.1018965244;3;18.76130867;12.4808797836;4;30.2332024574;
18;2;24.3145961761;12.5;6;26.1228116751;3;19.9003047943;12.5;4;30.9013147354;
19;2;25.3240089417;12.5;6;26.1438889503;3;20.952796936;12.5;4;31.6152963638;
20;2;25.764749527;12.5;6;26.1651208401;3;21.1134414673;12.5;5;32.3684282303;
21;2;25.7743034363;12.5;6;26.1864993572;3;21.2828960419;12.5;5;33.151807785;
22;2;25.7839241028;12.5;7;26.2080165148;3;21.4591560364;12.5;5;33.9546136856;
23;2;25.7936077118;12.5;7;26.2296639681;3;21.639787674;12.5;5;34.7645931244;
24;2;25.8033485413;12.5;7;26.2514331341;3;21.8220329285;12.5;5;35.5687475204;
25;2;23.8131446838;13.5;7;26.2733153105;3;22.0029678345;12.5;5;36.3541374207;
26;2;24.25;13.3913211823;7;26.2953014374;3;22.1796798706;12.5;6;37.1087179184;
27;2;22.8328857422;13.5;7;26.3173824549;3;22.3494606018;12.5;6;37.8220767975;
28;2;21.8428230286;14.5;7;26.3395489454;3;20.3494606018;13.5;6;38.485994339;
29;2;20.8527965546;15.5;7;26.3617914915;3;21.3494606018;12.5;6;39.0947532654;
30;2;19.8628063202;16.5;7;26.3841004372;3;20.3494606018;13.5;6;39.6451883316;
31;2;18.872844696;17.5;8;26.4064661264;3;19.920167923;14.5;6;40.1365070343;
32;2;17.8829097748;18.5;8;26.428878665;3;18.920167923;13.5;6;40.5699396133;
33;2;16.8929958344;19.5;8;26.4513280392;3;18.920167923;14.5;6;40.9482984543;
34;2;15.9030971527;20.5;8;26.4738043547;3;17.920167923;13.5;6;41.275510788;
35;2;14.9132118225;21.5;8;26.4962974787;3;17.920167923;14.5;6;41.556180954;
36;2;14.6733341217;22.5;9;26.5187973976;3;16.920167923;13.5;6;41.7952213287;
37;2;14.6834583282;23.5;9;26.5412938595;3;15.920167923;13.5;7;41.9975662231;
38;2;14.6935825348;24.5;9;26.5637768507;3;16.295167923;14.5;7;42.0;
39;2;14.7036991119;25.5;9;26.5862361193;3;15.295167923;13.5;7;42.0;
40;2;14.7138061523;26.5;9;26.6086617708;3;16.0;14.5;7;42.0;
41;2;14.723897934;27.5;10;26.6310436726;3;17.0;15.5;8;42.0;
42;2;14.7339696884;28.5;11;26.6533719301;3;18.0;16.5;9;42.0;
43;2;14.744017601;29.5;11;26.6756366491;3;19.0;17.5;9;42.0;
44;2;15.7540359497;28.5;12;26.6978281736;3;19.625;18.5;9;42.0;
45;2;16.7640228271;28.5;11;26.7199368477;3;19.625;19.5;9;42.0;
46;2;17.7739715576;28.5;11;26.7419531345;3;19.625;20.5;8;42.0;
47;2;18.0;28.5;11;26.7638677359;3;20.625;19.5;8;42.0;
48;2;19.7937412262;28.5;11;26.7856714725;3;21.625;19.5;8;42.0;
49;2;20.8035526276;27.5;12;26.8073554039;3;22.625;20.5;8;42.0;
50;2;21.0;27.5;11;26.8289107084;3;23.4500007629;21.5;8;42.0;
51;2;22.823009491;25.5;12;26.8503289223;3;23.4500007629;22.5;9;42.0;
52;2;23.8326473236;24.5;12;26.8716015816;3;23.4500007629;22.5;11;42.0;
53;3;24.8422203064;23.5;11;26.8927206993;3;23.4500007629;22.5;11;42.0;
54;3;25.0;22.5;12;26.9136784077;3;23.4500007629;22.5;11;42.0;
55;3;26.1111545563;22.5;12;26.9344670773;3;23.4500007629;22.5;11;42.0;
56;3;25.25;23.5;12;26.9550794363;3;23.4500007629;22.5;11;42.0;
57;3;26.1297855377;22.5;12;26.9755084515;3;23.4500007629;22.5;12;42.0;
58;3;26.1389789581;22.5;13;26.9957473278;3;23.4500007629;22.5;12;42.0;
59;3;25.25;23.5;12;27.0;4;23.4500007629;22.5;11;42.0;
60;4;27.1499996185;23.5;11;29.0;4;23.4500007629;22.5;10;42.0;
61;4;29.1499996185;25.5;11;29.0599999428;4;23.4500007629;22.5;10;42.0;
62;4;30.1499996185;27.5;12;29.1213798523;4;23.4500007629;22.5;10;42.0;
63;4;30.1499996185;29.5;12;29.1841353178;4;23.4500007629;22.5;10;42.0;
64;4;30.1499996185;31.5;12;29.2482583523;4;23.4500007629;22.5;10;42.0;
65;5;30.1499996185;32.5;12;29.3137379885;4;23.4500007629;22.5;10;42.0;
66;6;30.1499996185;32.5;11;29.3805595636;4;23.4500007629;22.5;10;42.0;
67;6;30.1499996185;33.0614051819;11;29.448704958;4;23.4500007629;22.5;10;42.0;
68;6;30.1499996185;33.0719451904;11;29.5181522369;4;23.4500007629;22.5;10;43.0;
69;6;30.1499996185;33.0825614929;12;29.5888754129;4;24.4500007629;23.5;10;43.0299999714;
70;6;30.1499996185;33.0932502747;12;30.6888923645;4;25.4500007629;24.5;11;43.0605909824;
71;6;29.7000007629;34.6040077209;12;31.5722718239;4;25.6886329651;25.5;8;43.091766119;
72;6;30.9510002136;34.0048294067;11;32.2735228539;4;25.4500007629;26.5;7;43.1235172749;
73;6;31.2185325623;34.3129768372;11;33.8285573721;4;25.702791214;27.5;8;44.8470705748;
74;6;32.4187698364;35.5464019775;11;35.1824332476;5;26.0905914307;28.0;7;46.2587792873;
75;6;34.5;37.6476516724;12;35.4219932556;5;26.1355705261;28.3899993896;7;47.3984423876;
76;6;33.7964096069;40.0;13;35.6707086563;5;26.6646499634;28.6872596741;8;48.3096739054;
77;7;33.0540657043;43.0;12;35.9286124706;5;26.5761032104;29.5621299744;8;48.8865386248;
78;7;32.0739173889;46.0;13;36.195699811;5;26.9994697571;29.0;8;49.2223317623;
79;7;31.0944824219;48.0;14;36.471924901;5;26.7594985962;29.7011680603;8;49.4527852535;
80;7;28.5999984741;51.6344337463;15;36.7571988106;5;26.7999992371;29.726392746;8;50.5043187141;
81;7;27.5999984741;53.0984382629;15;37.0513864756;5;28.138469696;30.0;9;50.6169048548;
82;7;26.5999984741;54.1647109985;16;37.3543045521;5;29.150302887;31.0;9;50.733474493;
83;7;25.5999984741;55.2332572937;16;38.6657204628;5;29.4150314331;32.0;10;50.854059577;
84;7;25.5999984741;57.3040809631;16;39.0653499365;6;29.4421615601;33.0;9;50.9786798954;
