Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;8.31799983978;12.0;3;21.1229639053;1;8.0;10.0;6;20.0;
4;2;9.33688926697;11.0;3;21.1889609098;1;8.0;10.0;6;20.0;
5;2;10.3566884995;10.0;3;21.2580518723;1;8.0;10.0;6;20.0;
6;2;11.5661230087;10.0;3;21.3302885294;1;9.0;10.0;6;20.0;
7;2;12.5986299515;10.0;3;21.4057120085;1;9.5;10.0;6;20.0;
8;2;13.6325702667;10.0;3;21.8984082937;1;9.5;10.0;6;20.3999996185;
9;2;14.6742839813;10.1999998093;3;22.3222295046;2;9.59000015259;10.3999996185;5;21.7264003754;
10;2;15.0450029373;10.3632001877;3;23.5493727922;2;9.88844013214;10.3632001877;5;22.0903717279;
11;2;15.5972185135;10.9097137451;3;24.6046164036;2;9.97033405304;10.4951858521;5;23.2838120461;
12;2;16.0720787048;11.3658018112;3;25.4997940063;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;18.6615982056;11.7372808456;3;26.2541379929;2;10.4708061218;11.4571752548;5;25.1981878281;
14;2;20.6615982056;12.0336990356;3;26.8901216984;2;12.4708061218;11.8107032776;5;25.9559320211;
15;2;21.8796615601;12.2662630081;4;27.4303069115;2;14.4708061218;12.0916318893;5;26.6120283604;
16;3;22.9607410431;12.446267128;4;27.7271471024;2;14.9877061844;12.3113050461;5;27.1901185513;
17;3;24.0459594727;12.5;5;27.925488472;2;15.1177768707;12.4808797836;5;27.4906733036;
18;3;25.1352119446;12.5;5;28.1324524879;2;17.1004886627;12.5;5;27.7773330212;
19;3;26.228345871;12.5;5;28.3475751877;2;18.1649856567;12.5;6;28.0890238285;
20;3;26.7564086914;12.5;5;28.5702700615;2;19.2351169586;12.5;6;28.4260663986;
21;3;26.8566207886;12.5;5;28.7998287678;2;20.3109512329;12.5;6;28.788336277;
22;3;26.9599227905;12.5;5;29.0354247093;2;20.4773750305;12.5;6;29.1751885414;
23;3;27.0659408569;12.5;6;29.2761206627;2;20.5644168854;12.5;6;29.585392952;
24;3;27.1742553711;12.5;6;29.5208806992;2;20.6567134857;12.5;6;30.0170898438;
25;3;25.2843971252;13.5;6;29.7685852051;2;20.7538452148;12.5;7;30.4677705765;
26;3;24.3958625793;14.5;6;30.0180497169;2;20.8552474976;12.5;7;30.9342932701;
27;3;23.5081214905;15.5;6;30.2680463791;2;20.9602165222;12.5;7;31.4129357338;
28;3;22.6206207275;16.5;6;30.5173277855;2;21.0679111481;12.5;7;31.8994894028;
29;3;21.7327976227;17.5;6;30.7646512985;2;19.625;13.5;7;32.3893885612;
30;4;20.8440933228;18.5;5;31.0088043213;2;18.625;13.5;7;32.877872467;
31;4;19.953962326;19.5;5;31.2486276627;3;18.3975219727;14.5;6;33.360165596;
32;4;19.061882019;20.5;6;31.4830369949;3;17.625;13.5;6;33.8316650391;
33;4;18.1673660278;21.5;6;31.711042881;3;18.625;14.5;6;34.2881155014;
34;4;17.2699699402;22.5;6;31.9317660332;3;17.625;13.5;8;34.7257604599;
35;4;17.1192951202;23.5;7;32.1444487572;3;17.625;14.5;8;35.141462326;
36;4;17.2150020599;24.5;7;32.3484621048;3;16.625;13.5;8;35.5327749252;
37;4;17.3068084717;25.5;9;32.5433092117;3;15.625;13.5;7;35.8979701996;
38;4;17.3944892883;26.5;11;32.7286248207;3;16.0;14.5;7;36.2360286713;
39;4;17.4778823853;27.5;13;32.90417099;3;16.5281066895;15.5;7;36.5465888977;
40;4;17.5568771362;28.5;14;33.0698289871;3;15.5281066895;14.5;7;36.8298740387;
41;4;17.6314239502;30.5;14;33.2255907059;3;15.5281066895;14.5;7;37.0865974426;
42;4;16.6314239502;29.5;14;33.3715467453;3;15.0;13.5;9;37.3178625107;
43;4;16.6314239502;31.5;16;33.5078735352;3;15.0;13.5;9;37.5250654221;
44;4;15.6314229965;30.5;16;33.6348218918;3;15.0;13.5;10;37.7098016739;
45;4;15.6314229965;32.5;17;33.752702713;3;15.0;13.5;10;37.8737831116;
46;4;16.6314239502;33.5;18;33.8618745804;3;16.0;14.5;10;38.0;
47;4;17.6314239502;34.5;19;33.9627342224;3;16.9249992371;15.5;10;38.0;
48;4;18.0332298279;35.5;20;34.0;3;16.9249992371;16.5;10;38.0;
49;4;18.0499992371;36.5;20;34.0;3;16.9249992371;17.5;10;38.0;
50;4;18.0499992371;37.5;22;34.0;3;16.9249992371;19.5;10;38.0;
51;4;18.0499992371;38.5;22;34.0;3;16.9249992371;21.5;10;38.0;
52;4;18.0499992371;39.5;23;34.0;3;16.9249992371;23.5;10;38.0;
53;4;19.0499992371;37.5;24;34.0;3;16.9249992371;25.5;11;38.0;
54;4;18.0499992371;38.5;25;34.0;3;16.9249992371;27.5;11;38.0;
55;4;18.0499992371;39.5;25;34.0;3;16.9249992371;28.5;13;38.0;
56;4;19.0499992371;37.5;25;34.0;3;16.9249992371;29.5;13;38.0;
57;4;18.0499992371;38.5;27;34.0;3;16.9249992371;30.5;15;38.0;
58;4;18.0499992371;39.5;27;34.0;3;16.9249992371;31.5;15;38.0;
59;5;19.0499992371;37.5;27;34.0;3;16.9249992371;32.5;16;38.0;
60;6;18.0499992371;38.5;27;34.0;4;16.9249992371;33.5;16;38.0;
61;6;18.0499992371;39.5;27;34.0;4;16.9249992371;34.5;16;38.0;
62;6;19.0499992371;37.5;28;34.0;4;17.9249992371;32.5;15;38.0;
63;6;18.0499992371;38.5;28;34.0;4;16.9249992371;33.5;15;38.0;
64;6;18.0499992371;39.5;28;34.0;4;16.9249992371;34.5;15;38.0;
65;6;19.0499992371;37.5;28;34.0;5;18.9249992371;33.5;14;39.0;
66;6;18.0499992371;38.5;28;35.0;5;18.9249992371;35.5;12;40.1299999952;
67;6;19.0499992371;40.5;28;36.0199999809;5;19.9249992371;38.5;12;40.3154309988;
68;6;22.0499992371;40.5;29;36.0701959133;5;21.9249992371;38.5;12;40.5189080238;
69;6;24.0499992371;41.5;29;37.1211727858;5;20.9249992371;41.5;14;40.7418885231;
70;6;26.5272674561;43.5;30;37.1929169893;5;21.1777992249;43.5;14;40.9858193398;
71;7;28.5412940979;45.5;29;37.2656097412;5;22.1875991821;42.5;16;41.2520958185;
72;7;29.0499992371;47.0509490967;29;37.3392285109;5;20.9249992371;44.1059188843;15;41.5420114994;
73;7;30.5701255798;47.0614051819;30;38.6053073406;5;21.2079925537;44.5;18;41.8566980362;
74;7;29.0499992371;48.9121322632;31;39.6399686337;6;21.9249992371;43.1524085999;16;42.1970558167;
75;7;31.6106452942;46.6335105896;31;40.4780507088;6;20.9249992371;43.5;16;42.5636790991;
76;7;30.631690979;46.6546554565;31;41.1559094191;6;20.9249992371;45.2011871338;17;42.9567753077;
77;7;32.0499992371;45.6143493652;30;41.559137702;6;22.2518863678;42.5;17;43.3760857582;
78;7;34.0499992371;44.670135498;32;41.7722232342;6;21.2634811401;43.5;18;43.8208117485;
79;8;33.0499992371;45.101108551;31;42.9723881483;6;20.9249992371;45.2784729004;18;44.2895536423;
80;8;31.7209739685;47.1040077209;32;43.1283420324;6;22.2873744965;42.5;18;44.7802721262;
81;8;32.0499992371;49.7624816895;32;43.2885048389;6;20.9249992371;44.332572937;18;46.8158806562;
82;9;32.5553321838;51.9021148682;31;43.452891469;6;21.4073963165;44.5;17;48.6231738329;
83;9;33.5;52.3033981323;33;43.6215041876;6;20.0127506256;44.422996521;18;51.2330611944;
84;10;35.2678604126;52.7953033447;31;43.7943321466;6;21.0127506256;45.4705657959;18;52.7373666763;
85;10;33.2931518555;55.8063430786;31;43.971349597;7;23.0;46.5196685791;16;58.9595220089;
86;10;31.5;59.8174247742;31;44.152515173;7;23.2526664734;47.5702514648;17;60.1284888983;
87;10;31.344871521;61.8285484314;31;44.3377699852;7;24.5050163269;48.5;19;61.2663702965;
88;10;32.3712539673;63.8174247742;32;45.5270373821;8;26.8120937347;51.5;19;62.2568725348;
