Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;2;11.0;10.3000001907;5;21.0;1;9.0;10.0;5;20.0;
7;2;12.4499998093;10.0;3;21.0900000334;1;9.5;10.0;5;20.0;
8;2;13.4905004501;10.0;3;21.5980186462;1;9.5;10.0;5;20.3999996185;
9;2;14.5391082764;10.1999998093;3;22.0418490171;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.9188308716;10.3632001877;3;23.3017349243;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;15.4857807159;10.9097137451;3;24.3994617462;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;15.9797582626;11.3658018112;3;25.3481024504;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;18.569278717;11.7372808456;2;26.1681330204;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;20.569278717;12.0336990356;2;26.8832330704;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;21.8765602112;12.2662630081;2;27.5170819759;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;21.8187427521;12.446267128;1;27.923101902;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;22.8187427521;12.5;1;28.2468910217;1;15.7228336334;12.4808797836;5;25.0;
18;2;23.8187427521;12.5;2;28.5960328579;1;16.7228336334;12.5;5;25.0;
