Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
41;5;29.7915172577;25.6920776367;2;29.6295872927;1;17.625;12.5;8;25.0;
42;5;31.3333148956;29.3091659546;2;29.7875273228;1;17.625;12.5;9;25.0;
43;5;31.4043865204;31.5;2;29.9493849277;1;17.625;12.5;9;25.0;
44;5;31.47722435;32.5;2;30.1151205301;1;17.625;12.5;9;25.0;
45;5;31.5518035889;32.5;3;30.2846798897;1;17.625;12.5;9;25.0;
46;5;31.6281051636;32.5;4;30.4579936266;1;17.625;12.5;9;25.0;
47;6;31.7060966492;32.5;3;30.6349762678;1;17.625;12.5;10;25.0;
48;6;31.1304035187;32.5;3;30.8155258894;1;17.625;12.5;10;25.0;
49;6;31.866985321;32.5;6;30.9995229244;1;17.625;12.5;10;25.0;
50;6;31.9497852325;32.5;6;31.1868309975;1;17.625;12.5;10;25.0;
51;6;32.034072876;32.5;7;31.3772957325;1;17.625;12.5;10;25.0;
52;7;33.1197853088;33.5;6;32.5707449913;1;17.625;13.5;10;25.0;
53;7;32.4027557373;36.5;8;32.7969889641;1;17.625;14.5;10;25.0;
54;7;32.25;37.8177871704;7;33.0264116526;1;17.625;15.5;10;25.0;
55;7;34.1988945007;36.5;8;33.2587819099;1;17.625;16.5;10;25.0;
56;7;32.9432067871;39.5;8;33.4938514233;1;17.625;17.5;10;25.0;
57;7;33.2040100098;39.2864608765;9;33.7313550711;1;17.625;17.5;11;25.0;
58;7;32.7701263428;39.5;9;33.9710127115;1;17.625;17.5;11;25.0;
59;7;33.7849197388;38.5;10;34.2125296593;1;17.625;17.5;11;25.0;
60;7;32.8668212891;40.4669342041;11;35.6513336897;1;17.625;17.5;11;25.0;
61;7;33.2707328796;41.0100097656;12;36.8829007149;1;17.625;17.5;11;25.0;
62;7;34.6430358887;39.4000091553;12;37.9409430027;1;17.625;17.5;12;25.0;
63;7;35.5669403076;40.6872596741;14;38.8604476452;2;17.625;17.5;11;25.0;
64;7;36.8955612183;38.9097442627;15;39.5254244804;2;17.625;17.5;11;25.0;
65;7;36.3382797241;40.0;15;40.0185878277;2;17.625;17.5;11;25.0;
66;8;34.2822761536;41.0;13;55.5191062689;2;17.625;17.5;12;25.0;
67;8;36.9236564636;42.0;14;57.075522542;2;17.625;17.5;12;25.0;
68;8;38.5142936707;44.0;14;58.5412611961;2;17.625;17.5;12;25.0;
69;8;39.6531486511;46.0;14;59.9041502476;2;17.625;17.5;13;25.0;
70;8;40.793094635;48.0;15;61.158857584;2;17.625;17.5;13;25.0;
71;8;41.9337539673;50.0;16;62.3059601784;2;17.625;17.5;13;25.0;
72;8;43.0747184753;51.0;16;63.3505078554;2;17.625;17.5;13;25.0;
73;9;43.6617660522;52.0;15;64.3004581928;3;15.625;18.5;12;40.0;
74;9;43.0175895691;52.8698806763;15;65.1652491093;3;17.625;18.5;12;40.75;
75;9;44.1227989197;53.0042266846;15;65.9546775818;3;19.625;19.5;12;42.4193744659;
76;9;44.3272743225;53.1355514526;17;66.5794026852;3;20.625;21.5;12;43.0572898388;
77;9;44.4949531555;53.2634277344;18;67.055239439;3;21.625;23.5;12;43.618244648;
78;9;44.6293411255;53.3874664307;18;67.519818306;3;21.8729438782;25.5;14;44.1072763205;
79;9;44.7613372803;53.5073394775;20;67.9720635414;3;21.8850879669;27.5;14;44.5310345888;
80;9;44.8906440735;53.6227722168;20;68.4110474586;3;21.625;29.5;14;44.8969912529;
81;9;46.0169830322;51.6227722168;21;68.8359971046;3;21.625;31.1349868774;14;45.2128062248;
82;9;45.1401138306;52.6227722168;21;69.2272481918;3;21.625;32.1650238037;15;45.3921557665;
83;9;45.2512664795;53.6227722168;21;69.5830011368;3;21.9382343292;32.5;15;45.4563041925;
84;9;46.3496665955;51.6227722168;23;69.924526453;3;21.625;34.2281532288;15;47.1361629963;
85;9;45.4449081421;52.6227722168;24;70.2516334057;3;22.2023868561;35.0;16;48.5081412792;
86;9;45.5368843079;53.6227722168;24;70.5642547607;4;22.0255012512;37.2312927246;15;49.6175608635;
87;9;45.6255340576;54.6227722168;25;70.8624372482;4;22.1592674255;38.5901145935;15;50.5118045807;
88;9;45.710811615;55.6227722168;25;71.1463282108;4;22.6948986053;38.9097442627;16;51.0723588467;
89;9;45.7927055359;56.6227722168;25;71.4161624908;4;22.2999992371;40.5;17;51.2159245014;
90;9;46.8712310791;54.6227722168;24;71.6722500324;5;23.798582077;40.5;15;52.3662545681;
91;9;45.9464225769;55.6227722168;25;71.8740696907;5;24.2999992371;41.5;15;52.6232258081;
92;9;46.0183296204;56.6227722168;25;72.0267112255;5;24.2999992371;43.5;18;52.8955492973;
93;10;46.0870170593;57.0;25;73.8493080139;6;24.2999992371;44.8433227539;15;53.1835315228;
94;10;45.0918579102;57.7200012207;25;75.6837272644;7;22.2999992371;46.9281311035;15;53.4873956442;
95;10;45.5076446533;58.4420166016;24;77.5077898502;7;21.2999992371;48.0158729553;15;53.80727005;
96;10;45.9206924438;59.1556396484;24;79.2996690273;7;20.2999992371;49.1063461304;18;54.1431752443;
97;10;42.2349624634;61.850730896;24;81.0390720367;7;19.2999992371;52.0158729553;18;54.4950113297;
98;10;41.2349624634;60.850730896;23;83.7082719803;7;18.7288551331;54.0158729553;18;54.8625450134;
99;9;38.1631622314;58.850730896;24;80.8601431847;8;19.2999992371;54.0158729553;15;59.5360763073;
100;9;39.1631622314;62.850730896;24;84.2100148201;8;21.2999992371;54.0158729553;15;60.9046485424;
101;9;41.1631622314;68.850730896;24;85.6413388252;8;24.2999992371;56.0158729553;16;62.3330740929;
102;9;42.4930992126;74.850730896;25;87.9878897667;8;23.2999992371;60.435874939;17;63.6259043217;
103;9;43.6962203979;78.850730896;25;89.3117341995;8;23.2041549683;64.7809448242;17;64.7980958223;
104;9;43.8772735596;81.850730896;25;90.5604534149;8;22.70429039;69.059173584;19;65.0459711552;
105;9;43.037109375;84.850730896;25;91.7406053543;9;23.0427780151;71.9548492432;18;65.3334220648;
106;9;41.1770019531;90.850730896;28;92.8599472046;9;22.2993144989;73.8609466553;19;65.6562041044;
107;9;41.2985115051;93.850730896;28;93.9268473387;9;22.8778610229;76.4792938232;21;66.0101709366;
108;9;42.8033447266;95.850730896;28;94.9497870207;10;22.9401741028;78.442565918;20;66.3912550211;
109;9;42.8932647705;100.850730896;29;95.7144345045;10;22.0;81.4150466919;20;66.7954671383;
110;9;43.124130249;105.850730896;29;96.3870835304;10;22.0;84.3959884644;20;67.2189072371;
111;9;43.1846199036;111.850730896;29;97.0823944807;11;22.0;86.9108581543;19;68.6577700377;
112;9;44.2418708801;114.132545471;30;97.8001183271;11;23.0;91.6085891724;18;69.1383707523;
113;9;43.2959098816;118.662452698;30;98.5396336317;11;24.0;92.6484603882;18;70.5452017784;
114;9;43.3467788696;122.246246338;33;99.2998974323;11;25.0;92.4016418457;18;71.8107247353;
115;10;44.3945503235;122.629692078;29;100.079406977;11;24.0;95.760635376;16;72.9514625072;
116;10;43.4393005371;126.029502869;28;100.876180887;11;24.0;99.0583953857;16;73.9844497442;
117;11;43.481136322;129.232284546;28;101.687759161;12;25.0;99.304473877;16;75.792096734;
118;11;44.5201644897;128.739685059;28;102.441220522;13;26.0;99.3734893799;16;76.5363115072;
119;11;43.5250015259;131.25958252;31;103.198211432;13;26.0;104.37348938;19;77.2706418037;
120;11;43.5250015259;133.789474487;32;103.965542555;13;27.7716274261;106.37348938;20;77.994107604;
121;11;44.5250015259;133.326599121;32;105.739043236;13;27.839630127;107.939567566;19;78.7059745789;
122;11;44.5250015259;136.868057251;33;106.634421229;13;26.9127464294;111.998245239;20;79.4057427645;
123;11;45.5250015259;140.410827637;33;111.780439615;13;28.9912052155;109.05770874;27;80.0931326151;
124;11;48.5250015259;140.662475586;34;115.431046247;13;28.0752105713;106.117797852;28;81.7680591345;
125;11;50.5250015259;144.916213989;36;118.602549434;13;28.1649456024;109.178405762;28;82.4082388878;
126;11;53.5250015259;150.171432495;38;121.363263607;13;30.2605609894;109.239364624;29;83.0242022276;
127;11;56.5250015259;154.427581787;39;123.610871434;13;30.3621711731;109.300552368;29;83.6349331141;
128;11;60.5250015259;155.68397522;41;125.482363343;13;29.4698410034;112.361801147;30;84.2405090332;
129;12;62.5250015259;158.940048218;41;127.210764408;13;29.5835895538;118.173027039;31;84.8410260677;
130;12;66.5250015259;159.195159912;42;128.813888073;13;29.7033672333;122.258338928;31;85.4365680218;
131;13;69.5250015259;160.365585327;42;129.916203022;13;29.8290653229;126.34311676;33;86.0271795988;
132;13;72.1360855103;161.534942627;44;130.993576884;13;30.9605026245;127.227172852;35;86.5493912697;
133;13;74.2562026978;163.619720459;44;132.055303693;13;30.0974216461;130.310287476;35;86.9737448692;
134;13;76.8660964966;162.703765869;45;133.057888746;13;30.239484787;133.392288208;36;87.4048181772;
135;13;78.7249984741;159.703765869;46;133.992272377;13;32.3862762451;130.472991943;37;87.8415549994;
136;13;76.7249984741;162.703765869;46;134.919509888;14;30.5372962952;133.552215576;36;88.2827974558;
137;14;77.7249984741;162.703765869;46;136.838369489;14;30.6919822693;136.629852295;36;88.7272974253;
138;14;78.7249984741;164.703765869;47;137.807296038;14;32.8496932983;133.705703735;37;89.173730731;
139;14;79.7249984741;166.703765869;49;138.673801184;14;31.009727478;136.779678345;37;89.6207139492;
140;14;79.7249984741;168.703765869;49;139.513277054;14;31.171339035;139.851654053;39;90.0668270588;
141;14;79.7249984741;167.703765869;50;140.351768374;14;33.3337440491;136.698638916;40;90.5106343031;
142;14;79.7249984741;167.703765869;50;141.185499668;14;31.4961357117;138.823623657;39;91.9507092237;
143;14;78.7249984741;171.703765869;51;143.010670543;14;32.6577033997;141.947174072;40;94.5205515623;
144;14;80.7249984741;177.703765869;52;143.843573093;14;35.037109375;141.999145508;42;98.8795099258;
145;14;82.7249984741;183.703765869;53;144.660899997;14;36.4323043823;143.025009155;43;102.947339892;
146;14;85.4791412354;186.703781128;53;145.459455848;14;37.8392372131;144.068023682;44;106.763821483;
147;14;85.7249984741;189.703781128;55;146.236439466;14;39.2532348633;145.119216919;44;111.373974562;
148;14;87.5088348389;189.703781128;55;146.989514947;14;43.6691894531;141.408447266;45;115.707325459;
149;14;89.5238723755;186.703781128;56;147.716848731;14;45.0818023682;145.717956543;46;118.873675823;
150;14;89.5390396118;188.703781128;53;148.368710279;14;47.4858398438;150.047332764;45;122.019223094;
151;14;90.7249984741;184.703781128;55;148.983543873;14;48.8764038086;155.395706177;46;125.133853555;
152;14;92.5697097778;181.703765869;55;149.524703264;14;49.249168396;157.76184082;48;128.209193826;
153;14;91.7249984741;182.703781128;56;150.031425118;14;49.600566864;160.14402771;47;131.163370132;
154;14;91.7249984741;186.703781128;60;150.467745423;14;47.9279098511;163.540100098;47;134.027401328;
155;14;92.7249984741;192.703781128;63;150.873449564;14;49.2294235229;167.947479248;50;136.843982339;
156;14;93.7249984741;198.703781128;63;151.261395097;14;51.504234314;169.363220215;51;139.604103923;
157;14;94.7249984741;201.377731323;65;151.632390022;14;52.7522659302;167.784057617;51;142.297514081;
158;14;95.7249984741;206.423904419;66;151.98733747;14;52.9741363525;170.206558228;51;144.912644148;
159;14;96.7249984741;209.470275879;67;152.327189326;14;59.8162155151;173.080810547;51;147.314398646;
160;14;98.7249984741;208.470275879;68;152.559338689;14;62.9396781921;173.080810547;52;149.29576087;
161;14;99.7249984741;209.703781128;69;152.762242317;14;61.9562034607;180.080810547;53;151.505828381;
162;14;100.724998474;212.703781128;69;152.965231061;14;61.3194084167;185.080810547;53;153.606139898;
163;14;100.724998474;218.703781128;71;153.167941689;14;62.6368560791;185.080810547;54;155.44548893;
164;14;102.724998474;218.703781128;71;153.370008945;14;61.0083198547;188.080810547;55;157.001968384;
165;14;103.724998474;216.703781128;72;153.571069121;14;60.2001991272;194.080810547;54;158.40548563;
166;14;104.724998474;218.703781128;72;153.770762324;14;62.340549469;194.080810547;54;159.713713884;
167;14;105.724998474;222.703781128;72;153.968735695;14;61.4129447937;197.080810547;56;160.925539494;
168;14;106.724998474;226.197006226;72;154.164646864;14;61.5646133423;200.080810547;57;162.042780161;
169;14;107.724998474;226.248748779;73;154.358167052;14;62.7042770386;201.080810547;59;163.069482327;
170;14;109.724998474;222.300460815;73;154.548981786;14;60.8069496155;208.080810547;58;163.411221743;
171;14;109.724998474;224.352111816;73;154.736796498;14;60.8411216736;214.194641113;61;163.734469175;
172;14;110.724998474;226.403701782;75;154.921335697;14;63.8539505005;211.278778076;62;164.040084362;
173;14;112.125;225.455169678;76;156.05023849;14;61.8806915283;214.363616943;63;164.220772982;
174;14;110.125;227.544052124;77;157.164096713;14;62.9512405396;217.448974609;64;164.334315062;
175;14;110.125;230.633529663;79;158.258375168;14;64.9888305664;220.790588379;65;164.395694733;
176;14;112.125;227.723587036;82;159.328862429;14;67.0185928345;221.53956604;67;164.224444151;
177;14;110.125;233.814117432;78;160.371730804;14;69.0227203369;221.625213623;62;164.365855932;
178;14;111.125;236.905075073;83;161.383586407;14;71.0559997559;221.710510254;58;164.431155205;
179;14;111.125;240.996383667;79;162.361506224;14;73.079750061;221.795303345;58;164.437507629;
180;15;112.125;239.996383667;74;167.553058624;14;75.0958786011;221.879348755;57;164.264179707;
181;15;112.125;243.996383667;77;168.615686417;14;76.5924911499;221.962463379;56;164.128321171;
182;15;113.125;249.996383667;78;169.637524605;14;77.5914611816;222.044464111;56;164.025348663;
183;15;114.125;252.996383667;78;170.617115021;14;79.5924606323;220.125152588;60;163.951118946;
184;16;114.125;259.996398926;71;171.553465128;14;81.5952072144;219.204406738;61;163.901896;
185;18;114.125;259.996398926;74;181.627000332;13;77.6813354492;215.282012939;59;154.811429977;
