Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.0;5;20.0;
3;2;8.30000019073;12.0;5;21.0599999428;1;8.0;10.0;5;20.0;
4;2;9.31799983978;11.0;5;21.1229639053;1;8.0;10.0;5;20.0;
5;2;10.336889267;10.0;5;21.1889609098;2;8.0;10.1999998093;4;21.0;
6;2;11.5350322723;10.0;5;21.2580518723;2;9.22500038147;10.0;4;21.0900000334;
7;2;12.5661230087;10.0;4;21.3302885294;2;9.74524974823;10.0;4;21.1871190071;
8;2;13.5986299515;10.0;4;21.8190145493;2;9.76710128784;10.0;4;21.7036092281;
9;2;14.6385564804;10.1999998093;4;22.2388005257;2;9.88331222534;10.1999998093;4;22.1564130783;
10;2;15.0074596405;10.3632001877;3;23.4601941109;2;9.98519229889;10.3632001877;4;22.557236433;
11;2;15.5570878983;10.9097137451;3;24.5095257759;2;10.075378418;10.4951858521;4;23.8035871983;
12;2;16.0292873383;11.3658018112;3;25.3986660242;2;10.3558073044;11.0209560394;5;24.8916251659;
13;2;18.618806839;11.7372808456;3;26.1468911171;2;12.1677207947;11.4571752548;5;25.8364036083;
14;2;20.6188087463;12.0336990356;3;26.7767255306;2;14.1677207947;11.8107032776;5;26.6592981815;
15;2;21.8286323547;12.2662630081;3;27.3107893467;2;16.1677207947;12.0916318893;5;27.3839819431;
16;2;22.9069576263;12.446267128;3;27.6016011238;2;17.3441429138;12.3113050461;5;28.0334718227;
17;2;23.9894638062;12.5;3;27.7940778732;2;18.4139690399;12.4808797836;5;28.407397747;
18;2;25.0760784149;12.5;4;27.9954168797;2;19.4894981384;12.5;5;28.7683298588;
19;2;26.1666793823;12.5;4;28.2052333355;2;20.4728736877;12.5;6;29.1538929939;
20;3;26.6923542023;12.5;3;28.4230215549;2;20.5596256256;12.5;6;29.562889576;
21;3;26.7903594971;12.5;3;28.6481528282;2;19.625;13.5;6;29.9934945107;
22;3;26.8916683197;12.5;3;28.8798778057;2;19.625;13.9980487823;7;30.4432339668;
23;3;26.9959449768;12.5;4;29.117331028;2;19.625;14.1329698563;7;30.9089989662;
24;4;27.1027984619;12.5;3;29.3595399857;2;19.625;14.2726993561;7;31.3870959282;
25;4;25.2117919922;13.5;3;29.6054382324;2;20.625;12.5;7;31.8733391762;
26;4;24.3224468231;14.5;3;29.8538813591;2;19.625;13.5;8;32.36317873;
27;4;23.4342460632;15.5;3;30.1036677361;2;19.625;14.5;8;32.8518595695;
28;4;22.5466499329;16.5;3;30.3535604477;2;19.625;14.8555583954;7;33.3346033096;
29;4;21.6591033936;17.5;3;31.6023101807;2;19.625;15.8555583954;7;33.8067913055;
30;4;21.7710399628;18.5;3;31.8886823654;3;18.625;14.8555583954;6;34.2641468048;
31;4;21.8819065094;19.5;3;32.1726636887;3;18.625;14.8555583954;6;34.7028827667;
32;4;21.4776992798;20.5;3;32.4531199932;3;17.625;13.8555583954;6;35.1198272705;
33;4;20.6039047241;21.5;4;32.7289966345;3;16.625;13.5;6;35.5124940872;
34;4;19.7280483246;22.5;4;33.9993356466;3;16.625;13.5;6;35.8791179657;
35;4;20.0543727875;24.3482894897;4;34.3032906055;3;15.625;13.5;6;36.2186422348;
36;4;21.7184810638;25.2280006409;4;34.6013205051;3;16.0;14.5;6;36.530673027;
37;4;21.8340606689;26.2568283081;5;34.8928289413;3;15.0;13.5;6;36.8154029846;
38;4;21.337310791;28.2336101532;5;35.1773450375;3;16.0;14.5;7;37.0735216141;
39;4;20.8625068665;29.2336101532;5;35.4545218945;3;17.0;15.5;7;37.3061151505;
40;4;20.9910812378;31.2336101532;7;35.7241299152;3;16.0;14.5;8;37.5145664215;
41;4;21.5659866333;33.2336120605;7;35.9860494137;3;16.0;14.5;8;37.7004623413;
42;4;24.2877960205;35.2336120605;8;36.2402598858;3;15.0;13.5;8;37.8655099869;
43;4;25.7247505188;36.2864875793;10;36.4868278503;3;16.0;14.5;9;38.0;
44;4;27.0;36.4816627502;10;36.7258936167;3;15.0;13.5;9;38.0;
45;4;27.4280757904;34.5;11;36.957659483;3;16.0;14.5;9;38.0;
46;4;28.0;34.5;11;37.1823765039;3;16.9249992371;15.5;10;38.0;
47;4;27.0;35.8739280701;11;37.4003318548;3;16.9249992371;16.5;11;38.0;
48;4;29.7247505188;33.8247108459;11;37.6118378639;3;16.9249992371;17.5;11;38.0;
49;4;29.0;35.8658790588;11;37.7314183712;4;17.9249992371;18.5;10;53.0;
50;4;31.9291381836;32.5;12;37.8479511738;4;19.9249992371;20.5;10;53.75;
51;4;31.25;34.5;12;37.9658836126;4;21.9249992371;22.5;11;54.4193744659;
52;4;32.25;35.2761192322;12;38.0850952864;4;22.9249992371;24.5;11;55.0072898865;
53;4;34.2366943359;33.8247108459;12;38.2054594755;4;23.9249992371;26.5;12;55.5162696838;
54;4;33.2999992371;34.8658790588;13;38.3268442154;4;24.5499992371;27.5;12;55.9513263702;
55;4;34.2048339844;34.1212692261;15;38.4491124153;4;24.5499992371;28.5;13;56.3190898895;
56;5;34.2999992371;36.1647834778;14;39.5721223354;4;24.5499992371;29.5;13;56.6270179749;
57;5;36.2999992371;35.9920578003;15;39.7857292891;4;24.5499992371;30.5;13;56.8827629089;
58;5;35.2999992371;38.0348548889;17;40.0069036484;4;24.5499992371;31.5;14;57.0;
59;6;36.8342018127;38.0779418945;12;59.7358759642;5;24.5499992371;32.5;13;57.0;
60;6;38.0638999939;40.1212692261;12;60.9478621483;5;24.5499992371;33.5;13;57.0;
61;6;38.5106658936;42.1477432251;13;63.722088933;5;24.5499992371;34.5;14;57.0;
62;6;36.75;45.8190078735;14;66.0848605633;5;24.5499992371;35.5;14;57.0;
63;6;40.1010017395;45.3895111084;15;68.0777541399;5;24.5499992371;36.5;14;57.0;
64;6;39.7379646301;47.8767051697;15;69.7544579506;5;24.5499992371;37.0;14;57.0;
65;6;38.3685340881;49.0761985779;15;71.0235288143;5;24.5499992371;37.0;14;57.0;
66;6;39.3685340881;51.2853126526;16;71.9939033985;5;24.5499992371;37.0;14;57.0;
67;7;41.3685340881;50.8053131104;15;72.8079967499;5;24.5499992371;37.0;14;58.0;
68;7;38.3685340881;54.0347862244;15;73.2697987556;5;25.5499992371;38.0;15;58.0299999714;
69;7;37.0185317993;57.2729721069;16;73.7441895008;5;26.5499992371;39.0;15;58.0605909824;
70;7;35.0185317993;59.8581886292;17;74.2302298546;5;26.7886333466;40.0;14;58.091766119;
71;7;33.9685325623;62.1984176636;17;74.7267963886;5;26.7956466675;41.0;14;58.1235172749;
72;7;33.9685325623;62.4602890015;15;75.2325789928;5;26.8027915955;42.0;15;58.1558350325;
73;7;33.6785812378;64.2399902344;15;75.7460811138;5;26.8100624084;42.0;15;58.1887089014;
74;8;32.7332992554;66.5143280029;14;76.2656292915;5;26.5499992371;42.5943527222;15;58.2221269608;
75;8;30.9685325623;67.5960845947;15;76.7893886566;5;26.8249778748;42.0;16;60.2282973528;
76;8;31.6499996185;69.8280410767;15;77.3153820038;5;27.1481170654;42.7849998474;17;61.8806574345;
77;8;31.8710594177;72.9030456543;13;77.8415207863;5;27.4128990173;43.4127731323;16;63.2260117531;
78;8;29.8710594177;73.9845352173;13;78.3656401634;5;27.3205318451;44.5879745483;16;64.3139123917;
79;8;29.6499996185;76.0646591187;13;78.885538578;5;27.4822921753;44.9949417114;16;65.028493166;
80;8;29.6499996185;78.923538208;13;79.3990211487;5;27.9064102173;44.5;17;65.2893948555;
81;8;29.6499996185;82.0004577637;15;80.9039468765;6;27.9651126862;44.5;16;66.523450017;
82;8;30.6499996185;87.5276947021;14;81.4882720709;6;28.6647529602;45.5;17;66.6228240728;
83;8;31.6499996185;91.6322250366;15;82.0672111511;6;28.0401344299;47.5;18;68.6776297092;
84;8;32.6500015259;93.6322250366;16;82.6394194365;7;27.1874656677;49.5;17;70.3221652508;
85;8;33.6500015259;95.6322250366;18;83.2037448883;7;25.8099994659;51.5958824158;17;71.6157970428;
86;9;33.6500015259;100.632225037;18;83.7592458725;7;25.8099994659;54.0112609863;16;72.6246356964;
87;9;33.6500015259;100.632225037;18;84.3051966429;7;26.2999992371;55.3160018921;16;74.2394264936;
88;9;32.6500015259;104.12097168;20;84.8410836458;7;28.2000007629;57.4528427124;15;74.6472203732;
89;9;33.6500015259;103.245223999;21;85.3665924072;8;29.6420478821;58.5;14;75.0125591755;
90;9;34.6500015259;105.12097168;21;85.8815882206;8;29.6554660797;60.5;14;75.2734900713;
91;9;36.2007484436;103.176010132;23;86.3860881329;8;29.2000007629;63.5;15;75.4033548832;
92;10;38.2347183228;105.176010132;22;86.8802320957;8;29.9657554626;64.5;16;75.5368334055;
93;10;41.9671401978;101.176010132;24;87.3043384552;8;29.2000007629;67.165145874;16;75.6738957167;
94;10;40.9981765747;103.176010132;24;87.721527338;8;29.2000007629;68.3369522095;17;75.8144979477;
95;10;41.2834091187;105.176010132;26;88.1191952229;9;29.2000007629;69.4072494507;18;75.95858109;
96;10;41.349067688;102.176010132;27;88.4639894962;9;29.552400589;69.696182251;19;77.1060702801;
97;10;40.4094352722;104.176010132;28;88.8055102825;9;30.5715503693;71.7273712158;20;77.2768739462;
98;10;41.4647674561;107.176010132;30;89.1437318325;9;31.2000007629;74.6284332275;20;77.4510787725;
99;10;41.5153465271;105.176010132;30;89.4035346508;9;31.4340438843;76.7054367065;20;77.6285508871;
100;10;40.5277023315;107.176010132;30;89.641512394;9;31.6333084106;77.8210754395;16;77.8091372252;
101;10;41.5277023315;109.414619446;30;89.8841423988;9;31.8085021973;78.5;14;77.9926652908;
