Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;3;20.0;1;8.0;10.0;4;20.0;
5;1;10.0;10.0;3;20.0;1;8.0;10.0;4;20.0;
6;1;11.0;10.0;3;20.0;1;9.0;10.0;4;20.0;
7;1;12.0;10.0;3;20.0;1;9.5;10.0;4;20.0;
8;1;13.0;10.0;3;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;14.0;10.1999998093;3;20.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;14.3268795013;10.3632001877;3;21.8194274902;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;14.8187427521;10.9097137451;3;22.7316036224;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;15.2292222977;11.3658018112;3;23.4745616913;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;16.8187427521;11.7372808456;3;24.0673980713;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;17.8187427521;12.0336990356;3;24.5325260162;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;18.8187427521;12.2662630081;2;24.892534256;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;19.8187427521;12.446267128;1;25.0;2;15.7228336334;12.5113048553;3;25.9617595673;
17;2;20.8187427521;12.5;2;25.0;2;17.7228336334;12.4808797836;4;26.1299999952;
18;2;21.8187427521;12.5;3;25.0;2;18.7228336334;12.5;5;26.2754310369;
19;2;22.8187427521;12.5;4;25.0;2;19.625;12.5;5;26.4377241135;
20;2;23.25;12.5;4;25.0;2;19.625;12.5;5;26.6183350086;
21;2;23.25;12.5;4;25.0;3;19.625;12.5;4;26.8187118769;
22;2;23.25;12.5;5;25.0;3;19.625;12.5;5;27.0402543545;
23;2;23.25;12.5;5;25.0;3;19.625;12.5;6;27.2842636108;
24;2;23.25;12.5;5;25.0;3;19.625;12.5;6;27.5518820286;
25;2;23.25;12.5;4;25.0;3;19.625;12.5;7;27.8440244198;
26;2;21.25;13.5;4;25.0;4;19.625;12.5;5;48.1613030434;
27;2;20.25;14.5;4;25.0;4;20.625;12.5;5;49.7039477825;
28;2;19.25;15.5;3;25.0;4;21.625;12.5;5;51.0893230438;
29;2;18.25;16.5;3;25.0;4;22.625;12.5;5;52.3218207359;
30;2;17.25;17.5;3;25.0;4;21.625;13.5;5;53.4153313637;
31;2;16.25;18.5;3;25.0;4;21.625;14.5;5;54.3887724876;
32;2;15.25;19.5;3;25.0;4;21.625;15.5;5;55.2622933388;
33;2;14.25;20.5;3;25.0;4;21.625;16.5;5;56.0391392708;
34;2;13.25;21.5;4;25.0;4;22.0;17.5;5;56.5199065208;
35;2;12.25;22.5;4;25.0;4;23.0;18.5;5;57.007601738;
36;2;12.0;23.5;4;25.0;4;23.5;19.5;6;57.4976010323;
37;2;12.0;24.5;5;25.0;4;23.5;20.5;6;57.9851250648;
38;2;12.0;25.5;6;25.0;4;23.5;21.5;6;58.465420723;
39;2;12.0;26.5;8;25.0;4;23.5;22.5;8;58.9339466095;
40;2;12.0;27.5;8;25.0;4;23.5;23.5;8;59.3865451813;
41;2;12.0;28.5;9;25.0;4;23.5;24.5;9;59.8195896149;
42;3;13.0;30.2000007629;9;26.0;4;24.5;22.5;11;60.2300891876;
43;3;15.0;27.5;10;26.0499999523;4;23.5;23.5;11;60.6157541275;
44;3;14.4724998474;28.5;12;26.1019749641;4;24.5;23.5;11;60.9750175476;
45;3;14.49588871;29.5;12;26.1559499502;4;25.5;24.5;11;61.307009697;
46;3;15.5201778412;27.5;13;26.2119446993;4;26.5;25.5;12;61.6115064621;
47;3;14.5453748703;28.5;13;26.269973278;4;27.5;26.5;13;61.8888463974;
48;3;14.5714874268;29.5;15;26.3300433159;4;28.5;27.5;13;62.1398382187;
49;3;15.5985193253;28.5;15;26.3921557665;4;29.125;27.5;13;62.3656587601;
50;3;16.0;28.5;15;26.4563041925;4;29.125;27.5;14;62.5677556992;
51;3;17.0;28.5;16;26.5224741697;5;29.125;27.5;9;67.747756958;
52;3;18.6851139069;28.5;16;26.5906432867;5;30.125;28.5;9;68.0573897362;
53;4;19.7157897949;28.5;10;39.5681700706;5;29.125;24.5;9;55.2967748642;
54;4;21.7473506927;28.5;10;39.7328453064;5;29.125;25.5;10;55.4399585724;
55;4;23.7797813416;28.5;11;39.8067884445;5;30.125;26.5;10;55.5792236328;
56;4;24.8130550385;28.5;11;39.8825509548;5;30.7987670898;27.5;10;55.7142839432;
57;4;25.0;29.5;11;39.9600640535;5;30.8392848969;27.5;11;55.8448963165;
58;5;26.8820285797;28.5;10;40.0392494202;5;30.8784694672;27.5;11;55.9708600044;
59;5;27.0;28.5;10;40.120018959;5;30.9162578583;27.5;11;57.0920171738;
60;5;28.2040081024;27.5;11;40.2022752762;5;28.125;30.5;11;57.2982519865;
61;5;27.25;28.5;9;40.2859115601;5;28.125;33.5;12;57.5066070557;
62;5;28.25;27.5;10;40.3708124161;5;27.125;36.5;12;57.7174261808;
63;5;28.316865921;27.5;10;40.4568536282;5;26.125;38.7128448486;14;57.9310746193;
64;5;27.25;28.5;11;40.5439035892;6;25.9212684631;40.7634239197;13;58.1479291916;
65;5;27.25;29.2807331085;11;41.6318233013;6;25.5;41.8115005493;13;58.3683670759;
66;5;28.25;30.3422775269;10;41.7504677773;6;25.5;43.5187644958;12;60.6092942953;
67;5;30.25;30.5;12;41.8702774048;6;26.342628479;43.90026474;12;62.4171136618;
68;5;31.5143585205;32.5;12;41.9910902977;6;26.6265048981;44.9410476685;12;63.8613266945;
69;5;32.5546951294;34.5;12;42.1127400398;7;26.8583335876;45.9795150757;11;64.9827203751;
70;5;33.5951499939;36.5;13;42.2350565195;7;26.3458442688;47.0;13;65.546631813;
71;5;32.7701263428;38.5;15;42.3578675985;7;27.1639900208;48.0;12;66.7619080544;
72;5;31.25;28.3320960999;13;29.4809994698;8;28.2285728455;50.0;11;80.0294365883;
73;5;30.2664489746;28.5;13;29.6042785645;8;31.296831131;51.0;12;80.7000916004;
74;5;29.3219261169;29.5;14;30.7400926352;9;31.3686714172;55.0;11;81.342861414;
75;5;28.25;29.9121723175;15;31.6563581228;9;30.4439487457;57.0;11;82.9586886168;
76;5;27.8580741882;29.0;15;32.3874220848;9;31.5224552155;60.0;12;83.5889676809;
77;5;27.25;30.6676673889;15;32.9690526724;9;33.6039276123;63.6059188843;12;84.1965157986;
78;5;29.9029464722;28.9097423553;16;33.2861838341;9;33.4000015259;63.6288757324;12;84.7830233574;
79;5;31.6287822723;29.0;17;33.4225918055;9;33.4000015259;64.6524047852;13;85.3500891924;
80;5;32.6901664734;29.0;17;33.5586358309;9;33.8626480103;66.6765136719;14;86.7883093357;
81;5;33.0275115967;30.0;18;33.6941646338;10;34.9522247314;69.3071060181;14;87.2661058903;
82;5;33.4139480591;31.0;18;33.8290321827;10;36.0426559448;70.6288757324;15;87.7527383566;
83;5;33.4496650696;32.0;18;33.9630978107;10;34.4000015259;74.404586792;15;88.2465810776;
84;5;33.4846191406;33.0;19;34.0962281227;10;33.4000015259;76.4549865723;16;88.7459909916;
85;6;33.5187683105;34.0;19;34.228294611;10;33.3136672974;79.5064697266;17;89.2493450642;
86;6;31.5520763397;36.0;19;34.3591765165;11;31.3999996185;80.2878417969;16;89.7550789118;
87;6;30.58452034;37.3643875122;20;34.4887592793;11;30.3999996185;79.7521820068;18;91.2617198229;
88;6;29.6160736084;38.4060134888;20;34.6169352531;11;31.3999996185;82.5091094971;18;91.8279130459;
89;6;28.6467151642;39.4480743408;20;34.7436039448;11;31.3999996185;83.6261520386;18;92.3954063654;
90;6;27.6764278412;40.4905204773;20;34.8686704636;11;32.4000015259;83.6933822632;17;92.9632031918;
91;6;26.7052001953;41.5333099365;20;35.9920475483;11;32.4000015259;86.7912063599;20;93.5304510593;
92;6;28.7330284119;40.5763893127;21;36.1736543179;11;35.4000015259;85.8927764893;19;94.0964405537;
93;6;30.7599029541;40.6197090149;21;36.356379509;11;36.4000015259;88.9980392456;19;94.6605894566;
94;6;31.7858257294;40.6632156372;21;36.5402237177;11;35.4000015259;93.1068954468;19;95.2224293947;
95;6;32.810798645;40.7068557739;21;36.7251849174;11;38.4000015259;92.2192153931;20;95.7815791368;
96;6;33.8348350525;40.750579834;22;36.8936191797;11;38.4000015259;95.3348464966;20;96.3377270699;
97;6;34.8499984741;40.7943305969;22;37.0315026045;11;39.1796073914;98.4535675049;20;96.8906034231;
98;6;33.8499984741;40.8380508423;23;37.1724839211;11;40.2278213501;98.5751571655;22;97.4399586916;
99;7;33.5999984741;40.881690979;22;37.3165014982;11;39.2723312378;101.017181396;22;97.9855425358;
100;7;33.5999984741;40.9251937866;22;37.4634802341;11;39.3132781982;107.244163513;23;98.5270855427;
