Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;11.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;11.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;12.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;13.0;10.0;6;20.0;1;11.0;10.0;3;20.0;
7;1;14.0;10.0;6;20.3999996185;1;11.0;10.0;3;20.3999996185;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;11.1199998856;10.1999998093;3;20.7264003754;
9;1;14.3268795013;10.3632001877;6;21.8194274902;1;11.2179203033;10.3632001877;3;20.9903717041;
10;1;14.8187427521;10.9097137451;6;22.7316036224;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;16.8187427521;11.3658018112;5;24.4745616913;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;18.8187427521;11.7372808456;5;25.1573981047;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;20.3092422485;12.0336990356;5;25.7196450233;1;13.6125736237;11.8107032776;3;24.1832637787;
14;2;20.573841095;12.2662630081;5;26.1842726469;1;14.6125736237;12.0916318893;3;24.6226100922;
15;2;20.7829227448;12.446267128;5;26.4042263031;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;20.8819007874;12.5;5;26.5249304771;2;16.6125736237;12.4808797836;3;25.0;
17;2;22.8878593445;12.5;5;26.6541694403;2;17.6125736237;12.5;5;25.0;
18;2;23.946018219;12.5;5;26.7922235727;2;18.6125736237;12.5;5;25.0;
19;2;25.0081424713;12.5;5;26.9393253326;2;19.5;12.5;6;25.0;
20;2;26.0743370056;12.5;5;27.0956480503;2;19.5;12.5;6;25.0;
21;2;25.25;13.0239124298;7;27.261295557;2;19.5;12.5;6;25.0;
22;2;25.25;13.0653238297;7;27.4362905025;2;19.5;12.5;7;25.0;
