Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
4;1;11.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
5;1;12.0;10.0;5;20.0;2;13.5;8.625;4;18.25;
6;1;13.0;10.0;5;20.0;2;14.5;8.625;4;18.3600000143;
7;2;14.4499998093;10.0;4;21.3999996185;2;15.5659999847;8.625;4;18.8369783163;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;16.3021869659;8.79749965668;4;19.2742072344;
9;2;14.7768793106;10.3632001877;4;22.8594274521;2;16.5645256042;8.94309806824;4;20.2714209557;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;17.1628513336;9.3333568573;3;21.1873526573;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;19.1628513336;9.6677980423;2;22.0313777924;
12;2;19.2867431641;11.7372808456;4;25.2345055342;2;21.1628513336;9.94955635071;2;22.8162031174;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;22.6695976257;10.1834592819;2;23.5561172962;
14;2;21.3640708923;12.2662630081;5;26.1502821445;2;23.883430481;10.3752222061;1;24.2655284405;
15;2;22.3847293854;12.446267128;5;26.3048160076;2;25.122379303;10.5308046341;2;24.8959343433;
16;2;23.4059104919;12.5;5;26.3530313969;2;26.387588501;10.625;2;25.3828148842;
17;2;24.4276065826;12.5;5;26.4023760557;2;27.6797161102;10.625;2;25.9145917892;
18;2;25.4498119354;12.5;5;26.4528282881;2;28.9987831116;10.625;2;26.489988327;
19;2;25.9037723541;12.5;6;26.5043625832;2;29.8939933777;10.625;2;27.1062116623;
20;2;25.9269638062;12.5;6;26.5569496155;2;30.2637271881;10.625;2;27.7588152885;
21;2;25.9506263733;12.5;6;26.6105561256;2;30.6552886963;10.625;3;28.4416670799;
22;2;25.9747505188;12.5;6;26.6651450396;2;28.6552886963;11.625;2;29.1470499039;
23;2;25.9993152618;12.5;6;26.72067523;2;27.6552886963;12.625;2;29.8659143448;
24;2;26.0243034363;12.5;7;26.7771017551;2;26.75;13.625;2;30.5882797241;
