Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
25;2;26.5162773132;12.5;2;28.016159296;3;29.6770210266;10.625;3;26.4513978958;
26;2;26.6072711945;12.5;3;28.2268030643;3;29.8708381653;10.625;3;26.7790131569;
27;2;26.7020606995;12.5;3;28.445360899;3;30.067407608;10.625;3;27.1091499329;
28;2;26.8004131317;12.5;3;28.6711919308;3;30.2654895782;10.625;3;27.4396557808;
29;2;26.9020366669;12.5;3;28.9035346508;3;30.4637947083;10.625;3;27.7683477402;
30;2;27.0065898895;12.5;3;29.141512394;3;30.6610088348;10.625;3;28.0930690765;
31;2;27.1136798859;12.5;3;29.3841423988;3;30.8558425903;10.625;3;28.4117460251;
32;2;27.222864151;12.5;3;29.6303496361;3;31.0470466614;10.625;3;28.7224407196;
33;2;27.333656311;12.5;3;29.8789830208;3;31.2334632874;10.625;3;29.0233979225;
34;2;27.4455413818;12.5;3;30.1288366318;3;31.4140396118;12.625;4;29.3130817413;
35;2;27.557975769;12.5;3;30.3786706924;3;31.5878486633;14.625;4;29.5902032852;
36;2;27.6704025269;12.5;3;30.6272368431;3;31.7541217804;16.625;4;29.8537368774;
37;2;27.7822570801;14.5;4;30.8733024597;3;31.9122428894;18.625;5;30.1029233932;
38;2;27.8929862976;16.5;5;31.1156759262;3;32.0617523193;20.625;5;30.337266922;
39;2;28.0020542145;18.5;4;31.353228569;3;32.2023620605;20.625;5;30.5565185547;
40;2;28.1089515686;20.5;5;31.5849161148;3;32.3339118958;20.625;5;30.7606554031;
41;2;28.2132110596;22.5;5;31.8097963333;3;32.4563941956;20.625;5;30.9498548508;
42;2;28.3144073486;22.5;6;32.0270428658;3;32.5699119568;20.625;5;32.1244659424;
43;2;28.4121704102;22.5;6;32.2359538078;3;33.6746788025;21.625;6;32.354978919;
44;3;28.5061798096;22.5;6;32.4359588623;3;34.7709884644;22.625;6;33.6268447638;
45;3;28.5961818695;22.5;6;32.6266198158;3;35.489616394;24.0499992371;7;34.7250967026;
46;3;28.6819801331;22.5;5;32.8076286316;3;36.1015014648;25.3980751038;7;35.6664382219;
47;3;28.7634315491;22.5;5;32.9788007736;3;36.6165924072;26.6777667999;8;36.4708313942;
48;3;28.8404598236;22.5;5;33.1400680542;4;37.0467910767;26.8989982605;7;37.1588243246;
49;4;28.9130306244;22.5;4;62.2914676666;4;37.4043693542;27.0717735291;9;37.5891228914;
50;4;29.9811611176;23.5;4;64.1731300354;4;37.6045036316;27.125;9;37.8955111504;
51;4;31.0449085236;24.5;5;65.6147890091;5;37.7274284363;27.125;5;55.4357683659;
52;4;32.1043701172;25.5;5;66.6832914352;5;38.8377914429;28.125;5;58.1889808178;
53;4;33.1596679688;26.5;5;67.458773613;5;40.5913848877;29.5796871185;5;60.5804555416;
54;4;34.2109603882;27.5;5;67.9075689316;5;41.2081184387;30.9370288849;6;62.6271984577;
55;4;35.2584075928;27.5;6;68.0;5;41.7067298889;32.2120628357;6;65.3602564335;
56;4;36.2999992371;27.5;6;69.0;5;43.1067810059;34.4202690125;6;66.6968402863;
57;4;38.2999992371;28.5;6;69.0499999523;5;44.3355064392;36.5;6;67.7223463058;
58;4;40.2999992371;29.5;8;71.333475709;6;44.4527244568;38.5;8;68.6168935299;
59;4;41.8310012817;31.0;9;73.0631151199;7;44.5555114746;40.5;7;69.3262639046;
60;4;43.2571868896;32.3899993896;9;74.1938229799;7;44.5999984741;42.5;7;69.7965096235;
61;4;44.5942459106;33.6872596741;10;74.8823958635;7;44.5999984741;44.3090820312;8;70.0882109404;
62;4;45.6585464478;34.6192245483;11;75.3012595177;7;44.5999984741;45.3320960999;9;70.3887643814;
63;5;45.798625946;34.7632675171;10;75.5351116657;7;44.5999984741;48.3090820312;9;70.6970183849;
64;5;45.852519989;34.0;10;75.7613569498;7;44.5999984741;50.3090820312;9;72.0116655827;
65;5;45.8999977112;34.8806762695;11;75.8888553381;7;45.5999984741;53.3090820312;10;72.343763113;
66;5;45.8999977112;34.9444274902;12;76.0231745243;8;46.5999984741;56.3090820312;9;72.6792862415;
67;5;43.8999977112;36.0115890503;12;76.1643278599;8;46.5999984741;59.3090820312;12;73.0165981054;
68;5;42.8999977112;37.0821647644;12;76.3122742176;8;47.2225532532;62.3090820312;13;73.3540177345;
69;5;41.8999977112;38.1561355591;12;76.4669127464;8;48.2300987244;65.3090820312;13;73.6898556948;
70;5;40.8999977112;39.233455658;12;76.6280782223;8;47.2376594543;68.3090820312;14;73.4285615087;
71;5;39.8999977112;40.3140411377;12;76.7955372334;8;47.008895874;71.1590805054;15;73.2205503583;
72;5;38.8999977112;41.3977661133;12;76.9689853191;9;46.8030052185;73.2963562012;15;74.0585299134;
73;5;37.8999977112;42.4844932556;13;77.1480453014;9;48.3051834106;74.2014007568;15;74.0159169436;
74;5;36.8999977112;43.5740203857;13;77.3322675228;9;50.3316917419;76.1188354492;17;74.012345612;
75;5;35.8999977112;44.6661338806;14;77.5211315155;10;51.3658180237;79.0474090576;16;74.0428035259;
76;5;34.8999977112;45.7605667114;15;77.7140495777;10;51.8433837891;81.9860229492;17;74.1028748155;
77;6;33.8999977112;46.8570251465;14;93.9103724957;10;51.8234939575;84.9336700439;17;74.1886931658;
78;6;35.8999977112;45.9551849365;14;94.9093952179;10;51.8125991821;86.7893753052;18;74.2969049811;
79;6;37.8999977112;46.0546989441;15;95.8159704208;10;51.8088531494;91.2157897949;20;74.4246165752;
80;6;35.8999977112;48.1551856995;16;96.6298260689;10;51.8106689453;94.1933670044;20;74.5693435669;
81;6;35.2999992371;50.2562561035;16;97.3545889854;10;51.8167037964;97.1768798828;22;74.7289610505;
82;6;35.2999992371;52.3575057983;16;97.9965987206;10;51.8258476257;100.165710449;23;74.9016579092;
83;7;36.2999992371;55.4585227966;16;99.5637726784;10;51.8371658325;103.159309387;24;75.0858849287;
84;7;37.2999992371;58.5589027405;16;100.104652405;10;51.8499069214;106.157180786;25;75.2803112864;
85;7;37.7679977417;61.6582450867;17;100.58888483;10;51.8634719849;109.158859253;27;75.4837791026;
86;7;38.786529541;62.8586273193;17;100.828130007;11;51.8773765564;112.163948059;26;76.7646875679;
87;7;39.8055992126;63.9932022095;18;101.059674144;11;52.3203697205;115.285232544;28;78.0930966139;
88;7;40.8251991272;64.1247940063;18;101.287515521;11;52.7606773376;116.914306641;29;79.4565241337;
89;7;41.8453292847;64.2529754639;19;101.511094332;11;53.1898040771;118.066017151;30;80.8430381417;
90;7;42.8659858704;64.3773422241;20;101.729920149;11;53.6001625061;119.201728821;30;83.2416886091;
91;7;43.8871650696;64.4975738525;18;101.943575144;11;53.0000839233;121.753440857;30;84.7027081251;
92;8;44.2999992371;64.6133804321;16;119.401716113;12;53.3688468933;124.344970703;29;87.1604362428;
93;8;46.2999992371;65.7245330811;19;120.940948844;12;53.7036323547;127.973449707;30;88.7272228599;
94;9;48.2999992371;66.830871582;19;122.329322815;12;54.0032119751;131.634765625;31;90.2890437841;
95;9;49.9769630432;67.932258606;20;124.176126122;12;53.2677726746;135.323547363;35;91.8401502371;
96;9;47.2999992371;71.423210144;20;125.884034514;12;52.4986419678;139.033233643;36;93.3748322725;
97;9;46.2999992371;74.9250030518;21;127.451834559;13;52.3520889282;142.756347656;36;94.8873414397;
98;9;46.1381912231;78.4307403564;21;128.884482741;13;52.5225791931;145.484710693;36;97.3719844818;
99;10;42.2999992371;80.9331893921;20;130.190321445;13;53.6671981812;149.209884644;36;98.90335536;
100;11;43.2609138489;83.4251251221;19;151.378993273;13;54.7889862061;152.92364502;38;100.281790376;
101;12;40.2999992371;86.8997955322;18;169.165589094;13;54.8186721802;156.618347168;40;101.591538906;
102;13;40.2999992371;92.351234436;17;172.549885511;14;54.8118057251;160.287322998;41;102.887841582;
103;14;43.2999992371;92.7746124268;17;176.546551943;15;55.8056259155;160.925064087;39;105.165396869;
104;15;46.2999992371;97.1663818359;16;179.32467711;15;57.8000640869;162.527511597;40;106.488026142;
105;15;50.2999992371;99.1663818359;17;182.751626015;15;60.7950592041;161.74899292;40;107.789833367;
106;15;54.01795578;105.166381836;18;185.009362698;15;60.7905502319;163.96585083;40;109.069865823;
107;15;60.3775253296;114.166381836;20;187.022620082;15;61.7864990234;166.177154541;40;110.327991307;
108;15;65.7342758179;120.08190918;21;189.775703907;15;65.7864990234;166.186660767;40;112.564555287;
109;15;68.6252593994;126.187591553;21;192.263530135;15;69.7864990234;166.196685791;41;114.940074801;
110;15;70.7627258301;136.295227051;21;197.269625425;15;73.7864990234;170.207229614;42;116.378734231;
111;15;76.2358474731;141.404418945;26;200.707208872;15;76.7864990234;173.218231201;44;117.826580584;
112;15;77.6468276978;149.237182617;26;203.595747828;15;78.7864990234;176.229690552;47;119.151964068;
113;15;78.0595703125;159.684692383;27;206.162292004;15;79.7864990234;181.355407715;48;120.487060428;
114;15;80.7162246704;160.873657227;29;208.350444317;15;81.7864990234;185.451812744;49;121.860661626;
115;17;78.935043335;169.751220703;26;210.228830934;15;85.7864990234;182.549331665;50;123.27153492;
116;17;80.1228790283;175.236373901;28;212.25449121;15;85.4114990234;185.647705078;55;124.718251228;
117;17;81.3254470825;179.812149048;29;214.412778974;15;86.4114990234;188.746749878;55;126.199073434;
118;17;80.5216293335;187.685348511;31;216.681177735;15;90.4114990234;185.846221924;55;127.711814702;
119;17;80.768119812;194.406234741;32;219.029799819;15;90.3938980103;188.945877075;56;129.253649771;
120;17;82.0029830933;198.050735474;30;221.422903538;15;91.3920059204;192.045532227;59;130.816092968;
121;18;80.2422866821;202.544372559;27;248.821345091;15;94.0950927734;189.144943237;60;132.31445837;
122;18;86.482131958;205.42225647;28;254.005610108;15;92.4434356689;192.243881226;60;133.834884524;
123;19;94.7012557983;212.288024902;28;257.883092642;15;93.7682037354;193.259048462;61;135.369728923;
124;19;100.077690125;216.162322998;31;261.384181738;15;95.0689849854;191.274475098;62;136.910102248;
125;20;106.426856995;220.031402588;31;264.524966836;15;93.3458328247;197.504959106;62;138.446050167;
126;21;111.644508362;226.881530762;30;267.338127375;15;93.5991821289;202.525543213;57;139.966871381;
127;21;117.851226807;233.699981689;31;269.863274932;15;94.8297958374;204.546386719;58;141.461573124;
128;21;124.046302795;238.875747681;29;271.868210793;15;95.0386886597;206.367507935;58;142.919406056;
129;21;132.177154541;240.200256348;31;273.71588707;15;95.2270736694;207.38885498;58;144.330407023;
130;21;139.402053833;242.867584229;34;275.453600287;15;95.3962631226;208.410461426;53;145.685908079;
131;21;147.564041138;246.474533081;34;277.092392802;15;96.5476760864;206.432281494;52;146.885357141;
132;21;151.216873169;249.02041626;30;279.530319452;15;95.5797958374;207.454315186;53;148.001199603;
133;21;156.186401367;253.50668335;28;280.840408087;15;95.5793228149;208.476547241;53;149.058784008;
134;21;161.386489868;254.742080688;29;282.125269294;15;97.5788879395;206.498962402;55;150.055715203;
135;21;163.745834351;257.902069092;29;283.369396329;15;95.5784988403;207.52154541;55;150.991334081;
136;22;162.936920166;266.768737793;33;284.53170836;15;94.5781478882;211.544311523;59;151.866439104;
137;22;164.053161621;274.235595703;34;285.65486145;15;96.5778274536;213.841033936;62;152.682952881;
138;22;167.156478882;278.795074463;36;286.619059205;15;97.5775527954;215.869232178;64;153.4436028;
139;22;168.261886597;284.933288574;35;287.594305515;15;98.577293396;219.897583008;65;154.151631713;
140;22;169.359420776;292.074859619;37;288.573847055;16;102.577064514;218.926055908;65;154.810543537;
141;23;171.448440552;296.219604492;41;314.550628662;16;103.576858521;220.954666138;65;155.359254837;
142;23;174.555053711;301.367218018;41;320.5175699;16;104.576667786;225.983383179;66;155.731940627;
143;23;177.651763916;311.517456055;43;325.007850766;16;107.960708618;222.012176514;67;156.079767585;
144;23;182.746780396;318.670043945;44;328.962892652;16;108.08480072;222.041046143;64;156.414825201;
145;23;187.96295166;323.669036865;44;330.115570307;16;108.203987122;225.069961548;63;156.673682094;
146;23;188.089294434;333.103118896;46;331.255849719;17;111.31817627;222.698944092;57;174.907634139;
147;23;191.725585938;339.553863525;48;332.379832506;17;110.427345276;226.727935791;61;176.785404801;
148;23;195.829711914;344.020446777;47;333.484561443;17;110.788414001;233.75692749;63;182.243302584;
149;23;194.948471069;353.501800537;46;334.567966938;17;115.516319275;235.306915283;63;187.15055573;
150;23;196.056793213;359.996704102;45;335.628766298;17;115.996643066;242.757766724;62;191.488879085;
151;22;194.617538452;348.186187744;46;301.548060894;19;116.518508911;248.124008179;60;230.405709624;
152;22;193.754806519;356.182312012;49;302.574136972;20;118.297164917;248.421157837;61;233.581644654;
153;22;193.857421875;362.384918213;49;303.575965643;20;117.826553345;258.018676758;63;239.106954813;
154;22;196.933425903;363.59387207;50;304.554159641;20;120.349060059;267.675292969;64;243.745577812;
155;22;196.023452759;366.808959961;56;305.509428263;20;122.817108154;277.204711914;62;247.536358833;
156;22;197.150939941;371.029907227;60;306.44248867;20;124.989685059;286.430328369;62;250.731739283;
157;22;197.244232178;373.280761719;60;307.213769913;20;126.839019775;285.775299072;61;254.169276595;
158;22;197.31211853;374.824462891;63;307.910865307;20;127.21472168;289.928588867;54;257.213918447;
159;22;199.367553711;373.385162354;64;308.608181953;20;129.489837646;298.057739258;54;258.929941773;
160;22;195.460800171;376.961517334;66;309.303794146;20;133.659408569;300.188812256;50;260.486356854;
161;22;193.524597168;380.552001953;67;322.409497499;20;134.387023926;303.188812256;48;261.667449594;
162;22;191.832946777;408.500396729;67;332.86762619;20;132.877365112;312.188812256;49;262.798570395;
163;22;190.913040161;426.67276001;64;341.157968044;20;134.310073853;318.188812256;47;263.883200049;
164;22;191.162628174;442.072143555;68;347.314906836;20;137.688278198;315.188812256;48;264.925694227;
165;22;193.290786743;456.277770996;68;351.178642035;20;134.016052246;324.188812256;49;267.795017838;
166;22;197.527404785;459.690948486;70;353.930531979;20;135.350265503;333.188812256;50;279.457028747;
167;22;201.23500061;463.358764648;73;356.111438274;20;137.516525269;342.788818359;51;285.044947863;
168;22;204.759887695;468.456237793;72;357.881240368;20;137.521972656;352.728820801;53;289.697018862;
169;22;202.219055176;462.024414062;74;359.337623119;20;137.238861084;362.674804688;54;293.43196702;
170;22;202.64276123;466.559326172;75;360.577397346;21;134.984085083;389.772735596;54;296.166746378;
171;22;200.080078125;468.053405762;75;361.717890263;21;137.754760742;402.220916748;50;298.587936163;
172;22;200.309799194;472.499755859;78;388.203784466;21;140.54838562;414.430969238;50;300.690576315;
173;22;210.647415161;490.08895874;79;409.080257416;21;146.362640381;417.426483154;53;305.073628187;
174;22;219.237670898;509.256072998;80;425.077381134;21;146.195465088;429.191650391;54;306.318873405;
175;22;228.107696533;529.171386719;84;437.111111641;21;146.67906189;437.22265625;56;307.563348293;
176;24;235.205841064;545.150512695;77;445.255638599;21;149.543655396;436.203582764;54;309.81084156;
177;24;234.70375061;552.467590332;80;450.948116779;21;154.421798706;439.144744873;53;311.162312865;
178;24;233.833206177;560.556091309;83;454.989557743;21;157.31211853;441.987060547;56;312.308691978;
179;24;234.91104126;567.472839355;84;458.163631439;21;160.213409424;441.388824463;59;313.347777724;
180;24;235.768417358;573.41204834;86;460.495859146;21;163.124557495;440.873138428;62;314.381962299;
181;24;236.501586914;575.70300293;89;462.592061996;23;165.765396118;448.439300537;61;317.572260261;
182;24;237.122558594;577.770874023;83;467.38404417;23;165.681350708;444.675384521;62;318.477329969;
183;24;239.897705078;582.62890625;83;469.329889536;23;165.605728149;446.122955322;61;319.433600664;
184;24;240.251831055;588.922973633;84;471.026283026;23;165.537643433;447.604034424;62;320.432289839;
185;24;240.502639771;590.383789062;87;472.41568327;23;165.476394653;460.473297119;61;327.106567144;
186;24;240.631759644;597.450195312;89;473.781031609;24;192.163894653;465.005523682;61;350.17350173;
187;24;240.778121948;598.399658203;91;475.086457253;24;201.603912354;494.924102783;64;372.54390049;
188;24;240.900665283;602.189697266;96;479.161165714;24;207.979141235;517.017333984;65;387.085209966;
189;26;243.316131592;606.072631836;94;480.853713512;24;215.108856201;538.571411133;68;399.342980385;
190;26;246.485366821;608.512084961;96;482.654191971;24;213.032989502;560.107543945;70;409.291814685;
191;26;243.665420532;605.909973145;95;484.559270382;25;218.817352295;572.241638184;63;419.845478177;
192;26;246.855941772;603.268737793;99;486.551794052;25;217.337966919;581.191650391;66;429.30145812;
193;26;244.055175781;603.590881348;102;488.561530113;25;217.732147217;600.217041016;68;434.796003103;
194;26;244.256164551;609.879089355;102;490.538442612;25;220.563140869;609.315307617;70;439.051221371;
195;26;247.453857422;612.924987793;103;492.5484972;25;223.98866272;623.221862793;71;443.054078341;
196;27;252.65486145;612.925048828;104;494.580379486;25;227.388961792;634.39666748;73;446.802461863;
197;27;246.858047485;615.924987793;105;496.596672058;25;230.763793945;644.693237305;70;450.069299698;
198;27;250.059677124;618.924987793;105;504.558019638;25;231.306930542;645.937866211;70;452.722620964;
199;27;249.855819702;633.924987793;105;507.386183739;25;234.54914856;651.261901855;72;455.194700241;
200;27;253.138641357;653.924987793;106;510.207575798;25;231.819473267;658.18347168;75;457.517180443;
201;27;253.420761108;652.924987793;113;512.999896049;25;232.051696777;663.913696289;80;459.403469563;
202;27;259.699981689;657.674987793;111;515.746770859;25;235.216598511;660.033752441;79;461.17541647;
203;27;250.974685669;660.845092773;113;518.437400818;25;232.417541504;665.003479004;78;462.871718407;
204;27;254.243728638;662.921203613;119;524.064956665;25;232.587188721;669.875488281;77;464.34630394;
205;27;253.806518555;668.360229492;119;527.164251328;25;235.711242676;665.558654785;79;465.719304562;
206;27;265.916412354;687.658996582;118;530.241459846;25;238.825515747;667.123962402;71;467.00876236;
207;27;275.424102783;702.408996582;118;533.173646927;25;240.418731689;668.578369141;72;468.035238743;
208;27;281.717346191;714.408996582;120;536.124214172;25;234.499328613;672.690734863;74;468.96584177;
209;27;288.012390137;731.208984375;120;539.072907448;25;237.570953369;670.680114746;76;469.835359097;
210;27;297.307250977;739.20892334;120;541.8112216;25;233.283538818;674.593322754;76;470.636379242;
211;27;309.486755371;724.208984375;123;544.495342255;25;236.343688965;678.466552734;77;474.202357769;
212;27;314.849456787;743.20892334;126;547.131240845;25;239.681121826;674.297851562;82;474.574002743;
213;28;326.928222656;723.230163574;126;549.679893494;25;242.634857178;674.836853027;82;474.902606964;
214;28;318.367950439;740.654785156;116;552.105690002;25;242.876525879;675.302062988;69;475.189060688;
215;28;316.610534668;750.654785156;107;554.37814045;25;236.888671875;678.697814941;57;475.435820103;
216;28;318.837768555;760.654785156;94;556.473285675;25;233.843597412;682.030151367;48;475.646312714;
217;28;315.994995117;741.368286133;90;558.374690056;25;236.849975586;676.305786133;49;475.824444771;
218;28;316.139556885;741.503356934;91;560.073862076;25;233.882476807;679.531982422;51;475.865509987;
219;28;313.407348633;760.368286133;90;561.570035934;25;236.873718262;676.57409668;52;475.82947731;
220;28;337.556945801;748.012817383;90;562.869300842;25;239.858093262;676.511657715;58;475.800670624;
221;28;350.686889648;753.211303711;90;563.983263016;25;242.844055176;676.455505371;58;475.777856827;
222;28;363.798278809;757.537353516;92;564.751609802;25;244.246398926;676.404968262;61;475.759988785;
223;28;376.87512207;775.211303711;93;565.213851929;25;244.359619141;676.35949707;64;475.671272278;
224;28;387.671325684;786.211303711;94;565.599983215;25;259.34942627;676.31854248;64;475.579143524;
225;28;394.70993042;754.039978027;95;565.919261932;25;270.690155029;676.281677246;65;475.496231079;
226;28;400.241851807;775.448181152;99;566.181007385;26;272.462127686;676.248535156;66;475.421607971;
227;28;404.268035889;738.562927246;99;566.25;26;272.454650879;676.21862793;66;475.354446411;
228;28;408.274932861;750.327331543;90;566.850000381;26;272.447937012;676.191772461;61;475.294002533;
229;28;412.33493042;751.587341309;90;567.404400826;26;272.441894531;676.167602539;61;475.239601135;
230;28;416.390350342;773.751586914;86;567.910265923;26;272.436462402;676.145874023;61;475.190639496;
231;28;417.440948486;786.613891602;87;568.366482735;26;272.43157959;676.126281738;61;475.146575928;
232;29;421.486572266;799.372009277;88;568.773533821;26;272.427154541;676.108642578;62;475.106918335;
233;30;418.527282715;747.226745605;87;569.13320446;26;272.423187256;676.092773438;61;475.071228027;
234;30;424.563232422;785.382141113;87;569.448251724;26;272.419616699;676.078491211;63;475.039104462;
235;30;424.59475708;762.832092285;89;569.722085953;27;272.416412354;682.092773438;63;477.911064148;
236;30;425.622131348;831.882080078;93;569.958486557;27;272.703613281;677.214416504;63;477.594959259;
237;30;426.645782471;781.573547363;75;570.161363602;27;278.67199707;685.065673828;63;479.262237549;
238;30;427.66607666;833.080810547;70;573.25;27;272.838684082;684.754882812;64;478.811012268;
239;30;430.974945068;784.800048828;73;576.730000019;27;266.793579102;688.574401855;65;481.404911041;
240;30;432.822937012;789.400024414;71;577.750095844;27;263.990478516;701.129882812;62;483.023165941;
241;31;430.924957275;822.400024414;73;578.892398357;27;263.152313232;699.290283203;64;482.922952175;
242;31;449.03918457;868.850036621;81;580.159185886;27;262.142303467;701.719543457;61;482.902725697;
243;31;467.165863037;908.299987793;83;581.548763275;27;267.640258789;702.838012695;62;482.956572056;
244;31;485.304840088;901.374938965;83;583.054590225;27;276.645629883;707.695007324;61;483.078238964;
245;32;501.955444336;944.174926758;82;584.664626598;27;285.657806396;704.187744141;59;483.2610116;
246;32;502.116394043;970.132263184;83;586.361060619;27;294.676086426;701.662353516;62;483.497665405;
247;32;501.286071777;982.206542969;83;591.120570183;27;303.699768066;700.915100098;62;483.780472755;
248;33;503.461975098;1012.72338867;85;593.845210791;27;312.728027344;701.19140625;63;484.101260662;
249;34;496.641479492;967.905822754;87;596.825677395;28;321.760131836;706.71661377;63;484.451570988;
250;34;489.332519531;965.163696289;90;600.073000908;28;329.670135498;708.033569336;63;484.822836876;
251;34;485.657226562;972.173706055;93;606.590517998;28;335.707275391;714.960632324;64;487.594830513;
252;34;487.309020996;982.083374023;98;611.024677515;28;341.98449707;710.519287109;65;487.744311333;
253;34;479.765563965;1154.64538574;99;609.794222355;28;347.999420166;720.799865723;66;489.587119102;
254;34;478.666107178;988.490783691;97;603.762152195;28;351.18371582;726.799865723;64;490.232426643;
255;34;484.703033447;1011.14013672;96;607.824870586;28;354.24822998;714.912719727;68;490.205978394;
256;34;482.335357666;982.425109863;98;619.310912609;28;357.245605469;726.504333496;72;491.149040222;
257;35;478.684112549;1015.07666016;93;625.187210083;27;360.339904785;710.24420166;75;491.059514999;
258;35;483.00289917;1040.25366211;91;630.481082439;27;363.330963135;705.641662598;77;490.986294746;
259;36;487.294769287;1061.91174316;92;635.17041111;27;366.323638916;750.775390625;77;490.924181938;
260;36;494.66204834;1071.22814941;96;650.982549191;27;367.81741333;767.35345459;77;490.869256973;
261;36;504.006011963;1170.30529785;94;656.410545349;27;367.811920166;770.424316406;86;490.818685532;
262;36;513.473144531;1112.71228027;97;656.890884876;27;376.806854248;821.291809082;88;490.770519257;
263;36;522.878662109;1128.36962891;98;660.725939751;27;385.802032471;841.014099121;89;490.723514557;
264;36;532.201843262;1143.9822998;106;663.522481918;27;394.797332764;845.714050293;89;490.67695713;
265;36;541.453918457;1159.70812988;108;668.502192497;27;403.792694092;848.755859375;88;490.630516052;
266;36;553.493225098;1185.69128418;111;681.267106771;27;412.78805542;851.789428711;89;490.493396759;
267;36;562.722839355;1307.49316406;112;684.511395454;27;418.77432251;854.133789062;90;490.319057465;
268;36;572.079833984;1237.42626953;114;682.955857754;27;424.756866455;854.037902832;90;490.162151337;
269;36;581.397277832;1244.58654785;117;685.744955063;27;430.74118042;853.951599121;91;490.020935059;
270;36;590.676208496;1250.67163086;119;688.220389366;27;436.727081299;853.873962402;93;489.89384079;
271;36;599.923706055;1257.07104492;121;690.463527679;27;441.964355469;853.804016113;100;489.779457092;
272;36;609.148010254;1263.70935059;121;692.17722702;27;444.952911377;853.741149902;102;489.676509857;
273;36;617.83807373;1345.26501465;125;690.573236465;27;447.942626953;853.684509277;102;489.58385849;
274;36;620.718688965;1394.90917969;124;685.0884552;27;447.933349609;853.633544922;104;489.500473022;
275;36;626.093994141;1428.51184082;131;692.979819298;27;447.925018311;853.58770752;101;489.425426483;
276;36;631.399719238;1471.07019043;132;695.285838127;27;447.917510986;853.546386719;103;489.357883453;
277;36;636.630249023;1505.81896973;119;696.719971657;27;447.910766602;859.58770752;82;489.297096252;
278;36;641.773681641;1546.92382812;110;697.47041893;27;447.325012207;949.725036621;72;486.297096252;
279;36;646.361206055;1637.23278809;110;694.185401917;27;447.015380859;848.584716797;66;477.568393707;
280;36;648.520263672;1575.64782715;114;696.072896004;27;446.731811523;847.025024414;67;474.936637878;
281;36;650.70892334;1589.90368652;115;698.277427673;27;446.46862793;845.577575684;69;472.470336914;
282;36;650.52947998;1602.67199707;116;700.611793518;27;446.222015381;844.221130371;69;470.141719818;
283;36;649.762817383;1613.11999512;116;702.689235687;27;445.989135742;842.940368652;69;467.930021286;
284;36;649.968933105;1623.93518066;118;704.197669983;27;446.604675293;845.940368652;71;481.348270416;
