Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.0;10.0;4;20.0;2;12.2999992371;8.625;3;18.25;
2;1;11.0;10.0;5;20.0;2;12.2999992371;8.625;3;18.3624999523;
3;1;11.0;10.0;5;20.0;2;12.3449993134;8.625;3;18.4864046574;
4;1;11.0;10.0;5;20.0;2;13.6418428421;8.625;3;18.6225773096;
5;1;12.0;10.0;5;20.0;2;14.7235460281;8.625;3;18.7718783617;
6;1;13.0;10.0;5;20.0;2;15.813126564;8.625;3;19.2953654528;
7;1;14.0;10.0;5;20.3999996185;2;16.5772190094;8.79749965668;3;19.7829483747;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;16.86977005;8.94309806824;3;20.8357114792;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;17.5014266968;9.3333568573;3;21.8100104332;
10;2;14.8187427521;10.9097137451;4;23.7816035748;2;19.5014266968;9.6677980423;3;22.7143921852;
11;2;16.8187427521;11.3658018112;4;25.4858021736;2;21.5014266968;9.94955635071;3;23.5604228973;
12;2;18.8187427521;12.1919136047;5;26.9092153311;2;23.1161308289;10.1834592819;3;24.3609085083;
13;2;19.8187427521;12.8766326904;5;28.0588837862;2;23.6165466309;10.3752222061;3;25.1284193993;
14;2;20.8187427521;13.4234695435;5;28.9634127617;2;25.6401138306;10.5308046341;4;25.812277317;
15;2;21.8187427521;13.8467197418;5;29.6622481346;2;26.9373931885;10.625;5;26.3455038071;
16;2;22.8187427521;14.1661024094;5;30.1968833208;2;28.2573299408;10.625;5;26.9138817787;
17;2;23.8187427521;14.4023637772;5;30.4563041925;2;29.5983562469;10.625;5;27.513466835;
18;2;24.8187427521;14.5;6;30.5224741697;2;30.5080795288;10.625;5;28.1389698982;
19;2;25.8187427521;14.5;6;30.5906432867;2;30.8833808899;10.625;5;28.7838482857;
20;2;26.8187427521;14.5;6;30.6607804298;2;31.2703094482;10.625;5;29.4405097961;
21;2;27.0499992371;14.5;6;30.7328453064;2;31.6643066406;10.625;5;30.1006231308;
22;2;27.0499992371;14.5;6;30.8067884445;2;32.0603752136;10.625;5;30.7555141449;
23;2;27.0499992371;14.5;7;30.8825509548;2;32.4533081055;10.625;5;31.3966121674;
24;3;27.0499992371;14.5;6;30.9600640535;2;32.8379669189;10.625;6;32.0158996582;
25;3;27.0499992371;14.5;6;31.0392494202;2;33.2095413208;10.625;6;32.6063127518;
26;3;27.0499992371;14.5;6;31.120018959;2;33.5637893677;10.625;6;33.1620550156;
27;3;27.0499992371;14.5;6;31.2022752762;2;33.8972320557;10.625;6;33.6787929535;
28;3;27.0499992371;14.5;6;31.2859115601;3;34.2072753906;10.625;5;34.1537227631;
29;3;27.0499992371;14.5;8;31.3708124161;3;34.4922332764;10.625;5;34.5855169296;
30;3;27.0499992371;14.5;8;31.4568536282;3;34.7513122559;10.625;5;34.9741783142;
31;3;27.0499992371;14.5;8;31.5439035892;3;34.9845046997;10.625;5;35.3208265305;
32;3;27.0499992371;14.5;8;31.6318233013;3;35.1924972534;12.625;5;35.627453804;
33;3;27.0499992371;14.5;8;31.7204678059;3;35.3764724731;14.625;5;35.8966779709;
34;4;27.0499992371;14.5;8;46.8096864223;3;35.5380058289;16.625;6;36.1315116882;
35;4;28.0499992371;15.5;8;48.0993249416;3;35.6789093018;18.625;6;36.3351631165;
36;4;29.0499992371;16.5;8;49.2908241749;3;35.8010978699;20.625;6;36.5;
37;4;29.0499992371;19.5;8;50.3667371273;3;35.9000015259;20.625;6;36.5;
38;4;29.0499992371;22.5;10;51.3184697628;3;35.9000015259;20.625;6;36.5;
39;5;29.0499992371;25.5;9;52.1455645561;3;35.9000015259;20.625;6;36.5;
40;5;29.0499992371;28.5;10;52.854029417;3;35.9000015259;20.625;5;37.5;
41;5;29.0499992371;31.5;11;53.4542686939;3;36.9000015259;21.625;5;37.5299999714;
42;5;29.0499992371;32.5;11;53.9590728283;3;37.9000015259;22.625;6;37.5605909824;
43;5;29.0499992371;33.5;12;54.3819727898;3;38.5363540649;23.625;6;37.591766119;
44;5;29.0499992371;34.5;13;54.6985738277;3;38.5550613403;24.625;6;37.6235172749;
45;5;29.0499992371;35.5;13;54.7836937904;3;38.5741119385;25.625;7;37.6558350325;
46;5;29.0499992371;36.5;15;54.867552042;5;38.5935020447;25.625;5;37.6887089014;
47;6;29.0499992371;37.5;12;69.9500255585;5;38.6132278442;25.625;5;37.7221269608;
48;6;30.0499992371;39.5;12;70.7810001373;5;38.6332778931;25.625;6;39.1431576014;
49;6;31.0499992371;41.5;13;71.5297451019;5;39.4858970642;26.0234375;6;40.3509185314;
50;6;32.0499992371;43.5;14;72.1953310966;5;40.2105484009;26.3489723206;6;41.3655815125;
51;6;33.0499992371;45.5;15;73.2904143333;5;40.8193473816;26.6102333069;7;42.2109671831;
52;6;34.0499992371;47.5;15;74.2609882355;5;41.3265800476;26.8168411255;7;42.9116747379;
53;6;35.0499992371;48.5;16;75.1045713425;5;39.5554161072;27.9782962799;7;43.2845853567;
54;6;35.4812660217;49.5;17;75.8256878853;5;38.6174507141;29.0;7;43.5719397068;
55;6;35.6277427673;49.9000015259;17;76.4338464737;5;37.6543159485;30.0;7;44.6833953857;
56;6;35.749256134;49.9000015259;17;76.9414820671;5;39.692035675;29.0;8;44.8676439524;
57;6;35.8486175537;49.9000015259;19;79.6548714638;5;38.7305870056;31.0;8;45.0662778616;
58;6;36.5468635559;50.9420013428;20;81.7880535126;5;37.7699317932;33.0;8;46.2803231478;
59;6;37.0760574341;51.741443634;20;83.4397029877;5;37.810043335;36.0;8;46.5508060455;
60;6;37.4680938721;52.3428230286;20;84.6424393654;5;37.8508758545;39.0;9;46.8607133627;
61;6;37.7248077393;52.756690979;20;86.1188902855;5;36.8923950195;41.0;9;47.1920232773;
62;7;38.7958526611;53.8000030518;17;107.263023615;5;37.9345474243;41.0;10;47.5456631184;
63;7;41.8000030518;56.8000030518;17;109.186080217;6;38.9772911072;41.9366149902;9;47.8977234364;
64;7;43.8000030518;59.8000030518;17;110.876032114;6;37.0205688477;43.1467056274;9;48.2714945078;
65;7;45.2500038147;62.8000030518;19;112.309425592;6;38.06432724;42.0391731262;10;48.6673032045;
66;8;46.2500038147;65.8000030518;18;113.489300132;6;39.108505249;41.3096122742;10;49.0851997137;
67;8;46.8000030518;69.8000030518;19;114.438052773;6;40.153049469;42.0885238647;10;49.5249067545;
68;8;47.8000030518;72.2000045776;19;115.188709259;6;41.1978912354;43.1140289307;10;49.9857728481;
69;8;48.8000030518;74.2000045776;21;115.777372599;6;42.2429656982;44.1400642395;11;50.4667313099;
70;8;49.8000030518;76.2000045776;22;116.169939756;6;41.2882080078;46.4834403992;11;50.9662725925;
71;9;50.8000030518;78.2000045776;22;116.270791054;6;41.3335533142;48.5213165283;12;51.4824329615;
72;9;51.8000030518;78.8627624512;23;117.360959172;6;41.3789291382;50.5598678589;13;52.0128016472;
73;10;53.2000045776;79.8804855347;22;117.426875353;6;39.6819992065;53.5990638733;13;52.5545523167;
74;10;54.2000045776;80.8984451294;23;117.493828773;6;40.2000007629;54.6388702393;14;53.1044977903;
75;12;54.2000045776;82.9166259766;21;117.561791658;7;38.2000007629;57.6792488098;13;53.6591660976;
76;12;54.2000045776;84.9350204468;21;117.630734086;7;38.2000007629;58.7201652527;13;54.214900732;
77;12;54.2000045776;86.9536132812;21;118.700623512;7;38.1218948364;60.7615776062;14;54.7679708004;
78;13;55.2000045776;89.9723968506;20;142.83142519;8;35.2000007629;63.8034439087;14;55.3146920204;
79;13;57.2000045776;93.9913635254;18;145.646066308;9;35.2000007629;64.8457183838;14;55.8515443802;
80;13;59.7053375244;98.0104904175;18;147.180752397;9;33.2000007629;67.8883666992;14;56.3752841949;
81;13;60.7350387573;102.029769897;18;148.423099875;9;33.2000007629;68.931312561;15;57.8830327988;
82;13;60.2000045776;106.049194336;19;150.411550403;9;32.2000007629;72.9745330811;17;58.4398516417;
83;13;61.2000045776;109.99659729;18;151.223273158;10;33.7999992371;74.975479126;12;62.0653948784;
84;14;62.2000045776;113.041069031;17;151.875366807;10;35.5559997559;77.3917617798;12;65.2103046179;
85;14;62.2000045776;116.085960388;17;152.135880828;10;34.2193145752;80.7853240967;13;68.8827402592;
86;14;62.2000045776;119.131240845;18;152.362735391;10;34.2193145752;83.1552200317;14;71.1666903496;
87;14;62.2000045776;125.000045776;19;152.594408989;10;36.2193145752;82.5009918213;16;73.079932332;
88;15;63.2000045776;127.061439514;18;152.830790639;9;34.2193145752;83.8226318359;17;76.0137835741;
89;15;64.2000045776;130.12322998;18;154.071747184;9;35.2193145752;84.9406738281;19;78.4729479551;
90;15;66.2000045776;134.113220215;20;155.182911634;9;36.2193145752;87.0628662109;20;80.8085261583;
91;15;68.2000045776;138.442749023;21;156.344655037;9;37.2193145752;88.1889343262;19;82.8312380314;
92;15;69.2000045776;142.793014526;21;157.556643724;9;34.2193145752;89.3185424805;20;85.7901338339;
93;16;70.2000045776;146.364379883;20;159.81828618;10;34.2193145752;92.4513244629;21;87.7541639805;
