Turn;Planet_count_KI_1_SP_FULVER;Research_KI_1_SP_FULVER;Industry_KI_1_SP_FULVER;Ships_KI_1_SP_FULVER;Population_KI_1_SP_FULVER;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;8.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;9.0;10.0;5;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;9.5;10.0;5;20.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;9.5;10.0;5;20.3999996185;2;10.0409517288;10.5;4;22.9589728117;
9;2;9.59000015259;10.3999996185;4;21.7264003754;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;9.88844013214;10.3632001877;4;22.0903717279;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;9.97033405304;10.4951858521;4;23.2838120461;2;10.3643379211;11.0;4;25.6606454849;
12;2;10.238858223;11.0209560394;5;24.3146933317;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;12.0379104614;11.4571752548;5;25.1981878281;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;14.0379104614;11.8107032776;5;25.9559320211;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;16.0379104614;12.0916318893;5;26.6120283604;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;17.1704521179;12.3113050461;5;27.1901185513;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;18.2242145538;12.4808797836;5;27.4906733036;2;18.8754138947;13.879781723;5;32.6429929733;
18;2;19.2832355499;12.5;5;27.7773330212;2;19.9946746826;14.0;5;33.2167277336;
19;2;20.2499008179;12.5;6;28.0890238285;2;21.1237640381;14.0;5;33.8314290047;
20;2;20.3200302124;12.5;6;28.4260663986;2;21.6120700836;14.0;5;34.4827160835;
21;2;20.3958644867;12.5;6;28.788336277;2;21.7586097717;14.0;5;35.1645216942;
22;2;20.4773750305;12.5;6;29.1751885414;2;21.9120159149;14.0;5;35.8691868782;
23;2;20.5644168854;12.5;7;29.585392952;2;22.0705661774;14.0;6;36.5877075195;
24;2;20.6567134857;12.5;7;30.0170898438;2;22.2322330475;14.0;6;37.3101301193;
25;2;20.7538452148;12.5;8;30.4677705765;2;22.3947792053;14.0;6;38.0260667801;
26;2;20.8552474976;12.5;8;30.9342932701;2;22.5558643341;14.0;6;38.7252779007;
27;2;20.9602165222;12.5;8;31.4129357338;2;22.713186264;14.0;6;39.3982591629;
28;2;21.0679111481;12.5;8;31.8994894028;2;22.8646087646;14.0;6;40.0367603302;
29;2;19.625;13.5;8;32.3893885612;2;23.0082702637;14.0;6;40.6341733932;
30;2;18.625;13.5;8;32.877872467;3;22.1426887512;15.5;5;42.1857595444;
31;2;18.3975219727;14.5;8;33.360165596;3;22.2667961121;16.0;5;42.8486958742;
32;2;17.625;13.5;8;33.8316650391;3;21.6409549713;17.0;5;43.4857145548;
33;2;18.625;14.5;8;34.2881155014;3;20.7842845917;18.0;5;44.1002759933;
34;2;17.625;13.5;8;34.7257604599;3;19.9225616455;19.0;5;44.6972643137;
35;2;17.625;14.5;8;35.141462326;3;19.7568836212;20.0;5;45.282586813;
36;2;16.625;13.5;9;35.5327749252;3;19.8885822296;21.0;6;45.8627579212;
37;2;15.625;13.5;10;35.8979701996;3;20.0191192627;22.0;6;46.4444854259;
38;2;16.0;14.5;10;36.2360286713;3;20.1500091553;23.0;5;47.0342698097;
39;2;16.5281066895;15.5;10;36.5465888977;3;20.2827110291;24.0;5;47.544028759;
40;2;15.5281066895;14.5;11;36.8298740387;3;20.3974075317;25.0;5;48.0209121704;
41;2;15.5281066895;14.5;11;37.0865974426;4;21.5047054291;26.5;4;49.5427899361;
42;2;15.0;13.5;11;37.3178625107;4;22.622127533;27.5;4;50.2686949968;
43;2;15.0;13.5;11;37.5250654221;4;22.6000003815;26.5799999237;4;51.0599294901;
44;2;15.0;13.5;9;37.7098016739;4;22.90234375;26.0;5;51.9153132439;
45;3;16.0;14.5;6;52.8737831116;4;24.0312671661;27.0;6;52.8321162462;
46;3;16.0;13.5;6;53.75;4;25.1835384369;29.0;6;53.8060586452;
47;3;18.0;14.5;6;54.4193744659;5;27.3412914276;32.0;5;55.8314325809;
48;3;19.9249992371;15.5;6;55.0072898865;6;30.0370731354;35.0;4;57.0613373518;
49;3;21.9249992371;18.5;6;55.5162696838;6;30.6651096344;38.0;4;58.3517524004;
50;3;23.9249992371;21.5;7;55.9513263702;6;31.8266353607;39.0;4;59.6973185539;
51;4;25.9249992371;23.5;6;56.3190898895;6;32.2848129272;40.7720146179;4;61.0926853418;
52;4;27.9249992371;25.5;6;56.6270179749;6;33.3421669006;39.8970870972;5;62.5327312946;
53;4;29.5131053925;27.5;7;56.8827629089;7;33.6047897339;40.033493042;5;64.0126345158;
54;5;31.2148284912;28.5;6;58.0;7;34.4028434753;39.0;6;65.5277783871;
55;5;32.25;29.5;7;58.1299999952;7;34.1310577393;40.0;6;67.0735092163;
56;5;32.5042495728;30.5;7;58.2754310369;7;34.3913726807;40.5559234619;6;68.6447944641;
57;5;32.5369720459;31.5;7;58.4377241135;7;34.6476707458;40.7720146179;7;70.2358522415;
58;5;32.5734863281;32.5;8;58.6183350086;8;35.8030662537;39.0;6;71.8398299217;
59;5;32.25;33.3091659546;10;58.8187118769;8;36.1639633179;39.0;6;73.4485998154;
60;5;32.25;33.4093551636;10;59.0402543545;8;36.5259361267;39.0;6;75.0527143478;
61;5;32.7090568542;32.5;11;59.2842636108;8;36.8868598938;39.0;6;76.6415381432;
62;5;32.763961792;32.5;11;59.5518820286;8;37.2443466187;39.0;6;78.2035346031;
63;5;32.8241729736;32.5;12;59.8440244198;8;36.012260437;40.0;7;79.8027777672;
64;5;32.25;33.5;12;60.1613030434;8;37.1826629639;39.0;7;84.3228206635;
65;5;32.9612922668;32.5;12;60.5039470196;8;39.7476348877;40.4199981689;7;87.4891076088;
66;5;32.25;33.5;13;60.871723175;9;41.4555511475;41.7314720154;6;90.3130822182;
67;5;32.25;34.4358596802;13;61.263862133;9;42.3204421997;42.957901001;6;93.584600091;
68;5;32.25;34.6319313049;13;61.6789975166;9;43.8315353394;45.0;9;95.6409391165;
69;5;33.25;32.6319313049;14;62.1151270866;10;45.0374565125;47.0;9;97.4681808949;
70;5;32.25;33.6319313049;14;64.6319022179;10;41.4923934937;50.0;9;98.7912466526;
71;5;32.7337493896;35.1319313049;14;66.8227329254;10;39.72706604;52.0;9;99.9918999672;
72;5;33.1305503845;36.5188522339;14;68.7292585373;10;38.0148696899;53.0;9;101.069919944;
73;5;32.3818511963;35.8161087036;15;70.3947329521;10;38.736579895;52.0;10;102.029057145;
74;6;32.2640457153;36.0385932922;14;71.696059227;10;40.741394043;54.0;10;102.876171708;
75;6;33.5210723877;34.0;14;72.5450115204;10;41.4200897217;54.0;11;103.560400248;
76;6;32.6650314331;35.0;15;73.3602895737;10;38.89868927;57.0;11;105.042043686;
77;6;32.8076934814;36.0;15;74.0260677338;10;39.622013092;58.0;12;105.511164427;
78;6;32.2308654785;37.0;15;74.6250181198;10;41.6220169067;61.8698272705;12;106.93501699;
79;6;31.2308635712;36.0;16;76.1961107254;10;43.8499984741;65.9155807495;14;107.359722495;
80;6;31.2308635712;37.0;17;76.8339592218;11;46.8499984741;69.9629058838;14;107.611373901;
81;6;29.9749984741;40.0;17;77.4434342384;11;45.8999977112;72.0117645264;14;107.821420431;
82;6;29.6749992371;43.0;17;79.0224864483;11;46.152797699;74.7430114746;15;108.036762357;
83;6;31.6749992371;44.0;18;79.6304181814;11;46.1625976562;76.8059539795;16;108.257245302;
84;7;33.6749992371;47.0;18;80.2107055187;12;47.1226615906;78.8702926636;15;108.482686877;
85;7;34.9276657104;49.797290802;18;80.7649314404;12;45.8999977112;78.9359588623;15;108.712877154;
86;7;32.7870674133;52.8722763062;17;81.2954347134;12;46.1935806274;80.0028457642;16;108.947578669;
87;7;32.1376190186;55.9530105591;18;81.8050683737;13;46.2044296265;81.0708618164;16;110.186527014;
88;8;32.8382873535;55.0396766663;18;82.296969533;13;49.2155303955;81.1398925781;16;110.459432244;
