Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.0;10.0;5;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;2;11.0;10.1999998093;4;21.0;2;9.99210166931;10.5;4;22.3036096096;
8;2;11.3000001907;10.0;4;21.3999996185;2;10.0183124542;10.5;4;22.8500127792;
9;2;11.4200000763;10.1999998093;4;21.7264003754;2;10.1412525177;10.7100000381;4;23.3253009319;
10;2;11.5179204941;10.3632001877;4;21.9903717041;2;10.2481937408;10.8792181015;4;23.8086811304;
11;2;11.597111702;10.4951858521;4;23.0819120407;2;10.3569526672;11.0;4;25.6234445572;
12;2;11.9245738983;11.0209560394;4;23.99553442;2;10.7652750015;11.7700004578;5;27.2195067406;
13;2;13.9245738983;11.4571752548;4;24.7449600697;2;12.488699913;12.4126424789;5;28.6055860519;
14;2;15.9245738983;11.8107032776;4;25.3503712416;2;14.488699913;12.9308347702;5;29.8083856106;
15;2;16.6051120758;12.0916318893;4;25.8344515562;2;16.4886989594;13.3366470337;5;30.8636724949;
16;2;16.7503356934;12.3113050461;4;26.2195074558;2;17.7531986237;13.6469516754;5;31.808760643;
17;2;16.865852356;12.4808797836;4;26.3048160076;2;18.8610687256;13.879781723;5;32.573600769;
18;2;18.7782287598;12.5;4;26.3530313969;2;19.9790611267;14.0;5;33.1419348717;
19;2;19.7926940918;12.5;5;26.4023760557;2;21.1069355011;14.0;5;33.7516689301;
20;2;20.8074970245;12.5;5;26.4528282881;2;21.5941238403;14.0;5;34.3986358643;
21;3;21.8226318359;12.5;5;26.5043625832;2;21.739692688;14.0;5;35.0769786835;
22;3;21.5;12.5;5;26.5569496155;2;21.8923187256;14.0;5;35.7792286873;
23;3;21.9670848846;12.5;5;26.6105561256;2;22.0503253937;14.0;6;36.4965333939;
24;3;21.9831676483;12.5;4;26.6651450396;2;22.2117195129;14.0;6;37.2190332413;
25;3;21.9995441437;12.5;4;26.72067523;2;22.3742828369;14.0;6;37.9363632202;
26;3;22.0162029266;12.5;4;26.7771017551;2;22.5356807709;14.0;6;38.6382322311;
27;3;22.0331306458;12.5;5;26.8343759775;2;22.6936016083;14.0;6;39.3150119781;
28;3;21.5;13.4171876907;5;26.8924454451;2;22.8458766937;14.0;6;39.9582691193;
29;3;22.0677337646;12.5;5;26.9512542486;2;22.9906101227;14.0;6;40.5611724854;
30;3;20.0853767395;13.5;5;27.0107431412;2;21.1262626648;15.0;6;41.1187410355;
31;3;19.1032218933;14.5;5;27.0708494186;2;20.2517166138;16.0;6;41.627913475;
32;3;18.1212539673;15.5;5;27.1315076351;2;19.3662796021;17.0;6;42.0874586105;
33;3;17.1394519806;16.5;5;28.1926498413;2;18.4696769714;18.0;6;42.4977617264;
34;3;17.1577949524;17.5;5;28.2542052269;2;17.56199646;19.0;6;42.8605298996;
35;3;17.1762619019;18.5;5;28.3161010742;2;17.3436203003;20.0;6;43.1784667969;
36;3;16.9948291779;19.5;5;28.3782629967;2;17.4151554108;21.0;7;43.4549474716;
37;3;17.0134792328;20.5;5;28.4406147003;2;17.4773635864;22.0;7;43.693734169;
38;3;17.0321846008;21.5;5;28.5030794144;2;17.5310897827;23.0;8;43.8987360001;
39;3;17.0509243011;22.5;6;28.5655794144;2;17.5772151947;24.0;8;44.0;
40;3;17.0696735382;23.5;7;28.628036499;2;17.6000003815;25.0;8;44.0;
41;3;17.0884113312;24.5;8;28.690372467;2;17.6000003815;26.0;9;44.0;
42;3;18.1071109772;22.5;8;28.7525100708;2;17.6000003815;27.0;9;44.0;
43;4;17.1257534027;23.5;7;28.8143725395;2;18.6000003815;25.0;10;44.0;
44;4;16.0;24.5;7;28.8758842945;2;17.6000003815;26.0;11;44.0;
45;4;18.1627655029;22.5;7;28.936971426;2;17.6000003815;27.0;12;44.0;
46;4;17.1810913086;23.5;7;28.9975619316;2;18.6000003815;25.0;12;44.0;
47;4;17.0;23.5;7;29.0575861931;2;19.6000003815;25.0;12;44.0;
48;4;18.0;24.5;6;29.1169772148;2;20.6000003815;25.0;13;44.0;
49;4;19.0;25.5;6;29.1756706238;2;21.6000003815;25.0;13;44.0;
50;4;20.0;26.5;6;29.2336053848;2;22.6000003815;25.0;14;44.0;
51;4;21.0;27.5;6;29.2907235622;2;23.6000003815;25.0;15;44.0;
52;4;22.0;29.2000007629;6;29.346971035;2;23.8999996185;24.0;15;44.0;
53;4;23.0;29.8734855652;6;29.4022974968;2;23.8999996185;24.0;16;44.0;
54;4;23.5;29.9011497498;7;30.4566559792;2;23.8999996185;24.0;16;44.0;
55;4;25.5;29.2000007629;7;30.5600039959;2;23.8999996185;24.0;17;44.0;
56;4;26.5530014038;30.2000007629;7;32.0595779419;2;23.8999996185;24.0;17;44.0;
57;4;26.9752807617;31.8530006409;7;33.2980068922;2;23.8999996185;24.0;17;44.0;
58;4;27.3182621002;33.3740158081;7;34.3092707396;2;23.8999996185;24.0;18;44.0;
59;4;27.5921325684;33.9937896729;7;35.134079814;2;23.8999996185;24.0;18;44.0;
60;4;27.8090991974;34.2754020691;7;35.8124274015;2;23.8999996185;24.0;19;44.0;
61;4;27.9811630249;35.3305702209;7;36.1149486303;2;23.8999996185;24.0;19;44.0;
62;4;28.0395145416;35.3804244995;9;36.3840025663;2;23.8999996185;24.0;19;44.0;
63;4;28.0868644714;35.4133720398;10;36.6545082331;2;23.8999996185;24.0;20;44.0;
64;4;28.1337013245;35.4471206665;10;36.9259536266;2;23.8999996185;24.0;20;44.0;
65;5;28.1798820496;35.4816627502;10;37.1978391409;2;23.8999996185;24.0;22;44.0;
66;5;28.2252693176;34.5;11;37.4696826935;3;23.8999996185;24.0;21;44.0;
67;5;28.2697429657;35.5;11;37.7410230637;3;23.8999996185;24.0;21;44.0;
68;5;28.3131866455;35.5898666382;11;38.0114228725;3;23.8999996185;24.0;21;44.0;
69;5;28.3554954529;35.6273880005;11;38.2804720402;3;23.8999996185;24.0;22;44.0;
70;5;28.3965797424;35.6656036377;11;38.5810917616;3;23.8999996185;24.0;23;44.0;
71;5;28.4363594055;35.7277832031;11;41.1780604124;3;23.8999996185;24.0;23;44.4799995422;
72;5;30.4112968445;36.0800018311;10;42.5131195784;3;24.0079994202;24.0;23;45.7352962494;
73;6;30.5917472839;37.5082702637;9;58.1082837582;3;24.2904415131;24.4200000763;23;46.7138366699;
74;6;31.296880722;40.8158721924;12;59.6092295647;3;24.5106124878;24.7314720154;24;47.4684352875;
75;6;32.4576950073;43.3699188232;14;60.6714817286;4;24.6803970337;24.9579029083;23;47.8066806793;
76;6;33.5170974731;45.4364891052;15;61.662420392;4;24.7565040588;25.0;23;48.0;
77;7;34.574306488;46.4858016968;13;77.5836575031;4;24.7999992371;25.0;23;48.0;
78;7;36.62915802;47.5340118408;15;79.9386599064;4;24.7999992371;25.0;23;48.0;
79;7;38.6815299988;48.5905685425;15;82.1346127987;4;24.7999992371;25.0;23;49.0;
80;7;39.7313194275;49.6547851562;15;84.1424876451;4;25.7999992371;26.0;23;49.0599999428;
81;7;40.0841636658;50.7259140015;15;85.9462696314;4;26.7999992371;27.0;23;49.1229639053;
82;7;40.1983718872;51.8031806946;16;87.4312782288;4;27.0526657104;28.0;24;49.1889609098;
83;7;40.2647438049;52.8970031738;15;88.6692669392;4;26.7999992371;29.0;24;49.2580518723;
84;7;38.3039016724;55.0003356934;14;89.7538473606;4;24.7999992371;31.0;24;49.3302885294;
85;7;37.3404693604;57.1047935486;16;90.7018882036;4;23.7999992371;33.0;24;49.4057120085;
86;7;36.3745117188;59.2101821899;17;91.5323183537;5;23.7999992371;36.0;23;50.484351635;
87;7;33.3745117188;62.3162841797;17;92.263866663;5;24.75;39.0;24;50.7462232113;
88;7;32.0400009155;65.4228973389;17;92.7081216574;5;25.015499115;42.0;24;51.0416042805;
