Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;13.6999998093;3;18.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;7.0;11.6999998093;5;21.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;8.0;10.6999998093;5;21.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;2;8.14999961853;10.6999998093;4;22.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;2;8.29999923706;10.5;4;22.0900000334;
6;2;8.84103298187;8.5;3;18.3769934177;2;9.39524936676;10.5;4;22.1871190071;
7;2;9.13482284546;8.5;3;18.4647493362;2;9.99210166931;10.5;4;22.2917383909;
8;2;9.15456867218;8.5;3;18.9114601612;2;10.0156412125;10.5;4;22.8371437788;
9;2;9.25507926941;8.67000007629;3;19.3121117353;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;9.34522533417;8.81392192841;3;19.6729998589;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;9.42642593384;8.93486309052;3;20.7691317797;2;10.3324222565;11.0;4;25.4997080564;
12;2;9.67305469513;9.39324569702;3;21.7543540001;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;9.89472961426;9.78903102875;3;22.6326544285;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;11.763504982;10.1240053177;3;23.4132072926;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;13.763504982;10.4026165009;3;24.1082558632;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;15.763504982;10.6309299469;3;24.7312479019;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;16.9244213104;10.8157100677;4;25.2954318523;2;18.8129119873;13.879781723;5;32.3400559425;
18;3;17.984752655;10.9637317657;3;25.6502726078;2;19.9265136719;14.0;5;32.8895044327;
19;3;19.0482711792;11.0;2;25.9459347725;2;21.0501403809;14.0;5;33.4816474915;
20;3;19.8378353119;11.0;2;26.2538781166;2;21.5333709717;14.0;5;34.1130428314;
21;3;18.9500007629;12.0;2;26.5727539062;2;21.6754341125;14.0;5;34.7785673141;
22;3;18.9500007629;13.0;2;26.9009518623;2;21.825176239;14.0;5;35.4714341164;
23;3;18.9500007629;13.4504756927;3;27.2366204262;2;21.9810714722;14.0;6;36.1833543777;
24;3;18.9500007629;13.6183099747;3;27.5777015686;2;22.141254425;14.0;6;36.9048519135;
25;3;18.9500007629;13.7888507843;4;27.9219741821;2;22.3035907745;14.0;6;37.6257123947;
26;3;18.9500007629;13.9609870911;4;28.2671084404;2;22.4657840729;14.0;6;38.3355398178;
27;3;18.9500007629;14.1335544586;4;28.6107273102;2;22.6254959106;14.0;6;39.0243473053;
