Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;9.0;10.0;5;20.0;2;9.21199989319;10.0;2;21.1229639053;
4;1;9.0;10.0;5;20.0;2;9.22459316254;10.0;2;21.1889609098;
5;1;10.0;10.0;5;20.0;2;10.3566884995;10.0;2;21.2580518723;
6;1;11.0;10.0;5;20.0;2;11.377415657;10.0;2;21.3302885294;
7;1;11.0;10.0;5;20.3999996185;2;11.3990869522;10.0;3;21.8190145493;
8;1;11.1199998856;10.1999998093;5;20.7264003754;3;11.5457038879;10.1999998093;2;22.2388005257;
9;1;11.2179203033;10.3632001877;5;20.9903717041;3;11.6716403961;10.3632001877;2;22.6008902788;
10;1;11.2971115112;10.4951858521;5;22.0419120789;3;11.7802667618;10.4951858521;2;23.7875448465;
11;1;11.6125736237;11.0209560394;4;22.9143505096;3;12.1362638474;11.0209560394;2;24.8040741682;
12;2;12.1743059158;11.4571752548;3;24.6214065552;3;14.1362628937;11.4571752548;2;25.6643919945;
13;2;14.9125738144;11.8107032776;4;25.3132637739;3;16.1362628937;11.8107032776;2;26.3888099194;
14;2;16.9125728607;12.0916318893;4;25.8980411291;3;16.9166431427;12.0916318893;2;27.0000665188;
15;2;17.9952030182;12.3113050461;4;26.3994836807;3;17.1000213623;12.3113050461;2;27.5204386711;
16;2;19.0438919067;12.4808797836;4;26.6183350086;3;17.2561302185;12.4808797836;2;27.7490785122;
17;2;20.0980739594;12.5;4;26.8187118769;3;19.2115077972;12.5;3;27.9484119415;
18;2;21.1581878662;12.5;4;27.0402543545;3;20.2713069916;12.5;2;28.156321764;
19;2;22.1120758057;12.5;7;27.2842636108;3;21.3336791992;12.5;2;28.3723301888;
