Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;2;11.0;10.0;4;20.3999996185;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.1199998856;10.1999998093;4;20.7264003754;
9;1;11.2179203033;10.3632001877;4;20.9903717041;3;11.5179204941;10.3632001877;3;21.9903717041;
10;1;11.2971115112;10.4951858521;4;22.0419120789;3;11.2971115112;10.4951858521;3;23.2019120455;
11;1;11.6125736237;11.0209560394;4;22.9143505096;3;11.6125736237;11.0209560394;3;25.1397701502;
12;2;12.1743059158;11.4571752548;2;24.6214065552;3;12.1388072968;11.8980131149;3;26.8264493942;
13;2;14.9125738144;11.8107032776;2;25.2132637501;3;14.1388072968;12.6361627579;3;28.2612911463;
14;2;16.9125728607;12.0916318893;2;25.6832010746;3;16.1388072968;13.2335596085;3;29.4691607952;
15;2;17.9307518005;12.3113050461;2;26.0535256863;3;17.1388072968;13.7010850906;3;30.4896872044;
16;2;18.6125736237;12.4808797836;2;26.1235172749;3;17.4342098236;14.0570163727;3;31.3673331738;
17;2;19.6125736237;12.5;2;26.1558350325;3;19.1388072968;14.3221273422;4;32.1118502617;
18;2;20.6125736237;12.5;2;26.1887089014;3;20.1388072968;14.5;4;32.544028759;
19;2;21.5;12.5;2;26.2221269608;3;22.1388072968;14.5;5;33.0209121704;
20;2;21.5;12.5;2;26.2560760975;3;23.3450813293;14.5;6;33.1427903175;
21;2;21.5;12.5;4;26.2905418873;3;23.9428367615;14.3000001907;6;33.3486948013;
22;2;21.5;12.5;4;26.3255085945;3;24.0046081543;14.1199998856;7;33.632185936;
23;2;21.5;12.5;4;26.3609591722;3;24.0896549225;13.9580001831;7;33.9855904579;
24;2;21.5;12.5;4;26.3968753815;3;24.1956748962;13.8122005463;7;34.3999056816;
25;2;21.5;12.5;4;26.4332377911;3;24.3199710846;13.6809806824;7;34.8648328781;
26;3;21.5;12.5;5;26.4700255394;3;24.4594497681;13.5628824234;7;35.3689670563;
27;3;21.5;12.5;5;26.5072168112;3;24.6106891632;13.4565944672;8;35.9001293182;
28;3;21.5;12.5;5;26.5447884798;3;24.7700386047;13.3609352112;8;36.4458408356;
29;3;21.5;12.5;5;26.5827163458;3;24.9337520599;13.2748413086;8;36.9938802719;
30;3;21.5;12.5;6;26.6209751368;3;25.0981636047;13.1973571777;8;37.5328445435;
31;4;21.5;12.5;3;55.4095385075;3;25.259853363;13.1276216507;8;38.0526695251;
32;4;22.5;13.5;3;57.4608801603;3;25.4158000946;13.0648593903;8;38.5450315475;
33;4;23.5;14.5;3;59.0342493057;3;25.5635089874;13.0083732605;8;39.0035858154;
34;4;23.5;15.5;3;60.18884027;3;25.7010765076;12.9575357437;8;39.4240341187;
35;4;23.5;16.5;3;61.0094966888;3;25.82721138;12.9117822647;8;39.804028511;
36;4;23.5;17.5;3;61.5814734697;3;25.9412078857;12.8706035614;9;40.1429576874;
37;4;23.5;18.5;3;62.6457372904;3;26.0428886414;12.8335428238;9;40.4416379929;
38;4;24.5;19.5;4;62.8156285286;3;26.1324920654;12.8001880646;9;40.7019844055;
39;4;25.5;20.5;5;63.0010181665;3;26.2105960846;12.7701692581;9;40.9266757965;
40;4;25.5;21.5;5;63.2033052444;3;26.2780017853;14.7701692581;9;41.1188583374;
41;4;25.5;22.5;5;63.4239137173;3;26.3356571198;16.7701683044;9;41.2818965912;
42;4;26.5;23.5;6;63.6642597914;3;26.3845672607;18.7701683044;7;41.354516983;
43;4;27.5;25.5;6;63.9257109165;3;26.4063568115;20.7701683044;8;41.319065094;
44;4;28.5;27.5;7;64.2095367908;4;26.3957214355;22.659532547;7;41.2871589661;
45;4;29.5;29.5;7;64.5168480873;4;26.3861465454;22.643579483;7;41.2584438324;
46;4;30.5;32.5;7;64.8485283852;4;26.377532959;22.6292228699;7;41.2325992584;
47;4;31.5;32.5;9;65.2051591873;4;26.3697814941;22.6162986755;7;41.2093391418;
48;4;32.5;32.5;9;65.5869395733;4;26.3628005981;22.6046695709;7;41.1884059906;
49;4;33.5;32.5;10;65.9936068058;4;26.3565216064;22.594203949;7;41.1695652008;
50;4;34.5;32.5;11;66.4243628979;4;26.3508682251;22.5847816467;8;41.1526088715;
51;4;35.5;32.5;12;66.8778131008;4;26.3457832336;22.5763053894;8;41.137348175;
52;5;35.9249992371;32.5;11;67.3519282341;4;26.3412055969;22.5686740875;8;41.1236133575;
53;5;35.9249992371;32.5;11;67.8440310955;4;26.3370857239;22.5618057251;8;41.1112518311;
54;5;35.9249992371;32.5;12;68.3508205414;4;26.3333740234;22.5556259155;8;41.1001262665;
55;5;35.9249992371;32.5;12;68.8684329987;4;26.3300361633;22.5500640869;8;42.0901145935;
56;5;35.9249992371;32.5;12;69.3925459385;4;27.3270339966;23.5450572968;9;42.1111023426;
57;5;35.9249992371;32.5;12;69.9185137749;4;28.3243293762;24.5405502319;9;44.0154058933;
58;5;35.9249992371;32.5;12;71.441536665;4;28.8864440918;26.1574077606;9;45.5754354;
59;5;38.7369232178;33.5;13;71.9968421459;4;29.3451004028;27.642282486;9;46.8298103809;
60;6;39.9249992371;34.5;12;72.5410549641;4;29.711889267;29.0127296448;9;47.8255490065;
61;6;40.6051826477;35.5;13;76.4699391127;4;30.0009155273;29.2894172668;9;48.609952569;
62;6;41.746131897;37.0;14;79.4995702505;5;30.2263736725;29.4924926758;11;48.9466810226;
63;6;42.6164970398;38.3899993896;14;81.8061140776;5;30.3173675537;29.5;11;50.7539417744;
64;6;40.9725875854;39.6872596741;15;83.5317721367;5;30.8493595123;30.0799999237;11;52.1597511768;
65;6;40.2750015259;40.9097442627;15;84.3772934675;5;31.260761261;30.508272171;12;53.2362217903;
66;6;39.4877662659;42.0;15;86.0067919493;6;31.5732135773;30.8158721924;12;53.9889346361;
67;6;39.6349525452;44.0;16;86.6584727764;6;31.7883930206;31.0;12;54.3078708649;
68;7;39.7700386047;46.0;15;87.2743138075;6;31.873298645;31.0;12;54.4332377911;
69;7;38.8927497864;48.0;15;87.8545719385;6;31.8999996185;31.0;12;54.4700255394;
70;7;38.0031661987;50.0;16;88.4004651308;6;31.8999996185;31.0;12;55.5072168112;
71;7;37.1016578674;52.0;16;88.9139457941;6;32.9000015259;32.0;12;55.6047884226;
72;7;36.1888275146;53.0;17;89.3974732161;6;33.9000015259;33.0;12;56.7056802511;
73;7;35.2654418945;54.0;17;89.8538095951;6;35.2368888855;35.0;13;56.839936018;
74;7;32.8040733337;56.0;17;90.2858430147;6;36.2566871643;37.0;14;56.9781813622;
75;7;31.8621959686;58.0;18;91.6549756527;6;36.5955924988;39.0;14;57.1204340458;
76;7;31.8999996185;61.0;18;91.9627274275;6;36.6266174316;40.0;15;57.2666989565;
77;7;31.8999996185;64.0;19;92.2778385878;7;34.6587677002;42.0;14;57.4169671535;
78;7;30.8999996185;67.0;19;92.6001096964;7;33.3453063965;43.5779190063;14;57.5712144375;
