Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;3;21.0900000334;
3;1;9.0;10.0;4;20.0;2;9.21800041199;10.0;3;21.1871190071;
4;1;9.0;10.0;4;20.0;2;9.23742389679;10.0;3;21.2917383909;
5;1;10.0;10.0;4;20.0;2;10.3875217438;10.0;3;21.4042263031;
6;1;11.0;10.0;4;20.0;2;11.4212675095;10.0;3;21.5249304771;
7;1;11.0;10.0;4;20.3999996185;2;11.4574794769;10.0;3;22.0694183111;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.6208257675;10.1999998093;3;22.5515855551;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.7654762268;10.3632001877;3;22.983014226;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.8949041367;10.4951858521;3;24.2738182545;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;12.2821455002;11.0209560394;3;25.4089095592;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;14.2821455002;11.4571752548;3;26.4029755592;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;16.2821464539;11.8107032776;4;27.276881218;
14;1;14.6125736237;12.0916318893;5;24.6226100922;2;17.5406589508;12.0916318893;5;28.0536293983;
15;1;15.6125736237;12.3113050461;5;24.9617595673;2;18.6418800354;12.3113050461;5;28.755402565;
16;1;16.6125736237;12.4808797836;5;25.0;2;19.750667572;12.4808797836;5;29.1808357239;
17;1;17.6125736237;12.5;5;25.0;2;20.8668251038;12.5;5;29.5913586617;
18;1;18.6125736237;12.5;5;25.0;2;21.9899806976;12.5;5;30.0233430862;
19;1;19.5;12.5;6;25.0;2;23.0070037842;12.5;5;30.4742712975;
20;1;19.5;12.5;6;25.0;2;23.1422805786;12.5;6;30.9409928322;
21;1;19.5;12.5;6;25.0;2;23.2822971344;12.5;6;31.4197778702;
22;1;19.5;12.5;7;25.0;2;23.4259338379;12.5;6;31.906411171;
23;1;19.5;12.5;7;25.0;3;23.5719223022;12.5;5;32.3963236809;
24;1;19.5;12.5;7;25.0;3;23.7188968658;12.5;6;32.8847527504;
25;1;19.5;12.5;7;25.0;3;23.8654251099;12.5;7;33.3669252396;
26;1;19.5;12.5;7;25.0;3;24.0100784302;12.5;7;33.8382406235;
27;1;19.5;12.5;7;25.0;3;24.1514720917;12.5;7;34.2944498062;
28;1;19.5;12.5;6;25.0;3;24.2883338928;12.5;7;34.7318048477;
29;1;19.5;12.5;6;25.0;3;24.4195404053;12.5;7;35.1471776962;
30;1;19.5;12.5;6;25.0;3;22.4195404053;13.5;5;36.5381307602;
31;2;19.5;12.5;5;25.0;3;22.5;15.0;6;36.9329473972;
32;2;19.5;12.5;5;25.0;3;22.5;13.5;6;37.3012087345;
