Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
5;2;10.3000001907;10.0;4;21.0;1;10.0;10.0;3;20.0;
6;2;11.3000001907;10.0;4;21.0900000334;2;12.0;10.0;2;21.0;
7;2;11.3269996643;10.0;4;21.5980186462;3;13.0;10.0;1;21.3999996185;
8;2;11.4794054031;10.1999998093;4;22.0418490171;3;14.1199998856;10.1999998093;1;21.7264003754;
9;2;11.6125545502;10.3632001877;4;22.4332156181;3;14.5179204941;10.3632001877;1;22.8694274426;
10;2;11.7299642563;10.4951858521;2;23.6659361124;3;14.8608283997;10.9097137451;1;23.8335785866;
11;2;12.0997810364;11.0209560394;2;24.7393633127;3;15.1500730515;11.3658018112;1;24.6305116415;
12;2;14.0997810364;11.4571752548;2;25.6686143875;3;17.1500740051;11.7372808456;1;25.2793427706;
13;2;16.0997810364;11.8107032776;3;26.4751701355;3;19.1500740051;12.0336990356;1;25.8024992943;
14;2;17.3001461029;12.0916318893;3;27.1828548908;3;19.7407493591;12.2662630081;1;26.2225775719;
15;2;18.3806476593;12.3113050461;3;27.8148901463;3;19.4677600861;12.446267128;1;26.3921557665;
16;2;19.4685134888;12.4808797836;3;28.1711652279;3;19.5;12.5;1;26.4563041925;
17;2;20.5639228821;12.5;3;28.5145654678;3;21.4677600861;12.5;2;26.5224741697;
18;2;21.6669425964;12.5;3;28.8830828667;3;22.4677600861;12.5;2;26.5906432867;
19;2;22.6649246216;12.5;4;29.2759313583;3;23.4677600861;12.5;2;26.6607804298;
20;2;22.7827796936;12.5;4;29.6917257309;3;24.4677600861;12.5;2;26.7328453064;
21;2;22.9075183868;12.5;4;30.1284441948;3;24.5;12.5;3;26.8067884445;
22;2;23.0385322571;12.5;4;30.5834169388;4;24.5;12.5;2;26.8825509548;
23;3;23.1750259399;12.5;3;31.0533499718;4;24.5;12.5;2;26.9600640535;
24;3;23.3160057068;12.5;4;31.5343885422;4;24.5;12.5;2;27.0392494202;
25;4;23.4603157043;12.5;3;32.0222206116;4;24.5;12.5;2;27.120018959;
26;4;21.5;13.5;3;32.5122156143;4;24.5;12.5;2;27.2022752762;
27;4;22.5;12.5;3;32.9995918274;4;24.5;12.5;2;27.2859115601;
28;4;23.5;12.5;3;33.4795999527;4;24.5;12.5;2;27.3708124161;
29;4;22.0438804626;13.5;3;33.9477081299;4;24.5;12.5;2;27.4568536282;
30;4;21.0438804626;13.5;3;35.399772644;4;24.5;12.5;2;27.5439035892;
31;4;21.0438804626;13.5;3;35.9221838713;4;24.5;12.5;2;27.6318233013;
32;4;21.5;13.5;3;36.429090023;4;24.5;12.5;2;27.7204678059;
33;4;20.856136322;13.5;4;36.9186056852;4;24.5;12.5;2;27.8096864223;
34;5;20.5;14.0166950226;3;37.3895521164;4;24.5;12.5;2;27.8993241787;
35;5;19.9212684631;13.5;3;37.8414282799;4;24.5;12.5;2;27.989222765;
36;5;19.9574794769;13.5;3;38.2743457556;4;24.5;12.5;3;28.079221487;
37;5;20.9962501526;14.5;3;38.6889396906;4;24.5;12.5;3;28.1691586971;
38;5;21.5;16.2168884277;3;39.0862627029;4;24.5;12.5;3;28.258872509;
39;5;23.0817985535;16.5;3;40.4676754475;4;24.5;14.5;3;28.348202467;
40;5;26.1286945343;14.8999996185;3;40.8547360897;4;24.5;16.5;4;28.4369900227;
41;5;25.5;16.4045181274;3;41.2292950153;4;24.5;18.5;4;29.5250804424;
42;5;27.5429458618;20.4045181274;3;41.5930067301;4;25.5;21.5;4;29.652323246;
43;5;28.6043434143;24.4045181274;3;41.8950983286;4;26.5;24.5;4;29.7797577381;
44;5;29.6685295105;27.4045181274;3;42.1180558205;4;26.5;25.5;5;29.9072473049;
45;5;30.6354160309;30.4045181274;4;42.3496147394;4;26.5;26.5;5;30.0346595049;
46;5;30.7048835754;32.5;4;42.5892498493;4;26.5;27.5;5;30.1618670225;
47;5;30.7767734528;32.5;4;42.8363127708;5;26.5;27.5;5;30.2887480259;
48;5;30.8508930206;32.5;7;43.090034008;5;26.5;27.5;6;30.4151866436;
49;5;30.9270095825;32.5;8;43.3495289087;5;26.5;27.5;6;30.541072607;
50;5;31.004858017;32.5;9;43.6138063669;5;26.5;27.5;6;30.6663030386;
51;5;31.0841407776;32.5;9;43.8817827702;6;26.5;27.5;6;30.7907799482;
52;5;31.1645336151;32.5;10;44.1522983313;6;26.5;27.5;6;30.9144129753;
53;5;31.2456893921;32.5;11;44.4241380692;6;27.9513092041;27.5;6;32.0371174812;
54;5;31.3272399902;32.5;11;44.6960531473;6;29.3111343384;28.5;6;32.2888149023;
55;5;31.4088153839;32.5;12;44.9667857885;6;30.3476448059;29.5;7;32.5548639297;
56;5;31.4900360107;32.5;13;45.2350939512;6;28.8826293945;32.332572937;7;32.8366277218;
57;5;29.3999996185;34.0447158813;14;45.4997763634;6;29.9313163757;32.3603363037;8;33.1355004311;
58;5;28.3999996185;34.0536422729;14;45.7596946955;6;27.5186309814;34.5;8;34.4528734684;
59;5;28.7279071808;34.5;15;46.0137947798;6;27.5;37.3265457153;7;34.8300930262;
60;5;27.9041385651;35.5;15;46.2611243725;6;28.5249519348;38.5201263428;7;35.2295960188;
61;5;27.9783363342;36.5;15;46.5008472204;6;26.7706565857;40.5;8;35.6524810791;
62;6;27.6081123352;38.0895233154;17;48.1925221682;6;27.2655639648;41.5;9;37.3623328209;
63;6;27.357000351;37.0;17;49.6143770218;6;26.1333198547;41.5;9;38.8921140432;
64;6;26.9081115723;36.6075210571;17;50.8013722897;6;27.1466197968;40.1293487549;10;40.2765809298;
65;6;24.7999992371;38.3037796021;17;51.7907446623;7;26.5;43.3527412415;8;56.5511914492;
66;6;27.2691326141;36.9097442627;18;52.4695435762;7;31.2286472321;40.6129493713;8;58.6496788263;
67;7;28.875869751;37.0;15;62.9241162539;7;32.6530303955;42.7425422668;7;60.508559227;
68;7;29.882598877;37.0;15;63.8376810551;7;33.0491447449;45.783493042;9;62.2942527533;
69;7;31.3999996185;38.6524162292;16;64.5747843981;7;34.3305358887;44.8260612488;10;63.9983459711;
70;7;29.8999996185;41.6613502502;16;66.2225164175;7;30.5;49.8702392578;11;65.6171731949;
71;7;31.4026908875;45.0;16;66.9045333862;7;29.5;54.4181747437;11;67.1504617929;
72;7;30.5603294373;47.6791305542;17;67.5456062555;7;28.5;57.3379058838;13;68.5999557972;
73;8;29.6448307037;50.6879730225;14;78.1462206841;8;27.5;60.1861076355;12;69.9682633877;
74;8;29.6036567688;55.6879730225;14;79.2077128887;8;26.5;64.5059280396;12;71.2580866814;
75;8;29.1730442047;58.6879730225;14;80.2045960426;8;25.5;65.8224945068;14;72.3731095791;
76;8;29.8352241516;62.4168243408;15;81.1362980604;8;26.0;65.8224945068;15;73.3226733208;
77;8;31.8905792236;66.4718017578;14;81.9261782169;8;25.0;68.8224945068;15;74.2387740612;
78;8;32.7179489136;70.5300598145;14;82.6380544901;8;25.0;72.8224945068;15;75.1157948971;
79;8;32.8455810547;72.6438140869;15;83.2989732027;8;25.0;75.5642776489;15;75.949511528;
80;8;30.9602489471;75.7173309326;15;83.8162329197;8;26.0;74.6747970581;16;76.7371356487;
