Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;9.0;10.1999998093;4;21.0;1;8.0;11.0;6;20.0;
5;2;9.19999980927;10.0;4;21.0900000334;1;8.0;10.0;6;20.0;
6;2;10.3269996643;10.0;4;21.1871190071;1;9.0;10.0;6;20.0;
7;2;11.3561353683;10.0;4;21.2917383909;1;9.5;10.0;6;20.0;
8;2;11.3875217438;10.0;4;21.817143321;1;9.5;10.0;6;20.3999996185;
9;2;11.5451431274;10.1999998093;4;22.2793469429;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.683804512;10.3632001877;4;22.6900259256;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.8070077896;10.4951858521;4;23.9506295919;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;12.1851892471;11.0209560394;4;25.0538563728;2;10.184431076;11.0209560394;5;23.944350481;
13;2;14.1851892471;11.4571752548;5;26.0146684647;2;11.954583168;11.4571752548;5;24.6819975376;
14;2;16.1851882935;11.8107032776;5;26.8543052673;2;13.9545841217;11.8107032776;4;25.2750298977;
15;2;17.4138870239;12.0916318893;5;27.5962526798;2;15.9545841217;12.0916318893;4;25.746127367;
16;2;18.5046653748;12.3113050461;5;28.2632865906;2;16.9756240845;12.3113050461;4;26.1175945997;
17;2;19.6030311584;12.4808797836;5;28.6547400951;2;17.9828968048;12.4808797836;4;26.1887089014;
18;2;20.7089958191;12.5;5;29.0328326225;2;18.9902935028;12.5;5;26.2221269608;
19;2;21.8224239349;12.5;5;29.4347915649;2;19.8999786377;12.5;5;26.2560760975;
