Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;2;22.8043231964;12.5;6;29.9413113594;1;17.625;12.5;6;25.0;
22;2;22.9823932648;12.5;6;30.586581707;1;17.625;12.5;6;25.0;
23;2;23.1759738922;12.5;6;31.2800674438;1;17.625;12.5;6;25.0;
24;2;23.3840198517;12.5;7;32.0160870552;1;17.625;12.5;7;25.0;
25;2;21.5;13.5;7;32.7867279053;1;17.625;12.5;7;25.0;
26;2;22.5;12.5;7;33.5820074081;1;17.625;12.5;7;25.0;
27;2;21.5;13.5;7;34.3902606964;1;17.625;12.5;7;25.0;
28;2;21.5;14.5;7;35.1987380981;1;17.625;12.5;7;25.0;
29;2;20.5;13.5;7;35.9943685532;1;17.625;12.5;7;25.0;
30;2;20.5;13.5;7;36.7645931244;1;17.625;12.5;7;25.0;
31;2;19.5;13.5;7;37.4981632233;1;15.625;13.5;7;25.0;
32;2;19.5;13.5;7;38.1857919693;1;14.625;14.5;8;25.0;
33;2;18.5;13.5;7;38.8205833435;1;13.625;15.5;8;25.0;
34;2;18.5;13.5;7;39.3982028961;1;12.625;16.5;8;25.0;
35;2;17.5;13.5;7;39.9167966843;1;12.0;17.5;8;25.0;
36;2;17.5;14.5;7;40.3767118454;1;12.0;18.5;8;25.0;
37;2;17.5;15.5;7;40.780087471;1;12.0;19.5;8;25.0;
38;2;18.0;16.5;7;41.1303920746;1;12.0;20.5;8;25.0;
39;2;17.0;15.5;8;41.4319667816;1;12.0;21.5;8;25.0;
40;2;17.0;15.5;10;41.6896247864;1;12.0;22.5;8;25.0;
41;2;18.0;16.5;10;41.9083213806;1;12.0;23.5;8;25.0;
42;2;19.0;17.5;10;42.0;1;12.0;24.5;10;25.0;
43;2;18.0;16.5;11;42.0;1;12.0;25.5;10;25.0;
44;2;18.0;16.5;12;42.0;1;12.0;26.5;10;25.0;
45;2;20.0;18.5;13;42.0;1;12.0;27.5;10;25.0;
46;2;22.0;20.5;13;42.0;1;12.0;28.5;10;25.0;
47;2;24.0;22.5;14;42.0;1;12.0;29.5;10;25.0;
48;2;25.1000003815;22.5;14;42.0;1;13.0;27.5;11;25.0;
49;2;26.1000003815;22.5;15;42.0;1;12.0;28.5;12;25.0;
50;2;26.6000003815;22.5;15;42.0;1;12.0;29.5;12;25.0;
51;2;26.6000003815;22.5;15;42.0;1;13.0;27.5;12;25.0;
52;2;26.6000003815;22.5;15;42.0;1;12.0;28.5;12;25.0;
53;2;26.6000003815;22.5;15;42.0;1;12.0;29.5;13;25.0;
54;3;26.6000003815;22.5;14;42.0;1;13.0;27.5;13;25.0;
55;3;26.6000003815;22.5;14;42.0;1;12.0;28.5;13;25.0;
56;3;26.6000003815;22.5;14;42.0;1;12.0;29.5;14;25.0;
57;3;26.6000003815;22.5;14;42.0;1;13.0;27.5;14;25.0;
58;3;26.6000003815;22.5;14;42.0;1;12.0;28.5;15;25.0;
59;3;26.6000003815;22.5;14;42.0;1;12.0;29.5;16;25.0;
60;3;26.6000003815;22.5;14;42.0;1;12.0;30.5;16;25.0;
61;3;26.6000003815;22.5;13;43.0;1;12.0;31.5;16;25.0;
62;3;27.6000003815;23.5;14;43.0399999619;1;12.0;32.5;17;25.0;
63;4;28.6000003815;24.5;13;43.0811839104;1;12.0;33.5;17;25.0;
64;4;28.6000003815;25.5;14;43.1235535145;1;12.0;34.5;18;25.0;
65;4;28.6000003815;26.5;14;43.1671074629;1;13.0;32.5;18;25.0;
66;4;28.6000003815;27.5;14;43.211841464;1;12.0;33.5;18;25.0;
67;4;28.6000003815;28.1059207916;14;43.2577478886;1;12.0;34.5;18;25.0;
68;4;28.6000003815;28.1288738251;14;43.9848163128;1;13.0;32.5;18;25.0;
69;4;28.8040008545;28.1524085999;14;45.6461030245;1;12.0;33.5;19;25.0;
70;4;29.2800922394;28.6895637512;14;47.0028636456;1;12.0;34.5;19;25.0;
71;5;30.6638641357;30.1183223724;13;49.0973246098;1;13.0;32.5;19;25.0;
72;5;31.9679794312;31.4559555054;13;50.0344085693;1;12.0;33.5;20;25.0;
73;5;32.205909729;32.7204284668;14;50.6515449286;1;12.0;34.5;20;25.0;
74;5;32.3460006714;33.8542938232;14;53.2346259356;1;13.0;32.5;20;25.0;
75;5;33.0740013123;35.5994949341;14;55.3215112686;1;12.0;33.5;20;25.0;
76;5;33.6512718201;36.1754760742;14;56.9783395529;1;12.0;34.5;21;25.0;
77;5;34.5452232361;35.6162643433;14;58.2826479673;1;13.0;32.5;21;25.0;
78;5;34.906414032;35.8922767639;14;59.1385884285;1;12.0;33.5;20;25.0;
79;5;35.1319122314;36.0;15;59.6865175962;1;12.0;34.5;18;25.0;
80;6;36.2638244629;37.0;14;61.0562124252;1;13.0;32.5;17;25.0;
81;6;37.3411026001;38.0;14;61.315043807;1;12.0;33.5;17;25.0;
82;7;37.6839675903;39.0;13;61.5823248625;1;12.0;34.5;17;25.0;
83;7;37.7282333374;40.0;13;61.8578714132;1;13.0;32.5;18;25.0;
84;7;37.7738876343;41.0;12;62.1414527893;1;12.0;33.5;18;25.0;
85;7;37.8208885193;41.0;12;62.4327920675;1;12.0;34.5;18;25.0;
86;7;37.8691978455;41.0;12;62.7315660715;1;13.0;32.5;19;25.0;
87;7;37.9187774658;41.0;13;63.0374052525;1;12.0;33.5;19;25.0;
88;7;37.9695663452;41.0;13;64.349894166;1;12.0;34.5;19;25.0;
89;7;39.0215148926;42.0;13;64.6985733509;1;13.0;32.5;19;25.0;
90;7;40.0745506287;43.0;13;65.0535322428;1;12.0;33.5;20;25.0;
91;7;40.4467849731;44.0;15;65.4142225981;1;12.0;34.5;20;25.0;
92;7;40.5111351013;45.0;15;65.7800579071;1;13.0;32.5;20;25.0;
93;7;40.5765228271;46.0;15;66.1504172087;1;12.0;33.5;20;25.0;
94;7;40.6428489685;46.0;15;66.5246487856;1;12.0;34.5;21;25.0;
95;7;40.7100296021;46.0;16;66.902074337;1;13.0;32.5;21;25.0;
96;7;40.7779541016;46.0;16;67.2819936275;1;12.0;33.5;21;25.0;
97;7;39.8770599365;47.0;17;67.6636900902;1;12.0;34.5;21;25.0;
98;7;39.9200744629;48.0;17;68.0464344025;1;13.0;32.5;21;25.0;
99;7;39.9639625549;49.0;15;68.4294918776;1;12.0;33.5;21;25.0;
100;7;40.0086631775;49.2552261353;16;68.8121256828;1;12.0;34.5;21;25.0;
