Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;2;10.0;10.1999998093;3;21.0;1;9.0;10.0;6;20.0;
7;2;11.3000001907;10.0;3;21.0599999428;1;9.5;10.0;6;20.0;
8;2;11.3179998398;10.0;3;21.5335636139;1;9.5;10.0;6;20.3999996185;
9;2;11.4600687027;10.1999998093;3;21.9377998114;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.5813398361;10.3632001877;3;22.2840082645;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.6852025986;10.4951858521;3;23.4481773376;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;12.034453392;11.0209560394;3;24.4414664507;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;14.034453392;11.4571752548;4;25.2779132128;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;16.0344524384;11.8107032776;4;25.9779809713;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;17.1509895325;12.0916318893;4;26.5645889044;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;18.1951675415;12.3113050461;4;27.060223341;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;19.2421131134;12.4808797836;4;27.2642745972;1;15.7228336334;12.4808797836;6;25.0;
18;2;20.2918567657;12.5;4;27.439432621;1;16.7228336334;12.5;7;25.0;
19;2;21.3444023132;12.5;4;27.6238675117;1;17.625;12.5;7;25.0;
20;2;22.2871608734;12.5;5;27.8174073696;1;17.625;12.5;7;25.0;
