Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;8.0;10.0;6;20.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;9.0;10.0;6;20.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;9.0;10.0;5;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;10.0;10.0;5;20.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;11.0;10.0;5;20.0;2;9.84310913086;10.0;3;21.6541694403;
8;1;11.0;10.0;5;20.3999996185;2;9.87218856812;10.0;3;22.2087649107;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.99697208405;10.1999998093;3;22.7014135122;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;11.2971115112;10.6951856613;4;23.0419120789;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;11.9125738144;11.0209560394;4;24.0443505049;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;13.9125738144;11.4571752548;4;24.8968375921;2;12.3275251389;11.4571752548;5;26.6129477024;
14;2;15.9125738144;11.8107032776;4;25.6209878922;2;14.3275251389;11.8107032776;5;27.5041275024;
15;2;16.686296463;12.0916318893;4;26.2409451008;2;16.3275241852;12.0916318893;5;28.2981133461;
16;2;16.8722839355;12.3113050461;4;26.7804714441;2;17.5498218536;12.3113050461;6;29.0167398453;
17;2;17.0341415405;12.4808797836;4;27.0402543545;2;18.6352043152;12.4808797836;7;29.4582490921;
18;2;17.1120758057;12.5;4;27.2842636108;2;19.7259407043;12.5;7;29.883644104;
19;2;19.1738071442;12.5;4;27.5518820286;2;20.7238197327;12.5;7;30.3288545609;
20;2;20.2540912628;12.5;4;27.8440244198;2;20.8239917755;12.5;7;30.7909274101;
21;2;21.3417339325;12.5;5;28.1613030434;2;20.9279594421;12.5;8;31.2663087845;
22;2;22.4369182587;12.5;6;28.5039470196;2;21.0349197388;12.5;9;31.7509255409;
23;2;22.5511837006;12.5;6;28.871723175;2;19.625;13.5;9;32.2403049469;
24;2;22.6615161896;12.5;6;29.263862133;2;20.625;12.5;10;32.7297272682;
25;2;22.7791595459;12.5;6;29.6789975166;2;19.625;13.5;10;33.2144021988;
26;2;22.9036998749;12.5;7;30.1151270866;2;19.625;14.5;10;33.6896543503;
27;3;23.034538269;12.5;7;30.5695996284;2;20.625;12.5;10;34.1511049271;
28;3;21.5;13.5;7;31.0391392708;2;21.625;12.5;10;34.5948324203;
29;3;20.5;13.5;7;31.5199065208;2;17.625;14.5;10;35.0175008774;
30;3;20.4559726715;14.5;7;32.007601738;2;16.625;16.5;10;35.4164476395;
31;3;19.6022796631;15.5;8;32.4976010323;2;15.625;18.5;10;35.7897262573;
32;3;18.7492790222;16.5;8;32.9851250648;2;14.625;20.5;11;36.1361055374;
33;3;17.8955383301;17.5;8;33.465420723;2;14.0;22.5;11;36.455031395;
34;3;17.0396270752;18.5;8;33.9339466095;2;14.0;24.5;11;36.7465581894;
35;3;16.6801834106;19.5;6;34.3865451813;2;14.0;26.5;11;37.0112600327;
36;3;16.8159637451;20.5;7;34.8195896149;2;14.0;28.5;12;37.2501325607;
37;3;16.9458770752;21.5;7;36.2300891876;2;14.0;30.0750923157;13;37.4644937515;
38;3;15.9458770752;24.0;8;36.7057541609;2;14.0;31.22514534;13;37.6558866501;
39;3;16.0;26.0450000763;7;37.1621365547;2;14.0;32.3591194153;15;37.8259963989;
40;3;16.0;28.0935592651;7;37.5987480879;2;14.0;33.4781990051;15;37.9765739441;
41;3;17.0;27.1458683014;8;38.0157327652;2;14.0;34.5836029053;16;38.0;
42;3;16.4212684631;28.5;8;38.4137768745;2;14.0;35.5999984741;18;38.0;
43;3;17.0;28.2624645233;8;38.794007659;2;14.0;36.5999984741;19;38.0;
44;4;17.0;27.327085495;7;39.1578823328;2;14.0;37.5999984741;19;38.0;
45;4;17.0;26.396112442;6;39.5070810318;3;14.0;38.5999984741;16;53.0;
46;5;16.5236167908;27.0;5;45.5934050083;3;16.0;36.5999984741;17;53.75;
47;5;19.5658245087;28.0;6;46.0911853313;3;16.0;37.5999984741;17;54.4193744659;
48;5;22.6105499268;30.0;6;46.5262491703;3;16.0;38.5999984741;18;55.0072898865;
49;5;21.6577987671;33.0;6;46.8725185394;3;17.0;36.5999984741;20;55.5162696838;
50;5;22.2175521851;36.0;7;47.2220780849;3;16.0;37.5999984741;21;55.9513263702;
51;5;21.5100002289;38.3591880798;7;47.5743601322;3;18.0;34.5999984741;21;56.3190898895;
52;5;23.3243637085;37.3591880798;8;47.9287464619;4;20.0;33.5999984741;18;76.6270179749;
53;5;24.38123703;37.3591880798;8;48.2845637798;4;22.9249992371;33.5999984741;20;78.0827636719;
54;5;25.4402484894;37.3591880798;8;48.6410782337;4;24.9249992371;34.5;20;79.2175998688;
55;5;26.5012226105;37.3591880798;8;48.9974930286;4;23.9249992371;37.5;20;80.0579586029;
56;6;27.563955307;37.3591880798;7;49.3529496193;4;23.9249992371;39.5;21;80.736333847;
57;6;28.6282081604;37.8591880798;7;49.7065320015;4;23.9249992371;41.5;23;81.273645401;
58;7;28.2600002289;39.3579101562;6;50.0572743416;4;23.9249992371;43.5;23;81.6926937103;
59;7;28.2600002289;40.4415397644;6;50.4041714668;4;25.0;45.5;23;82.0;
60;7;29.2600002289;38.520149231;6;50.7461943626;4;26.7000007629;47.5;24;82.0;
61;7;29.6447868347;38.5938873291;6;51.0823059082;4;27.7000007629;49.5;24;82.0;
62;6;27.3999996185;28.5;8;44.6272368431;6;28.7000007629;51.5;20;89.7036352158;
63;6;26.3999996185;31.5;8;45.0033024549;6;31.7000007629;51.5;21;89.75;
64;6;26.3999996185;34.4366531372;8;45.3911069632;6;34.7000007629;52.5;24;89.75;
65;6;26.5;36.5578384399;8;46.7909526825;6;36.125;53.5;25;89.75;
66;6;28.5;39.676612854;10;47.2332510948;6;35.125;53.5;26;89.75;
67;6;31.5;40.676612854;11;47.6890991926;6;35.125;53.5;26;89.75;
68;6;32.5;41.676612854;11;48.1590633392;6;36.125;55.5;27;89.75;
69;6;33.6081123352;40.5;12;48.6437346935;6;37.125;54.5;28;89.75;
70;6;30.6081123352;43.5;13;49.1436759233;6;36.125;56.5;28;89.75;
71;7;31.6081123352;43.5;12;51.1863094568;6;36.125;58.5;28;89.75;
72;7;31.7999992371;42.0;11;52.9948489666;6;37.125;57.5;27;89.75;
73;7;31.0340003967;43.3899993896;11;54.6056419611;6;36.125;59.5;28;92.8068752289;
74;7;31.2123565674;41.6872596741;10;56.0565860271;6;35.5960006714;59.5;27;96.2823910713;
75;7;31.3458442688;40.9097442627;10;57.2344789505;6;36.9726676941;60.6436233521;27;98.2864301205;
76;7;31.3999996185;40.0;10;58.2243354321;6;37.3435554504;60.7000007629;26;99.8216757774;
77;6;29.3999996185;40.0;10;59.2068318129;7;37.9034500122;61.7000007629;25;100.720047355;
78;5;26.3999996185;36.0;13;51.854919672;8;39.0467834473;60.9000015259;24;110.023112416;
79;5;26.3999996185;38.0;13;52.5797594786;8;38.063583374;62.9000015259;24;110.439704418;
80;5;26.3999996185;40.0;13;53.3254656792;8;36.6999969482;66.7349853516;25;110.709784031;
81;5;25.3999996185;42.0;14;54.0847438574;9;35.6999969482;70.7650222778;24;110.923873067;
82;5;24.3999996185;44.0;14;54.8496769667;9;34.6999969482;74.796081543;26;111.127974153;
83;5;23.3999996185;46.0;15;55.6121016741;9;33.6999969482;78.8281555176;26;111.322615504;
84;5;23.0;47.0;15;56.3640159369;9;32.6999969482;81.8612365723;27;111.508372664;
85;5;23.0;48.0;15;57.0979830027;9;33.4000015259;83.8281555176;28;111.66078043;
86;5;23.0;49.0;16;57.8074837923;10;33.4000015259;84.8281555176;27;111.732845306;
87;5;23.0;50.0;16;58.4871890545;10;34.4000015259;86.8281555176;28;111.806788445;
88;5;23.0;51.0;16;59.1331173182;10;33.4000015259;87.8281555176;26;111.882550955;
89;5;23.0;52.0;17;59.7426794767;10;33.4000015259;88.8281555176;26;111.960064054;
90;5;24.0;50.0;18;60.3146240711;10;32.4000015259;92.8281555176;26;112.03924942;
91;5;23.0;51.0;20;60.8488922119;10;33.4000015259;93.8281555176;27;112.120018959;
92;6;23.0;52.0;19;61.3464207649;10;33.4000015259;94.8281555176;28;112.202275276;
93;6;24.0;50.0;19;61.8089222908;10;32.4000015259;98.8281555176;28;112.28591156;
94;6;23.0;51.0;19;62.2386565208;10;33.4000015259;99.2429580688;29;112.370812416;
95;6;23.0;52.0;19;62.6382229328;10;34.4000015259;96.28540802;29;112.456853628;
96;6;24.0;50.0;19;63.0103831291;10;32.4000015259;99.3284301758;30;112.543903589;
97;6;23.0;51.0;18;63.3423304558;10;33.4000015259;99.3719482422;30;112.631823301;
98;6;23.0;52.0;18;63.5201025009;10;34.4000015259;96.4159088135;32;112.720467806;
99;6;24.0;50.0;19;63.6994087696;11;32.4000015259;99.4602355957;29;112.809686422;
100;6;23.0;51.0;17;63.8799276352;11;33.4000015259;99.5048446655;27;112.899324179;
