Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;2;21.8236751556;12.5;6;26.5224741697;2;19.907617569;12.5;6;26.2905418873;
22;2;21.956741333;12.5;6;26.5906432867;3;19.9153709412;12.5;6;26.3255085945;
23;2;21.977191925;12.5;6;26.6607804298;3;19.9232387543;12.5;6;26.3609591722;
24;2;21.9982337952;12.5;6;26.7328453064;3;19.9312152863;12.5;6;26.3968753815;
25;2;22.0198535919;12.5;6;26.8067884445;3;19.9392967224;12.5;6;26.4332377911;
26;2;22.0420360565;12.5;6;26.8825509548;3;19.947479248;12.5;6;26.4700255394;
27;3;22.0647659302;12.5;6;26.9600640535;3;19.9557552338;12.5;6;26.5072168112;
28;3;21.5;12.5;6;27.0392494202;3;19.625;13.1028871536;6;26.5447884798;
29;3;22.1117744446;12.5;6;27.120018959;3;17.9725780487;13.5;6;26.5827163458;
30;3;21.5;13.5;6;27.2022752762;3;16.9811115265;14.5;6;26.6209751368;
31;3;20.1606826782;13.5;6;27.2859115601;3;15.9897193909;15.5;8;26.6595385075;
32;3;20.5;13.5;6;27.3708124161;3;14.9983959198;16.5;8;26.6983793974;
33;3;21.5;13.6854057312;6;27.4568536282;3;14.3821353912;17.5;8;26.7374696732;
34;3;20.2370567322;13.5;5;27.5439035892;3;14.3909301758;18.5;8;26.7767804861;
35;3;19.2631721497;14.5;3;27.6318233013;3;14.3997755051;19.5;9;26.8162822723;
36;3;18.2895469666;15.5;3;27.7204678059;3;14.4086637497;20.5;10;26.8559447527;
37;3;17.3161411285;16.5;3;27.8096864223;3;14.4175872803;21.5;10;26.8957372904;
38;3;16.3429069519;17.5;2;27.8993241787;3;14.4265403748;22.5;11;26.9356285334;
39;3;15.3697967529;18.5;3;27.989222765;3;14.4355163574;23.5;11;26.9755871296;
40;3;14.8967666626;19.5;4;27.579221487;3;14.4445075989;24.5;11;27.015581131;
41;3;14.7737665176;20.5;4;27.6674509048;3;14.4535055161;25.5;11;27.0555787086;
42;3;14.8002357483;21.5;4;27.7563450336;3;14.4625053406;26.5;10;27.0955479145;
43;3;14.8269033432;22.5;3;27.8457512856;3;14.4714984894;27.5;11;27.135456562;
44;3;14.8537254333;23.5;4;27.435513258;3;14.4804782867;28.5;11;27.17527318;
45;3;14.7306537628;24.5;4;27.5223267078;3;14.4894361496;29.5;12;27.2149660587;
46;3;15.7566986084;22.5;5;27.6100449562;3;15.4983673096;27.5;14;27.2545039654;
47;3;16.7830142975;22.5;5;27.6985242367;3;14.5072631836;28.5;14;27.293856144;
48;3;17.0;22.5;5;27.2876152992;3;14.5161170959;29.5;13;27.3329925537;
49;3;18.6862850189;22.5;5;27.3725404739;3;15.5249233246;27.5;14;27.3718836308;
50;3;19.7117614746;22.5;5;27.4586033821;3;14.5336742401;28.5;14;27.4105007648;
51;3;20.7375812531;22.5;6;27.5456721783;3;14.5423622131;29.5;14;27.4488155842;
52;3;21.0;23.5;6;27.6336081028;3;15.0;28.5;15;27.4868011475;
53;3;22.2900829315;22.5;6;27.7222657204;3;16.0;28.5;15;27.5244314671;
54;3;22.3166790009;22.5;5;27.3114943504;3;17.0;28.5;16;27.5616812706;
55;3;21.3500003815;23.25;6;27.7686393261;6;18.5763778687;28.5;9;56.3485264778;
56;3;21.4602508545;23.8843193054;4;27.9910411835;6;21.5846672058;30.5;8;57.7074434757;
57;3;22.3973121643;22.5;4;28.0810403824;6;24.2178630829;31.5;7;58.9162006378;
58;3;21.5;23.5;5;27.6709747314;6;24.2259559631;32.5;8;59.9767010212;
59;3;21.3500003815;22.25;5;28.1281826496;6;24.2339420319;33.5;9;60.896488905;
60;3;21.4602508545;23.4337501526;4;28.3500027657;6;24.2418193817;34.5;10;61.6868703365;
61;3;21.5;22.5;4;28.4387776852;6;24.249584198;34.5;9;62.3612048626;
62;3;21.5;22.5;5;28.5268523693;6;24.2572288513;34.5;10;62.9335267544;
63;3;21.5;22.5;5;28.6140766144;6;24.2647514343;35.5;11;63.2959842682;
64;3;21.5;22.5;4;28.2003057003;6;24.272151947;36.5;11;63.5167992115;
65;3;21.5;22.5;5;28.2899045944;6;24.2794246674;37.5;11;63.690299511;
66;3;21.5;22.5;5;28.3790640831;7;25.286567688;39.5;10;65.7214579582;
67;3;21.5;22.5;6;28.4676272869;7;27.2935791016;42.5;10;66.9099999666;
68;3;21.5;22.5;6;28.5554404259;7;29.5542488098;46.5;12;66.6060220003;
69;3;21.5;22.5;6;28.6423552036;8;30.8256053925;50.5;12;67.130936861;
70;3;21.5;22.5;7;28.7282290459;8;31.1811943054;54.5;12;67.5524340868;
71;3;21.5;23.5;7;28.8129258156;8;31.2350921631;57.5;11;67.3056977987;
72;3;22.5;22.5;7;28.8963172436;8;31.2936191559;59.5;11;67.892110467;
73;3;21.5;23.5;7;28.9782834053;8;30.8980293274;60.5;12;68.3792022467;
74;3;22.5;22.5;7;29.1780614853;8;30.9118232727;60.5499992371;11;68.7018470764;
75;3;21.5;23.5;4;29.8795251846;8;30.9257831573;60.5499992371;11;69.0496871471;
76;3;21.7999992371;23.0;5;30.8581757545;8;30.9745368958;62.4533805847;12;70.5826861858;
77;3;23.0340003967;23.3899993896;5;31.6534132957;8;32.2791900635;62.8762512207;12;73.0905030966;
78;3;22.2123565674;24.6872596741;5;32.300391674;8;33.2132949829;64.7661132812;13;75.246655345;
79;3;23.3458442688;23.9097423553;5;32.683403492;8;34.7166137695;64.4843444824;13;77.1082975864;
80;3;23.805021286;24.0;5;32.8855671883;8;36.252494812;63.9963302612;13;78.7328751087;
81;3;23.8656692505;24.0;6;34.0865807533;8;37.7167282104;63.2195968628;15;79.7428389788;
82;3;24.9259738922;25.0;8;34.3256397247;8;37.6932678223;65.4000015259;16;80.4589174986;
83;3;25.9856910706;26.0;8;34.0631513596;8;38.2685546875;65.4000015259;16;81.2001589537;
84;3;22.3999996185;29.0;8;34.3056981564;8;35.9085693359;67.7831573486;16;81.9603574276;
85;4;21.3999996185;32.0;7;34.5470989943;8;34.5;70.0139694214;19;82.7323231697;
86;4;20.3999996185;34.689994812;9;34.7865890265;9;33.9240341187;70.119720459;19;83.5081613064;
87;4;19.3999996185;35.7873725891;9;34.5234444141;9;32.9318237305;71.1966400146;19;84.2796291113;
88;4;18.3999996185;36.6328468323;9;34.7671496868;9;31.5;73.2733306885;19;85.0385411978;
89;4;17.3999996185;37.7311668396;10;35.0086042881;9;31.6474876404;73.3497467041;21;85.7771782875;
90;5;16.3999996185;38.8277854919;9;35.2470954657;10;31.2000007629;75.4258270264;21;86.4886630774;
91;5;16.0;39.9223594666;8;36.4819649458;10;31.2000007629;76.5823974609;22;87.1672585011;
92;5;17.0;42.0145683289;8;36.7726163864;11;31.6711444855;76.5767059326;21;88.8085598946;
93;5;18.0;44.1041259766;8;37.0720863342;11;32.679058075;78.6513977051;21;89.5595767498;
94;5;18.0;46.190788269;9;37.3706248999;11;33.6869773865;82.6628341675;21;90.2894759178;
95;5;18.0;48.2743339539;9;37.6679805517;11;33.2000007629;86.7062454224;22;91.0002446175;
96;5;18.0;50.354598999;10;38.9639613628;11;33.7028198242;88.7498245239;22;91.6714837551;
97;5;20.0;50.1216430664;10;39.3184318542;11;33.2000007629;92.793510437;25;92.3150713444;
98;5;20.0;52.2406654358;11;39.6742717028;11;33.7186355591;93.8372573853;28;92.9526020288;
99;5;20.0;54.3584671021;12;40.0315083265;11;33.2000007629;95.8809967041;29;93.58900249;
100;5;21.0;53.4750518799;13;40.390196085;11;33.2000007629;97.9246902466;30;94.2291704416;
