Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
49;5;34.091583252;25.0;6;53.1756706238;5;25.0;35.4718284607;16;40.8376927376;
50;5;33.25;26.0;8;53.2336053848;5;27.5634803772;35.5;17;40.9261420965;
51;5;34.1230735779;25.0;9;53.2907235622;5;28.1706466675;36.5;17;41.0159627199;
52;5;34.1384963989;25.0;9;53.346971035;5;29.3507995605;37.5;18;41.1070892811;
53;5;34.1536827087;25.0;10;53.4022974968;6;29.8100624084;37.5;17;61.1994520426;
54;5;33.25;26.0;10;53.4566559792;6;31.0024166107;37.3320960999;17;62.4929771423;
55;5;34.1832962036;25.0;10;53.5100040436;6;32.2909202576;36.5;17;63.6051836014;
56;5;33.25;26.0;12;53.5623030663;6;33.029586792;37.3792533875;14;64.5411503315;
57;5;33.25;26.6386604309;12;53.6135182381;6;34.043346405;37.4033813477;14;65.3160476685;
58;5;33.25;26.6622180939;12;53.6636190414;7;35.3554382324;37.5;7;80.9507056475;
59;5;34.2391777039;25.0;13;53.7125790119;7;37.0711212158;39.452671051;8;82.2178320885;
60;5;34.2523956299;25.0;14;55.8346271515;7;38.8642959595;40.5;9;83.2932269573;
61;5;33.8199996948;26.3999996185;14;57.5160088539;7;40.4974784851;42.2084312439;9;83.9803948402;
62;5;35.2646026611;25.7119998932;14;58.8254628181;7;39.1749992371;45.252155304;11;84.5890659094;
63;5;34.603477478;26.9498081207;14;59.8345746994;8;39.1749992371;47.3509559631;10;85.1241513491;
64;5;32.7369651794;28.8352890015;16;60.3132667542;8;39.1749992371;45.5;10;85.5921787024;
65;6;31.7911205292;29.8713626862;15;60.4291524887;8;39.5311126709;47.5;13;86.0005031824;
66;6;30.7911205292;30.9246711731;15;60.5430192947;8;39.5499992371;50.4267578125;16;86.3566739559;
67;6;29.7911205292;31.9770488739;15;60.6546401978;8;41.1832351685;49.6616744995;16;89.508530736;
68;6;28.7911205292;33.0283927917;16;60.7638082504;8;40.7750015259;49.7004814148;17;92.0859812498;
69;6;27.7911205292;34.0786132812;16;60.8703360558;8;42.6370773315;48.7399177551;18;94.1697901487;
70;6;27.3999996185;35.1276130676;17;60.9740576744;8;41.1592674255;51.7799530029;18;95.8450906277;
71;7;27.3999996185;36.175327301;16;62.0748291016;8;42.2593841553;54.8205451965;18;96.8956620693;
72;7;28.3999996185;39.175327301;16;62.3225282431;9;42.5912704468;57.2524642944;15;112.315735817;
73;7;29.3999996185;42.175327301;15;62.5878295898;9;44.5999984741;57.3797569275;16;113.729501247;
74;7;29.7962322235;45.175327301;16;62.8729842901;9;42.5999984741;61.5075302124;15;114.912866116;
75;7;29.8543949127;48.175327301;17;63.1803531647;9;41.5999984741;65.6355285645;16;115.945066929;
76;7;29.920217514;51.0019226074;17;63.5123523474;9;40.5999984741;69.7634811401;17;116.867624283;
77;7;29.994430542;52.2333374023;18;63.8713753223;9;39.5999984741;73.8911437988;20;117.682459116;
78;8;30.0777606964;53.2429389954;12;78.7596957684;9;38.5999984741;78.0182723999;21;118.395973444;
79;8;28.3999996185;57.2787666321;12;79.8318440914;9;38.2999992371;82.1446075439;21;119.017464399;
80;8;28.3999996185;60.704875946;12;81.8674552441;9;38.2999992371;83.2699203491;22;119.557672024;
81;8;29.3999996185;64.8901901245;12;82.9078204632;10;39.2999992371;87.3939666748;21;121.027639389;
82;8;31.3999996185;65.4640274048;13;83.9170880318;10;40.2999992371;91.5165405273;22;121.519193053;
83;8;30.3999996185;68.6316452026;14;84.869048357;10;40.2999992371;95.6374359131;23;125.493456364;
84;8;30.3999996185;71.8050460815;15;85.7691706419;10;40.6149978638;99.8922271729;22;128.752137065;
85;8;31.3999996185;71.9837646484;15;86.6521733999;10;40.8531417847;104.148887634;23;128.585633397;
86;8;31.0;74.6652908325;16;87.5201132298;11;46.8674545288;107.256881714;22;131.443588018;
87;8;32.0;76.8962402344;17;88.2616527081;11;51.586555481;110.514564514;22;133.808594465;
88;8;34.0;76.1519165039;18;88.938986063;11;53.5467453003;113.771598816;23;136.639041901;
89;8;34.0;78.4228515625;20;89.6266163588;11;55.9639053345;112.856513977;23;138.816889763;
90;8;35.0;80.6978988647;21;90.3165653944;11;58.0786895752;113.235298157;24;140.033071518;
91;8;36.4000015259;79.9738845825;22;91.0006394386;11;56.271987915;112.320968628;25;139.351997554;
92;8;36.4000015259;79.2475128174;22;91.670838356;11;55.2551956177;112.293487549;25;138.866367579;
93;8;36.4000015259;79.2685470581;23;92.3197598457;11;57.1894454956;114.131652832;26;141.400557339;
94;8;35.4000015259;83.6921005249;23;92.9409505129;11;59.4682922363;116.217300415;26;143.257137537;
95;8;35.4000015259;86.7248535156;24;93.5291717052;11;59.7257118225;118.302627563;29;144.656044185;
96;8;35.4000015259;89.7581787109;24;94.0805513859;11;59.8656005859;118.387435913;29;145.910383403;
97;9;35.4000015259;92.7920379639;23;94.5926290751;11;59.9910392761;119.47151947;28;147.178962767;
98;10;35.4000015259;94.5423278809;22;95.0642889738;11;60.1178970337;120.554679871;29;148.445949435;
99;10;36.4000015259;95.5423278809;23;95.4956182241;12;60.2445907593;121.636734009;29;149.694667101;
100;10;36.4000015259;95.8965301514;25;95.8877077103;12;59.3694610596;127.055343628;29;150.90870738;
101;10;36.4000015259;95.932220459;25;96.2424268723;12;59.4908676147;131.168640137;30;152.073065519;
102;10;36.4000015259;95.9682769775;26;96.5622012615;13;59.6073074341;135.279632568;29;153.175133586;
103;10;36.4000015259;96.0046844482;27;96.8498048782;13;59.7175102234;139.175994873;30;154.205405354;
104;10;36.4000015259;96.0413665771;28;97.1081833839;13;59.8205375671;142.304443359;31;155.157809019;
