Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;1;19.5;12.5;7;25.0;2;19.8968029022;12.5;6;26.2296639681;
22;1;19.5;12.5;8;25.0;2;19.9016742706;12.5;6;26.2514331341;
23;1;19.5;12.5;8;25.0;2;19.9065723419;12.5;6;26.2733153105;
24;1;19.5;12.5;8;25.0;2;19.9114952087;12.5;6;26.2953014374;
25;1;19.5;12.5;8;25.0;2;19.9164428711;12.5;7;26.3173824549;
26;1;19.5;12.5;9;25.0;2;19.9214115143;12.5;8;26.3395489454;
27;1;19.5;12.5;9;25.0;3;19.926399231;12.5;7;26.3617914915;
28;1;19.5;12.5;9;25.0;3;19.9314041138;12.5;7;26.3841004372;
29;1;19.5;12.5;9;25.0;3;17.936422348;13.5;8;26.4064661264;
30;1;19.5;12.5;8;25.0;3;16.9414558411;14.5;8;26.428878665;
31;1;19.5;12.5;8;25.0;3;15.9464979172;15.5;8;26.4513280392;
32;1;19.5;12.5;8;25.0;3;14.9515485764;16.5;8;26.4738043547;
33;1;19.5;12.5;8;25.0;3;14.3316059113;17.5;8;26.4962974787;
34;1;19.5;12.5;8;25.0;3;14.3366670609;18.5;8;26.5187973976;
35;1;19.5;12.5;8;25.0;3;14.3417291641;19.5;8;27.5412938595;
36;1;19.5;12.5;8;25.0;3;15.3467912674;20.5;8;27.6037768126;
37;1;19.5;12.5;8;25.0;3;16.3518486023;21.5;8;27.6674200296;
38;1;19.5;12.5;8;25.0;3;16.6001701355;22.5;9;27.7322152853;
39;1;19.5;12.5;8;25.0;4;16.6147480011;23.5;9;27.7981511354;
40;1;19.5;12.5;8;25.0;4;16.6295852661;24.5;9;27.8652133942;
41;1;19.5;12.5;8;25.0;4;16.6446723938;25.5;11;27.9333845377;
42;1;19.5;12.5;8;25.0;4;16.6600112915;26.5;11;28.0026441813;
43;1;19.5;12.5;9;25.0;4;16.6755943298;27.5;11;28.0729682446;
44;1;19.5;12.5;10;25.0;4;16.6914176941;28.5;13;28.1443291903;
45;1;19.5;12.5;10;25.0;5;16.7074737549;29.5;12;28.2166960239;
46;1;19.5;13.5;11;25.0;5;17.7237567902;27.5;12;28.2900340557;
47;1;19.5;14.5;11;25.0;5;16.7402572632;28.5;14;28.3643050194;
48;1;19.5;15.5;11;25.0;5;16.7569694519;29.5;15;28.4394668341;
49;1;19.5;16.5;12;25.0;5;17.7738800049;27.5;15;28.5154739618;
50;1;19.5;17.5;12;25.0;5;18.0;28.5;17;28.5922768116;
51;1;19.5;17.5;12;25.0;5;19.8082618713;29.5;17;28.6698224545;
52;1;19.5;17.5;13;25.0;5;20.399848938;30.5;17;28.7480543852;
53;1;19.5;17.5;13;25.0;5;21.4305782318;31.5;19;28.8269125223;
54;1;19.5;17.5;14;25.0;5;22.0508003235;32.5;19;28.9063336849;
55;1;19.5;17.5;14;25.0;5;21.625;33.5;19;28.9862515926;
56;1;19.5;17.5;15;25.0;5;22.0694885254;31.9075202942;21;29.0665967464;
57;1;19.5;17.5;15;25.0;5;22.5399856567;29.5;21;29.1315076351;
58;1;19.5;17.5;15;25.0;5;22.0750007629;29.5;22;29.1926498413;
59;1;19.5;17.5;15;25.0;5;22.0750007629;29.0348548889;22;29.2542052269;
60;1;19.5;17.5;15;25.0;5;22.0750007629;29.0779438019;23;29.3161010742;
61;1;19.5;17.5;15;25.0;5;22.0750007629;29.1212711334;23;29.3782629967;
62;1;19.5;17.5;16;25.0;5;22.0750007629;29.1647834778;24;29.4406147003;
63;1;19.5;17.5;16;25.0;5;22.0750007629;29.2084312439;24;29.5030794144;
64;1;19.5;17.5;17;25.0;5;22.0750007629;29.252155304;24;29.5655794144;
65;1;19.5;17.5;17;25.0;5;22.0750007629;29.2959060669;26;29.628036499;
66;1;19.5;17.5;17;25.0;5;22.0750007629;29.3396263123;26;29.690372467;
67;1;19.5;17.5;18;25.0;5;22.0750007629;29.3832607269;26;29.7525100708;
68;1;19.5;17.5;18;25.0;5;22.0750007629;29.4267578125;27;29.8143725395;
69;1;19.5;17.5;18;25.0;5;22.0750007629;29.4700603485;27;29.8758842945;
70;1;19.5;17.5;19;25.0;5;22.7220745087;27.5;28;29.936971426;
71;1;19.5;17.5;20;25.0;5;22.0750007629;28.5;28;29.9975619316;
72;1;19.5;17.5;20;25.0;5;22.0750007629;29.5;29;30.0575861931;
73;1;19.5;17.5;20;25.0;5;22.0750007629;29.6403102875;29;30.1169772148;
74;1;19.5;17.5;21;25.0;5;22.7763195038;27.6403102875;30;30.1756706238;
75;1;19.5;17.5;21;25.0;5;22.7895259857;27.5;31;30.2336053848;
76;1;19.5;17.5;21;26.0;5;22.8025608063;27.5;31;30.2907235622;
77;1;19.7999992371;18.0;21;26.7800006866;5;22.0750007629;28.5;31;30.346971035;
78;1;20.0340003967;18.3899993896;21;27.3745174408;5;22.8280677795;27.5;32;31.4692368507;
79;1;20.2123565674;18.6872596741;22;27.8194847107;5;21.8500003815;30.0;32;32.3717281818;
80;1;20.3458442688;18.9097423553;22;28.0;5;22.0255012512;31.7899990082;32;33.088660717;
81;1;20.3999996185;19.0;22;28.0;5;22.9949493408;30.0872592926;33;33.6556694508;
82;1;20.3999996185;19.0;22;28.0;5;23.5725250244;28.9097423553;33;33.9575545788;
83;2;20.3999996185;19.0;21;28.0;5;22.75;30.0;33;34.077960968;
84;2;20.3999996185;19.0;21;28.0;5;23.6675415039;29.0;33;34.1971206665;
85;2;20.3999996185;19.0;22;28.0;5;23.6943511963;29.0;33;34.314760685;
86;2;20.3999996185;19.0;22;28.0;5;22.2999992371;31.0;34;34.4306221008;
87;2;20.3999996185;19.0;22;28.0;5;22.2999992371;33.0;34;34.5444617271;
88;2;20.3999996185;19.0;22;28.0;5;22.2999992371;35.0;33;34.6560525894;
89;2;20.3999996185;19.0;20;28.0;5;22.2999992371;37.0;33;34.7651882172;
90;2;20.3999996185;19.0;20;28.0;5;22.2999992371;39.0;33;34.8716812134;
91;2;20.3999996185;19.0;20;29.0;6;22.2999992371;41.0;30;44.9753661156;
92;3;20.5599994659;20.0;13;39.0599999428;6;23.2999992371;43.4000015259;30;45.5760989189;
93;3;20.5599994659;23.0;13;39.6229639053;6;24.2999992371;45.4000015259;30;46.1462578773;
94;3;20.5599994659;26.0;13;40.1614607573;6;24.2999992371;47.0216293335;30;46.6826605797;
95;3;20.5599994659;29.0;13;40.6724691391;7;24.2999992371;48.0877685547;29;47.1831669807;
96;3;20.5599994659;32.0;13;41.1539789438;7;24.2999992371;49.1516342163;30;47.6466474533;
97;3;20.5599994659;34.0;13;41.6049593687;7;24.2999992371;49.213180542;29;48.0728945732;
98;3;20.5599994659;36.0;13;42.0252699852;7;24.2999992371;49.2723846436;29;48.4624967575;
99;3;22.5599994659;35.0;11;42.415533185;7;24.2999992371;49.3292312622;29;48.8166904449;
100;3;23.5599994659;35.0;12;42.7769873142;7;24.2999992371;49.3837203979;29;49.1372036934;
101;3;24.5599994659;35.0;12;43.1113308668;7;24.2999992371;49.4358673096;29;49.426112175;
102;3;25.5599994659;35.0;13;43.42057693;7;24.2999992371;49.4856872559;30;49.6857008934;
103;4;24.5599994659;34.0;12;43.7069172859;7;24.2999992371;49.5332183838;28;49.9183573723;
104;4;24.5599994659;33.0;12;43.9726140499;7;24.2999992371;49.5784912109;28;50.0;
